 frequency                ir                       ii                       vr                       vi                      
 3.46736850452531042e+00  2.45743909162848828e-15  4.42453102184969891e-14  1.25584308787174415e-03  1.36406338429818243e-06 
 3.54813389233574838e+00  2.45138111198972553e-15  4.52759158915540550e-14  1.25584308793447175e-03  1.39583650217904318e-06 
 3.63078054770100689e+00  2.45792698260610676e-15  4.63305274444832633e-14  1.25584308800175126e-03  1.42834971104943005e-06 
 3.71535229097171849e+00  2.45463371850718204e-15  4.74097040778484794e-14  1.25584308807180633e-03  1.46162024984305527e-06 
 3.80189396320560480e+00  2.44881968435722852e-15  4.85140179624055735e-14  1.25584308814474799e-03  1.49566575903997225e-06 
 3.89045144994279868e+00  2.43669017255254694e-15  4.96440545964444454e-14  1.25584308822146440e-03  1.53050429001981326e-06 
 3.98107170553496470e+00  2.43439979546317131e-15  5.08004131896008286e-14  1.25584308830151148e-03  1.56615431463283844e-06 
 4.07380277804111923e+00  2.43892633953329829e-15  5.19837068349098574e-14  1.25584308838566638e-03  1.60263473499393802e-06 
 4.16869383470334576e+00  2.44219249857791088e-15  5.31945629058527616e-14  1.25584308847426218e-03  1.63996489350495720e-06 
 4.26579518801591817e+00  2.43915673249495146e-15  5.44336234666384497e-14  1.25584308856663274e-03  1.67816458310997986e-06 
 4.36515832240165125e+00  2.42323251308657062e-15  5.57015454442570765e-14  1.25584308866277805e-03  1.71725405779009047e-06 
 4.46683592150962205e+00  2.43305809527472050e-15  5.69990011181709661e-14  1.25584308876369732e-03  1.75725404330217852e-06 
 4.57088189614874096e+00  2.42546868006732197e-15  5.83266784114821869e-14  1.25584308886961260e-03  1.79818574816800577e-06 
 4.67735141287197198e+00  2.41585993831366919e-15  5.96852812615094664e-14  1.25584308898030184e-03  1.84007087491932677e-06 
 4.78630092322637335e+00  2.42392369197153013e-15  6.10755301227140036e-14  1.25584308909598708e-03  1.88293163160472570e-06 
 4.89778819368445184e+00  2.41304101266520687e-15  6.24981619269947996e-14  1.25584308921711241e-03  1.92679074356472439e-06 
 5.01187233627271223e+00  2.40065400284455999e-15  6.39539311954194007e-14  1.25584308934478805e-03  1.97167146548106288e-06 
 5.12861383991363784e+00  2.39634429920893011e-15  6.54436096279423148e-14  1.25584308947812584e-03  2.01759759370657373e-06 
 5.24807460249771474e+00  2.38395728938828322e-15  6.69679871357264158e-14  1.25584308961812496e-03  2.06459347888227836e-06 
 5.37031796370251602e+00  2.39276643203972794e-15  6.85278719734918414e-14  1.25584308976411929e-03  2.11268403884856060e-06 
 5.49540873857623335e+00  2.37734365613612164e-15  7.01240911630324670e-14  1.25584308991699700e-03  2.16189477185692098e-06 
 5.62341325190347785e+00  2.36621703134098915e-15  7.17574910755510570e-14  1.25584309007686912e-03  2.21225177008939389e-06 
 5.75439937337155616e+00  2.36139233167342866e-15  7.34289378022361789e-14  1.25584309024506791e-03  2.26378173349292145e-06 
 5.88843655355587625e+00  2.36009128906644605e-15  7.51393174718995586e-14  1.25584309042048314e-03  2.31651198393622777e-06 
 6.02559586074356357e+00  2.35274581934785676e-15  7.68895370450694687e-14  1.25584309060366994e-03  2.37047047969606601e-06 
 6.16595001861480707e+00  2.34564429511807671e-15  7.86805244463396262e-14  1.25584309079695977e-03  2.42568583028108531e-06 
 6.30957344480191740e+00  2.33904421439307120e-15  8.05132293055230218e-14  1.25584309099824321e-03  2.48218731160103505e-06 
 6.45654229034653948e+00  2.33774317178608859e-15  8.23886233811683928e-14  1.25584309121018478e-03  2.54000488148924459e-06 
 6.60693448007594419e+00  2.31348414817672543e-15  8.43077009840766974e-14  1.25584309143078610e-03  2.59916919558651589e-06 
 6.76082975391980145e+00  2.30612512593098007e-15  8.62714796125758248e-14  1.25584309166282271e-03  2.65971162359529226e-06 
 6.91830970918934796e+00  2.29978254322193987e-15  8.82810005877953058e-14  1.25584309190474031e-03  2.72166426591231546e-06 
 7.07945784384136179e+00  2.27374813855513169e-15  9.03373292654245495e-14  1.25584309215831524e-03  2.78505997064861598e-06 
 7.24435960074988294e+00  2.27697364001827607e-15  9.24415559886249089e-14  1.25584309242399161e-03  2.84993235104587590e-06 
 7.41310241300915695e+00  2.26481702315928235e-15  9.45947965115461549e-14  1.25584309270210248e-03  2.91631580329893548e-06 
 7.58577575029181883e+00  2.26274348650440382e-15  9.67981923963731698e-14  1.25584309299364705e-03  2.98424552479288480e-06 
 7.76247116628689771e+00  2.23997524088220823e-15  9.90529119927077928e-14  1.25584309329929145e-03  3.05375753276525445e-06 
 7.94328234724279447e+00  2.23008189605827800e-15  1.01360150728736396e-13  1.25584309361947977e-03  3.12488868340261558e-06 
 8.12830516164097183e+00  2.21487596058916880e-15  1.03721132011202390e-13  1.25584309395343485e-03  3.19767669138265660e-06 
 8.31763771102668947e+00  2.20724588780030206e-15  1.06137107622452918e-13  1.25584309430359919e-03  3.27216014987066258e-06 
 8.51138038202374325e+00  2.19103706532164377e-15  1.08609358461592687e-13  1.25584309467030586e-03  3.34837855098223413e-06 
 8.70963589956078366e+00  2.16977315021377182e-15  1.11139195470926250e-13  1.25584309505488712e-03  3.42637230672248358e-06 
 8.91250938133743098e+00  2.15077250714096335e-15  1.13727960006534924e-13  1.25584309545700989e-03  3.50618277041314451e-06 
 9.12010839355907166e+00  2.14262743832016600e-15  1.16377024500021275e-13  1.25584309587856158e-03  3.58785225861838002e-06 
 9.33254300796988367e+00  2.12185141418991252e-15  1.19087793808467885e-13  1.25584309631987523e-03  3.67142407358180458e-06 
 9.54992586021433176e+00  2.09653529346237599e-15  1.21861704896799992e-13  1.25584309678083983e-03  3.75694252618607310e-06 
 9.77237220955807828e+00  2.08307763399639967e-15  1.24700228770079400e-13  1.25584309726489707e-03  3.84445295944661372e-06 
 9.99999999999996980e+00  2.06835958950490895e-15  1.27604870341155584e-13  1.25584309777171388e-03  3.93400177255347591e-06 
 1.02329299228075108e+01  2.03469511204923403e-15  1.30577169621805771e-13  1.25584309830217844e-03  4.02563644547278077e-06 
 1.04712854805089641e+01  2.03031764577782381e-15  1.33618702781526124e-13  1.25584309885684586e-03  4.11940556412085653e-06 
 1.07151930523760317e+01  1.99411884574396403e-15  1.36731082200471299e-13  1.25584309943893579e-03  4.21535884612574661e-06 
 1.09647819614318163e+01  1.97811331117264677e-15  1.39915958428218142e-13  1.25584310004778210e-03  4.31354716718759151e-06 
 1.12201845430195988e+01  1.96084739157581511e-15  1.43175019866128325e-13  1.25584310068560523e-03  4.41402258805377875e-06 
 1.14815362149687914e+01  1.92540753306269519e-15  1.46509994673172484e-13  1.25584310135284927e-03  4.51683838212257181e-06 
 1.17489755493952579e+01  1.89929181323295060e-15  1.49922650977688454e-13  1.25584310205206773e-03  4.62204906368873324e-06 
 1.20226443461740899e+01  1.86988282930428129e-15  1.53414798253809806e-13  1.25584310278492595e-03  4.72971041684842917e-06 
 1.23026877081237753e+01  1.83719413380384333e-15  1.56988288168498797e-13  1.25584310355109086e-03  4.83987952507599514e-06 
 1.25892541179416302e+01  1.80678226286562493e-15  1.60645015322700199e-13  1.25584310435344904e-03  4.95261480149088061e-06 
 1.28824955169312965e+01  1.76650415215778844e-15  1.64386918680709394e-13  1.25584310519499809e-03  5.06797601982894620e-06 
 1.31825673855640257e+01  1.74288209732476052e-15  1.68215982205447090e-13  1.25584310607462779e-03  5.18602434613509159e-06 
 1.34896288259164887e+01  1.70032716205470447e-15  1.72134235864310941e-13  1.25584310699633495e-03  5.30682237119445812e-06 
 1.38038426460287997e+01  1.66357270840744587e-15  1.76143757534999679e-13  1.25584310796100773e-03  5.43043414371877395e-06 
 1.41253754462274923e+01  1.61544768447624554e-15  1.80246673005513117e-13  1.25584310897186580e-03  5.55692520430611056e-06 
 1.44543977074592220e+01  1.58144439384166891e-15  1.84445157668218041e-13  1.25584311002935323e-03  5.68636262019102523e-06 
 1.47910838816820203e+01  1.53758841596463025e-15  1.88741437525699835e-13  1.25584311113857705e-03  5.81881502080480914e-06 
 1.51356124843620261e+01  1.48465224489302550e-15  1.93137790726009698e-13  1.25584311229920420e-03  5.95435263416331476e-06 
 1.54881661891247564e+01  1.44431992407656473e-15  1.97636548039120680e-13  1.25584311351323308e-03  6.09304732410312973e-06 
 1.58489319246110760e+01  1.39109914993468253e-15  2.02240095027449602e-13  1.25584311478588173e-03  6.23497262838496021e-06 
 1.62181009735892374e+01  1.34897789553362069e-15  2.06950872310554860e-13  1.25584311611848243e-03  6.38020379768344593e-06 
 1.65958690743755426e+01  1.28337011157109160e-15  2.11771377894477025e-13  1.25584311751258948e-03  6.52881783548686148e-06 
 1.69824365246173770e+01  1.20614781183581155e-15  2.16704167383497082e-13  1.25584311897319889e-03  6.68089353892528007e-06 
 1.73780082874936852e+01  1.15718253122093495e-15  2.21751856362416592e-13  1.25584312050308622e-03  6.83651154054964607e-06 
 1.77827941003891574e+01  1.08573360805414021e-15  2.26917121137711525e-13  1.25584312210436089e-03  6.99575435108406813e-06 
 1.81970085860997628e+01  1.02564170264413113e-15  2.32202700484537708e-13  1.25584312378190788e-03  7.15870640317461436e-06 
 1.86208713666286023e+01  9.62744424112815800e-16  2.37611396758461574e-13  1.25584312553739252e-03  7.32545409615594546e-06 
 1.90546071796323986e+01  8.77377055556738394e-16  2.43146077960102965e-13  1.25584312737669901e-03  7.49608584186227265e-06 
 1.94984459975803794e+01  7.97051227102718585e-16  2.48809677999832935e-13  1.25584312930215880e-03  7.67069211150348566e-06 
 1.99526231496887192e+01  7.10138870450849335e-16  2.54605200774119802e-13  1.25584313131887892e-03  7.84936548363529505e-06 
 2.04173794466952145e+01  6.41888343692886831e-16  2.60535718683221494e-13  1.25584313343007903e-03  8.03220069324415705e-06 
 2.08929613085403147e+01  5.44852249255434185e-16  2.66604375807559101e-13  1.25584313564097716e-03  8.21929468197816878e-06 
 2.13796208950222386e+01  4.66721930200697521e-16  2.72814390448815715e-13  1.25584313795645830e-03  8.41074664954673089e-06 
 2.18776162394954419e+01  3.56526331894702064e-16  2.79169054918178196e-13  1.25584314038074130e-03  8.60665810631726506e-06 
 2.23872113856833082e+01  2.61197855878914087e-16  2.85671738500952485e-13  1.25584314291882215e-03  8.80713292713709021e-06 
 2.29086765276776383e+01  1.60299291201981831e-16  2.92325889044750379e-13  1.25584314557636301e-03  9.01227740640975608e-06 
 2.34422881531991258e+01  4.57533316788882871e-17  2.99135035077071904e-13  1.25584314836002520e-03  9.22220031445340367e-06 
 2.39883291901948077e+01 -7.36173275117657511e-17  3.06102786334700903e-13  1.25584315127524881e-03  9.43701295517283126e-06 
 2.45470891568502019e+01 -1.86699614102003864e-16  3.13232837469474179e-13  1.25584315432691884e-03  9.65682922507305410e-06 
 2.51188643150956956e+01 -3.23525928269674523e-16  3.20528968895314448e-13  1.25584315752191866e-03  9.88176567364978044e-06 
 2.57039578276885301e+01 -4.63916557079391279e-16  3.27995049329329175e-13  1.25584316086824188e-03  1.01119415651855388e-05 
 2.63026799189537073e+01 -6.07857948003998061e-16  3.35635037062359998e-13  1.25584316437243881e-03  1.03474789419846226e-05 
 2.69153480392690412e+01 -7.53357879551552756e-16  3.43452983347114515e-13  1.25584316804172591e-03  1.05885026890817271e-05 
 2.75422870333815446e+01 -9.04929343265026276e-16  3.51453032715803642e-13  1.25584317188376371e-03  1.08351406004577702e-05 
 2.81838293126444164e+01 -1.07748011901609431e-15  3.59639427638822821e-13  1.25584317590687888e-03  1.10875234467977414e-05 
 2.88403150312659342e+01 -1.23619376454081609e-15  3.68016508207114664e-13  1.25584318011928708e-03  1.13457850448272567e-05 
 2.95120922666637284e+01 -1.40427220633038141e-15  3.76588716049696336e-13  1.25584318453164645e-03  1.16100623282667025e-05 
 3.01995172040200295e+01 -1.59636572624050066e-15  3.85360596768879278e-13  1.25584318915039628e-03  1.18804954204244515e-05 
 3.09029543251357701e+01 -1.78546413764912870e-15  3.94336800681423032e-13  1.25584319398797106e-03  1.21572277085078932e-05 
 3.16227766016836540e+01 -1.97914330323650800e-15  4.03522087583095578e-13  1.25584319905258646e-03  1.24404059196387453e-05 
 3.23593656929626832e+01 -2.20289552658320398e-15  4.12921327595706272e-13  1.25584320435589980e-03  1.27301801986529439e-05 
 3.31131121482589634e+01 -2.42164686740931057e-15  4.22539504237600283e-13  1.25584320991001253e-03  1.30267041877086432e-05 
 3.38844156139201047e+01 -2.65557703865021422e-15  4.32381717070636558e-13  1.25584321572480562e-03  1.33301351077488610e-05 
 3.46736850452530092e+01 -2.90117593577249311e-15  4.42453184876561367e-13  1.25584322181349073e-03  1.36406338418642469e-05 
 3.54813389233573844e+01 -3.14479616392998595e-15  4.52759247456953318e-13  1.25584322819072280e-03  1.39583650205927407e-05 
 3.63078054770099712e+01 -3.41850300237395155e-15  4.63305369444871624e-13  1.25584323486738203e-03  1.42834971092109850e-05 
 3.71535229097170827e+01 -3.69554376249831007e-15  4.74097142422438464e-13  1.25584324185823437e-03  1.46162024970551418e-05 
 3.80189396320559467e+01 -3.98072959144346594e-15  4.85140288520729017e-13  1.25584324917915602e-03  1.49566575889258462e-05 
 3.89045144994278829e+01 -4.29422664961764955e-15  4.96440662643232939e-13  1.25584325684591214e-03  1.53050428986239604e-05 
 3.98107170553495422e+01 -4.60349531931913969e-15  5.08004257336293818e-13  1.25584326487360176e-03  1.56615431446411689e-05 
 4.07380277804110875e+01 -4.95068396000331035e-15  5.19837202153834461e-13  1.25584327327832312e-03  1.60263473481311287e-05 
 4.16869383470333474e+01 -5.30097612940622076e-15  5.31945772762961074e-13  1.25584328208061535e-03  1.63996489331118736e-05 
 4.26579518801590680e+01 -5.65991481113470307e-15  5.44336388402864423e-13  1.25584329129668770e-03  1.67816458290226976e-05 
 4.36515832240163917e+01 -6.05778990338257106e-15  5.57015619296358125e-13  1.25584330094685725e-03  1.71725405756746887e-05 
 4.46683592150961033e+01 -6.46736082656612643e-15  5.69990187496911588e-13  1.25584331105410563e-03  1.75725404306365353e-05 
 4.57088189614872888e+01 -6.89289662673953085e-15  5.83266973876671833e-13  1.25584332163597434e-03  1.79818574791319323e-05 
 4.67735141287195972e+01 -7.32585921179446098e-15  5.96853015797122887e-13  1.25584333271844262e-03  1.84007087464830113e-05 
 4.78630092322636074e+01 -7.78615724412318189e-15  6.10755518544030566e-13  1.25584334432149447e-03  1.88293163131410874e-05 
 4.89778819368443834e+01 -8.27632504630387844e-15  6.24981852574585405e-13  1.25584335647233036e-03  1.92679074325317449e-05 
 5.01187233627269819e+01 -8.77794473393145314e-15  6.39539561564215651e-13  1.25584336919393191e-03  1.97167146514697623e-05 
 5.12861383991362345e+01 -9.31349994955782412e-15  6.54436363677136685e-13  1.25584338251549799e-03  2.01759759334832233e-05 
 5.24807460249770017e+01 -9.87110512686711905e-15  6.69680157919098126e-13  1.25584339646578336e-03  2.06459347849824421e-05 
 5.37031796370250092e+01 -1.04540670824854187e-14  6.85279026678482675e-13  1.25584341107243258e-03  2.11268403843685507e-05 
 5.49540873857621861e+01 -1.10545660082436714e-14  7.01241240808503797e-13  1.25584342636797519e-03  2.16189477141555405e-05 
 5.62341325190346311e+01 -1.17094376729520722e-14  7.17575263650612220e-13  1.25584344238482970e-03  2.21225176961624747e-05 
 5.75439937337154106e+01 -1.23773197637302990e-14  7.34289755904935382e-13  1.25584345915608075e-03  2.26378173298643082e-05 
 5.88843655355586080e+01 -1.30831760355998306e-14  7.51393579865442169e-13  1.25584347671969798e-03  2.31651198339572029e-05 
 6.02559586074354741e+01 -1.38141722453438698e-14  7.68895804290382358e-13  1.25584349510843296e-03  2.37047047911645424e-05 
 6.16595001861479091e+01 -1.45849451222909710e-14  7.86805709484484305e-13  1.25584351436525132e-03  2.42568582966045242e-05 
 6.30957344480190088e+01 -1.53972564949714230e-14  8.05132791745877914e-13  1.25584353452901087e-03  2.48218731093560970e-05 
 6.45654229034652190e+01 -1.62314280939546141e-14  8.23886767813017612e-13  1.25584355564323236e-03  2.54000488077569159e-05 
 6.60693448007592536e+01 -1.71205416380285080e-14  8.43077582064462403e-13  1.25584357775165856e-03  2.59916919482147624e-05 
 6.76082975391978209e+01 -1.80434009747210133e-14  8.62715409483491178e-13  1.25584360090347236e-03  2.65971162277627518e-05 
 6.91830970918932877e+01 -1.90151442768654588e-14  8.82810662857882772e-13  1.25584362514552517e-03  2.72166426503538259e-05 
 7.07945784384134242e+01 -2.00297542224045499e-14  9.03373996591564222e-13  1.25584365053110769e-03  2.78505996970965735e-05 
 7.24435960074986269e+01 -2.10889655348142635e-14  9.24416314539665534e-13  1.25584367711173428e-03  2.84993235003910727e-05 
 7.41310241300913617e+01 -2.21938353112127729e-14  9.45948773396651467e-13  1.25584370494435937e-03  2.91631580221937750e-05 
 7.58577575029179769e+01 -2.33728645162092907e-14  9.67982790107859824e-13  1.25584373409026728e-03  2.98424552363541673e-05 
 7.76247116628687621e+01 -2.45851922804282697e-14  9.90530047798732086e-13  1.25584376461096436e-03  3.05375753152877286e-05 
 7.94328234724277280e+01 -2.58558230164726566e-14  1.01360250191580227e-12  1.25584379656840106e-03  3.12488868207668418e-05 
 8.12830516164094945e+01 -2.71973605745975955e-14  1.03721238530889463e-12  1.25584383003163325e-03  3.19767668996088334e-05 
 8.31763771102666567e+01 -2.86015108081835723e-14  1.06137221712496958e-12  1.25584386507116008e-03  3.27216014834686775e-05 
 8.51138038202371945e+01 -3.00607114070775006e-14  1.08609480831383786e-12  1.25584390176436411e-03  3.34837854935029488e-05 
 8.70963589956076021e+01 -3.15868343850680966e-14  1.11139326586332529e-12  1.25584394018585233e-03  3.42637230497347642e-05 
 8.91250938133740789e+01 -3.31978097355828394e-14  1.13728100465773402e-12  1.25584398041800327e-03  3.50618276853968051e-05 
 9.12010839355904892e+01 -3.48833104329288046e-14  1.16377175044245782e-12  1.25584402254541594e-03  3.58785225660950824e-05 
 9.33254300796986058e+01 -3.66549509928787431e-14  1.19087954998837748e-12  1.25584406666501280e-03  3.67142407142791584e-05 
 9.54992586021430867e+01 -3.85049387123179154e-14  1.21861877659757496e-12  1.25584411285784014e-03  3.75694252388053963e-05 
 9.77237220955805412e+01 -4.04178914729241834e-14  1.24700413899717934e-12  1.25584416122748177e-03  3.84445295697442981e-05 
 9.99999999999994600e+01 -4.24594306111872322e-14  1.27605068599804801e-12  1.25584421187607820e-03  3.93400176990418640e-05 
 1.02329299228074859e+02 -4.45745735244348906e-14  1.30577382216487620e-12  1.25584426491209822e-03  4.02563644263207671e-05 
 1.04712854805089378e+02 -4.67913468388259091e-14  1.33618930527509817e-12  1.25584432044711924e-03  4.11940556107509952e-05 
 1.07151930523760043e+02 -4.91122848769384723e-14  1.36731326325954610e-12  1.25584437860015719e-03  4.21535884286310445e-05 
 1.09647819614317882e+02 -5.15593833903468801e-14  1.39916219928464783e-12  1.25584443949333657e-03  4.31354716369150080e-05 
 1.12201845430195704e+02 -5.40920254551643942e-14  1.43175300106978924e-12  1.25584450326965413e-03  4.41402258430628188e-05 
 1.14815362149687616e+02 -5.67523729833735446e-14  1.46510294893412727e-12  1.25584457003680150e-03  4.51683837810465256e-05 
 1.17489755493952273e+02 -5.95578680774241920e-14  1.49922972680801821e-12  1.25584463995231932e-03  4.62204905938378536e-05 
 1.20226443461740587e+02 -6.24807687142278634e-14  1.53415143070334721e-12  1.25584471316309010e-03  4.72971041223730886e-05 
 1.23026877081237430e+02 -6.55395469882982806e-14  1.56988657591330830e-12  1.25584478982276870e-03  4.83987952013211387e-05 
 1.25892541179415971e+02 -6.87546536631139515e-14  1.60645411098844803e-12  1.25584487009589019e-03  4.95261479619627366e-05 
 1.28824955169312631e+02 -7.21018974777012933e-14  1.64387342747754437e-12  1.25584495415254072e-03  5.06797601415249409e-05 
 1.31825673855639934e+02 -7.56297558216975641e-14  1.68216436458628791e-12  1.25584504217157722e-03  5.18602434005692393e-05 
 1.34896288259164550e+02 -7.93142949321451463e-14  1.72134722823552317e-12  1.25584513433718570e-03  5.30682236468015795e-05 
 1.38038426460287639e+02 -8.31573172951557971e-14  1.76144279275531452e-12  1.25584523084754096e-03  5.43043413674087537e-05 
 1.41253754462274571e+02 -8.71911456879967406e-14  1.80247232079022040e-12  1.25584533190481462e-03  5.55692519682464411e-05 
 1.44543977074591879e+02 -9.14317314351306698e-14  1.84445756668742515e-12  1.25584543772738755e-03  5.68636261218043745e-05 
 1.47910838816819847e+02 -9.58682460673598857e-14  1.88742079470794735e-12  1.25584554853597208e-03  5.81881501222225475e-05 
 1.51356124843619909e+02 -1.00489400329563383e-13  1.93138478537938692e-12  1.25584566456549140e-03  5.95435262496604619e-05 
 1.54881661891247205e+02 -1.05357291901170269e-13  1.97637285158955116e-12  1.25584578606552366e-03  6.09304731424925664e-05 
 1.58489319246110398e+02 -1.10447499128245308e-13  2.02240884748030062e-12  1.25584591328942174e-03  6.23497261782550292e-05 
 1.62181009735892019e+02 -1.15759059781360418e-13  2.06951718623524109e-12  1.25584604650974541e-03  6.38020378636570983e-05 
 1.65958690743755056e+02 -1.21337429036597055e-13  2.11772284600895413e-12  1.25584618600815823e-03  6.52881782335625684e-05 
