 frequency                ac_re                    ac_im                   
 1.00000000000000000e+00  1.99575058546954374e+01 -8.19002671823472562e-06 
 1.02329299228075410e+00  1.99575058546953947e+01 -8.38079694736177743e-06 
 1.04712854805089939e+00  1.99575058546953414e+01 -8.57601078596323505e-06 
 1.07151930523760619e+00  1.99575058546952668e+01 -8.77577173900034811e-06 
 1.09647819614318465e+00  1.99575058546952135e+01 -8.98018572237453901e-06 
 1.12201845430196312e+00  1.99575058546951460e+01 -9.18936111908557378e-06 
 1.14815362149688238e+00  1.99575058546950785e+01 -9.40340883669750105e-06 
 1.17489755493952908e+00  1.99575058546950039e+01 -9.62244236614348921e-06 
 1.20226443461741250e+00  1.99575058546949151e+01 -9.84657784190005326e-06 
 1.23026877081238117e+00  1.99575058546948547e+01 -1.00759341035632855e-05 
 1.25892541179416684e+00  1.99575058546947695e+01 -1.03106327588589995e-05 
 1.28824955169313360e+00  1.99575058546946806e+01 -1.05507982481208092e-05 
 1.31825673855640679e+00  1.99575058546945954e+01 -1.07965579102701198e-05 
 1.34896288259165331e+00  1.99575058546945137e+01 -1.10480420503327321e-05 
 1.38038426460288455e+00  1.99575058546944106e+01 -1.13053840085286136e-05 
 1.41253754462275394e+00  1.99575058546942934e+01 -1.15687202309702244e-05 
 1.44543977074592700e+00  1.99575058546941904e+01 -1.18381903420084486e-05 
 1.47910838816820678e+00  1.99575058546940589e+01 -1.21139372182629456e-05 
 1.51356124843620754e+00  1.99575058546939630e+01 -1.23961070643775438e-05 
 1.54881661891248057e+00  1.99575058546938351e+01 -1.26848494905395158e-05 
 1.58489319246111271e+00  1.99575058546937036e+01 -1.29803175918052217e-05 
 1.62181009735892911e+00  1.99575058546935580e+01 -1.32826680292728876e-05 
 1.65958690743755977e+00  1.99575058546934230e+01 -1.35920611131465847e-05 
 1.69824365246174347e+00  1.99575058546932738e+01 -1.39086608877346931e-05 
 1.73780082874937447e+00  1.99575058546931068e+01 -1.42326352184283221e-05 
 1.77827941003892165e+00  1.99575058546929469e+01 -1.45641558807060260e-05 
 1.81970085860998210e+00  1.99575058546927764e+01 -1.49033986512110304e-05 
 1.86208713666286596e+00  1.99575058546925987e+01 -1.52505434009507706e-05 
 1.90546071796324568e+00  1.99575058546924211e+01 -1.56057741906663891e-05 
 1.94984459975804381e+00  1.99575058546922186e+01 -1.59692793684248364e-05 
 1.99526231496887796e+00  1.99575058546920161e+01 -1.63412516694828220e-05 
 2.04173794466952740e+00  1.99575058546918065e+01 -1.67218883184780020e-05 
 2.08929613085403743e+00  1.99575058546915614e+01 -1.71113911339999708e-05 
 2.13796208950222999e+00  1.99575058546913162e+01 -1.75099666355972678e-05 
 2.18776162394955032e+00  1.99575058546910640e+01 -1.79178261532765691e-05 
 2.23872113856833721e+00  1.99575058546908046e+01 -1.83351859395527493e-05 
 2.29086765276777049e+00  1.99575058546905275e+01 -1.87622672841090278e-05 
 2.34422881531991933e+00  1.99575058546902362e+01 -1.91992966311272983e-05 
 2.39883291901948770e+00  1.99575058546899236e+01 -1.96465056993521322e-05 
 2.45470891568502747e+00  1.99575058546896180e+01 -2.01041316049510370e-05 
 2.51188643150957702e+00  1.99575058546892912e+01 -2.05724169872365006e-05 
 2.57039578276886038e+00  1.99575058546889181e+01 -2.10516101373167539e-05 
 2.63026799189537819e+00  1.99575058546885735e+01 -2.15419651297428172e-05 
 2.69153480392691202e+00  1.99575058546881969e+01 -2.20437419572223648e-05 
