0	1.3485928531760683	1.3485928531760523
2e-14	1.3487830599629285	1.3487830599629116
4e-14	1.348564222215344	1.3485642222153307
8e-14	1.3479001294880315	1.34790012948802
1.6e-13	1.3466360716090398	1.3466360716090184
3.2e-13	1.3459885269683187	1.3459885269682961
6.4e-13	1.3457337199997084	1.3457337199996942
1.28e-12	1.3457516883496712	1.345751688349649
2.56e-12	1.3474884607451745	1.3474884607451492
4.56e-12	1.3492116401351903	1.3492116401351615
6.5599999999999995e-12	1.349040929180898	1.3490409291808678
8.5599999999999991e-12	1.3483831775418562	1.3483831775418123
1.0559999999999999e-11	1.348265381766244	1.3482653817661872
1.2559999999999998e-11	1.348160422186073	1.348160422185998
1.4559999999999999e-11	1.3480783726889713	1.3480783726888768
1.6559999999999999e-11	1.3478931305884805	1.3478931305883504
1.8559999999999998e-11	1.3478718375930416	1.3478718375928658
2.0559999999999998e-11	1.3477580706816414	1.3477580706813963
2.2559999999999998e-11	1.347713282910606	1.3477132829102645
2.4559999999999997e-11	1.3475739812470136	1.347573981246533
2.6559999999999997e-11	1.3475360774135656	1.3475360774128959
2.8559999999999996e-11	1.3474265079603966	1.347426507959453
3.0559999999999996e-11	1.3473963307694663	1.3473963307681354
3.2559999999999995e-11	1.3472916848254333	1.3472916848235521
3.4559999999999995e-11	1.3472619983335308	1.3472619983308676
3.6559999999999994e-11	1.3471680133252639	1.3471680133214847
3.8559999999999994e-11	1.3471425611803003	1.347142561174941
4.0559999999999994e-11	1.3470570249700684	1.347057024962458
4.2559999999999993e-11	1.3470342972921936	1.3470342972813734
4.4559999999999993e-11	1.3469567350161946	1.3469567350007998
4.6559999999999992e-11	1.3469369803870841	1.3469369803651834
4.8559999999999992e-11	1.3468665315443076	1.3468665315131223
5.0559999999999991e-11	1.3468493622143853	1.3468493621699538
5.2559999999999991e-11	1.3467854090883589	1.3467854090250042
5.455999999999999e-11	1.3467707224945573	1.3467707224041976
5.655999999999999e-11	1.3467126610329263	1.3467126609039912
5.855999999999999e-11	1.3467002191288606	1.3467002189448127
6.0559999999999996e-11	1.3466474879923738	1.3466474877295276
6.2560000000000002e-11	1.3466371070998677	1.3466371067243792
6.4560000000000008e-11	1.3465892070803038	1.3465892065435447
6.6560000000000014e-11	1.34658069270939	1.3465806919416508
6.856000000000002e-11	1.3465371608089389	1.3465371597107054
