Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C89;CTX_L10_7;CTX_L30_6,CTX_L50_8;0.055;
C90;CTX_L10_7;CTX_L30_8,CTX_L50_5;0.079;
C91;CTX_L10_7;CTX_L50_10;0.007;
C92;CTX_L10_7;CTX_L50_11;0.003;
C93;CTX_L10_7;CTX_L8_2;0.004;
C94;CTX_L10_7;P;0.003;
C95;CTX_L10_7;VSUBS;3.097;
C96;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;0.004;
C97;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L134_0;0.046;
C98;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L30_19,CTX_L30_5,N;0.039;
C99;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L30_4,CTX_L50_6;0.181;
C100;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L30_6,CTX_L50_8;0.374;
C101;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L30_8,CTX_L50_5;0.362;
C102;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L50_10;0.022;
C103;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L50_11;0.005;
C104;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;CTX_L8_2;0.011;
C105;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;P;0.005;
C106;CTX_L126_0,CTX_L30_7,CTX_L50_0,CTX_L67_0;VSUBS;1.178;
C107;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L126_2,CTX_L134_2;0.331;
C108;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L134_0;0.121;
C109;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L134_1;0.326;
C110;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_11,CTX_L30_21,CTX_L50_4;0.164;
C111;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_12;0.007;
C112;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_14;0.006;
C113;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_15;0.006;
C114;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_16;0.006;
C115;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_17,CTX_L50_1;0.111;
C116;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_18,CTX_L50_9;0.076;
C117;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_19,CTX_L30_5,N;0.027;
C118;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_22,CTX_L50_7;0.088;
C119;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_4,CTX_L50_6;0.449;
C120;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_6,CTX_L50_8;0.471;
C121;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L30_8,CTX_L50_5;0.225;
C122;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L50_10;0.057;
C123;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L50_11;0.047;
C124;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;CTX_L8_2;0.043;
C125;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;P;0.04;
C126;CTX_L126_1,CTX_L30_9,CTX_L50_2,CTX_L67_1;VSUBS;2.697;
C127;CTX_L126_2,CTX_L134_2;CTX_L30_11,CTX_L30_21,CTX_L50_4;0.094;
C128;CTX_L126_2,CTX_L134_2;CTX_L30_16;0.009;
C129;CTX_L126_2,CTX_L134_2;CTX_L30_17,CTX_L50_1;0.144;
C130;CTX_L126_2,CTX_L134_2;CTX_L30_18,CTX_L50_9;0.04;
C131;CTX_L126_2,CTX_L134_2;CTX_L30_19,CTX_L30_5,N;0.08;
C132;CTX_L126_2,CTX_L134_2;CTX_L30_22,CTX_L50_7;0.012;
C133;CTX_L126_2,CTX_L134_2;CTX_L30_4,CTX_L50_6;0.023;
C134;CTX_L126_2,CTX_L134_2;CTX_L30_6,CTX_L50_8;0.012;
C135;CTX_L126_2,CTX_L134_2;CTX_L30_8,CTX_L50_5;0.031;
C136;CTX_L126_2,CTX_L134_2;CTX_L50_10;0.031;
C137;CTX_L126_2,CTX_L134_2;CTX_L50_11;0.025;
C138;CTX_L126_2,CTX_L134_2;CTX_L8_2;0.028;
C139;CTX_L126_2,CTX_L134_2;P;0.056;
C140;CTX_L126_2,CTX_L134_2;VSUBS;2.177;
C141;CTX_L134_0;CTX_L134_1;0.926;
C142;CTX_L134_0;CTX_L30_11,CTX_L30_21,CTX_L50_4;0.009;
C143;CTX_L134_0;CTX_L30_12;0.004;
C144;CTX_L134_0;CTX_L30_17,CTX_L50_1;0.168;
C145;CTX_L134_0;CTX_L30_19,CTX_L30_5,N;0.051;
C146;CTX_L134_0;CTX_L30_4,CTX_L50_6;0.03;
C147;CTX_L134_0;CTX_L30_6,CTX_L50_8;0.04;
C148;CTX_L134_0;CTX_L30_8,CTX_L50_5;0.044;
C149;CTX_L134_0;CTX_L50_10;0.023;
C150;CTX_L134_0;CTX_L50_11;0.016;
C151;CTX_L134_0;CTX_L8_0;0.022;
C152;CTX_L134_0;CTX_L8_2;0.015;
C153;CTX_L134_0;P;0.016;
C154;CTX_L134_0;VSUBS;1.082;
C155;CTX_L134_1;CTX_L30_11,CTX_L30_21,CTX_L50_4;0.021;
C156;CTX_L134_1;CTX_L30_12;0.018;
C157;CTX_L134_1;CTX_L30_14;0.016;
C158;CTX_L134_1;CTX_L30_15;0.004;
C159;CTX_L134_1;CTX_L30_17,CTX_L50_1;0.159;
C160;CTX_L134_1;CTX_L30_19,CTX_L30_5,N;0.041;
C161;CTX_L134_1;CTX_L30_4,CTX_L50_6;0.021;
C162;CTX_L134_1;CTX_L30_6,CTX_L50_8;0.016;
C163;CTX_L134_1;CTX_L30_8,CTX_L50_5;0.03;
C164;CTX_L134_1;CTX_L50_10;0.023;
C165;CTX_L134_1;CTX_L50_11;0.016;
C166;CTX_L134_1;CTX_L8_0;0.003;
C167;CTX_L134_1;CTX_L8_2;0.018;
C168;CTX_L134_1;P;0.016;
C169;CTX_L134_1;VSUBS;1.122;
C170;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_12;0.344;
C171;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_14;0.027;
C172;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_15;0.027;
C173;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_16;0.029;
C174;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_17,CTX_L50_1;0.0;
C175;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_18,CTX_L50_9;0.056;
C176;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_22,CTX_L50_7;0.16;
C177;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_4,CTX_L50_6;1.562;
C178;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_6,CTX_L50_8;0.029;
C179;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L30_8,CTX_L50_5;1.537;
C180;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L50_10;0.028;
C181;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L50_11;0.022;
C182;CTX_L30_11,CTX_L30_21,CTX_L50_4;CTX_L8_2;0.004;
C183;CTX_L30_11,CTX_L30_21,CTX_L50_4;P;0.03;
C184;CTX_L30_11,CTX_L30_21,CTX_L50_4;VSUBS;1.237;
C185;CTX_L30_12;CTX_L30_14;0.032;
C186;CTX_L30_12;CTX_L30_4,CTX_L50_6;0.003;
C187;CTX_L30_12;CTX_L30_8,CTX_L50_5;0.029;
C188;CTX_L30_12;CTX_L8_2;0.0;
C189;CTX_L30_12;VSUBS;0.187;
C190;CTX_L30_14;CTX_L30_15;0.129;
C191;CTX_L30_14;CTX_L30_4,CTX_L50_6;0.003;
C192;CTX_L30_14;CTX_L30_6,CTX_L50_8;0.0;
C193;CTX_L30_14;CTX_L30_8,CTX_L50_5;0.032;
C194;CTX_L30_14;CTX_L8_2;0.0;
C195;CTX_L30_14;VSUBS;0.214;
C196;CTX_L30_15;CTX_L30_16;0.038;
C197;CTX_L30_15;CTX_L30_4,CTX_L50_6;0.003;
C198;CTX_L30_15;CTX_L30_6,CTX_L50_8;0.0;
C199;CTX_L30_15;CTX_L30_8,CTX_L50_5;0.031;
C200;CTX_L30_15;CTX_L8_2;0.0;
C201;CTX_L30_15;VSUBS;0.203;
C202;CTX_L30_16;CTX_L30_17,CTX_L50_1;0.003;
C203;CTX_L30_16;CTX_L30_18,CTX_L50_9;0.032;
C204;CTX_L30_16;CTX_L30_4,CTX_L50_6;0.003;
C205;CTX_L30_16;CTX_L30_6,CTX_L50_8;0.0;
C206;CTX_L30_16;CTX_L30_8,CTX_L50_5;0.033;
C207;CTX_L30_16;CTX_L8_2;0.0;
C208;CTX_L30_16;VSUBS;0.285;
C209;CTX_L30_17,CTX_L50_1;CTX_L30_19,CTX_L30_5,N;0.421;
C210;CTX_L30_17,CTX_L50_1;CTX_L30_4,CTX_L50_6;0.0;
C211;CTX_L30_17,CTX_L50_1;CTX_L30_6,CTX_L50_8;0.004;
C212;CTX_L30_17,CTX_L50_1;CTX_L30_8,CTX_L50_5;0.0;
C213;CTX_L30_17,CTX_L50_1;CTX_L50_10;0.073;
C214;CTX_L30_17,CTX_L50_1;CTX_L50_11;0.135;
C215;CTX_L30_17,CTX_L50_1;CTX_L8_0;0.054;
C216;CTX_L30_17,CTX_L50_1;CTX_L8_2;0.232;
C217;CTX_L30_17,CTX_L50_1;P;0.152;
C218;CTX_L30_17,CTX_L50_1;VSUBS;3.61;
C219;CTX_L30_18,CTX_L50_9;CTX_L30_19,CTX_L30_5,N;0.003;
C220;CTX_L30_18,CTX_L50_9;CTX_L30_22,CTX_L50_7;0.022;
C221;CTX_L30_18,CTX_L50_9;CTX_L30_4,CTX_L50_6;0.032;
C222;CTX_L30_18,CTX_L50_9;CTX_L30_6,CTX_L50_8;1.795;
C223;CTX_L30_18,CTX_L50_9;CTX_L30_8,CTX_L50_5;0.029;
C224;CTX_L30_18,CTX_L50_9;CTX_L50_10;0.292;
C225;CTX_L30_18,CTX_L50_9;CTX_L50_11;0.0;
C226;CTX_L30_18,CTX_L50_9;P;0.0;
C227;CTX_L30_18,CTX_L50_9;VSUBS;0.505;
C228;CTX_L30_19,CTX_L30_5,N;CTX_L30_4,CTX_L50_6;0.406;
C229;CTX_L30_19,CTX_L30_5,N;CTX_L30_6,CTX_L50_8;0.227;
C230;CTX_L30_19,CTX_L30_5,N;CTX_L30_8,CTX_L50_5;0.0;
C231;CTX_L30_19,CTX_L30_5,N;CTX_L50_10;0.031;
C232;CTX_L30_19,CTX_L30_5,N;CTX_L50_11;0.024;
C233;CTX_L30_19,CTX_L30_5,N;CTX_L8_2;0.081;
C234;CTX_L30_19,CTX_L30_5,N;P;5.203;
C235;CTX_L30_19,CTX_L30_5,N;VSUBS;1.513;
C236;CTX_L30_22,CTX_L50_7;CTX_L30_4,CTX_L50_6;0.424;
C237;CTX_L30_22,CTX_L50_7;CTX_L30_6,CTX_L50_8;0.175;
C238;CTX_L30_22,CTX_L50_7;CTX_L30_8,CTX_L50_5;0.037;
C239;CTX_L30_22,CTX_L50_7;VSUBS;0.437;
C240;CTX_L30_4,CTX_L50_6;CTX_L30_6,CTX_L50_8;0.619;
C241;CTX_L30_4,CTX_L50_6;CTX_L30_8,CTX_L50_5;0.349;
C242;CTX_L30_4,CTX_L50_6;CTX_L50_10;0.026;
C243;CTX_L30_4,CTX_L50_6;CTX_L8_2;0.003;
C244;CTX_L30_4,CTX_L50_6;VSUBS;0.932;
C245;CTX_L30_6,CTX_L50_8;CTX_L30_8,CTX_L50_5;0.002;
C246;CTX_L30_6,CTX_L50_8;CTX_L50_10;0.623;
C247;CTX_L30_6,CTX_L50_8;CTX_L50_11;0.0;
C248;CTX_L30_6,CTX_L50_8;CTX_L8_2;0.008;
C249;CTX_L30_6,CTX_L50_8;VSUBS;1.127;
C250;CTX_L30_8,CTX_L50_5;CTX_L8_2;0.001;
C251;CTX_L30_8,CTX_L50_5;VSUBS;1.538;
C252;CTX_L50_10;CTX_L50_11;8.615;
C253;CTX_L50_10;CTX_L8_2;0.018;
C254;CTX_L50_10;VSUBS;0.839;
C255;CTX_L50_11;CTX_L8_2;0.043;
C256;CTX_L50_11;P;8.615;
C257;CTX_L50_11;VSUBS;0.207;
C258;CTX_L8_0;VSUBS;1.909;
C259;CTX_L8_2;P;0.105;
C260;CTX_L8_2;VSUBS;4.204;
C261;P;VSUBS;0.603;
