 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  5.083024579050463e-11  1.199999999789661e+00  1.199999982271854e+00 -1.875346881803714e-12  1.479376239844745e-12  2.117983470731616e-10  2.677569530364943e-10 -8.568189251858299e-10 -1.067137901664019e-09  0.000000000000000e+00 -7.184465841159182e-10 
 1.000000000000000e-02  1.000000004900665e-02  1.199999999744308e+00  1.199999977158718e+00 -1.808066690074314e-12  1.798351729757542e-12  2.728850307686944e-10  2.642052927552859e-10 -8.571379009344212e-10 -1.128224584251326e-09  0.000000000000000e+00 -7.178706004107435e-10 
