 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  9.856377003464096e-10  1.199999964164769e+00  1.199996970647790e+00 -3.636442356684638e-11  2.520391676990444e-10  3.619170184502610e-08  1.800260801018667e-08  9.974162762081251e-09 -2.596549992798719e-08  0.000000000000000e+00 -4.553769280004693e-08 
 1.000000000000000e-02  1.000000095360058e-02  1.199999957253988e+00  1.199996259399366e+00 -3.518243603894099e-11  3.006446175442956e-10  4.468899405089725e-08  1.767490456236544e-08  9.925557310345108e-09 -3.446279213339927e-08  0.000000000000000e+00 -4.548066434146490e-08 
