 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  5.083024579050463e-11  1.199999999789661e+00  1.199999982271854e+00 -1.875346881803714e-12  1.479376239844745e-12  2.117983470731616e-10  2.901387573206844e-10 -8.493044643691946e-10 -1.059623443480558e-09  0.000000000000000e+00 -7.558570531541342e-10 
 1.000000000000000e-02  1.000000004900665e-02  1.199999999744308e+00  1.199999977158718e+00 -1.808066690074314e-12  1.798351729757542e-12  2.728850307686944e-10  2.862253955688494e-10 -8.496234401177868e-10 -1.120710126067866e-09  0.000000000000000e+00 -7.549193865431114e-10 
