 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  1.500482766319232e-11  1.199999999999974e+00  1.199999999948310e+00 -5.535927739980816e-13  1.821969816672389e-16  6.175452454124983e-13  6.406875087301631e-13 -2.351862280123106e-11 -2.413598655540833e-11  0.000000000000000e+00 -8.953571343585201e-14 
 1.000000000000000e-02  1.000000001446879e-02  1.199999999999973e+00  1.199999999947911e+00 -5.338159656063240e-13  1.921953401187264e-16  6.223120344955756e-13  6.172240568197686e-13 -2.351863147484842e-11 -2.414074663662639e-11  0.000000000000000e+00 -8.592748860583112e-14 
