 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  2.597321754013017e-10  1.199999991317831e+00  1.199999223113870e+00 -9.582639581371385e-12  6.106411478789096e-11  9.281466545534993e-09  7.649844594273639e-09  3.435294984689908e-09 -5.785107460072624e-09  0.000000000000000e+00 -1.994214068566244e-08 
 1.000000000000000e-02  1.000000025084850e-02  1.199999989672231e+00  1.199999036795346e+00 -9.254882559102395e-12  7.263808144272900e-11  1.150741585723893e-08  7.536070618367324e-09  3.423721017680620e-09 -8.011056773364127e-09  0.000000000000000e+00 -1.992169107861191e-08 
