 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  1.927370799918760e-10  1.199999999011555e+00  1.199999820992296e+00 -7.110901715101247e-12  6.952014794023149e-12  2.138606876657075e-09  8.409405849073673e-10 -5.753871371849300e-10 -2.707042004396961e-09  0.000000000000000e+00 -1.920761510088738e-09 
 1.000000000000000e-02  1.000000018615158e-02  1.199999998793101e+00  1.199999773342822e+00 -6.867934145655605e-12  8.488460073751353e-12  2.707875625628829e-09  8.257987452525305e-10 -5.769235835023262e-10 -3.276310754591546e-09  0.000000000000000e+00 -1.915009389087003e-09 
