 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  7.308668777701011e-10  1.199999995194604e+00  1.199999185201116e+00 -2.696482967815621e-11  3.379769218181517e-11  9.734410607818584e-09  4.390696618721804e-09  4.888233726509386e-10 -9.211789547790921e-09  0.000000000000000e+00 -7.840416059914045e-09 
 1.000000000000000e-02  1.000000070713979e-02  1.199999994113774e+00  1.199998973156836e+00 -2.608943527253153e-11  4.139946948579495e-11  1.226770578992839e-08  4.318969513136706e-09  4.812215975387737e-10 -1.174508472905825e-08  0.000000000000000e+00 -7.800012115834708e-09 
