 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  4.424686276327402e-10  1.199999999863874e+00  1.199999916921815e+00 -1.632457502855583e-11  9.574113755404232e-13  9.925359277776151e-10  7.685817740423852e-10 -2.178467721957361e-10 -1.209425287912747e-09  0.000000000000000e+00 -8.634610210350315e-10 
 1.000000000000000e-02  1.000000042813441e-02  1.199999999824754e+00  1.199999891725383e+00 -1.579572380555096e-11  1.232555029079085e-12  1.293557961674890e-09  7.540369497725773e-10 -2.181219146146925e-10 -1.510447322999162e-09  0.000000000000000e+00 -8.500195510443178e-10 
