 v-sweep         ic              ib              beta           
 3.00000000e-01  6.60006683e-09  3.38494828e-11  1.94982797e+02 
 3.01000000e-01  6.75712144e-09  3.46628287e-11  1.94938546e+02 
 3.02000000e-01  6.91835499e-09  3.54963840e-11  1.94903091e+02 
 3.03000000e-01  7.08387867e-09  3.63506620e-11  1.94876194e+02 
 3.04000000e-01  7.25380667e-09  3.72261854e-11  1.94857641e+02 
 3.05000000e-01  7.42825616e-09  3.81234955e-11  1.94847195e+02 
 3.06000000e-01  7.60734748e-09  3.90431474e-11  1.94844627e+02 
 3.07000000e-01  7.79120416e-09  3.99857152e-11  1.94849689e+02 
 3.08000000e-01  7.97995300e-09  4.09517664e-11  1.94862242e+02 
 3.09000000e-01  8.17372418e-09  4.19419114e-11  1.94882014e+02 
 3.10000000e-01  8.37265136e-09  4.29567558e-11  1.94908838e+02 
 3.11000000e-01  8.57687173e-09  4.39969301e-11  1.94942504e+02 
 3.12000000e-01  8.78652615e-09  4.50630763e-11  1.94982830e+02 
 3.13000000e-01  9.00175921e-09  4.61558673e-11  1.95029575e+02 
 3.14000000e-01  9.22271936e-09  4.72759651e-11  1.95082625e+02 
 3.15000000e-01  9.44955902e-09  4.84240791e-11  1.95141739e+02 
 3.16000000e-01  9.68243462e-09  4.96009102e-11  1.95206793e+02 
 3.17000000e-01  9.92150679e-09  5.08072018e-11  1.95277568e+02 
 3.18000000e-01  1.01669404e-08  5.20436972e-11  1.95353923e+02 
 3.19000000e-01  1.04189047e-08  5.33111684e-11  1.95435685e+02 
 3.20000000e-01  1.06775736e-08  5.46104109e-11  1.95522675e+02 
 3.21000000e-01  1.09431253e-08  5.59422311e-11  1.95614746e+02 
 3.22000000e-01  1.12157432e-08  5.73074586e-11  1.95711753e+02 
 3.23000000e-01  1.14956150e-08  5.87069458e-11  1.95813543e+02 
 3.24000000e-01  1.17829340e-08  6.01415705e-11  1.95919959e+02 
 3.25000000e-01  1.20778983e-08  6.16122272e-11  1.96030867e+02 
 3.26000000e-01  1.23807113e-08  6.31198360e-11  1.96146126e+02 
 3.27000000e-01  1.26915818e-08  6.46653469e-11  1.96265580e+02 
 3.28000000e-01  1.30107243e-08  6.62497208e-11  1.96389118e+02 
 3.29000000e-01  1.33383588e-08  6.78739562e-11  1.96516595e+02 
 3.30000000e-01  1.36747113e-08  6.95390688e-11  1.96647892e+02 
 3.31000000e-01  1.40200138e-08  7.12461004e-11  1.96782894e+02 
 3.32000000e-01  1.43745045e-08  7.29961318e-11  1.96921455e+02 
 3.33000000e-01  1.47384278e-08  7.47902619e-11  1.97063460e+02 
 3.34000000e-01  1.51120347e-08  7.66296080e-11  1.97208821e+02 
 3.35000000e-01  1.54955828e-08  7.85153403e-11  1.97357392e+02 
 3.36000000e-01  1.58893368e-08  8.04486411e-11  1.97509076e+02 
 3.37000000e-01  1.62935681e-08  8.24307307e-11  1.97663759e+02 
 3.38000000e-01  1.67085555e-08  8.44628471e-11  1.97821362e+02 
 3.39000000e-01  1.71345853e-08  8.65462896e-11  1.97981743e+02 
 3.40000000e-01  1.75719512e-08  8.86823594e-11  1.98144832e+02 
 3.41000000e-01  1.80209548e-08  9.08724052e-11  1.98310530e+02 
 3.42000000e-01  1.84819059e-08  9.31178229e-11  1.98478716e+02 
 3.43000000e-01  1.89551224e-08  9.54200210e-11  1.98649321e+02 
 3.44000000e-01  1.94409305e-08  9.77804587e-11  1.98822246e+02 
 3.45000000e-01  1.99396653e-08  1.00200625e-10  1.98997413e+02 
 3.46000000e-01  2.04516707e-08  1.02682057e-10  1.99174727e+02 
 3.47000000e-01  2.09772999e-08  1.05226325e-10  1.99354106e+02 
 3.48000000e-01  2.15169153e-08  1.07835045e-10  1.99535461e+02 
 3.49000000e-01  2.20708892e-08  1.10509860e-10  1.99718732e+02 
 3.50000000e-01  2.26396034e-08  1.13252479e-10  1.99903822e+02 
 3.51000000e-01  2.32234502e-08  1.16064631e-10  2.00090674e+02 
 3.52000000e-01  2.38228323e-08  1.18948107e-10  2.00279204e+02 
 3.53000000e-01  2.44381629e-08  1.21904743e-10  2.00469336e+02 
 3.54000000e-01  2.50698664e-08  1.24936412e-10  2.00661008e+02 
 3.55000000e-01  2.57183785e-08  1.28045039e-10  2.00854158e+02 
 3.56000000e-01  2.63841464e-08  1.31232612e-10  2.01048703e+02 
 3.57000000e-01  2.70676291e-08  1.34501145e-10  2.01244600e+02 
 3.58000000e-01  2.77692980e-08  1.37852734e-10  2.01441765e+02 
 3.59000000e-01  2.84896370e-08  1.41289502e-10  2.01640154e+02 
 3.60000000e-01  2.92291428e-08  1.44813647e-10  2.01839698e+02 
 3.61000000e-01  2.99883254e-08  1.48427406e-10  2.02040352e+02 
 3.62000000e-01  3.07677082e-08  1.52133094e-10  2.02242047e+02 
 3.63000000e-01  3.15678288e-08  1.55933070e-10  2.02444733e+02 
 3.64000000e-01  3.23892388e-08  1.59829763e-10  2.02648357e+02 
 3.65000000e-01  3.32325047e-08  1.63825654e-10  2.02852874e+02 
 3.66000000e-01  3.40982079e-08  1.67923305e-10  2.03058224e+02 
 3.67000000e-01  3.49869455e-08  1.72125327e-10  2.03264366e+02 
 3.68000000e-01  3.58993302e-08  1.76434411e-10  2.03471250e+02 
 3.69000000e-01  3.68359912e-08  1.80853312e-10  2.03678831e+02 
 3.70000000e-01  3.77975743e-08  1.85384859e-10  2.03887063e+02 
 3.71000000e-01  3.87847426e-08  1.90031950e-10  2.04095904e+02 
 3.72000000e-01  3.97981768e-08  1.94797562e-10  2.04305312e+02 
 3.73000000e-01  4.08385756e-08  1.99684741e-10  2.04515254e+02 
