 v-sweep         ic              ib              beta           
 3.81000000e-01  2.09626048e-07  5.68567184e-10  3.68691782e+02 
 3.82000000e-01  2.14750045e-07  5.82157018e-10  3.68886810e+02 
 3.83000000e-01  2.20002101e-07  5.96075792e-10  3.69084107e+02 
 3.84000000e-01  2.25385417e-07  6.10331523e-10  3.69283592e+02 
 3.85000000e-01  2.30903271e-07  6.24932424e-10  3.69485183e+02 
 3.86000000e-01  2.36559024e-07  6.39886909e-10  3.69688801e+02 
 3.87000000e-01  2.42356121e-07  6.55203598e-10  3.69894368e+02 
 3.88000000e-01  2.48298093e-07  6.70891321e-10  3.70101811e+02 
 3.89000000e-01  2.54388559e-07  6.86959133e-10  3.70311051e+02 
 3.90000000e-01  2.60631228e-07  7.03416305e-10  3.70522016e+02 
 3.91000000e-01  2.67029902e-07  7.20272320e-10  3.70734643e+02 
 3.92000000e-01  2.73588477e-07  7.37536924e-10  3.70948855e+02 
 3.93000000e-01  2.80310949e-07  7.55220065e-10  3.71164594e+02 
 3.94000000e-01  2.87201410e-07  7.73331964e-10  3.71381791e+02 
 3.95000000e-01  2.94264056e-07  7.91883082e-10  3.71600382e+02 
 3.96000000e-01  3.01503188e-07  8.10884133e-10  3.71820308e+02 
 3.97000000e-01  3.08923214e-07  8.30346094e-10  3.72041509e+02 
 3.98000000e-01  3.16528651e-07  8.50280211e-10  3.72263927e+02 
 3.99000000e-01  3.24324129e-07  8.70698014e-10  3.72487503e+02 
 4.00000000e-01  3.32314396e-07  8.91611297e-10  3.72712186e+02 
 4.01000000e-01  3.40504315e-07  9.13032164e-10  3.72937919e+02 
 4.02000000e-01  3.48898872e-07  9.34972995e-10  3.73164652e+02 
 4.03000000e-01  3.57503177e-07  9.57446479e-10  3.73392336e+02 
 4.04000000e-01  3.66322468e-07  9.80465630e-10  3.73620918e+02 
 4.05000000e-01  3.75362113e-07  1.00404376e-09  3.73850350e+02 
 4.06000000e-01  3.84627613e-07  1.02819453e-09  3.74080587e+02 
 4.07000000e-01  3.94124609e-07  1.05293191e-09  3.74311582e+02 
 4.08000000e-01  4.03858880e-07  1.07827022e-09  3.74543295e+02 
 4.09000000e-01  4.13836350e-07  1.10422414e-09  3.74775678e+02 
 4.10000000e-01  4.24063090e-07  1.13080870e-09  3.75008691e+02 
 4.11000000e-01  4.34545324e-07  1.15803930e-09  3.75242294e+02 
 4.12000000e-01  4.45289430e-07  1.18593173e-09  3.75476446e+02 
 4.13000000e-01  4.56301946e-07  1.21450214e-09  3.75711110e+02 
 4.14000000e-01  4.67589570e-07  1.24376709e-09  3.75946247e+02 
 4.15000000e-01  4.79159171e-07  1.27374355e-09  3.76181823e+02 
 4.16000000e-01  4.91017786e-07  1.30444890e-09  3.76417801e+02 
 4.17000000e-01  5.03172630e-07  1.33590095e-09  3.76654145e+02 
 4.18000000e-01  5.15631095e-07  1.36811793e-09  3.76890826e+02 
 4.19000000e-01  5.28400760e-07  1.40111853e-09  3.77127807e+02 
 4.20000000e-01  5.41489390e-07  1.43492190e-09  3.77365060e+02 
 4.21000000e-01  5.54904945e-07  1.46954766e-09  3.77602552e+02 
 4.22000000e-01  5.68655584e-07  1.50501589e-09  3.77840253e+02 
 4.23000000e-01  5.82749668e-07  1.54134718e-09  3.78078136e+02 
 4.24000000e-01  5.97195767e-07  1.57856263e-09  3.78316170e+02 
 4.25000000e-01  6.12002662e-07  1.61668382e-09  3.78554330e+02 
 4.26000000e-01  6.27179357e-07  1.65573291e-09  3.78792589e+02 
 4.27000000e-01  6.42735076e-07  1.69573257e-09  3.79030920e+02 
 4.28000000e-01  6.58679276e-07  1.73670603e-09  3.79269298e+02 
 4.29000000e-01  6.75021647e-07  1.77867707e-09  3.79507701e+02 
 4.30000000e-01  6.91772121e-07  1.82167010e-09  3.79746102e+02 
 4.31000000e-01  7.08940877e-07  1.86571009e-09  3.79984480e+02 
 4.32000000e-01  7.26538348e-07  1.91082261e-09  3.80222812e+02 
 4.33000000e-01  7.44575225e-07  1.95703390e-09  3.80461077e+02 
 4.34000000e-01  7.63062468e-07  2.00437081e-09  3.80699251e+02 
 4.35000000e-01  7.82011306e-07  2.05286085e-09  3.80937317e+02 
 4.36000000e-01  8.01433249e-07  2.10253222e-09  3.81175253e+02 
 4.37000000e-01  8.21340095e-07  2.15341378e-09  3.81413040e+02 
 4.38000000e-01  8.41743931e-07  2.20553512e-09  3.81650659e+02 
 4.39000000e-01  8.62657149e-07  2.25892655e-09  3.81888091e+02 
 4.40000000e-01  8.84092447e-07  2.31361912e-09  3.82125320e+02 
 4.41000000e-01  9.06062838e-07  2.36964464e-09  3.82362327e+02 
 4.42000000e-01  9.28581660e-07  2.42703569e-09  3.82599096e+02 
 4.43000000e-01  9.51662580e-07  2.48582565e-09  3.82835610e+02 
 4.44000000e-01  9.75319608e-07  2.54604873e-09  3.83071854e+02 
 4.45000000e-01  9.99567100e-07  2.60773997e-09  3.83307812e+02 
 4.46000000e-01  1.02441977e-06  2.67093525e-09  3.83543468e+02 
 4.47000000e-01  1.04989269e-06  2.73567136e-09  3.83778807e+02 
 4.48000000e-01  1.07600132e-06  2.80198595e-09  3.84013818e+02 
 4.49000000e-01  1.10276149e-06  2.86991762e-09  3.84248484e+02 
 4.50000000e-01  1.13018944e-06  2.93950591e-09  3.84482792e+02 
 4.51000000e-01  1.15830179e-06  3.01079132e-09  3.84716729e+02 
 4.52000000e-01  1.18711558e-06  3.08381534e-09  3.84950282e+02 
 4.53000000e-01  1.21664830e-06  3.15862049e-09  3.85183438e+02 
 4.54000000e-01  1.24691783e-06  3.23525029e-09  3.85416186e+02 
 4.55000000e-01  1.27794252e-06  3.31374937e-09  3.85648514e+02 
 4.56000000e-01  1.30974117e-06  3.39416343e-09  3.85880409e+02 
 4.57000000e-01  1.34233305e-06  3.47653929e-09  3.86111861e+02 
 4.58000000e-01  1.37573790e-06  3.56092490e-09  3.86342858e+02 
 4.59000000e-01  1.40997595e-06  3.64736940e-09  3.86573389e+02 
 4.60000000e-01  1.44506793e-06  3.73592313e-09  3.86803444e+02 
 4.61000000e-01  1.48103510e-06  3.82663765e-09  3.87033013e+02 
 4.62000000e-01  1.51789921e-06  3.91956578e-09  3.87262084e+02 
 4.63000000e-01  1.55568259e-06  4.01476164e-09  3.87490650e+02 
 4.64000000e-01  1.59440811e-06  4.11228067e-09  3.87718698e+02 
 4.65000000e-01  1.63409917e-06  4.21217965e-09  3.87946220e+02 
 4.66000000e-01  1.67477981e-06  4.31451677e-09  3.88173207e+02 
 4.67000000e-01  1.71647461e-06  4.41935161e-09  3.88399649e+02 
 4.68000000e-01  1.75920880e-06  4.52674524e-09  3.88625537e+02 
 4.69000000e-01  1.80300820e-06  4.63676020e-09  3.88850863e+02 
 4.70000000e-01  1.84789929e-06  4.74946056e-09  3.89075616e+02 
 4.71000000e-01  1.89390919e-06  4.86491195e-09  3.89299789e+02 
 4.72000000e-01  1.94106571e-06  4.98318161e-09  3.89523373e+02 
 4.73000000e-01  1.98939731e-06  5.10433841e-09  3.89746359e+02 
 4.74000000e-01  2.03893320e-06  5.22845291e-09  3.89968740e+02 
 4.75000000e-01  2.08970326e-06  5.35559739e-09  3.90190507e+02 
 4.76000000e-01  2.14173815e-06  5.48584590e-09  3.90411651e+02 
 4.77000000e-01  2.19506927e-06  5.61927427e-09  3.90632164e+02 
 4.78000000e-01  2.24972878e-06  5.75596021e-09  3.90852039e+02 
 4.79000000e-01  2.30574966e-06  5.89598330e-09  3.91071266e+02 
 4.80000000e-01  2.36316567e-06  6.03942508e-09  3.91289839e+02 
 4.81000000e-01  2.42201143e-06  6.18636906e-09  3.91507749e+02 
 4.82000000e-01  2.48232239e-06  6.33690079e-09  3.91724989e+02 
 4.83000000e-01  2.54413489e-06  6.49110793e-09  3.91941549e+02 
 4.84000000e-01  2.60748616e-06  6.64908023e-09  3.92157422e+02 
 4.85000000e-01  2.67241433e-06  6.81090965e-09  3.92372601e+02 
 4.86000000e-01  2.73895849e-06  6.97669040e-09  3.92587077e+02 
 4.87000000e-01  2.80715866e-06  7.14651897e-09  3.92800841e+02 
 4.88000000e-01  2.87705588e-06  7.32049420e-09  3.93013887e+02 
 4.89000000e-01  2.94869216e-06  7.49871733e-09  3.93226206e+02 
 4.90000000e-01  3.02211057e-06  7.68129207e-09  3.93437790e+02 
 4.91000000e-01  3.09735522e-06  7.86832467e-09  3.93648630e+02 
 4.92000000e-01  3.17447130e-06  8.05992393e-09  3.93858718e+02 
 4.93000000e-01  3.25350512e-06  8.25620133e-09  3.94068045e+02 
 4.94000000e-01  3.33450410e-06  8.45727102e-09  3.94276605e+02 
 4.95000000e-01  3.41751685e-06  8.66324996e-09  3.94484387e+02 
 4.96000000e-01  3.50259314e-06  8.87425796e-09  3.94691383e+02 
 4.97000000e-01  3.58978398e-06  9.09041768e-09  3.94897584e+02 
 4.98000000e-01  3.67914161e-06  9.31185484e-09  3.95102982e+02 
 4.99000000e-01  3.77071956e-06  9.53869813e-09  3.95307567e+02 
 5.00000000e-01  3.86457264e-06  9.77107945e-09  3.95511331e+02 
 5.01000000e-01  3.96075702e-06  1.00091338e-08  3.95714263e+02 
 5.02000000e-01  4.05933023e-06  1.02529996e-08  3.95916354e+02 
 5.03000000e-01  4.16035121e-06  1.05028185e-08  3.96117595e+02 
 5.04000000e-01  4.26388032e-06  1.07587356e-08  3.96317976e+02 
 5.05000000e-01  4.36997940e-06  1.10208996e-08  3.96517486e+02 
 5.06000000e-01  4.47871177e-06  1.12894626e-08  3.96716116e+02 
 5.07000000e-01  4.59014233e-06  1.15645808e-08  3.96913855e+02 
 5.08000000e-01  4.70433751e-06  1.18464136e-08  3.97110693e+02 
 5.09000000e-01  4.82136538e-06  1.21351248e-08  3.97306618e+02 
 5.10000000e-01  4.94129565e-06  1.24308818e-08  3.97501619e+02 
 5.11000000e-01  5.06419971e-06  1.27338563e-08  3.97695686e+02 
 5.12000000e-01  5.19015069e-06  1.30442240e-08  3.97888806e+02 
 5.13000000e-01  5.31922349e-06  1.33621648e-08  3.98080967e+02 
 5.14000000e-01  5.45149555e-06  1.36878652e-08  3.98272154e+02 
 5.15000000e-01  5.58704398e-06  1.40215100e-08  3.98462362e+02 
 5.16000000e-01  5.72594992e-06  1.43632944e-08  3.98651574e+02 
 5.17000000e-01  5.86829576e-06  1.47134165e-08  3.98839778e+02 
 5.18000000e-01  6.01416586e-06  1.50720790e-08  3.99026960e+02 
 5.19000000e-01  6.16364662e-06  1.54394896e-08  3.99213106e+02 
 5.20000000e-01  6.31682650e-06  1.58158611e-08  3.99398203e+02 
 5.21000000e-01  6.47379610e-06  1.62014112e-08  3.99582236e+02 
 5.22000000e-01  6.63464819e-06  1.65963629e-08  3.99765190e+02 
 5.23000000e-01  6.79947775e-06  1.70009448e-08  3.99947051e+02 
 5.24000000e-01  6.96838203e-06  1.74153907e-08  4.00127803e+02 
 5.25000000e-01  7.14146061e-06  1.78399402e-08  4.00307430e+02 
 5.26000000e-01  7.31881546e-06  1.82748385e-08  4.00485917e+02 
 5.27000000e-01  7.50055095e-06  1.87203369e-08  4.00663246e+02 
 5.28000000e-01  7.68677397e-06  1.91766926e-08  4.00839400e+02 
 5.29000000e-01  7.87759392e-06  1.96441690e-08  4.01014363e+02 
 5.30000000e-01  8.07312282e-06  2.01230358e-08  4.01188116e+02 
 5.31000000e-01  8.27347534e-06  2.06135692e-08  4.01360641e+02 
 5.32000000e-01  8.47876886e-06  2.11160519e-08  4.01531919e+02 
 5.33000000e-01  8.68912355e-06  2.16307737e-08  4.01701931e+02 
 5.34000000e-01  8.90466241e-06  2.21580308e-08  4.01870658e+02 
 5.35000000e-01  9.12551134e-06  2.26981270e-08  4.02038078e+02 
 5.36000000e-01  9.35179920e-06  2.32513730e-08  4.02204172e+02 
 5.37000000e-01  9.58365791e-06  2.38180871e-08  4.02368917e+02 
 5.38000000e-01  9.82122244e-06  2.43985951e-08  4.02532293e+02 
 5.39000000e-01  1.00646310e-05  2.49932308e-08  4.02694277e+02 
 5.40000000e-01  1.03140249e-05  2.56023355e-08  4.02854845e+02 
 5.41000000e-01  1.05695489e-05  2.62262591e-08  4.03013975e+02 
 5.42000000e-01  1.08313511e-05  2.68653595e-08  4.03171643e+02 
 5.43000000e-01  1.10995830e-05  2.75200033e-08  4.03327823e+02 
 5.44000000e-01  1.13743997e-05  2.81905657e-08  4.03482491e+02 
 5.45000000e-01  1.16559597e-05  2.88774308e-08  4.03635620e+02 
 5.46000000e-01  1.19444254e-05  2.95809919e-08  4.03787184e+02 
 5.47000000e-01  1.22399629e-05  3.03016515e-08  4.03937156e+02 
 5.48000000e-01  1.25427422e-05  3.10398218e-08  4.04085508e+02 
 5.49000000e-01  1.28529369e-05  3.17959245e-08  4.04232212e+02 
 5.50000000e-01  1.31707249e-05  3.25703914e-08  4.04377238e+02 
 5.51000000e-01  1.34962882e-05  3.33636646e-08  4.04520556e+02 
 5.52000000e-01  1.38298127e-05  3.41761965e-08  4.04662136e+02 
 5.53000000e-01  1.41714887e-05  3.50084501e-08  4.04801946e+02 
 5.54000000e-01  1.45215110e-05  3.58608994e-08  4.04939954e+02 
 5.55000000e-01  1.48800784e-05  3.67340295e-08  4.05076127e+02 
 5.56000000e-01  1.52473947e-05  3.76283370e-08  4.05210432e+02 
 5.57000000e-01  1.56236679e-05  3.85443299e-08  4.05342834e+02 
 5.58000000e-01  1.60091110e-05  3.94825284e-08  4.05473298e+02 
 5.59000000e-01  1.64039415e-05  4.04434646e-08  4.05601787e+02 
 5.60000000e-01  1.68083820e-05  4.14276833e-08  4.05728265e+02 
 5.61000000e-01  1.72226601e-05  4.24357417e-08  4.05852694e+02 
 5.62000000e-01  1.76470082e-05  4.34682105e-08  4.05975035e+02 
 5.63000000e-01  1.80816643e-05  4.45256731e-08  4.06095248e+02 
 5.64000000e-01  1.85268711e-05  4.56087268e-08  4.06213294e+02 
 5.65000000e-01  1.89828773e-05  4.67179828e-08  4.06329130e+02 
 5.66000000e-01  1.94499367e-05  4.78540664e-08  4.06442715e+02 
 5.67000000e-01  1.99283087e-05  4.90176174e-08  4.06554005e+02 
 5.68000000e-01  2.04182584e-05  5.02092903e-08  4.06662957e+02 
 5.69000000e-01  2.09200569e-05  5.14297549e-08  4.06769524e+02 
 5.70000000e-01  2.14339809e-05  5.26796963e-08  4.06873661e+02 
 5.71000000e-01  2.19603131e-05  5.39598154e-08  4.06975320e+02 
 5.72000000e-01  2.24993427e-05  5.52708294e-08  4.07074454e+02 
 5.73000000e-01  2.30513646e-05  5.66134717e-08  4.07171012e+02 
 5.74000000e-01  2.36166803e-05  5.79884927e-08  4.07264946e+02 
 5.75000000e-01  2.41955978e-05  5.93966598e-08  4.07356203e+02 
 5.76000000e-01  2.47884315e-05  6.08387582e-08  4.07444732e+02 
 5.77000000e-01  2.53955024e-05  6.23155907e-08  4.07530478e+02 
 5.78000000e-01  2.60171385e-05  6.38279785e-08  4.07613387e+02 
 5.79000000e-01  2.66536744e-05  6.53767616e-08  4.07693403e+02 
 5.80000000e-01  2.73054520e-05  6.69627989e-08  4.07770470e+02 
 5.81000000e-01  2.79728200e-05  6.85869687e-08  4.07844530e+02 
 5.82000000e-01  2.86561345e-05  7.02501692e-08  4.07915523e+02 
 5.83000000e-01  2.93557589e-05  7.19533190e-08  4.07983389e+02 
 5.84000000e-01  3.00720641e-05  7.36973571e-08  4.08048067e+02 
 5.85000000e-01  3.08054284e-05  7.54832438e-08  4.08109494e+02 
 5.86000000e-01  3.15562379e-05  7.73119607e-08  4.08167606e+02 
 5.87000000e-01  3.23248865e-05  7.91845117e-08  4.08222338e+02 
 5.88000000e-01  3.31117759e-05  8.11019228e-08  4.08273624e+02 
 5.89000000e-01  3.39173159e-05  8.30652429e-08  4.08321396e+02 
 5.90000000e-01  3.47419244e-05  8.50755441e-08  4.08365586e+02 
 5.91000000e-01  3.55860275e-05  8.71339226e-08  4.08406123e+02 
 5.92000000e-01  3.64500597e-05  8.92414985e-08  4.08442937e+02 
 5.93000000e-01  3.73344639e-05  9.13994166e-08  4.08475954e+02 
 5.94000000e-01  3.82396916e-05  9.36088471e-08  4.08505102e+02 
 5.95000000e-01  3.91662030e-05  9.58709856e-08  4.08530304e+02 
 5.96000000e-01  4.01144668e-05  9.81870542e-08  4.08551486e+02 
 5.97000000e-01  4.10849611e-05  1.00558301e-07  4.08568568e+02 
 5.98000000e-01  4.20781725e-05  1.02986002e-07  4.08581472e+02 
 5.99000000e-01  4.30945969e-05  1.05471461e-07  4.08590119e+02 
 6.00000000e-01  4.41347393e-05  1.08016009e-07  4.08594426e+02 
 6.01000000e-01  4.51991140e-05  1.10621007e-07  4.08594311e+02 
 6.02000000e-01  4.62882447e-05  1.13287843e-07  4.08589690e+02 
 6.03000000e-01  4.74026646e-05  1.16017938e-07  4.08580478e+02 
 6.04000000e-01  4.85429162e-05  1.18812741e-07  4.08566587e+02 
 6.05000000e-01  4.97095520e-05  1.21673733e-07  4.08547932e+02 
 6.06000000e-01  5.09031337e-05  1.24602426e-07  4.08524421e+02 
 6.07000000e-01  5.21242334e-05  1.27600363e-07  4.08495965e+02 
 6.08000000e-01  5.33734325e-05  1.30669121e-07  4.08462473e+02 
 6.09000000e-01  5.46513227e-05  1.33810311e-07  4.08423851e+02 
 6.10000000e-01  5.59585054e-05  1.37025576e-07  4.08380006e+02 
 6.11000000e-01  5.72955924e-05  1.40316592e-07  4.08330843e+02 
 6.12000000e-01  5.86632054e-05  1.43685074e-07  4.08276264e+02 
 6.13000000e-01  6.00619761e-05  1.47132769e-07  4.08216174e+02 
 6.14000000e-01  6.14925468e-05  1.50661462e-07  4.08150472e+02 
 6.15000000e-01  6.29555697e-05  1.54272973e-07  4.08079059e+02 
 6.16000000e-01  6.44517074e-05  1.57969161e-07  4.08001834e+02 
 6.17000000e-01  6.59816329e-05  1.61751922e-07  4.07918696e+02 
 6.18000000e-01  6.75460295e-05  1.65623190e-07  4.07829541e+02 
 6.19000000e-01  6.91455907e-05  1.69584940e-07  4.07734265e+02 
 6.20000000e-01  7.07810206e-05  1.73639184e-07  4.07632764e+02 
 6.21000000e-01  7.24530334e-05  1.77787978e-07  4.07524931e+02 
 6.22000000e-01  7.41623539e-05  1.82033416e-07  4.07410659e+02 
 6.23000000e-01  7.59097171e-05  1.86377635e-07  4.07289841e+02 
 6.24000000e-01  7.76958684e-05  1.90822813e-07  4.07162368e+02 
 6.25000000e-01  7.95215634e-05  1.95371173e-07  4.07028131e+02 
 6.26000000e-01  8.13875680e-05  2.00024980e-07  4.06887019e+02 
 6.27000000e-01  8.32946585e-05  2.04786545e-07  4.06738923e+02 
 6.28000000e-01  8.52436211e-05  2.09658220e-07  4.06583730e+02 
 6.29000000e-01  8.72352523e-05  2.14642408e-07  4.06421328e+02 
 6.30000000e-01  8.92703585e-05  2.19741553e-07  4.06251605e+02 
 6.31000000e-01  9.13497561e-05  2.24958149e-07  4.06074448e+02 
 6.32000000e-01  9.34742714e-05  2.30294736e-07  4.05889743e+02 
 6.33000000e-01  9.56447404e-05  2.35753904e-07  4.05697377e+02 
 6.34000000e-01  9.78620088e-05  2.41338288e-07  4.05497236e+02 
 6.35000000e-01  1.00126932e-04  2.47050577e-07  4.05289204e+02 
 6.36000000e-01  1.02440374e-04  2.52893507e-07  4.05073169e+02 
 6.37000000e-01  1.04803210e-04  2.58869865e-07  4.04849014e+02 
 6.38000000e-01  1.07216321e-04  2.64982490e-07  4.04616626e+02 
 6.39000000e-01  1.09680601e-04  2.71234274e-07  4.04375891e+02 
 6.40000000e-01  1.12196950e-04  2.77628159e-07  4.04126693e+02 
 6.41000000e-01  1.14766276e-04  2.84167142e-07  4.03868919e+02 
 6.42000000e-01  1.17389499e-04  2.90854274e-07  4.03602455e+02 
 6.43000000e-01  1.20067543e-04  2.97692660e-07  4.03327188e+02 
 6.44000000e-01  1.22801343e-04  3.04685460e-07  4.03043005e+02 
 6.45000000e-01  1.25591841e-04  3.11835891e-07  4.02749794e+02 
 6.46000000e-01  1.28439985e-04  3.19147225e-07  4.02447443e+02 
 6.47000000e-01  1.31346731e-04  3.26622792e-07  4.02135841e+02 
 6.48000000e-01  1.34313346e-04  3.34266897e-07  4.01814680e+02 
 6.49000000e-01  1.37340220e-04  3.42081226e-07  4.01484236e+02 
 6.50000000e-01  1.40428608e-04  3.50070132e-07  4.01144215e+02 
 6.51000000e-01  1.43579495e-04  3.58237179e-07  4.00794510e+02 
 6.52000000e-01  1.46793868e-04  3.66585992e-07  4.00435017e+02 
 6.53000000e-01  1.50072722e-04  3.75120256e-07  4.00065631e+02 
 6.54000000e-01  1.53417057e-04  3.83843718e-07  3.99686251e+02 
 6.55000000e-01  1.56827876e-04  3.92760186e-07  3.99296777e+02 
 6.56000000e-01  1.60306190e-04  4.01873532e-07  3.98897109e+02 
 6.57000000e-01  1.63853011e-04  4.11187690e-07  3.98487150e+02 
 6.58000000e-01  1.67469356e-04  4.20706659e-07  3.98066807e+02 
 6.59000000e-01  1.71156246e-04  4.30434499e-07  3.97635985e+02 
 6.60000000e-01  1.74914704e-04  4.40375339e-07  3.97194594e+02 
 6.61000000e-01  1.78745756e-04  4.50533370e-07  3.96742545e+02 
 6.62000000e-01  1.82650431e-04  4.60912851e-07  3.96279753e+02 
 6.63000000e-01  1.86629759e-04  4.71518106e-07  3.95806135e+02 
 6.64000000e-01  1.90684772e-04  4.82353527e-07  3.95321608e+02 
 6.65000000e-01  1.94816502e-04  4.93423572e-07  3.94826095e+02 
 6.66000000e-01  1.99025983e-04  5.04732769e-07  3.94319520e+02 
