 v-sweep         ic              ib              beta           
 4.73000000e-01  1.08298787e-12  1.88390970e-14  5.74861878e+01 
 4.74000000e-01  1.13759002e-12  1.93074723e-14  5.89196765e+01 
 4.75000000e-01  1.19493478e-12  1.97914601e-14  6.03762819e+01 
 4.76000000e-01  1.25517825e-12  2.02945300e-14  6.18481067e+01 
 4.77000000e-01  1.31845923e-12  2.08132123e-14  6.33472245e+01 
 4.78000000e-01  1.38492516e-12  2.13353640e-14  6.49121880e+01 
 4.79000000e-01  1.45474952e-12  2.18887408e-14  6.64610873e+01 
 4.80000000e-01  1.52809362e-12  2.24438523e-14  6.80851754e+01 
 4.81000000e-01  1.60513443e-12  2.30111069e-14  6.97547681e+01 
 4.82000000e-01  1.68605928e-12  2.36043824e-14  7.14299257e+01 
 4.83000000e-01  1.77106420e-12  2.42011272e-14  7.31810622e+01 
 4.84000000e-01  1.86036256e-12  2.48204235e-14  7.49528934e+01 
 4.85000000e-01  1.95416253e-12  2.54692101e-14  7.67264677e+01 
 4.86000000e-01  2.05269308e-12  2.61197314e-14  7.85878328e+01 
 4.87000000e-01  2.15618842e-12  2.67910694e-14  8.04816109e+01 
 4.88000000e-01  2.26490875e-12  2.74901630e-14  8.23897898e+01 
 4.89000000e-01  2.37910386e-12  2.81961954e-14  8.43767687e+01 
 4.90000000e-01  2.49906693e-12  2.89351876e-14  8.63677457e+01 
 4.91000000e-01  2.62507203e-12  2.96897923e-14  8.84166519e+01 
 4.92000000e-01  2.75744184e-12  3.04634790e-14  9.05163144e+01 
 4.93000000e-01  2.89647820e-12  3.12631865e-14  9.26482076e+01 
 4.94000000e-01  3.04253150e-12  3.20750371e-14  9.48566791e+01 
 4.95000000e-01  3.19595218e-12  3.29267864e-14  9.70623780e+01 
 4.96000000e-01  3.35710452e-12  3.37837398e-14  9.93704234e+01 
 4.97000000e-01  3.52638405e-12  3.46805918e-14  1.01681773e+02 
 4.98000000e-01  3.70420014e-12  3.56034647e-14  1.04040440e+02 
 4.99000000e-01  3.89098823e-12  3.65367459e-14  1.06495204e+02 
 5.00000000e-01  4.08720106e-12  3.75029869e-14  1.08983348e+02 
 5.01000000e-01  4.29329489e-12  3.85039224e-14  1.11502793e+02 
 5.02000000e-01  4.50978838e-12  3.95378176e-14  1.14062653e+02 
 5.03000000e-01  4.73720715e-12  4.05821211e-14  1.16731384e+02 
 5.04000000e-01  4.97608552e-12  4.16749969e-14  1.19402181e+02 
 5.05000000e-01  5.22701847e-12  4.27869547e-14  1.22163835e+02 
 5.06000000e-01  5.49059929e-12  4.39422805e-14  1.24950258e+02 
 5.07000000e-01  5.76747851e-12  4.51323009e-14  1.27790483e+02 
 5.08000000e-01  6.05831184e-12  4.63361990e-14  1.30746845e+02 
 5.09000000e-01  6.36382093e-12  4.75921388e-14  1.33715800e+02 
 5.10000000e-01  6.68473783e-12  4.88827731e-14  1.36750381e+02 
 5.11000000e-01  7.02183624e-12  5.02081018e-14  1.39854645e+02 
 5.12000000e-01  7.37593320e-12  5.15767987e-14  1.43008744e+02 
 5.13000000e-01  7.74788740e-12  5.29801900e-14  1.46241216e+02 
 5.14000000e-01  8.13860784e-12  5.44356231e-14  1.49508858e+02 
 5.15000000e-01  8.54902087e-12  5.59257506e-14  1.52863766e+02 
 5.16000000e-01  8.98013781e-12  5.74557767e-14  1.56296518e+02 
 5.17000000e-01  9.43300125e-12  5.90447835e-14  1.59760113e+02 
 5.18000000e-01  9.90869366e-12  6.06788930e-14  1.63297205e+02 
 5.19000000e-01  1.04083825e-11  6.23598401e-14  1.66908422e+02 
 5.20000000e-01  1.09332682e-11  6.40910942e-14  1.70589507e+02 
 5.21000000e-01  1.14846292e-11  6.58743900e-14  1.74341337e+02 
 5.22000000e-01  1.20637892e-11  6.77010539e-14  1.78192044e+02 
 5.23000000e-01  1.26721567e-11  6.95988415e-14  1.82074248e+02 
 5.24000000e-01  1.33112098e-11  7.15434666e-14  1.86057657e+02 
 5.25000000e-01  1.39824870e-11  7.35609501e-14  1.90080294e+02 
 5.26000000e-01  1.46876192e-11  7.56270059e-14  1.94211301e+02 
 5.27000000e-01  1.54283131e-11  7.77485729e-14  1.98438538e+02 
 5.28000000e-01  1.62063626e-11  7.99568760e-14  2.02688792e+02 
 5.29000000e-01  1.70236498e-11  8.22258945e-14  2.07035143e+02 
 5.30000000e-01  1.78821489e-11  8.45625672e-14  2.11466485e+02 
 5.31000000e-01  1.87839466e-11  8.69755677e-14  2.15968083e+02 
 5.32000000e-01  1.97312184e-11  8.94683656e-14  2.20538492e+02 
 5.33000000e-01  2.07262714e-11  9.20236135e-14  2.25227750e+02 
 5.34000000e-01  2.17714978e-11  9.46742713e-14  2.29962138e+02 
 5.35000000e-01  2.28694355e-11  9.74047263e-14  2.34787740e+02 
 5.36000000e-01  2.40227456e-11  1.00214979e-13  2.39712126e+02 
 5.37000000e-01  2.52342210e-11  1.03132784e-13  2.44677008e+02 
 5.38000000e-01  2.65067863e-11  1.06116509e-13  2.49789469e+02 
 5.39000000e-01  2.78435365e-11  1.09207786e-13  2.54959261e+02 
 5.40000000e-01  2.92476911e-11  1.12403148e-13  2.60203488e+02 
 5.41000000e-01  3.07226675e-11  1.15699123e-13  2.65539329e+02 
 5.42000000e-01  3.22720253e-11  1.19099181e-13  2.70967650e+02 
 5.43000000e-01  3.38995169e-11  1.22605058e-13  2.76493624e+02 
 5.44000000e-01  3.56090764e-11  1.26230631e-13  2.82095369e+02 
 5.45000000e-01  3.74048622e-11  1.29974165e-13  2.87786901e+02 
 5.46000000e-01  3.92912057e-11  1.33830456e-13  2.93589418e+02 
 5.47000000e-01  4.12726814e-11  1.37839403e-13  2.99425857e+02 
 5.48000000e-01  4.33540807e-11  1.41952434e-13  3.05412733e+02 
 5.49000000e-01  4.55404533e-11  1.46199038e-13  3.11496259e+02 
 5.50000000e-01  4.78370798e-11  1.50613911e-13  3.17613955e+02 
 5.51000000e-01  5.02495250e-11  1.55151949e-13  3.23872987e+02 
 5.52000000e-01  5.27836333e-11  1.59846112e-13  3.30215309e+02 
 5.53000000e-01  5.54455405e-11  1.64705074e-13  3.36635290e+02 
 5.54000000e-01  5.82416823e-11  1.69725366e-13  3.43152492e+02 
 5.55000000e-01  6.11788415e-11  1.74903518e-13  3.49786226e+02 
 5.56000000e-01  6.42641252e-11  1.80279428e-13  3.56469542e+02 
 5.57000000e-01  6.75050016e-11  1.85823607e-13  3.63274627e+02 
 5.58000000e-01  7.09093131e-11  1.91548198e-13  3.70190448e+02 
 5.59000000e-01  7.44853050e-11  1.97479221e-13  3.77180469e+02 
 5.60000000e-01  7.82416319e-11  2.03614941e-13  3.84262723e+02 
 5.61000000e-01  8.21873992e-11  2.09953625e-13  3.91455014e+02 
 5.62000000e-01  8.63321532e-11  2.16517823e-13  3.98730007e+02 
 5.63000000e-01  9.06859240e-11  2.23300597e-13  4.06115905e+02 
 5.64000000e-01  9.52592518e-11  2.30329702e-13  4.13577802e+02 
 5.65000000e-01  1.00063225e-10  2.37594730e-13  4.21150861e+02 
 5.66000000e-01  1.05109459e-10  2.45119967e-13  4.28808230e+02 
 5.67000000e-01  1.10410179e-10  2.52910618e-13  4.36558102e+02 
 5.68000000e-01  1.15978222e-10  2.60970151e-13  4.44411827e+02 
 5.69000000e-01  1.21827054e-10  2.69328058e-13  4.52337029e+02 
 5.70000000e-01  1.27970844e-10  2.77956583e-13  4.60398680e+02 
 5.71000000e-01  1.34424463e-10  2.86918175e-13  4.68511493e+02 
 5.72000000e-01  1.41203542e-10  2.96193754e-13  4.76726939e+02 
 5.73000000e-01  1.48324488e-10  3.05793727e-13  4.85047517e+02 
 5.74000000e-01  1.55804544e-10  3.15752790e-13  4.93438378e+02 
 5.75000000e-01  1.63661824e-10  3.26055329e-13  5.01944943e+02 
 5.76000000e-01  1.71915343e-10  3.36737775e-13  5.10531802e+02 
 5.77000000e-01  1.80585090e-10  3.47803596e-13  5.19215707e+02 
 5.78000000e-01  1.89692057e-10  3.59285753e-13  5.27969883e+02 
 5.79000000e-01  1.99258276e-10  3.71182511e-13  5.36820217e+02 
 5.80000000e-01  2.09306933e-10  3.83512953e-13  5.45762355e+02 
 5.81000000e-01  2.19862336e-10  3.96301365e-13  5.54785716e+02 
 5.82000000e-01  2.30950042e-10  4.09563359e-13  5.63893318e+02 
 5.83000000e-01  2.42596895e-10  4.23312815e-13  5.73091310e+02 
 5.84000000e-01  2.54831109e-10  4.37579221e-13  5.82365653e+02 
 5.85000000e-01  2.67682282e-10  4.52378192e-13  5.91722339e+02 
 5.86000000e-01  2.81181545e-10  4.67714933e-13  6.01181457e+02 
 5.87000000e-01  2.95361563e-10  4.83646688e-13  6.10696961e+02 
 5.88000000e-01  3.10256684e-10  5.00187338e-13  6.20280965e+02 
 5.89000000e-01  3.25902953e-10  5.17333412e-13  6.29966953e+02 
 5.90000000e-01  3.42338266e-10  5.35143892e-13  6.39712554e+02 
 5.91000000e-01  3.59602403e-10  5.53620514e-13  6.49546744e+02 
 5.92000000e-01  3.77737165e-10  5.72808382e-13  6.59447692e+02 
 5.93000000e-01  3.96786439e-10  5.92731782e-13  6.69419882e+02 
 5.94000000e-01  4.16796371e-10  6.13416735e-13  6.79466905e+02 
 5.95000000e-01  4.37815395e-10  6.34901409e-13  6.89580129e+02 
 5.96000000e-01  4.59894401e-10  6.57230905e-13  6.99745549e+02 
 5.97000000e-01  4.83086821e-10  6.80406961e-13  7.09996882e+02 
 5.98000000e-01  5.07448835e-10  7.04483354e-13  7.20313449e+02 
 5.99000000e-01  5.33039401e-10  7.29510393e-13  7.30681023e+02 
 6.00000000e-01  5.59920490e-10  7.55522774e-13  7.41103391e+02 
 6.01000000e-01  5.88157158e-10  7.82537847e-13  7.51602188e+02 
 6.02000000e-01  6.17817800e-10  8.10633676e-13  7.62141788e+02 
 6.03000000e-01  6.48974186e-10  8.39829346e-13  7.72745307e+02 
 6.04000000e-01  6.81701772e-10  8.70178636e-13  7.83404399e+02 
 6.05000000e-01  7.16079782e-10  9.01740529e-13  7.94108459e+02 
 6.06000000e-01  7.52191448e-10  9.34558398e-13  8.04862970e+02 
 6.07000000e-01  7.90124187e-10  9.68677347e-13  8.15673237e+02 
 6.08000000e-01  8.29969835e-10  1.00419106e-12  8.26505901e+02 
 6.09000000e-01  8.71824864e-10  1.04110300e-12  8.37405004e+02 
 6.10000000e-01  9.15790594e-10  1.07950686e-12  8.48341613e+02 
 6.11000000e-01  9.61973477e-10  1.11944775e-12  8.59328612e+02 
 6.12000000e-01  1.01048530e-09  1.16103321e-12  8.70332815e+02 
 6.13000000e-01  1.06144352e-09  1.20429449e-12  8.81382025e+02 
 6.14000000e-01  1.11497151e-09  1.24932873e-12  8.92456468e+02 
 6.15000000e-01  1.17119885e-09  1.29617759e-12  9.03579001e+02 
 6.16000000e-01  1.23026165e-09  1.34496942e-12  9.14713474e+02 
 6.17000000e-01  1.29230292e-09  1.39573895e-12  9.25891566e+02 
 6.18000000e-01  1.35747285e-09  1.44861455e-12  9.37083542e+02 
 6.19000000e-01  1.42592922e-09  1.50364134e-12  9.48317384e+02 
 6.20000000e-01  1.49783773e-09  1.56097545e-12  9.59552394e+02 
 6.21000000e-01  1.57337247e-09  1.62066894e-12  9.70816698e+02 
 6.22000000e-01  1.65271633e-09  1.68284673e-12  9.82095580e+02 
 6.23000000e-01  1.73606138e-09  1.74760598e-12  9.93394049e+02 
 6.24000000e-01  1.82360938e-09  1.81507508e-12  1.00470189e+03 
 6.25000000e-01  1.91557228e-09  1.88535467e-12  1.01602754e+03 
 6.26000000e-01  2.01217272e-09  1.95859049e-12  1.02735754e+03 
 6.27000000e-01  2.11364455e-09  2.03491094e-12  1.03869143e+03 
 6.28000000e-01  2.22023342e-09  2.11443053e-12  1.05003848e+03 
 6.29000000e-01  2.33219738e-09  2.19730196e-12  1.06139139e+03 
 6.30000000e-01  2.44980746e-09  2.28368485e-12  1.07274323e+03 
 6.31000000e-01  2.57334840e-09  2.37372498e-12  1.08409711e+03 
 6.32000000e-01  2.70311926e-09  2.46758196e-12  1.09545267e+03 
 6.33000000e-01  2.83943421e-09  2.56545363e-12  1.10679616e+03 
 6.34000000e-01  2.98262323e-09  2.66746839e-12  1.11814754e+03 
 6.35000000e-01  3.13303297e-09  2.77385529e-12  1.12948681e+03 
 6.36000000e-01  3.29102755e-09  2.88480869e-12  1.14081310e+03 
 6.37000000e-01  3.45698945e-09  3.00051254e-12  1.15213298e+03 
 6.38000000e-01  3.63132042e-09  3.12118551e-12  1.16344268e+03 
 6.39000000e-01  3.81444250e-09  3.24705666e-12  1.17473851e+03 
 6.40000000e-01  4.00679898e-09  3.37836895e-12  1.18601581e+03 
 6.41000000e-01  4.20885553e-09  3.51533761e-12  1.19728345e+03 
 6.42000000e-01  4.42110128e-09  3.65826113e-12  1.20852534e+03 
 6.43000000e-01  4.64405003e-09  3.80736515e-12  1.21975430e+03 
 6.44000000e-01  4.87824152e-09  3.96294821e-12  1.23096272e+03 
 6.45000000e-01  5.12424264e-09  4.12530536e-12  1.24214869e+03 
 6.46000000e-01  5.38264891e-09  4.29475251e-12  1.25330829e+03 
 6.47000000e-01  5.65408588e-09  4.47160557e-12  1.26444200e+03 
 6.48000000e-01  5.93921065e-09  4.65619438e-12  1.27555041e+03 
 6.49000000e-01  6.23871340e-09  4.84885919e-12  1.28663530e+03 
 6.50000000e-01  6.55331916e-09  5.04998189e-12  1.29769162e+03 
 6.51000000e-01  6.88378953e-09  5.25995138e-12  1.30871733e+03 
 6.52000000e-01  7.23092446e-09  5.47916350e-12  1.31971321e+03 
 6.53000000e-01  7.59556428e-09  5.70804883e-12  1.33067612e+03 
 6.54000000e-01  7.97859166e-09  5.94704839e-12  1.34160530e+03 
 6.55000000e-01  8.38093381e-09  6.19661367e-12  1.35250223e+03 
 6.56000000e-01  8.80356467e-09  6.45722741e-12  1.36336606e+03 
 6.57000000e-01  9.24750730e-09  6.72941057e-12  1.37419276e+03 
 6.58000000e-01  9.71383632e-09  7.01368071e-12  1.38498411e+03 
 6.59000000e-01  1.02036806e-08  7.31060748e-12  1.39573635e+03 
 6.60000000e-01  1.07182258e-08  7.62077796e-12  1.40644772e+03 
 6.61000000e-01  1.12587175e-08  7.94476543e-12  1.41712396e+03 
 6.62000000e-01  1.18264640e-08  8.28323345e-12  1.42775935e+03 
 6.63000000e-01  1.24228396e-08  8.63681098e-12  1.43835956e+03 
 6.64000000e-01  1.30492880e-08  9.00625895e-12  1.44891326e+03 
 6.65000000e-01  1.37073254e-08  9.39226550e-12  1.45942695e+03 
 6.66000000e-01  1.43985447e-08  9.79560221e-12  1.46989887e+03 
