 v-sweep         ic              ib              beta           
 4.01000000e-01  4.33606038e-09  8.28960778e-12  5.23071838e+02 
 4.02000000e-01  4.47416407e-09  8.50260614e-12  5.26210905e+02 
 4.03000000e-01  4.61666801e-09  8.72147332e-12  5.29344967e+02 
 4.04000000e-01  4.76371240e-09  8.94638803e-12  5.32473260e+02 
 4.05000000e-01  4.91544189e-09  9.17751333e-12  5.35596269e+02 
 4.06000000e-01  5.07200579e-09  9.41504354e-12  5.38712941e+02 
 4.07000000e-01  5.23355811e-09  9.65915043e-12  5.41823853e+02 
 4.08000000e-01  5.40025778e-09  9.91003523e-12  5.44928212e+02 
 4.09000000e-01  5.57226879e-09  1.01678819e-11  5.48026509e+02 
 4.10000000e-01  5.74976040e-09  1.04329054e-11  5.51117849e+02 
 4.11000000e-01  5.93290719e-09  1.07053107e-11  5.54202243e+02 
 4.12000000e-01  6.12188936e-09  1.09853128e-11  5.57279478e+02 
 4.13000000e-01  6.31689283e-09  1.12731251e-11  5.60349752e+02 
 4.14000000e-01  6.51810944e-09  1.15689835e-11  5.63412458e+02 
 4.15000000e-01  6.72573715e-09  1.18731206e-11  5.66467516e+02 
 4.16000000e-01  6.93998022e-09  1.21857776e-11  5.69514762e+02 
 4.17000000e-01  7.16104941e-09  1.25072077e-11  5.72553811e+02 
 4.18000000e-01  7.38916222e-09  1.28376520e-11  5.75585177e+02 
 4.19000000e-01  7.62454306e-09  1.31773918e-11  5.78607905e+02 
 4.20000000e-01  7.86742349e-09  1.35266924e-11  5.81622120e+02 
 4.21000000e-01  8.11804246e-09  1.38858349e-11  5.84627611e+02 
 4.22000000e-01  8.37664651e-09  1.42551142e-11  5.87623948e+02 
 4.23000000e-01  8.64349006e-09  1.46348081e-11  5.90611781e+02 
 4.24000000e-01  8.91883563e-09  1.50252478e-11  5.93589919e+02 
 4.25000000e-01  9.20295409e-09  1.54267214e-11  5.96559296e+02 
 4.26000000e-01  9.49612493e-09  1.58395691e-11  5.99519146e+02 
 4.27000000e-01  9.79863659e-09  1.62641308e-11  6.02469122e+02 
 4.28000000e-01  1.01107867e-08  1.67007380e-11  6.05409574e+02 
 4.29000000e-01  1.04328822e-08  1.71497567e-11  6.08339953e+02 
 4.30000000e-01  1.07652401e-08  1.76115394e-11  6.11260600e+02 
 4.31000000e-01  1.11081874e-08  1.80864658e-11  6.14171251e+02 
 4.32000000e-01  1.14620613e-08  1.85749300e-11  6.17071572e+02 
 4.33000000e-01  1.18272100e-08  1.90773345e-11  6.19961346e+02 
 4.34000000e-01  1.22039928e-08  1.95940819e-11  6.22840755e+02 
 4.35000000e-01  1.25927802e-08  2.01255956e-11  6.25709693e+02 
 4.36000000e-01  1.29939548e-08  2.06723145e-11  6.28567972e+02 
 4.37000000e-01  1.34079113e-08  2.12346987e-11  6.31415189e+02 
 4.38000000e-01  1.38350567e-08  2.18131956e-11  6.34251714e+02 
 4.39000000e-01  1.42758114e-08  2.24082827e-11  6.37077441e+02 
 4.40000000e-01  1.47306089e-08  2.30204735e-11  6.39891656e+02 
 4.41000000e-01  1.51998966e-08  2.36502487e-11  6.42695001e+02 
 4.42000000e-01  1.56841362e-08  2.42981377e-11  6.45487172e+02 
 4.43000000e-01  1.61838040e-08  2.49646870e-11  6.48267849e+02 
 4.44000000e-01  1.66993915e-08  2.56504348e-11  6.51037366e+02 
 4.45000000e-01  1.72314060e-08  2.63559710e-11  6.53795150e+02 
 4.46000000e-01  1.77803708e-08  2.70818753e-11  6.56541344e+02 
 4.47000000e-01  1.83468259e-08  2.78287429e-11  6.59276127e+02 
 4.48000000e-01  1.89313285e-08  2.85972075e-11  6.61999200e+02 
 4.49000000e-01  1.95344536e-08  2.93879127e-11  6.64710481e+02 
 4.50000000e-01  2.01567945e-08  3.02015149e-11  6.67410050e+02 
 4.51000000e-01  2.07989635e-08  3.10386942e-11  6.70097889e+02 
 4.52000000e-01  2.14615921e-08  3.19001675e-11  6.72773648e+02 
 4.53000000e-01  2.21453322e-08  3.27866535e-11  6.75437406e+02 
 4.54000000e-01  2.28508564e-08  3.36988880e-11  6.78089329e+02 
 4.55000000e-01  2.35788587e-08  3.46376436e-11  6.80729294e+02 
 4.56000000e-01  2.43300551e-08  3.56037186e-11  6.83357135e+02 
 4.57000000e-01  2.51051848e-08  3.65979272e-11  6.85972859e+02 
 4.58000000e-01  2.59050100e-08  3.76211061e-11  6.88576510e+02 
 4.59000000e-01  2.67303175e-08  3.86741355e-11  6.91167810e+02 
 4.60000000e-01  2.75819193e-08  3.97578746e-11  6.93747328e+02 
 4.61000000e-01  2.84606528e-08  4.08732817e-11  6.96314356e+02 
 4.62000000e-01  2.93673826e-08  4.20212787e-11  6.98869323e+02 
 4.63000000e-01  3.03030004e-08  4.32028499e-11  7.01412070e+02 
 4.64000000e-01  3.12684266e-08  4.44190042e-11  7.03942540e+02 
 4.65000000e-01  3.22646109e-08  4.56707797e-11  7.06460697e+02 
 4.66000000e-01  3.32925330e-08  4.69592408e-11  7.08966593e+02 
 4.67000000e-01  3.43532040e-08  4.82854727e-11  7.11460448e+02 
 4.68000000e-01  3.54476673e-08  4.96506283e-11  7.13941968e+02 
 4.69000000e-01  3.65769993e-08  5.10558798e-11  7.16411105e+02 
 4.70000000e-01  3.77423108e-08  5.25024150e-11  7.18868092e+02 
 4.71000000e-01  3.89447481e-08  5.39914910e-11  7.21312700e+02 
 4.72000000e-01  4.01854939e-08  5.55243636e-11  7.23745240e+02 
 4.73000000e-01  4.14657684e-08  5.71023665e-11  7.26165498e+02 
 4.74000000e-01  4.27868310e-08  5.87268579e-11  7.28573476e+02 
 4.75000000e-01  4.41499809e-08  6.03992254e-11  7.30969323e+02 
 4.76000000e-01  4.55565589e-08  6.21209161e-11  7.33352980e+02 
 4.77000000e-01  4.70079485e-08  6.38934045e-11  7.35724585e+02 
 4.78000000e-01  4.85055771e-08  6.57182454e-11  7.38083874e+02 
 4.79000000e-01  5.00509178e-08  6.75969866e-11  7.40431198e+02 
 4.80000000e-01  5.16454903e-08  6.95312785e-11  7.42766297e+02 
 4.81000000e-01  5.32908629e-08  7.15227663e-11  7.45089510e+02 
 4.82000000e-01  5.49886540e-08  7.35732049e-11  7.47400552e+02 
 4.83000000e-01  5.67405332e-08  7.56843561e-11  7.49699622e+02 
 4.84000000e-01  5.85482235e-08  7.78580497e-11  7.51986773e+02 
 4.85000000e-01  6.04135028e-08  8.00961779e-11  7.54261993e+02 
 4.86000000e-01  6.23382054e-08  8.24006804e-11  7.56525372e+02 
 4.87000000e-01  6.43242243e-08  8.47735643e-11  7.58776923e+02 
 4.88000000e-01  6.63735126e-08  8.72169102e-11  7.61016555e+02 
 4.89000000e-01  6.84880856e-08  8.97328334e-11  7.63244433e+02 
 4.90000000e-01  7.06700229e-08  9.23235190e-11  7.65460672e+02 
 4.91000000e-01  7.29214702e-08  9.49912287e-11  7.67665302e+02 
 4.92000000e-01  7.52446417e-08  9.77383181e-11  7.69858159e+02 
 4.93000000e-01  7.76418218e-08  1.00567157e-10  7.72039540e+02 
 4.94000000e-01  8.01153680e-08  1.03480234e-10  7.74209380e+02 
 4.95000000e-01  8.26677126e-08  1.06480100e-10  7.76367720e+02 
 4.96000000e-01  8.53013656e-08  1.09569373e-10  7.78514685e+02 
 4.97000000e-01  8.80189167e-08  1.12750765e-10  7.80650287e+02 
 4.98000000e-01  9.08230382e-08  1.16027073e-10  7.82774533e+02 
 4.99000000e-01  9.37164874e-08  1.19401167e-10  7.84887531e+02 
 5.00000000e-01  9.67021095e-08  1.22876001e-10  7.86989394e+02 
 5.01000000e-01  9.97828402e-08  1.26454643e-10  7.89080083e+02 
 5.02000000e-01  1.02961709e-07  1.30140233e-10  7.91159706e+02 
 5.03000000e-01  1.06241841e-07  1.33936015e-10  7.93228322e+02 
 5.04000000e-01  1.09626461e-07  1.37845331e-10  7.95285994e+02 
 5.05000000e-01  1.13118898e-07  1.41871626e-10  7.97332785e+02 
 5.06000000e-01  1.16722586e-07  1.46018457e-10  7.99368709e+02 
 5.07000000e-01  1.20441066e-07  1.50289479e-10  8.01393866e+02 
 5.08000000e-01  1.24277997e-07  1.54688457e-10  8.03408340e+02 
 5.09000000e-01  1.28237148e-07  1.59219273e-10  8.05412223e+02 
 5.10000000e-01  1.32322414e-07  1.63885937e-10  8.07405547e+02 
 5.11000000e-01  1.36537811e-07  1.68692580e-10  8.09388360e+02 
 5.12000000e-01  1.40887482e-07  1.73643455e-10  8.11360735e+02 
 5.13000000e-01  1.45375703e-07  1.78742946e-10  8.13322744e+02 
 5.14000000e-01  1.50006888e-07  1.83995557e-10  8.15274511e+02 
 5.15000000e-01  1.54785588e-07  1.89405964e-10  8.17216020e+02 
 5.16000000e-01  1.59716501e-07  1.94978952e-10  8.19147395e+02 
 5.17000000e-01  1.64804474e-07  2.00719464e-10  8.21068722e+02 
 5.18000000e-01  1.70054509e-07  2.06632614e-10  8.22980001e+02 
 5.19000000e-01  1.75471765e-07  2.12723629e-10  8.24881402e+02 
 5.20000000e-01  1.81061569e-07  2.18997949e-10  8.26772900e+02 
 5.21000000e-01  1.86829414e-07  2.25461155e-10  8.28654557e+02 
 5.22000000e-01  1.92780968e-07  2.32118956e-10  8.30526602e+02 
 5.23000000e-01  1.98922082e-07  2.38977325e-10  8.32388939e+02 
 5.24000000e-01  2.05258792e-07  2.46042341e-10  8.34241744e+02 
 5.25000000e-01  2.11797324e-07  2.53320312e-10  8.36085042e+02 
 5.26000000e-01  2.18544105e-07  2.60817726e-10  8.37918910e+02 
 5.27000000e-01  2.25505764e-07  2.68541262e-10  8.39743445e+02 
 5.28000000e-01  2.32689144e-07  2.76497808e-10  8.41558729e+02 
 5.29000000e-01  2.40101303e-07  2.84694494e-10  8.43364758e+02 
 5.30000000e-01  2.47749525e-07  2.93138608e-10  8.45161702e+02 
 5.31000000e-01  2.55641324e-07  3.01837709e-10  8.46949588e+02 
 5.32000000e-01  2.63784455e-07  3.10799572e-10  8.48728502e+02 
 5.33000000e-01  2.72186919e-07  3.20032213e-10  8.50498505e+02 
 5.34000000e-01  2.80856970e-07  3.29543886e-10  8.52259690e+02 
 5.35000000e-01  2.89803128e-07  3.39343110e-10  8.54012118e+02 
 5.36000000e-01  2.99034181e-07  3.49438657e-10  8.55755870e+02 
 5.37000000e-01  3.08559198e-07  3.59839564e-10  8.57491027e+02 
 5.38000000e-01  3.18387534e-07  3.70555169e-10  8.59217629e+02 
 5.39000000e-01  3.28528845e-07  3.81595055e-10  8.60935803e+02 
 5.40000000e-01  3.38993091e-07  3.92969147e-10  8.62645563e+02 
 5.41000000e-01  3.49790551e-07  4.04687630e-10  8.64347031e+02 
 5.42000000e-01  3.60931830e-07  4.16761027e-10  8.66040263e+02 
 5.43000000e-01  3.72427868e-07  4.29200186e-10  8.67725320e+02 
 5.44000000e-01  3.84289957e-07  4.42016269e-10  8.69402291e+02 
 5.45000000e-01  3.96529745e-07  4.55220792e-10  8.71071251e+02 
 5.46000000e-01  4.09159250e-07  4.68825636e-10  8.72732246e+02 
 5.47000000e-01  4.22190874e-07  4.82843017e-10  8.74385378e+02 
 5.48000000e-01  4.35637411e-07  4.97285553e-10  8.76030699e+02 
 5.49000000e-01  4.49512062e-07  5.12166231e-10  8.77668295e+02 
 5.50000000e-01  4.63828450e-07  5.27498456e-10  8.79298214e+02 
 5.51000000e-01  4.78600628e-07  5.43296013e-10  8.80920560e+02 
 5.52000000e-01  4.93843096e-07  5.59573147e-10  8.82535373e+02 
 5.53000000e-01  5.09570815e-07  5.76344525e-10  8.84142719e+02 
 5.54000000e-01  5.25799222e-07  5.93625228e-10  8.85742715e+02 
 5.55000000e-01  5.42544242e-07  6.11430882e-10  8.87335360e+02 
 5.56000000e-01  5.59822308e-07  6.29777509e-10  8.88920769e+02 
 5.57000000e-01  5.77650374e-07  6.48681667e-10  8.90498996e+02 
 5.58000000e-01  5.96045932e-07  6.68160414e-10  8.92070107e+02 
 5.59000000e-01  6.15027030e-07  6.88231330e-10  8.93634165e+02 
 5.60000000e-01  6.34612290e-07  7.08912534e-10  8.95191239e+02 
 5.61000000e-01  6.54820921e-07  7.30222701e-10  8.96741391e+02 
 5.62000000e-01  6.75672747e-07  7.52181078e-10  8.98284690e+02 
 5.63000000e-01  6.97188216e-07  7.74807497e-10  8.99821206e+02 
 5.64000000e-01  7.19388430e-07  7.98122402e-10  9.01351006e+02 
 5.65000000e-01  7.42295156e-07  8.22146907e-10  9.02874109e+02 
 5.66000000e-01  7.65930853e-07  8.46902689e-10  9.04390626e+02 
 5.67000000e-01  7.90318694e-07  8.72412161e-10  9.05900593e+02 
 5.68000000e-01  8.15482584e-07  8.98698397e-10  9.07404072e+02 
 5.69000000e-01  8.41447189e-07  9.25785164e-10  9.08901138e+02 
 5.70000000e-01  8.68237954e-07  9.53696998e-10  9.10391829e+02 
 5.71000000e-01  8.95881134e-07  9.82459150e-10  9.11876218e+02 
 5.72000000e-01  9.24403812e-07  1.01209767e-09  9.13354354e+02 
 5.73000000e-01  9.53833932e-07  1.04263940e-09  9.14826288e+02 
 5.74000000e-01  9.84200323e-07  1.07411199e-09  9.16292095e+02 
 5.75000000e-01  1.01553273e-06  1.10654397e-09  9.17751809e+02 
 5.76000000e-01  1.04786183e-06  1.13996472e-09  9.19205488e+02 
 5.77000000e-01  1.08121928e-06  1.17440454e-09  9.20653187e+02 
 5.78000000e-01  1.11563775e-06  1.20989463e-09  9.22094968e+02 
 5.79000000e-01  1.15115091e-06  1.24646719e-09  9.23530862e+02 
 5.80000000e-01  1.18779354e-06  1.28415536e-09  9.24960937e+02 
 5.81000000e-01  1.22560149e-06  1.32299334e-09  9.26385229e+02 
 5.82000000e-01  1.26461174e-06  1.36301635e-09  9.27803790e+02 
 5.83000000e-01  1.30486246e-06  1.40426071e-09  9.29216669e+02 
 5.84000000e-01  1.34639303e-06  1.44676385e-09  9.30623909e+02 
 5.85000000e-01  1.38924404e-06  1.49056433e-09  9.32025555e+02 
 5.86000000e-01  1.43345741e-06  1.53570190e-09  9.33421656e+02 
 5.87000000e-01  1.47907634e-06  1.58221755e-09  9.34812246e+02 
 5.88000000e-01  1.52614543e-06  1.63015352e-09  9.36197364e+02 
 5.89000000e-01  1.57471067e-06  1.67955332e-09  9.37577064e+02 
 5.90000000e-01  1.62481950e-06  1.73046182e-09  9.38951373e+02 
 5.91000000e-01  1.67652086e-06  1.78292524e-09  9.40320338e+02 
 5.92000000e-01  1.72986525e-06  1.83699126e-09  9.41683987e+02 
 5.93000000e-01  1.78490475e-06  1.89270899e-09  9.43042357e+02 
 5.94000000e-01  1.84169306e-06  1.95012905e-09  9.44395482e+02 
 5.95000000e-01  1.90028562e-06  2.00930359e-09  9.45743403e+02 
 5.96000000e-01  1.96073957e-06  2.07028642e-09  9.47086141e+02 
 5.97000000e-01  2.02311389e-06  2.13313294e-09  9.48423728e+02 
 5.98000000e-01  2.08746939e-06  2.19790027e-09  9.49756191e+02 
 5.99000000e-01  2.15386880e-06  2.26464727e-09  9.51083569e+02 
 6.00000000e-01  2.22237684e-06  2.33343461e-09  9.52405877e+02 
 6.01000000e-01  2.29306023e-06  2.40432484e-09  9.53723138e+02 
 6.02000000e-01  2.36598782e-06  2.47738238e-09  9.55035382e+02 
 6.03000000e-01  2.44123062e-06  2.55267366e-09  9.56342623e+02 
 6.04000000e-01  2.51886186e-06  2.63026712e-09  9.57644890e+02 
 6.05000000e-01  2.59895707e-06  2.71023332e-09  9.58942190e+02 
 6.06000000e-01  2.68159416e-06  2.79264495e-09  9.60234548e+02 
 6.07000000e-01  2.76685347e-06  2.87757694e-09  9.61521977e+02 
 6.08000000e-01  2.85481786e-06  2.96510654e-09  9.62804482e+02 
 6.09000000e-01  2.94557281e-06  3.05531330e-09  9.64082084e+02 
 6.10000000e-01  3.03920645e-06  3.14827925e-09  9.65354789e+02 
 6.11000000e-01  3.13580968e-06  3.24408892e-09  9.66622606e+02 
 6.12000000e-01  3.23547625e-06  3.34282941e-09  9.67885539e+02 
 6.13000000e-01  3.33830282e-06  3.44459051e-09  9.69143593e+02 
 6.14000000e-01  3.44438909e-06  3.54946473e-09  9.70396765e+02 
 6.15000000e-01  3.55383788e-06  3.65754740e-09  9.71645064e+02 
 6.16000000e-01  3.66675519e-06  3.76893678e-09  9.72888482e+02 
 6.17000000e-01  3.78325035e-06  3.88373414e-09  9.74127015e+02 
 6.18000000e-01  3.90343609e-06  4.00204382e-09  9.75360658e+02 
 6.19000000e-01  4.02742865e-06  4.12397333e-09  9.76589403e+02 
 6.20000000e-01  4.15534790e-06  4.24963350e-09  9.77813238e+02 
 6.21000000e-01  4.28731741e-06  4.37913853e-09  9.79032149e+02 
 6.22000000e-01  4.42346462e-06  4.51260609e-09  9.80246121e+02 
 6.23000000e-01  4.56392173e-06  4.65015835e-09  9.81455122e+02 
 6.24000000e-01  4.70882264e-06  4.79191854e-09  9.82659159e+02 
 6.25000000e-01  4.85830776e-06  4.93801624e-09  9.83858197e+02 
 6.26000000e-01  5.01252106e-06  5.08858415e-09  9.85052209e+02 
 6.27000000e-01  5.17161100e-06  5.24375900e-09  9.86241169e+02 
 6.28000000e-01  5.33573061e-06  5.40368166e-09  9.87425045e+02 
 6.29000000e-01  5.50503763e-06  5.56849733e-09  9.88603802e+02 
 6.30000000e-01  5.67969470e-06  5.73835559e-09  9.89777404e+02 
 6.31000000e-01  5.85986945e-06  5.91341057e-09  9.90945814e+02 
 6.32000000e-01  6.04573468e-06  6.09382110e-09  9.92108987e+02 
 6.33000000e-01  6.23746850e-06  6.27975082e-09  9.93266879e+02 
 6.34000000e-01  6.43525449e-06  6.47136835e-09  9.94419440e+02 
 6.35000000e-01  6.63928187e-06  6.66884741e-09  9.95566620e+02 
 6.36000000e-01  6.84974566e-06  6.87236699e-09  9.96708363e+02 
 6.37000000e-01  7.06684684e-06  7.08211155e-09  9.97844611e+02 
 6.38000000e-01  7.29079254e-06  7.29827107e-09  9.98975301e+02 
 6.39000000e-01  7.52179622e-06  7.52104135e-09  1.00010037e+03 
 6.40000000e-01  7.76007784e-06  7.75062406e-09  1.00121974e+03 
 6.41000000e-01  8.00586404e-06  7.98722700e-09  1.00233336e+03 
 6.42000000e-01  8.25938839e-06  8.23106428e-09  1.00344112e+03 
 6.43000000e-01  8.52089151e-06  8.48235640e-09  1.00454297e+03 
 6.44000000e-01  8.79062134e-06  8.74133059e-09  1.00563882e+03 
 6.45000000e-01  9.06883330e-06  9.00822092e-09  1.00672856e+03 
 6.46000000e-01  9.35579054e-06  9.28326851e-09  1.00781212e+03 
 6.47000000e-01  9.65176414e-06  9.56672175e-09  1.00888940e+03 
 6.48000000e-01  9.95703335e-06  9.85883652e-09  1.00996029e+03 
 6.49000000e-01  1.02718858e-05  1.01598764e-08  1.01102468e+03 
 6.50000000e-01  1.05966177e-05  1.04701129e-08  1.01208247e+03 
 6.51000000e-01  1.09315343e-05  1.07898256e-08  1.01313355e+03 
 6.52000000e-01  1.12769496e-05  1.11193026e-08  1.01417779e+03 
 6.53000000e-01  1.16331875e-05  1.14588406e-08  1.01521506e+03 
 6.54000000e-01  1.20005810e-05  1.18087452e-08  1.01624523e+03 
 6.55000000e-01  1.23794733e-05  1.21693311e-08  1.01726818e+03 
 6.56000000e-01  1.27702177e-05  1.25409225e-08  1.01828376e+03 
 6.57000000e-01  1.31731779e-05  1.29238533e-08  1.01929182e+03 
 6.58000000e-01  1.35887283e-05  1.33184671e-08  1.02029221e+03 
 6.59000000e-01  1.40172543e-05  1.37251183e-08  1.02128477e+03 
 6.60000000e-01  1.44591527e-05  1.41441712e-08  1.02226934e+03 
 6.61000000e-01  1.49148317e-05  1.45760015e-08  1.02324576e+03 
 6.62000000e-01  1.53847117e-05  1.50209958e-08  1.02421383e+03 
 6.63000000e-01  1.58692251e-05  1.54795522e-08  1.02517340e+03 
 6.64000000e-01  1.63688168e-05  1.59520807e-08  1.02612425e+03 
 6.65000000e-01  1.68839447e-05  1.64390034e-08  1.02706620e+03 
 6.66000000e-01  1.74150798e-05  1.69407548e-08  1.02799905e+03 
