 v-sweep         ic              ib              beta           
 4.07000000e-01  4.07660017e-16  8.13585310e-16  5.01066098e-01 
 4.08000000e-01  4.05925293e-16  8.15320034e-16  4.97872340e-01 
 4.09000000e-01  4.07660017e-16  8.13585310e-16  5.01066098e-01 
 4.10000000e-01  4.07660017e-16  8.13585310e-16  5.01066098e-01 
 4.11000000e-01  4.11129464e-16  8.23993651e-16  4.98947368e-01 
 4.12000000e-01  4.11129464e-16  8.23993651e-16  4.98947368e-01 
 4.13000000e-01  4.11129464e-16  8.30932545e-16  4.94780793e-01 
 4.14000000e-01  4.12864187e-16  8.22258928e-16  5.02109705e-01 
 4.15000000e-01  4.14598911e-16  8.27463098e-16  5.01048218e-01 
 4.16000000e-01  4.14598911e-16  8.27463098e-16  5.01048218e-01 
 4.17000000e-01  4.14598911e-16  8.41340886e-16  4.92783505e-01 
 4.18000000e-01  4.16333634e-16  8.32667268e-16  5.00000000e-01 
 4.19000000e-01  4.18068358e-16  8.37871439e-16  4.98964803e-01 
 4.20000000e-01  4.19803081e-16  8.36136715e-16  5.02074689e-01 
 4.21000000e-01  4.19803081e-16  8.36136715e-16  5.02074689e-01 
 4.22000000e-01  4.18068358e-16  8.37871439e-16  4.98964803e-01 
 4.23000000e-01  4.21537805e-16  8.48279780e-16  4.96932515e-01 
 4.24000000e-01  4.19803081e-16  8.50014503e-16  4.93877551e-01 
 4.25000000e-01  4.23272528e-16  8.53483950e-16  4.95934959e-01 
 4.26000000e-01  4.25007252e-16  8.58688121e-16  4.94949495e-01 
 4.27000000e-01  4.25007252e-16  8.51749227e-16  4.98981670e-01 
 4.28000000e-01  4.26741975e-16  8.50014503e-16  5.02040816e-01 
 4.29000000e-01  4.26741975e-16  8.56953397e-16  4.97975709e-01 
 4.30000000e-01  4.28476699e-16  8.62157568e-16  4.96981891e-01 
 4.31000000e-01  4.30211422e-16  8.67361738e-16  4.96000000e-01 
 4.32000000e-01  4.30211422e-16  8.67361738e-16  4.96000000e-01 
 4.33000000e-01  4.31946146e-16  8.58688121e-16  5.03030303e-01 
 4.34000000e-01  4.31946146e-16  8.51749227e-16  5.07128310e-01 
 4.35000000e-01  4.33680869e-16  8.63892291e-16  5.02008032e-01 
 4.36000000e-01  4.31946146e-16  8.72565908e-16  4.95029821e-01 
 4.37000000e-01  4.35415592e-16  8.76035355e-16  4.97029703e-01 
 4.38000000e-01  4.37150316e-16  8.81239526e-16  4.96062992e-01 
 4.39000000e-01  4.38885039e-16  8.79504802e-16  4.99013807e-01 
 4.40000000e-01  4.38885039e-16  8.72565908e-16  5.02982107e-01 
 4.41000000e-01  4.38885039e-16  8.79504802e-16  4.99013807e-01 
 4.42000000e-01  4.40619763e-16  8.77770079e-16  5.01976285e-01 
 4.43000000e-01  4.40619763e-16  8.84708973e-16  4.98039216e-01 
 4.44000000e-01  4.44089210e-16  8.88178420e-16  5.00000000e-01 
 4.45000000e-01  4.44089210e-16  8.95117314e-16  4.96124031e-01 
 4.46000000e-01  4.42354486e-16  8.89913143e-16  4.97076023e-01 
 4.47000000e-01  4.45823933e-16  8.86443696e-16  5.02935421e-01 
 4.48000000e-01  4.45823933e-16  8.86443696e-16  5.02935421e-01 
 4.49000000e-01  4.47558657e-16  8.98586761e-16  4.98069498e-01 
 4.50000000e-01  4.49293380e-16  9.03790931e-16  4.97120921e-01 
 4.51000000e-01  4.49293380e-16  8.96852037e-16  5.00967118e-01 
 4.52000000e-01  4.52762827e-16  9.07260378e-16  4.99043977e-01 
 4.53000000e-01  4.51028104e-16  9.02056208e-16  5.00000000e-01 
 4.54000000e-01  4.52762827e-16  9.00321484e-16  5.02890173e-01 
 4.55000000e-01  4.52762827e-16  9.07260378e-16  4.99043977e-01 
 4.56000000e-01  4.54497551e-16  9.19403442e-16  4.94339623e-01 
 4.57000000e-01  4.54497551e-16  8.98586761e-16  5.05791506e-01 
 4.58000000e-01  4.56232274e-16  9.17668719e-16  4.97164461e-01 
 4.59000000e-01  4.56232274e-16  9.17668719e-16  4.97164461e-01 
 4.60000000e-01  4.57966998e-16  9.15933995e-16  5.00000000e-01 
 4.61000000e-01  4.59701721e-16  9.14199272e-16  5.02846300e-01 
 4.62000000e-01  4.59701721e-16  9.28077060e-16  4.95327103e-01 
 4.63000000e-01  4.63171168e-16  9.31546507e-16  4.97206704e-01 
 4.64000000e-01  4.61436445e-16  9.26342336e-16  4.98127341e-01 
 4.65000000e-01  4.61436445e-16  9.33281230e-16  4.94423792e-01 
 4.66000000e-01  4.66640615e-16  9.28077060e-16  5.02803738e-01 
 4.67000000e-01  4.64905892e-16  9.29811783e-16  5.00000000e-01 
 4.68000000e-01  4.66640615e-16  9.21138166e-16  5.06591337e-01 
 4.69000000e-01  4.66640615e-16  9.41954847e-16  4.95395948e-01 
 4.70000000e-01  4.66640615e-16  9.41954847e-16  4.95395948e-01 
 4.71000000e-01  4.70110062e-16  9.45424294e-16  4.97247706e-01 
 4.72000000e-01  4.71844785e-16  9.43689571e-16  5.00000000e-01 
 4.73000000e-01  4.71844785e-16  9.43689571e-16  5.00000000e-01 
 4.74000000e-01  4.73579509e-16  9.28077060e-16  5.10280374e-01 
 4.75000000e-01  4.73579509e-16  9.41954847e-16  5.02762431e-01 
 4.76000000e-01  4.73579509e-16  9.55832635e-16  4.95462795e-01 
 4.77000000e-01  4.73579509e-16  9.55832635e-16  4.95462795e-01 
 4.78000000e-01  4.77048956e-16  9.59302082e-16  4.97287523e-01 
 4.79000000e-01  4.75314232e-16  9.54097912e-16  4.98181818e-01 
 4.80000000e-01  4.78783679e-16  9.57567359e-16  5.00000000e-01 
 4.81000000e-01  4.77048956e-16  9.59302082e-16  4.97287523e-01 
 4.82000000e-01  4.80518403e-16  9.62771529e-16  4.99099099e-01 
 4.83000000e-01  4.80518403e-16  9.69710423e-16  4.95527728e-01 
 4.84000000e-01  4.82253126e-16  9.74914593e-16  4.94661922e-01 
 4.85000000e-01  4.82253126e-16  9.67975700e-16  4.98207885e-01 
 4.86000000e-01  4.83987850e-16  9.73179870e-16  4.97326203e-01 
 4.87000000e-01  4.85722573e-16  9.57567359e-16  5.07246377e-01 
 4.88000000e-01  4.83987850e-16  9.73179870e-16  4.97326203e-01 
 4.89000000e-01  4.87457297e-16  9.76649317e-16  4.99111901e-01 
 4.90000000e-01  4.85722573e-16  9.85322934e-16  4.92957746e-01 
 4.91000000e-01  4.89192020e-16  9.88792381e-16  4.94736842e-01 
 4.92000000e-01  4.90926744e-16  9.80118764e-16  5.00884956e-01 
 4.93000000e-01  4.90926744e-16  9.87057658e-16  4.97363796e-01 
 4.94000000e-01  4.92661467e-16  9.85322934e-16  5.00000000e-01 
 4.95000000e-01  4.92661467e-16  9.92261828e-16  4.96503497e-01 
 4.96000000e-01  4.94396191e-16  9.90527105e-16  4.99124343e-01 
 4.97000000e-01  4.96130914e-16  9.95731275e-16  4.98257840e-01 
 4.98000000e-01  4.96130914e-16  9.88792381e-16  5.01754386e-01 
 4.99000000e-01  4.96130914e-16  9.95731275e-16  4.98257840e-01 
 5.00000000e-01  4.99600361e-16  9.99200722e-16  5.00000000e-01 
 5.01000000e-01  5.01335085e-16  1.00440489e-15  4.99136442e-01 
 5.02000000e-01  4.99600361e-16  9.85322934e-16  5.07042254e-01 
 5.03000000e-01  5.01335085e-16  9.97465999e-16  5.02608696e-01 
 5.04000000e-01  5.03069808e-16  1.00960906e-15  4.98281787e-01 
 5.05000000e-01  5.01335085e-16  9.97465999e-16  5.02608696e-01 
 5.06000000e-01  5.04804532e-16  1.01481323e-15  4.97435897e-01 
 5.07000000e-01  5.03069808e-16  1.02348685e-15  4.91525424e-01 
 5.08000000e-01  5.06539255e-16  1.01307851e-15  5.00000000e-01 
 5.09000000e-01  5.06539255e-16  1.01307851e-15  5.00000000e-01 
 5.10000000e-01  5.08273978e-16  1.02522157e-15  4.95769882e-01 
 5.11000000e-01  5.11743425e-16  1.02869102e-15  4.97470489e-01 
 5.12000000e-01  5.10008702e-16  1.03042574e-15  4.94949495e-01 
 5.13000000e-01  5.11743425e-16  1.04256881e-15  4.90848586e-01 
 5.14000000e-01  5.10008702e-16  1.05124243e-15  4.85148515e-01 
 5.15000000e-01  5.13478149e-16  9.99200722e-16  5.13888889e-01 
 5.16000000e-01  5.13478149e-16  1.02695630e-15  5.00000000e-01 
 5.17000000e-01  5.15212872e-16  1.01828268e-15  5.05962521e-01 
 5.18000000e-01  5.16947596e-16  1.02348685e-15  5.05084746e-01 
 5.19000000e-01  5.16947596e-16  1.04430353e-15  4.95016611e-01 
 5.20000000e-01  5.16947596e-16  1.03736464e-15  4.98327759e-01 
 5.21000000e-01  5.18682319e-16  1.04256881e-15  4.97504160e-01 
 5.22000000e-01  5.22151766e-16  1.03909936e-15  5.02504174e-01 
 5.23000000e-01  5.18682319e-16  1.05644660e-15  4.90968801e-01 
 5.24000000e-01  5.22151766e-16  1.04603826e-15  4.99170813e-01 
 5.25000000e-01  5.22151766e-16  1.05297715e-15  4.95881384e-01 
 5.26000000e-01  5.23886490e-16  1.07205911e-15  4.88673139e-01 
 5.27000000e-01  5.23886490e-16  1.06512021e-15  4.91856678e-01 
 5.28000000e-01  5.25621213e-16  1.04256881e-15  5.04159734e-01 
 5.29000000e-01  5.29090660e-16  1.05297715e-15  5.02471170e-01 
 5.30000000e-01  5.29090660e-16  1.05297715e-15  5.02471170e-01 
 5.31000000e-01  5.29090660e-16  1.05297715e-15  5.02471170e-01 
 5.32000000e-01  5.29090660e-16  1.05297715e-15  5.02471170e-01 
 5.33000000e-01  5.29090660e-16  1.06685494e-15  4.95934959e-01 
 5.34000000e-01  5.34294831e-16  1.06165077e-15  5.03267974e-01 
 5.35000000e-01  5.32560107e-16  1.04950770e-15  5.07438017e-01 
 5.36000000e-01  5.32560107e-16  1.06338549e-15  5.00815661e-01 
 5.37000000e-01  5.36029554e-16  1.07379383e-15  4.99192246e-01 
 5.38000000e-01  5.34294831e-16  1.07552856e-15  4.96774194e-01 
 5.39000000e-01  5.37764278e-16  1.08593690e-15  4.95207668e-01 
 5.40000000e-01  5.39499001e-16  1.09807996e-15  4.91311216e-01 
 5.41000000e-01  5.41233725e-16  1.06858966e-15  5.06493506e-01 
 5.42000000e-01  5.39499001e-16  1.07032438e-15  5.04051864e-01 
 5.43000000e-01  5.41233725e-16  1.08246745e-15  5.00000000e-01 
 5.44000000e-01  5.42968448e-16  1.08073273e-15  5.02407705e-01 
 5.45000000e-01  5.41233725e-16  1.08246745e-15  5.00000000e-01 
 5.46000000e-01  5.44703171e-16  1.09287579e-15  4.98412698e-01 
 5.47000000e-01  5.46437895e-16  1.09114107e-15  5.00794913e-01 
 5.48000000e-01  5.46437895e-16  1.09114107e-15  5.00794913e-01 
 5.49000000e-01  5.46437895e-16  1.10501885e-15  4.94505495e-01 
 5.50000000e-01  5.48172618e-16  1.10328413e-15  4.96855346e-01 
 5.51000000e-01  5.46437895e-16  1.10501885e-15  4.94505495e-01 
 5.52000000e-01  5.48172618e-16  1.13103971e-15  4.84662577e-01 
 5.53000000e-01  5.51642065e-16  1.11369247e-15  4.95327103e-01 
 5.54000000e-01  5.49907342e-16  1.10154941e-15  4.99212598e-01 
 5.55000000e-01  5.51642065e-16  1.11369247e-15  4.95327103e-01 
 5.56000000e-01  5.55111512e-16  1.09634524e-15  5.06329114e-01 
 5.57000000e-01  5.55111512e-16  1.11022302e-15  5.00000000e-01 
 5.58000000e-01  5.56846236e-16  1.10848830e-15  5.02347418e-01 
 5.59000000e-01  5.58580959e-16  1.10675358e-15  5.04702194e-01 
 5.60000000e-01  5.56846236e-16  1.12236609e-15  4.96136012e-01 
 5.61000000e-01  5.58580959e-16  1.12063137e-15  4.98452012e-01 
 5.62000000e-01  5.58580959e-16  1.12063137e-15  4.98452012e-01 
 5.63000000e-01  5.62050406e-16  1.13103971e-15  4.96932515e-01 
 5.64000000e-01  5.60315683e-16  1.13277443e-15  4.94640123e-01 
 5.65000000e-01  5.63785130e-16  1.12930498e-15  4.99231951e-01 
 5.66000000e-01  5.63785130e-16  1.15706056e-15  4.87256372e-01 
 5.67000000e-01  5.65519853e-16  1.12757026e-15  5.01538462e-01 
 5.68000000e-01  5.65519853e-16  1.12757026e-15  5.01538462e-01 
 5.69000000e-01  5.67254577e-16  1.13971332e-15  4.97716895e-01 
 5.70000000e-01  5.68989300e-16  1.12410081e-15  5.06172840e-01 
 5.71000000e-01  5.67254577e-16  1.13971332e-15  4.97716895e-01 
 5.72000000e-01  5.72458747e-16  1.14838694e-15  4.98489426e-01 
 5.73000000e-01  5.68989300e-16  1.12410081e-15  5.06172840e-01 
 5.74000000e-01  5.72458747e-16  1.14838694e-15  4.98489426e-01 
 5.75000000e-01  5.70724024e-16  1.16399945e-15  4.90312966e-01 
 5.76000000e-01  5.74193471e-16  1.14665222e-15  5.00756430e-01 
 5.77000000e-01  5.75928194e-16  1.15879528e-15  4.97005988e-01 
 5.78000000e-01  5.77662918e-16  1.18481613e-15  4.87554905e-01 
 5.79000000e-01  5.79397641e-16  1.15532584e-15  5.01501502e-01 
 5.80000000e-01  5.75928194e-16  1.15879528e-15  4.97005988e-01 
 5.81000000e-01  5.77662918e-16  1.15706056e-15  4.99250375e-01 
 5.82000000e-01  5.79397641e-16  1.15532584e-15  5.01501502e-01 
 5.83000000e-01  5.81132364e-16  1.16746890e-15  4.97771174e-01 
 5.84000000e-01  5.82867088e-16  1.16573418e-15  5.00000000e-01 
 5.85000000e-01  5.84601811e-16  1.16399945e-15  5.02235469e-01 
 5.86000000e-01  5.82867088e-16  1.17961196e-15  4.94117647e-01 
 5.87000000e-01  5.86336535e-16  1.16226473e-15  5.04477612e-01 
 5.88000000e-01  5.88071258e-16  1.17440779e-15  5.00738552e-01 
 5.89000000e-01  5.86336535e-16  1.19002030e-15  4.92711370e-01 
 5.90000000e-01  5.88071258e-16  1.16053001e-15  5.06726457e-01 
 5.91000000e-01  5.89805982e-16  1.20042865e-15  4.91329480e-01 
 5.92000000e-01  5.88071258e-16  1.20216337e-15  4.89177489e-01 
 5.93000000e-01  5.89805982e-16  1.15879528e-15  5.08982036e-01 
 5.94000000e-01  5.91540705e-16  1.18481613e-15  4.99267936e-01 
 5.95000000e-01  5.91540705e-16  1.19869392e-15  4.93487699e-01 
 5.96000000e-01  5.95010152e-16  1.18134669e-15  5.03671072e-01 
 5.97000000e-01  5.96744876e-16  1.19348975e-15  5.00000000e-01 
 5.98000000e-01  5.95010152e-16  1.19522447e-15  4.97822932e-01 
 5.99000000e-01  5.95010152e-16  1.19522447e-15  4.97822932e-01 
 6.00000000e-01  5.98479599e-16  1.20563282e-15  4.96402878e-01 
 6.01000000e-01  5.95010152e-16  1.20910226e-15  4.92109039e-01 
 6.02000000e-01  5.98479599e-16  1.20563282e-15  4.96402878e-01 
 6.03000000e-01  6.01949046e-16  1.20216337e-15  5.00721501e-01 
 6.04000000e-01  6.00214323e-16  1.20389809e-15  4.98559078e-01 
 6.05000000e-01  6.03683770e-16  1.22818422e-15  4.91525424e-01 
 6.06000000e-01  6.01949046e-16  1.20216337e-15  5.00721501e-01 
 6.07000000e-01  6.05418493e-16  1.19869392e-15  5.05065123e-01 
 6.08000000e-01  6.05418493e-16  1.21257171e-15  4.99284692e-01 
 6.09000000e-01  6.05418493e-16  1.22644950e-15  4.93635078e-01 
 6.10000000e-01  6.08887940e-16  1.20910226e-15  5.03586801e-01 
 6.11000000e-01  6.07153217e-16  1.22471477e-15  4.95750708e-01 
 6.12000000e-01  6.10622664e-16  1.23512311e-15  4.94382022e-01 
 6.13000000e-01  6.08887940e-16  1.22298005e-15  4.97872340e-01 
 6.14000000e-01  6.12357387e-16  1.23338839e-15  4.96483826e-01 
 6.15000000e-01  6.14092110e-16  1.23165367e-15  4.98591549e-01 
 6.16000000e-01  6.14092110e-16  1.23165367e-15  4.98591549e-01 
 6.17000000e-01  6.15826834e-16  1.22991894e-15  5.00705219e-01 
 6.18000000e-01  6.15826834e-16  1.24379673e-15  4.95118550e-01 
 6.19000000e-01  6.15826834e-16  1.20216337e-15  5.12265512e-01 
 6.20000000e-01  6.15826834e-16  1.22991894e-15  5.00705219e-01 
 6.21000000e-01  6.19296281e-16  1.24032729e-15  4.99300699e-01 
 6.22000000e-01  6.22765728e-16  1.23685784e-15  5.03506311e-01 
 6.23000000e-01  6.21031004e-16  1.25247035e-15  4.95844875e-01 
 6.24000000e-01  6.22765728e-16  1.25073563e-15  4.97919556e-01 
 6.25000000e-01  6.22765728e-16  1.25073563e-15  4.97919556e-01 
 6.26000000e-01  6.26235175e-16  1.24726618e-15  5.02086231e-01 
 6.27000000e-01  6.24500451e-16  1.26287869e-15  4.94505495e-01 
 6.28000000e-01  6.27969898e-16  1.24553146e-15  5.04178273e-01 
 6.29000000e-01  6.27969898e-16  1.25940924e-15  4.98622590e-01 
 6.30000000e-01  6.27969898e-16  1.25940924e-15  4.98622590e-01 
 6.31000000e-01  6.31439345e-16  1.26981758e-15  4.97267760e-01 
 6.32000000e-01  6.27969898e-16  1.24553146e-15  5.04178273e-01 
 6.33000000e-01  6.31439345e-16  1.25593980e-15  5.02762431e-01 
 6.34000000e-01  6.31439345e-16  1.26981758e-15  4.97267760e-01 
 6.35000000e-01  6.34908792e-16  1.26634814e-15  5.01369863e-01 
 6.36000000e-01  6.33174069e-16  1.26808286e-15  4.99316005e-01 
 6.37000000e-01  6.34908792e-16  1.28022593e-15  4.95934959e-01 
 6.38000000e-01  6.33174069e-16  1.28196065e-15  4.93910690e-01 
 6.39000000e-01  6.34908792e-16  1.28022593e-15  4.95934959e-01 
 6.40000000e-01  6.36643516e-16  1.29236899e-15  4.92617450e-01 
 6.41000000e-01  6.40112963e-16  1.28889954e-15  4.96635262e-01 
 6.42000000e-01  6.36643516e-16  1.27849120e-15  4.97964722e-01 
 6.43000000e-01  6.40112963e-16  1.28889954e-15  4.96635262e-01 
 6.44000000e-01  6.41847686e-16  1.27328703e-15  5.04087193e-01 
 6.45000000e-01  6.45317133e-16  1.26981758e-15  5.08196721e-01 
 6.46000000e-01  6.43582410e-16  1.27155231e-15  5.06139154e-01 
 6.47000000e-01  6.43582410e-16  1.28543010e-15  5.00674764e-01 
 6.48000000e-01  6.45317133e-16  1.29757316e-15  4.97326203e-01 
 6.49000000e-01  6.45317133e-16  1.29757316e-15  4.97326203e-01 
 6.50000000e-01  6.47051857e-16  1.28196065e-15  5.04736130e-01 
 6.51000000e-01  6.45317133e-16  1.29757316e-15  4.97326203e-01 
 6.52000000e-01  6.48786580e-16  1.30798150e-15  4.96021220e-01 
 6.53000000e-01  6.50521303e-16  1.30624678e-15  4.98007968e-01 
 6.54000000e-01  6.52256027e-16  1.31838984e-15  4.94736842e-01 
 6.55000000e-01  6.52256027e-16  1.31838984e-15  4.94736842e-01 
 6.56000000e-01  6.55725474e-16  1.31492039e-15  4.98680739e-01 
 6.57000000e-01  6.53990750e-16  1.31665512e-15  4.96706192e-01 
 6.58000000e-01  6.53990750e-16  1.30277733e-15  5.01997337e-01 
 6.59000000e-01  6.55725474e-16  1.30104261e-15  5.04000000e-01 
 6.60000000e-01  6.57460197e-16  1.31318567e-15  5.00660502e-01 
 6.61000000e-01  6.57460197e-16  1.31318567e-15  5.00660502e-01 
 6.62000000e-01  6.60929644e-16  1.30971622e-15  5.04635762e-01 
 6.63000000e-01  6.59194921e-16  1.32532874e-15  4.97382199e-01 
 6.64000000e-01  6.62664368e-16  1.33573708e-15  4.96103896e-01 
 6.65000000e-01  6.64399091e-16  1.33400235e-15  4.98049415e-01 
 6.66000000e-01  6.62664368e-16  1.33573708e-15  4.96103896e-01 
