 v-sweep         ic              ib              beta           
 3.49000000e-01  2.95792806e-08  8.59009111e-11  3.44341872e+02 
 3.50000000e-01  3.03478086e-08  8.80021474e-11  3.44853046e+02 
 3.51000000e-01  3.11367859e-08  9.01562095e-11  3.45364851e+02 
 3.52000000e-01  3.19467565e-08  9.23644474e-11  3.45877201e+02 
 3.53000000e-01  3.27782791e-08  9.46282439e-11  3.46390018e+02 
 3.54000000e-01  3.36319270e-08  9.69490220e-11  3.46903210e+02 
 3.55000000e-01  3.45082888e-08  9.93282356e-11  3.47416710e+02 
 3.56000000e-01  3.54079690e-08  1.01767382e-10  3.47930429e+02 
 3.57000000e-01  3.63315880e-08  1.04267993e-10  3.48444302e+02 
 3.58000000e-01  3.72797825e-08  1.06831636e-10  3.48958268e+02 
 3.59000000e-01  3.82532066e-08  1.09459936e-10  3.49472217e+02 
 3.60000000e-01  3.92525315e-08  1.12154541e-10  3.49986111e+02 
 3.61000000e-01  4.02784462e-08  1.14917142e-10  3.50499896e+02 
 3.62000000e-01  4.13316582e-08  1.17749492e-10  3.51013473e+02 
 3.63000000e-01  4.24128937e-08  1.20653375e-10  3.51526792e+02 
 3.64000000e-01  4.35228984e-08  1.23630620e-10  3.52039796e+02 
 3.65000000e-01  4.46624375e-08  1.26683109e-10  3.52552428e+02 
 3.66000000e-01  4.58322970e-08  1.29812763e-10  3.53064645e+02 
 3.67000000e-01  4.70332835e-08  1.33021575e-10  3.53576354e+02 
 3.68000000e-01  4.82662250e-08  1.36311559e-10  3.54087544e+02 
 3.69000000e-01  4.95319718e-08  1.39684811e-10  3.54598123e+02 
 3.70000000e-01  5.08313965e-08  1.43143455e-10  3.55108073e+02 
 3.71000000e-01  5.21653953e-08  1.46689688e-10  3.55617332e+02 
 3.72000000e-01  5.35348878e-08  1.50325753e-10  3.56125859e+02 
 3.73000000e-01  5.49408184e-08  1.54053963e-10  3.56633594e+02 
 3.74000000e-01  5.63841565e-08  1.57876669e-10  3.57140526e+02 
 3.75000000e-01  5.78658972e-08  1.61796310e-10  3.57646582e+02 
 3.76000000e-01  5.93870622e-08  1.65815366e-10  3.58151741e+02 
 3.77000000e-01  6.09487003e-08  1.69936396e-10  3.58655955e+02 
 3.78000000e-01  6.25518882e-08  1.74162013e-10  3.59159193e+02 
 3.79000000e-01  6.41977313e-08  1.78494918e-10  3.59661395e+02 
 3.80000000e-01  6.58873644e-08  1.82937846e-10  3.60162567e+02 
 3.81000000e-01  6.76219522e-08  1.87493637e-10  3.60662651e+02 
 3.82000000e-01  6.94026909e-08  1.92165193e-10  3.61161613e+02 
 3.83000000e-01  7.12308080e-08  1.96955487e-10  3.61659423e+02 
 3.84000000e-01  7.31075640e-08  2.01867568e-10  3.62156064e+02 
 3.85000000e-01  7.50342527e-08  2.06904573e-10  3.62651494e+02 
 3.86000000e-01  7.70122024e-08  2.12069713e-10  3.63145692e+02 
 3.87000000e-01  7.90427769e-08  2.17366281e-10  3.63638632e+02 
 3.88000000e-01  8.11273758e-08  2.22797658e-10  3.64130289e+02 
 3.89000000e-01  8.32674364e-08  2.28367314e-10  3.64620642e+02 
 3.90000000e-01  8.54644340e-08  2.34078807e-10  3.65109662e+02 
 3.91000000e-01  8.77198832e-08  2.39935790e-10  3.65597326e+02 
 3.92000000e-01  9.00353388e-08  2.45942000e-10  3.66083624e+02 
 3.93000000e-01  9.24123969e-08  2.52101286e-10  3.66568527e+02 
 3.94000000e-01  9.48526962e-08  2.58417589e-10  3.67052012e+02 
 3.95000000e-01  9.73579189e-08  2.64894945e-10  3.67534076e+02 
 3.96000000e-01  9.99297919e-08  2.71537510e-10  3.68014688e+02 
 3.97000000e-01  1.02570088e-07  2.78349528e-10  3.68493846e+02 
 3.98000000e-01  1.05280627e-07  2.85335375e-10  3.68971522e+02 
 3.99000000e-01  1.08063278e-07  2.92499530e-10  3.69447700e+02 
 4.00000000e-01  1.10919959e-07  2.99846581e-10  3.69922373e+02 
 4.01000000e-01  1.13852638e-07  3.07381244e-10  3.70395527e+02 
 4.02000000e-01  1.16863337e-07  3.15108353e-10  3.70867150e+02 
 4.03000000e-01  1.19954131e-07  3.23032867e-10  3.71337234e+02 
 4.04000000e-01  1.23127151e-07  3.31159877e-10  3.71805764e+02 
 4.05000000e-01  1.26384583e-07  3.39494602e-10  3.72272733e+02 
 4.06000000e-01  1.29728673e-07  3.48042402e-10  3.72738126e+02 
 4.07000000e-01  1.33161725e-07  3.56808767e-10  3.73201942e+02 
 4.08000000e-01  1.36686105e-07  3.65799341e-10  3.73664164e+02 
 4.09000000e-01  1.40304242e-07  3.75019899e-10  3.74124794e+02 
 4.10000000e-01  1.44018631e-07  3.84476378e-10  3.74583820e+02 
 4.11000000e-01  1.47831829e-07  3.94174865e-10  3.75041238e+02 
 4.12000000e-01  1.51746466e-07  4.04121605e-10  3.75497040e+02 
 4.13000000e-01  1.55765239e-07  4.14322998e-10  3.75951226e+02 
 4.14000000e-01  1.59890917e-07  4.24785622e-10  3.76403788e+02 
 4.15000000e-01  1.64126344e-07  4.35516223e-10  3.76854719e+02 
 4.16000000e-01  1.68474437e-07  4.46521714e-10  3.77304019e+02 
 4.17000000e-01  1.72938193e-07  4.57809185e-10  3.77751690e+02 
 4.18000000e-01  1.77520688e-07  4.69385927e-10  3.78197722e+02 
 4.19000000e-01  1.82225079e-07  4.81259404e-10  3.78642116e+02 
 4.20000000e-01  1.87054608e-07  4.93437286e-10  3.79084866e+02 
 4.21000000e-01  1.92012601e-07  5.05927423e-10  3.79525980e+02 
 4.22000000e-01  1.97102475e-07  5.18737882e-10  3.79965455e+02 
 4.23000000e-01  2.02327737e-07  5.31876944e-10  3.80403285e+02 
 4.24000000e-01  2.07691986e-07  5.45353091e-10  3.80839477e+02 
 4.25000000e-01  2.13198918e-07  5.59175038e-10  3.81274026e+02 
 4.26000000e-01  2.18852326e-07  5.73351717e-10  3.81706935e+02 
 4.27000000e-01  2.24656106e-07  5.87892295e-10  3.82138204e+02 
 4.28000000e-01  2.30614254e-07  6.02806179e-10  3.82567834e+02 
 4.29000000e-01  2.36730876e-07  6.18103005e-10  3.82995834e+02 
 4.30000000e-01  2.43010184e-07  6.33792687e-10  3.83422196e+02 
 4.31000000e-01  2.49456503e-07  6.49885367e-10  3.83846930e+02 
 4.32000000e-01  2.56074273e-07  6.66391468e-10  3.84270036e+02 
 4.33000000e-01  2.62868053e-07  6.83321679e-10  3.84691516e+02 
 4.34000000e-01  2.69842521e-07  7.00686956e-10  3.85111380e+02 
 4.35000000e-01  2.77002479e-07  7.18498569e-10  3.85529619e+02 
 4.36000000e-01  2.84352861e-07  7.36768038e-10  3.85946249e+02 
 4.37000000e-01  2.91898725e-07  7.55507214e-10  3.86361268e+02 
 4.38000000e-01  2.99645270e-07  7.74728249e-10  3.86774679e+02 
 4.39000000e-01  3.07597829e-07  7.94443598e-10  3.87186491e+02 
 4.40000000e-01  3.15761877e-07  8.14666047e-10  3.87596707e+02 
 4.41000000e-01  3.24143036e-07  8.35408712e-10  3.88005334e+02 
 4.42000000e-01  3.32747077e-07  8.56685064e-10  3.88412371e+02 
 4.43000000e-01  3.41579921e-07  8.78508894e-10  3.88817830e+02 
 4.44000000e-01  3.50647652e-07  9.00894379e-10  3.89221711e+02 
 4.45000000e-01  3.59956509e-07  9.23856040e-10  3.89624025e+02 
 4.46000000e-01  3.69512902e-07  9.47408796e-10  3.90024775e+02 
 4.47000000e-01  3.79323408e-07  9.71567942e-10  3.90423965e+02 
 4.48000000e-01  3.89394780e-07  9.96349166e-10  3.90821605e+02 
 4.49000000e-01  3.99733949e-07  1.02176857e-09  3.91217698e+02 
 4.50000000e-01  4.10348031e-07  1.04784268e-09  3.91612252e+02 
 4.51000000e-01  4.21244330e-07  1.07458842e-09  3.92005274e+02 
 4.52000000e-01  4.32430344e-07  1.10202320e-09  3.92396770e+02 
 4.53000000e-01  4.43913771e-07  1.13016485e-09  3.92786745e+02 
 4.54000000e-01  4.55702512e-07  1.15903165e-09  3.93175208e+02 
 4.55000000e-01  4.67804677e-07  1.18864240e-09  3.93562165e+02 
 4.56000000e-01  4.80228592e-07  1.21901635e-09  3.93947621e+02 
 4.57000000e-01  4.92982805e-07  1.25017327e-09  3.94331585e+02 
 4.58000000e-01  5.06076089e-07  1.28213340e-09  3.94714065e+02 
 4.59000000e-01  5.19517449e-07  1.31491759e-09  3.95095065e+02 
 4.60000000e-01  5.33316130e-07  1.34854713e-09  3.95474595e+02 
 4.61000000e-01  5.47481623e-07  1.38304393e-09  3.95852662e+02 
 4.62000000e-01  5.62023669e-07  1.41843047e-09  3.96229268e+02 
 4.63000000e-01  5.76952267e-07  1.45472976e-09  3.96604428e+02 
 4.64000000e-01  5.92277682e-07  1.49196547e-09  3.96978144e+02 
 4.65000000e-01  6.08010451e-07  1.53016182e-09  3.97350425e+02 
 4.66000000e-01  6.24161390e-07  1.56934372e-09  3.97721279e+02 
 4.67000000e-01  6.40741601e-07  1.60953668e-09  3.98090711e+02 
 4.68000000e-01  6.57762480e-07  1.65076689e-09  3.98458730e+02 
 4.69000000e-01  6.75235727e-07  1.69306123e-09  3.98825343e+02 
 4.70000000e-01  6.93173349e-07  1.73644726e-09  3.99190557e+02 
 4.71000000e-01  7.11587673e-07  1.78095326e-09  3.99554378e+02 
 4.72000000e-01  7.30491351e-07  1.82660824e-09  3.99916816e+02 
 4.73000000e-01  7.49897371e-07  1.87344197e-09  4.00277876e+02 
 4.74000000e-01  7.69819065e-07  1.92148498e-09  4.00637566e+02 
 4.75000000e-01  7.90270116e-07  1.97076860e-09  4.00995893e+02 
 4.76000000e-01  8.11264572e-07  2.02132499e-09  4.01352864e+02 
 4.77000000e-01  8.32816850e-07  2.07318710e-09  4.01708485e+02 
 4.78000000e-01  8.54941750e-07  2.12638878e-09  4.02062764e+02 
 4.79000000e-01  8.77654464e-07  2.18096472e-09  4.02415709e+02 
 4.80000000e-01  9.00970583e-07  2.23695054e-09  4.02767325e+02 
 4.81000000e-01  9.24906114e-07  2.29438276e-09  4.03117618e+02 
 4.82000000e-01  9.49477485e-07  2.35329886e-09  4.03466598e+02 
 4.83000000e-01  9.74701559e-07  2.41373729e-09  4.03814268e+02 
 4.84000000e-01  1.00059564e-06  2.47573750e-09  4.04160636e+02 
 4.85000000e-01  1.02717751e-06  2.53933994e-09  4.04505709e+02 
 4.86000000e-01  1.05446538e-06  2.60458614e-09  4.04849493e+02 
 4.87000000e-01  1.08247798e-06  2.67151869e-09  4.05191994e+02 
 4.88000000e-01  1.11123453e-06  2.74018127e-09  4.05533218e+02 
 4.89000000e-01  1.14075473e-06  2.81061872e-09  4.05873171e+02 
 4.90000000e-01  1.17105884e-06  2.88287703e-09  4.06211859e+02 
 4.91000000e-01  1.20216761e-06  2.95700337e-09  4.06549288e+02 
 4.92000000e-01  1.23410238e-06  3.03304614e-09  4.06885463e+02 
 4.93000000e-01  1.26688503e-06  3.11105501e-09  4.07220390e+02 
 4.94000000e-01  1.30053803e-06  3.19108091e-09  4.07554075e+02 
 4.95000000e-01  1.33508441e-06  3.27317610e-09  4.07886522e+02 
 4.96000000e-01  1.37054786e-06  3.35739419e-09  4.08217737e+02 
 4.97000000e-01  1.40695265e-06  3.44379020e-09  4.08547724e+02 
 4.98000000e-01  1.44432371e-06  3.53242053e-09  4.08876489e+02 
 4.99000000e-01  1.48268662e-06  3.62334309e-09  4.09204036e+02 
 5.00000000e-01  1.52206764e-06  3.71661725e-09  4.09530369e+02 
 5.01000000e-01  1.56249371e-06  3.81230393e-09  4.09855494e+02 
 5.02000000e-01  1.60399250e-06  3.91046564e-09  4.10179413e+02 
 5.03000000e-01  1.64659240e-06  4.01116650e-09  4.10502132e+02 
 5.04000000e-01  1.69032252e-06  4.11447225e-09  4.10823653e+02 
 5.05000000e-01  1.73521278e-06  4.22045041e-09  4.11143980e+02 
 5.06000000e-01  1.78129385e-06  4.32917016e-09  4.11463118e+02 
 5.07000000e-01  1.82859724e-06  4.44070254e-09  4.11781068e+02 
 5.08000000e-01  1.87715525e-06  4.55512039e-09  4.12097834e+02 
 5.09000000e-01  1.92700106e-06  4.67249844e-09  4.12413419e+02 
 5.10000000e-01  1.97816870e-06  4.79291335e-09  4.12727824e+02 
 5.11000000e-01  2.03069312e-06  4.91644376e-09  4.13041055e+02 
 5.12000000e-01  2.08461015e-06  5.04317035e-09  4.13353110e+02 
 5.13000000e-01  2.13995660e-06  5.17317589e-09  4.13663993e+02 
 5.14000000e-01  2.19677021e-06  5.30654526e-09  4.13973706e+02 
 5.15000000e-01  2.25508973e-06  5.44336557e-09  4.14282250e+02 
 5.16000000e-01  2.31495493e-06  5.58372615e-09  4.14589625e+02 
 5.17000000e-01  2.37640660e-06  5.72771865e-09  4.14895833e+02 
 5.18000000e-01  2.43948662e-06  5.87543711e-09  4.15200874e+02 
 5.19000000e-01  2.50423795e-06  6.02697792e-09  4.15504750e+02 
 5.20000000e-01  2.57070469e-06  6.18244004e-09  4.15807460e+02 
 5.21000000e-01  2.63893207e-06  6.34192496e-09  4.16109003e+02 
 5.22000000e-01  2.70896653e-06  6.50553676e-09  4.16409380e+02 
 5.23000000e-01  2.78085569e-06  6.67338223e-09  4.16708589e+02 
 5.24000000e-01  2.85464846e-06  6.84557091e-09  4.17006630e+02 
 5.25000000e-01  2.93039498e-06  7.02221516e-09  4.17303502e+02 
 5.26000000e-01  3.00814672e-06  7.20343024e-09  4.17599202e+02 
 5.27000000e-01  3.08795649e-06  7.38933437e-09  4.17893729e+02 
 5.28000000e-01  3.16987848e-06  7.58004883e-09  4.18187080e+02 
 5.29000000e-01  3.25396829e-06  7.77569802e-09  4.18479252e+02 
 5.30000000e-01  3.34028295e-06  7.97640950e-09  4.18770244e+02 
 5.31000000e-01  3.42888101e-06  8.18231422e-09  4.19060050e+02 
 5.32000000e-01  3.51982249e-06  8.39354635e-09  4.19348669e+02 
 5.33000000e-01  3.61316903e-06  8.61024366e-09  4.19636096e+02 
 5.34000000e-01  3.70898382e-06  8.83254736e-09  4.19922325e+02 
 5.35000000e-01  3.80733172e-06  9.06060232e-09  4.20207353e+02 
 5.36000000e-01  3.90827926e-06  9.29455716e-09  4.20491175e+02 
 5.37000000e-01  4.01189470e-06  9.53456429e-09  4.20773784e+02 
 5.38000000e-01  4.11824805e-06  9.78078004e-09  4.21055175e+02 
 5.39000000e-01  4.22741116e-06  1.00333647e-08  4.21335341e+02 
 5.40000000e-01  4.33945772e-06  1.02924829e-08  4.21614276e+02 
 5.41000000e-01  4.45446332e-06  1.05583031e-08  4.21891972e+02 
 5.42000000e-01  4.57250553e-06  1.08309985e-08  4.22168422e+02 
 5.43000000e-01  4.69366387e-06  1.11107464e-08  4.22443617e+02 
 5.44000000e-01  4.81801997e-06  1.13977288e-08  4.22717548e+02 
 5.45000000e-01  4.94565752e-06  1.16921324e-08  4.22990208e+02 
 5.46000000e-01  5.07666311e-06  1.19941506e-08  4.23261579e+02 
 5.47000000e-01  5.21112340e-06  1.23039759e-08  4.23531665e+02 
 5.48000000e-01  5.34912939e-06  1.26218116e-08  4.23800447e+02 
 5.49000000e-01  5.49077373e-06  1.29478641e-08  4.24067916e+02 
 5.50000000e-01  5.63615144e-06  1.32823451e-08  4.24334059e+02 
 5.51000000e-01  5.78535996e-06  1.36254720e-08  4.24598866e+02 
 5.52000000e-01  5.93849926e-06  1.39774674e-08  4.24862322e+02 
 5.53000000e-01  6.09567183e-06  1.43385598e-08  4.25124415e+02 
 5.54000000e-01  6.25698279e-06  1.47089833e-08  4.25385130e+02 
 5.55000000e-01  6.42253995e-06  1.50889783e-08  4.25644454e+02 
 5.56000000e-01  6.59245384e-06  1.54787911e-08  4.25902371e+02 
 5.57000000e-01  6.76683783e-06  1.58786743e-08  4.26158866e+02 
 5.58000000e-01  6.94580815e-06  1.62888869e-08  4.26413923e+02 
 5.59000000e-01  7.12948401e-06  1.67096946e-08  4.26667523e+02 
 5.60000000e-01  7.31798762e-06  1.71413698e-08  4.26919652e+02 
 5.61000000e-01  7.51144428e-06  1.75841918e-08  4.27170289e+02 
 5.62000000e-01  7.70998247e-06  1.80384470e-08  4.27419415e+02 
 5.63000000e-01  7.91373391e-06  1.85044291e-08  4.27667013e+02 
 5.64000000e-01  8.12283365e-06  1.89824392e-08  4.27913060e+02 
 5.65000000e-01  8.33742013e-06  1.94727861e-08  4.28157537e+02 
 5.66000000e-01  8.55763527e-06  1.99757863e-08  4.28400421e+02 
 5.67000000e-01  8.78362456e-06  2.04917645e-08  4.28641690e+02 
 5.68000000e-01  9.01553714e-06  2.10210534e-08  4.28881320e+02 
 5.69000000e-01  9.25352587e-06  2.15639943e-08  4.29119288e+02 
 5.70000000e-01  9.49774744e-06  2.21209369e-08  4.29355569e+02 
 5.71000000e-01  9.74836245e-06  2.26922399e-08  4.29590138e+02 
 5.72000000e-01  1.00055355e-05  2.32782710e-08  4.29822966e+02 
 5.73000000e-01  1.02694352e-05  2.38794071e-08  4.30054029e+02 
 5.74000000e-01  1.05402346e-05  2.44960347e-08  4.30283296e+02 
 5.75000000e-01  1.08181106e-05  2.51285500e-08  4.30510739e+02 
 5.76000000e-01  1.11032449e-05  2.57773589e-08  4.30736329e+02 
 5.77000000e-01  1.13958235e-05  2.64428779e-08  4.30960033e+02 
 5.78000000e-01  1.16960370e-05  2.71255336e-08  4.31181821e+02 
 5.79000000e-01  1.20040805e-05  2.78257634e-08  4.31401659e+02 
 5.80000000e-01  1.23201542e-05  2.85440158e-08  4.31619514e+02 
 5.81000000e-01  1.26444631e-05  2.92807503e-08  4.31835352e+02 
 5.82000000e-01  1.29772170e-05  3.00364379e-08  4.32049135e+02 
 5.83000000e-01  1.33186311e-05  3.08115615e-08  4.32260828e+02 
 5.84000000e-01  1.36689255e-05  3.16066158e-08  4.32470392e+02 
 5.85000000e-01  1.40283260e-05  3.24221079e-08  4.32677789e+02 
 5.86000000e-01  1.43970635e-05  3.32585578e-08  4.32882978e+02 
 5.87000000e-01  1.47753748e-05  3.41164979e-08  4.33085919e+02 
 5.88000000e-01  1.51635022e-05  3.49964741e-08  4.33286569e+02 
 5.89000000e-01  1.55616937e-05  3.58990458e-08  4.33484885e+02 
 5.90000000e-01  1.59702035e-05  3.68247862e-08  4.33680822e+02 
 5.91000000e-01  1.63892918e-05  3.77742827e-08  4.33874334e+02 
 5.92000000e-01  1.68192247e-05  3.87481371e-08  4.34065374e+02 
 5.93000000e-01  1.72602749e-05  3.97469661e-08  4.34253895e+02 
 5.94000000e-01  1.77127214e-05  4.07714015e-08  4.34439847e+02 
 5.95000000e-01  1.81768500e-05  4.18220907e-08  4.34623178e+02 
 5.96000000e-01  1.86529528e-05  4.28996970e-08  4.34803837e+02 
 5.97000000e-01  1.91413292e-05  4.40048997e-08  4.34981770e+02 
 5.98000000e-01  1.96422851e-05  4.51383950e-08  4.35156923e+02 
 5.99000000e-01  2.01561338e-05  4.63008959e-08  4.35329240e+02 
 6.00000000e-01  2.06831959e-05  4.74931329e-08  4.35498663e+02 
 6.01000000e-01  2.12237990e-05  4.87158541e-08  4.35665133e+02 
 6.02000000e-01  2.17782788e-05  4.99698260e-08  4.35828589e+02 
 6.03000000e-01  2.23469781e-05  5.12558335e-08  4.35988971e+02 
 6.04000000e-01  2.29302479e-05  5.25746806e-08  4.36146215e+02 
 6.05000000e-01  2.35284470e-05  5.39271904e-08  4.36300256e+02 
 6.06000000e-01  2.41419422e-05  5.53142064e-08  4.36451028e+02 
 6.07000000e-01  2.47711088e-05  5.67365919e-08  4.36598463e+02 
 6.08000000e-01  2.54163302e-05  5.81952310e-08  4.36742492e+02 
 6.09000000e-01  2.60779986e-05  5.96910293e-08  4.36883044e+02 
 6.10000000e-01  2.67565146e-05  6.12249136e-08  4.37020047e+02 
 6.11000000e-01  2.74522880e-05  6.27978332e-08  4.37153427e+02 
 6.12000000e-01  2.81657371e-05  6.44107596e-08  4.37283107e+02 
 6.13000000e-01  2.88972897e-05  6.60646877e-08  4.37409011e+02 
 6.14000000e-01  2.96473828e-05  6.77606358e-08  4.37531059e+02 
 6.15000000e-01  3.04164626e-05  6.94996463e-08  4.37649172e+02 
 6.16000000e-01  3.12049852e-05  7.12827862e-08  4.37763266e+02 
 6.17000000e-01  3.20134163e-05  7.31111474e-08  4.37873257e+02 
 6.18000000e-01  3.28422311e-05  7.49858477e-08  4.37979061e+02 
 6.19000000e-01  3.36919154e-05  7.69080308e-08  4.38080589e+02 
 6.20000000e-01  3.45629647e-05  7.88788673e-08  4.38177752e+02 
 6.21000000e-01  3.54558850e-05  8.08995548e-08  4.38270459e+02 
 6.22000000e-01  3.63711926e-05  8.29713187e-08  4.38358618e+02 
 6.23000000e-01  3.73094145e-05  8.50954131e-08  4.38442134e+02 
 6.24000000e-01  3.82710882e-05  8.72731205e-08  4.38520910e+02 
 6.25000000e-01  3.92567623e-05  8.95057532e-08  4.38594849e+02 
 6.26000000e-01  4.02669962e-05  9.17946535e-08  4.38663851e+02 
 6.27000000e-01  4.13023604e-05  9.41411944e-08  4.38727814e+02 
 6.28000000e-01  4.23634367e-05  9.65467801e-08  4.38786635e+02 
 6.29000000e-01  4.34508182e-05  9.90128467e-08  4.38840208e+02 
 6.30000000e-01  4.45651095e-05  1.01540863e-07  4.38888426e+02 
 6.31000000e-01  4.57069267e-05  1.04132330e-07  4.38931181e+02 
 6.32000000e-01  4.68768977e-05  1.06788784e-07  4.38968362e+02 
 6.33000000e-01  4.80756622e-05  1.09511795e-07  4.38999857e+02 
 6.34000000e-01  4.93038717e-05  1.12302966e-07  4.39025551e+02 
 6.35000000e-01  5.05621898e-05  1.15163940e-07  4.39045328e+02 
 6.36000000e-01  5.18512921e-05  1.18096392e-07  4.39059072e+02 
 6.37000000e-01  5.31718665e-05  1.21102036e-07  4.39066662e+02 
 6.38000000e-01  5.45246131e-05  1.24182623e-07  4.39067977e+02 
 6.39000000e-01  5.59102443e-05  1.27339944e-07  4.39062894e+02 
 6.40000000e-01  5.73294849e-05  1.30575826e-07  4.39051290e+02 
 6.41000000e-01  5.87830722e-05  1.33892138e-07  4.39033038e+02 
 6.42000000e-01  6.02717560e-05  1.37290789e-07  4.39008010e+02 
 6.43000000e-01  6.17962986e-05  1.40773727e-07  4.38976077e+02 
 6.44000000e-01  6.33574750e-05  1.44342945e-07  4.38937108e+02 
 6.45000000e-01  6.49560727e-05  1.48000476e-07  4.38890971e+02 
 6.46000000e-01  6.65928918e-05  1.51748396e-07  4.38837532e+02 
 6.47000000e-01  6.82687451e-05  1.55588827e-07  4.38776656e+02 
 6.48000000e-01  6.99844581e-05  1.59523932e-07  4.38708206e+02 
 6.49000000e-01  7.17408689e-05  1.63555923e-07  4.38632044e+02 
 6.50000000e-01  7.35388281e-05  1.67687056e-07  4.38548031e+02 
 6.51000000e-01  7.53791989e-05  1.71919632e-07  4.38456027e+02 
 6.52000000e-01  7.72628570e-05  1.76256003e-07  4.38355890e+02 
 6.53000000e-01  7.91906908e-05  1.80698566e-07  4.38247477e+02 
 6.54000000e-01  8.11636006e-05  1.85249768e-07  4.38130645e+02 
 6.55000000e-01  8.31824995e-05  1.89912106e-07  4.38005250e+02 
 6.56000000e-01  8.52483126e-05  1.94688126e-07  4.37871144e+02 
 6.57000000e-01  8.73619771e-05  1.99580425e-07  4.37728183e+02 
 6.58000000e-01  8.95244422e-05  2.04591653e-07  4.37576220e+02 
 6.59000000e-01  9.17366689e-05  2.09724510e-07  4.37415106e+02 
 6.60000000e-01  9.39996300e-05  2.14981751e-07  4.37244695e+02 
 6.61000000e-01  9.63143098e-05  2.20366184e-07  4.37064836e+02 
 6.62000000e-01  9.86817040e-05  2.25880670e-07  4.36875382e+02 
 6.63000000e-01  1.01102819e-04  2.31528129e-07  4.36676182e+02 
 6.64000000e-01  1.03578674e-04  2.37311532e-07  4.36467090e+02 
 6.65000000e-01  1.06110295e-04  2.43233910e-07  4.36247954e+02 
 6.66000000e-01  1.08698724e-04  2.49298349e-07  4.36018626e+02 
