 v-sweep         ic              ib              beta           
 3.51000000e-01  8.73713948e-12  9.98229279e-14  8.75263796e+01 
 3.52000000e-01  9.07356135e-12  1.01951434e-13  8.89988598e+01 
 3.53000000e-01  9.42293812e-12  1.04125042e-13  9.04963679e+01 
 3.54000000e-01  9.78577115e-12  1.06348958e-13  9.20156752e+01 
 3.55000000e-01  1.01625756e-11  1.08623180e-13  9.35580750e+01 
 3.56000000e-01  1.05538946e-11  1.10949444e-13  9.51234557e+01 
 3.57000000e-01  1.09602830e-11  1.13327750e-13  9.67131439e+01 
 3.58000000e-01  1.13823308e-11  1.15763302e-13  9.83241721e+01 
 3.59000000e-01  1.18206243e-11  1.18259569e-13  9.99549078e+01 
 3.60000000e-01  1.22758071e-11  1.20804409e-13  1.01617211e+02 
 3.61000000e-01  1.27485158e-11  1.23406494e-13  1.03305064e+02 
 3.62000000e-01  1.32394287e-11  1.26077968e-13  1.05009851e+02 
 3.63000000e-01  1.37492552e-11  1.28806688e-13  1.06743333e+02 
 3.64000000e-01  1.42787067e-11  1.31599593e-13  1.08501146e+02 
 3.65000000e-01  1.48285603e-11  1.34456683e-13  1.10285037e+02 
 3.66000000e-01  1.53995826e-11  1.37381426e-13  1.12093629e+02 
 3.67000000e-01  1.59926031e-11  1.40377294e-13  1.13925854e+02 
 3.68000000e-01  1.66084646e-11  1.43440816e-13  1.15786183e+02 
 3.69000000e-01  1.72480450e-11  1.46575461e-13  1.17673483e+02 
 3.70000000e-01  1.79122550e-11  1.49789904e-13  1.19582526e+02 
 3.71000000e-01  1.86020487e-11  1.53073735e-13  1.21523452e+02 
 3.72000000e-01  1.93184080e-11  1.56440834e-13  1.23486992e+02 
 3.73000000e-01  2.00623632e-11  1.59880790e-13  1.25483263e+02 
 3.74000000e-01  2.08349657e-11  1.63407483e-13  1.27503131e+02 
 3.75000000e-01  2.16373308e-11  1.67015708e-13  1.29552669e+02 
 3.76000000e-01  2.24705914e-11  1.70714139e-13  1.31627008e+02 
 3.77000000e-01  2.33359478e-11  1.74502775e-13  1.33728233e+02 
 3.78000000e-01  2.42346299e-11  1.78379882e-13  1.35859659e+02 
 3.79000000e-01  2.51679250e-11  1.82345460e-13  1.38023316e+02 
 3.80000000e-01  2.61371653e-11  1.86413387e-13  1.40210774e+02 
 3.81000000e-01  2.71437421e-11  1.90576724e-13  1.42429472e+02 
 3.82000000e-01  2.81890830e-11  1.94837205e-13  1.44680186e+02 
 3.83000000e-01  2.92746782e-11  1.99206973e-13  1.46956091e+02 
 3.84000000e-01  3.04020923e-11  2.03682560e-13  1.49262128e+02 
 3.85000000e-01  3.15729231e-11  2.08269169e-13  1.51596721e+02 
 3.86000000e-01  3.27888515e-11  2.12965066e-13  1.53963521e+02 
 3.87000000e-01  3.40516035e-11  2.17775454e-13  1.56361072e+02 
 3.88000000e-01  3.53629972e-11  2.22707274e-13  1.58786899e+02 
 3.89000000e-01  3.67248974e-11  2.27762258e-13  1.61242243e+02 
 3.90000000e-01  3.81392487e-11  2.32935204e-13  1.63733296e+02 
 3.91000000e-01  3.96080738e-11  2.38243458e-13  1.66250415e+02 
 3.92000000e-01  4.11334629e-11  2.43681817e-13  1.68799886e+02 
 3.93000000e-01  4.27176072e-11  2.49255484e-13  1.71380812e+02 
 3.94000000e-01  4.43627600e-11  2.54966194e-13  1.73994675e+02 
 3.95000000e-01  4.60712805e-11  2.60820886e-13  1.76639537e+02 
 3.96000000e-01  4.78456042e-11  2.66829969e-13  1.79311209e+02 
 3.97000000e-01  4.96882552e-11  2.72981299e-13  1.82020730e+02 
 3.98000000e-01  5.16018825e-11  2.79293958e-13  1.84758320e+02 
 3.99000000e-01  5.35892094e-11  2.85761008e-13  1.87531566e+02 
 4.00000000e-01  5.56530759e-11  2.92394592e-13  1.90335517e+02 
 4.01000000e-01  5.77964308e-11  2.99194709e-13  1.93173305e+02 
 4.02000000e-01  6.00223360e-11  3.06173502e-13  1.96040270e+02 
 4.03000000e-01  6.23339696e-11  3.13324033e-13  1.98944106e+02 
 4.04000000e-01  6.47346308e-11  3.20670588e-13  2.01872679e+02 
 4.05000000e-01  6.72277563e-11  3.28194085e-13  2.04841462e+02 
 4.06000000e-01  6.98169022e-11  3.35911871e-13  2.07842914e+02 
 4.07000000e-01  7.25057583e-11  3.43836090e-13  2.10873031e+02 
 4.08000000e-01  7.52981843e-11  3.51968475e-13  2.13934456e+02 
 4.09000000e-01  7.81981511e-11  3.60300353e-13  2.17036010e+02 
 4.10000000e-01  8.12098132e-11  3.68854277e-13  2.20167742e+02 
 4.11000000e-01  8.43374641e-11  3.77631979e-13  2.23332421e+02 
 4.12000000e-01  8.75855707e-11  3.86645605e-13  2.26526746e+02 
 4.13000000e-01  9.09587821e-11  3.95891683e-13  2.29756739e+02 
 4.14000000e-01  9.44619053e-11  4.05378888e-13  2.33021275e+02 
 4.15000000e-01  9.80999413e-11  4.15115894e-13  2.36319406e+02 
 4.16000000e-01  1.01878101e-10  4.25120047e-13  2.39645489e+02 
 4.17000000e-01  1.05801770e-10  4.35384409e-13  2.43007715e+02 
 4.18000000e-01  1.09876557e-10  4.45919388e-13  2.46404531e+02 
 4.19000000e-01  1.14108275e-10  4.56731923e-13  2.49836434e+02 
 4.20000000e-01  1.18502985e-10  4.67844565e-13  2.53295633e+02 
 4.21000000e-01  1.23066944e-10  4.79246907e-13  2.56792359e+02 
 4.22000000e-01  1.27806673e-10  4.90956295e-13  2.60321895e+02 
 4.23000000e-01  1.32728954e-10  5.02988342e-13  2.63880777e+02 
 4.24000000e-01  1.37840815e-10  5.15348252e-13  2.67471199e+02 
 4.25000000e-01  1.43149551e-10  5.28036025e-13  2.71098077e+02 
 4.26000000e-01  1.48662747e-10  5.41075948e-13  2.74753937e+02 
 4.27000000e-01  1.54388275e-10  5.54464550e-13  2.78445709e+02 
 4.28000000e-01  1.60334322e-10  5.68222650e-13  2.82168129e+02 
 4.29000000e-01  1.66509365e-10  5.82364123e-13  2.85919683e+02 
 4.30000000e-01  1.72922237e-10  5.96878563e-13  2.89710919e+02 
 4.31000000e-01  1.79582097e-10  6.11804133e-13  2.93528742e+02 
 4.32000000e-01  1.86498452e-10  6.27140833e-13  2.97378901e+02 
 4.33000000e-01  1.93681180e-10  6.42907746e-13  3.01258122e+02 
 4.34000000e-01  2.01140538e-10  6.59104871e-13  3.05172283e+02 
 4.35000000e-01  2.08887190e-10  6.75756494e-13  3.09116068e+02 
 4.36000000e-01  2.16932189e-10  6.92871289e-13  3.13091612e+02 
 4.37000000e-01  2.25287041e-10  7.10471808e-13  3.17094975e+02 
 4.38000000e-01  2.33963661e-10  7.28559786e-13  3.21131725e+02 
 4.39000000e-01  2.42974458e-10  7.47157773e-13  3.25198327e+02 
 4.40000000e-01  2.52332278e-10  7.66284853e-13  3.29293052e+02 
 4.41000000e-01  2.62050518e-10  7.85956637e-13  3.33416000e+02 
 4.42000000e-01  2.72143035e-10  8.06180065e-13  3.37571030e+02 
 4.43000000e-01  2.82624255e-10  8.26975954e-13  3.41756316e+02 
 4.44000000e-01  2.93509144e-10  8.48373793e-13  3.45966773e+02 
 4.45000000e-01  3.04813252e-10  8.70382258e-13  3.50206188e+02 
 4.46000000e-01  3.16552718e-10  8.93018694e-13  3.54474906e+02 
 4.47000000e-01  3.28744316e-10  9.16309123e-13  3.58770100e+02 
 4.48000000e-01  3.41405454e-10  9.40263954e-13  3.63095333e+02 
 4.49000000e-01  3.54554219e-10  9.64923086e-13  3.67442985e+02 
 4.50000000e-01  3.68209391e-10  9.90289988e-13  3.71819766e+02 
 4.51000000e-01  3.82390466e-10  1.01639242e-12  3.76223258e+02 
 4.52000000e-01  3.97117706e-10  1.04326333e-12  3.80649540e+02 
 4.53000000e-01  4.12412142e-10  1.07090793e-12  3.85105132e+02 
 4.54000000e-01  4.28295619e-10  1.09936266e-12  3.89585380e+02 
 4.55000000e-01  4.44790834e-10  1.12865873e-12  3.94087976e+02 
 4.56000000e-01  4.61921323e-10  1.15881002e-12  3.98616956e+02 
 4.57000000e-01  4.79711573e-10  1.18985644e-12  4.03167608e+02 
 4.58000000e-01  4.98186987e-10  1.22182226e-12  4.07740964e+02 
 4.59000000e-01  5.17373948e-10  1.25473005e-12  4.12338852e+02 
 4.60000000e-01  5.37299865e-10  1.28861449e-12  4.16959354e+02 
 4.61000000e-01  5.57993196e-10  1.32349814e-12  4.21604820e+02 
 4.62000000e-01  5.79483493e-10  1.35943998e-12  4.26266332e+02 
 4.63000000e-01  6.01801460e-10  1.39645215e-12  4.30950290e+02 
 4.64000000e-01  6.24978961e-10  1.43457108e-12  4.35655624e+02 
 4.65000000e-01  6.49049101e-10  1.47383668e-12  4.40380613e+02 
 4.66000000e-01  6.74046261e-10  1.51428710e-12  4.45124482e+02 
 4.67000000e-01  7.00006145e-10  1.55595878e-12  4.49887332e+02 
 4.68000000e-01  7.26965826e-10  1.59888988e-12  4.54669101e+02 
 4.69000000e-01  7.54963811e-10  1.64312204e-12  4.59469104e+02 
 4.70000000e-01  7.84040089e-10  1.68870556e-12  4.64284661e+02 
 4.71000000e-01  8.14236186e-10  1.73567340e-12  4.69118317e+02 
 4.72000000e-01  8.45595221e-10  1.78408456e-12  4.73965888e+02 
 4.73000000e-01  8.78162002e-10  1.83396677e-12  4.78832013e+02 
 4.74000000e-01  9.11983024e-10  1.88538077e-12  4.83712913e+02 
 4.75000000e-01  9.47106601e-10  1.93837338e-12  4.88608959e+02 
 4.76000000e-01  9.83582886e-10  1.99300534e-12  4.93517437e+02 
 4.77000000e-01  1.02146399e-09  2.04931826e-12  4.98440877e+02 
 4.78000000e-01  1.06080401e-09  2.10737981e-12  5.03375806e+02 
 4.79000000e-01  1.10165913e-09  2.16724377e-12  5.08322667e+02 
 4.80000000e-01  1.14408770e-09  2.22896391e-12  5.13282290e+02 
 4.81000000e-01  1.18815033e-09  2.29260443e-12  5.18253525e+02 
 4.82000000e-01  1.23390993e-09  2.35823298e-12  5.23234956e+02 
 4.83000000e-01  1.28143187e-09  2.42591547e-12  5.28226100e+02 
 4.84000000e-01  1.33078401e-09  2.49572305e-12  5.33225835e+02 
 4.85000000e-01  1.38203685e-09  2.56772163e-12  5.38234688e+02 
 4.86000000e-01  1.43526357e-09  2.64198060e-12  5.43252882e+02 
 4.87000000e-01  1.49054021e-09  2.71857803e-12  5.48279355e+02 
 4.88000000e-01  1.54794570e-09  2.79760414e-12  5.53311201e+02 
 4.89000000e-01  1.60756204e-09  2.87913004e-12  5.58349925e+02 
 4.90000000e-01  1.66947437e-09  2.96324248e-12  5.63394452e+02 
 4.91000000e-01  1.73377111e-09  3.05003168e-12  5.68443642e+02 
 4.92000000e-01  1.80054409e-09  3.13957569e-12  5.73499182e+02 
 4.93000000e-01  1.86988867e-09  3.23198556e-12  5.78557249e+02 
 4.94000000e-01  1.94190390e-09  3.32734281e-12  5.83620029e+02 
 4.95000000e-01  2.01669262e-09  3.42575327e-12  5.88685894e+02 
 4.96000000e-01  2.09436165e-09  3.52732104e-12  5.93754192e+02 
 4.97000000e-01  2.17502192e-09  3.63215714e-12  5.98823738e+02 
 4.98000000e-01  2.25878860e-09  3.74036741e-12  6.03894846e+02 
 4.99000000e-01  2.34578136e-09  3.85207328e-12  6.08965923e+02 
 5.00000000e-01  2.43612442e-09  3.96738579e-12  6.14037695e+02 
 5.01000000e-01  2.52994681e-09  4.08642984e-12  6.19109322e+02 
 5.02000000e-01  2.62738254e-09  4.20933730e-12  6.24179616e+02 
 5.03000000e-01  2.72857074e-09  4.33623654e-12  6.29248593e+02 
 5.04000000e-01  2.83365594e-09  4.46727156e-12  6.34314681e+02 
 5.05000000e-01  2.94278822e-09  4.60256555e-12  6.39379969e+02 
 5.06000000e-01  3.05612343e-09  4.74228331e-12  6.44441345e+02 
 5.07000000e-01  3.17382343e-09  4.88657232e-12  6.49498917e+02 
 5.08000000e-01  3.29605634e-09  5.03558526e-12  6.54552781e+02 
 5.09000000e-01  3.42299669e-09  5.18949909e-12  6.59600596e+02 
 5.10000000e-01  3.55482581e-09  5.34846475e-12  6.64644150e+02 
 5.11000000e-01  3.69173194e-09  5.51266095e-12  6.69682386e+02 
 5.12000000e-01  3.83391061e-09  5.68227332e-12  6.74714220e+02 
 5.13000000e-01  3.98156488e-09  5.85748752e-12  6.79739371e+02 
 5.14000000e-01  4.13490562e-09  6.03849613e-12  6.84757517e+02 
 5.15000000e-01  4.29415183e-09  6.22551082e-12  6.89766985e+02 
 5.16000000e-01  4.45953091e-09  6.41871552e-12  6.94769990e+02 
 5.17000000e-01  4.63127908e-09  6.61834444e-12  6.99763985e+02 
 5.18000000e-01  4.80964158e-09  6.82462142e-12  7.04748482e+02 
 5.19000000e-01  4.99487316e-09  7.03775813e-12  7.09725039e+02 
 5.20000000e-01  5.18723836e-09  7.25802178e-12  7.14690382e+02 
 5.21000000e-01  5.38701189e-09  7.48563967e-12  7.19646166e+02 
 5.22000000e-01  5.59447903e-09  7.72088074e-12  7.24590785e+02 
 5.23000000e-01  5.80993610e-09  7.96401220e-12  7.29523757e+02 
 5.24000000e-01  6.03369080e-09  8.21528914e-12  7.34446554e+02 
 5.25000000e-01  6.26606264e-09  8.47501867e-12  7.39356795e+02 
 5.26000000e-01  6.50738350e-09  8.74348710e-12  7.44254944e+02 
 5.27000000e-01  6.75799800e-09  9.02100677e-12  7.49140110e+02 
 5.28000000e-01  7.01826406e-09  9.30787615e-12  7.54013477e+02 
 5.29000000e-01  7.28855334e-09  9.60445443e-12  7.58872187e+02 
 5.30000000e-01  7.56925185e-09  9.91106091e-12  7.63717620e+02 
 5.31000000e-01  7.86076046e-09  1.02280548e-11  7.68548918e+02 
 5.32000000e-01  8.16349546e-09  1.05557919e-11  7.73366467e+02 
 5.33000000e-01  8.47788917e-09  1.08946573e-11  7.78169420e+02 
 5.34000000e-01  8.80439058e-09  1.12450538e-11  7.82956732e+02 
 5.35000000e-01  9.14346594e-09  1.16073614e-11  7.87729929e+02 
 5.36000000e-01  9.49559950e-09  1.19820434e-11  7.92485824e+02 
 5.37000000e-01  9.86129411e-09  1.23694851e-11  7.97227535e+02 
 5.38000000e-01  1.02410720e-08  1.27701725e-11  8.01952521e+02 
 5.39000000e-01  1.06354756e-08  1.31845620e-11  8.06661271e+02 
 5.40000000e-01  1.10450679e-08  1.36131309e-11  8.11353978e+02 
 5.41000000e-01  1.14704341e-08  1.40563948e-11  8.16029594e+02 
 5.42000000e-01  1.19121815e-08  1.45148690e-11  8.20688186e+02 
 5.43000000e-01  1.23709409e-08  1.49890951e-11  8.25329403e+02 
 5.44000000e-01  1.28473675e-08  1.54796251e-11  8.29953400e+02 
 5.45000000e-01  1.33421416e-08  1.59870457e-11  8.34559544e+02 
 5.46000000e-01  1.38559697e-08  1.65119505e-11  8.39147966e+02 
 5.47000000e-01  1.43895857e-08  1.70549593e-11  8.43718555e+02 
 5.48000000e-01  1.49437514e-08  1.76167300e-11  8.48270446e+02 
 5.49000000e-01  1.55192583e-08  1.81979084e-11  8.52804511e+02 
 5.50000000e-01  1.61169283e-08  1.87992079e-11  8.57319541e+02 
 5.51000000e-01  1.67376146e-08  1.94213230e-11  8.61816397e+02 
 5.52000000e-01  1.73822037e-08  2.00650142e-11  8.66294117e+02 
 5.53000000e-01  1.80516161e-08  2.07310401e-11  8.70753035e+02 
 5.54000000e-01  1.87468076e-08  2.14201995e-11  8.75192949e+02 
 5.55000000e-01  1.94687709e-08  2.21333102e-11  8.79614061e+02 
 5.56000000e-01  2.02185370e-08  2.28712456e-11  8.84015558e+02 
 5.57000000e-01  2.09971765e-08  2.36348879e-11  8.88397549e+02 
 5.58000000e-01  2.18058012e-08  2.44251521e-11  8.92760097e+02 
 5.59000000e-01  2.26455658e-08  2.52429796e-11  8.97103516e+02 
 5.60000000e-01  2.35176694e-08  2.60893829e-11  9.01426817e+02 
 5.61000000e-01  2.44233573e-08  2.69653502e-11  9.05731137e+02 
 5.62000000e-01  2.53639227e-08  2.78719879e-11  9.10014846e+02 
 5.63000000e-01  2.63407088e-08  2.88103417e-11  9.14279638e+02 
 5.64000000e-01  2.73551101e-08  2.97815962e-11  9.18523972e+02 
 5.65000000e-01  2.84085752e-08  3.07869016e-11  9.22748756e+02 
 5.66000000e-01  2.95026082e-08  3.18274878e-11  9.26953721e+02 
 5.67000000e-01  3.06387713e-08  3.29046403e-11  9.31138313e+02 
 5.68000000e-01  3.18186868e-08  3.40196330e-11  9.35303645e+02 
 5.69000000e-01  3.30440393e-08  3.51738611e-11  9.39448736e+02 
 5.70000000e-01  3.43165786e-08  3.63687130e-11  9.43574180e+02 
 5.71000000e-01  3.56381214e-08  3.76056781e-11  9.47679266e+02 
 5.72000000e-01  3.70105548e-08  3.88862441e-11  9.51764708e+02 
 5.73000000e-01  3.84358382e-08  4.02119928e-11  9.55830227e+02 
 5.74000000e-01  3.99160068e-08  4.15845495e-11  9.59875896e+02 
 5.75000000e-01  4.14531737e-08  4.30056022e-11  9.63901714e+02 
 5.76000000e-01  4.30495338e-08  4.44769017e-11  9.67907658e+02 
 5.77000000e-01  4.47073661e-08  4.60002528e-11  9.71893921e+02 
 5.78000000e-01  4.64290377e-08  4.75775406e-11  9.75860398e+02 
 5.79000000e-01  4.82170066e-08  4.92107007e-11  9.79807357e+02 
 5.80000000e-01  5.00738255e-08  5.09017646e-11  9.83734569e+02 
 5.81000000e-01  5.20021453e-08  5.26528232e-11  9.87642107e+02 
 5.82000000e-01  5.40047190e-08  5.44660372e-11  9.91530168e+02 
 5.83000000e-01  5.60844057e-08  5.63436251e-11  9.95399312e+02 
 5.84000000e-01  5.82441743e-08  5.82879707e-11  9.99248620e+02 
 5.85000000e-01  6.04871082e-08  6.03014463e-11  1.00307890e+03 
 5.86000000e-01  6.28164094e-08  6.23865791e-11  1.00688979e+03 
 5.87000000e-01  6.52354032e-08  6.45459526e-11  1.01068155e+03 
 5.88000000e-01  6.77475428e-08  6.67822378e-11  1.01445452e+03 
 5.89000000e-01  7.03564144e-08  6.90982486e-11  1.01820836e+03 
 5.90000000e-01  7.30657424e-08  7.14968414e-11  1.02194364e+03 
 5.91000000e-01  7.58793942e-08  7.39810402e-11  1.02566001e+03 
 5.92000000e-01  7.88013862e-08  7.65539167e-11  1.02935800e+03 
 5.93000000e-01  8.18358896e-08  7.92187172e-11  1.03303730e+03 
 5.94000000e-01  8.49872359e-08  8.19787586e-11  1.03669825e+03 
 5.95000000e-01  8.82599233e-08  8.48375030e-11  1.04034089e+03 
 5.96000000e-01  9.16586233e-08  8.77985300e-11  1.04396535e+03 
 5.97000000e-01  9.51881871e-08  9.08655439e-11  1.04757186e+03 
 5.98000000e-01  9.88536524e-08  9.40424033e-11  1.05116042e+03 
 5.99000000e-01  1.02660251e-07  9.73331004e-11  1.05473113e+03 
 6.00000000e-01  1.06613416e-07  1.00741759e-10  1.05828424e+03 
 6.01000000e-01  1.10718790e-07  1.04272677e-10  1.06181977e+03 
 6.02000000e-01  1.14982232e-07  1.07930290e-10  1.06533793e+03 
 6.03000000e-01  1.19409826e-07  1.11719205e-10  1.06883885e+03 
 6.04000000e-01  1.24007892e-07  1.15644205e-10  1.07232257e+03 
 6.05000000e-01  1.28782991e-07  1.19710236e-10  1.07578930e+03 
 6.06000000e-01  1.33741939e-07  1.23922426e-10  1.07923919e+03 
 6.07000000e-01  1.38891811e-07  1.28286103e-10  1.08267230e+03 
 6.08000000e-01  1.44239957e-07  1.32806763e-10  1.08608894e+03 
 6.09000000e-01  1.49794008e-07  1.37490145e-10  1.08948905e+03 
 6.10000000e-01  1.55561890e-07  1.42342153e-10  1.09287296e+03 
 6.11000000e-01  1.61551832e-07  1.47368952e-10  1.09624062e+03 
 6.12000000e-01  1.67772383e-07  1.52576901e-10  1.09959228e+03 
 6.13000000e-01  1.74232416e-07  1.57972592e-10  1.10292813e+03 
 6.14000000e-01  1.80941149e-07  1.63562872e-10  1.10624830e+03 
 6.15000000e-01  1.87908154e-07  1.69354841e-10  1.10955289e+03 
 6.16000000e-01  1.95143369e-07  1.75355847e-10  1.11284210e+03 
 6.17000000e-01  2.02657118e-07  1.81573516e-10  1.11611606e+03 
 6.18000000e-01  2.10460118e-07  1.88015761e-10  1.11937487e+03 
 6.19000000e-01  2.18563501e-07  1.94690762e-10  1.12261875e+03 
 6.20000000e-01  2.26978825e-07  2.01607025e-10  1.12584780e+03 
 6.21000000e-01  2.35718095e-07  2.08773333e-10  1.12906228e+03 
 6.22000000e-01  2.44793775e-07  2.16198839e-10  1.13226221e+03 
 6.23000000e-01  2.54218810e-07  2.23892994e-10  1.13544781e+03 
 6.24000000e-01  2.64006641e-07  2.31865622e-10  1.13861916e+03 
 6.25000000e-01  2.74171227e-07  2.40126876e-10  1.14177651e+03 
 6.26000000e-01  2.84727064e-07  2.48687301e-10  1.14491999e+03 
 6.27000000e-01  2.95689203e-07  2.57557845e-10  1.14804969e+03 
 6.28000000e-01  3.07073276e-07  2.66749816e-10  1.15116584e+03 
 6.29000000e-01  3.18895514e-07  2.76274972e-10  1.15426856e+03 
 6.30000000e-01  3.31172774e-07  2.86145498e-10  1.15735797e+03 
 6.31000000e-01  3.43922557e-07  2.96374009e-10  1.16043427e+03 
 6.32000000e-01  3.57163040e-07  3.06973610e-10  1.16349754e+03 
 6.33000000e-01  3.70913096e-07  3.17957863e-10  1.16654796e+03 
 6.34000000e-01  3.85192326e-07  3.29340820e-10  1.16958574e+03 
 6.35000000e-01  4.00021079e-07  3.41137083e-10  1.17261095e+03 
 6.36000000e-01  4.15420491e-07  3.53361769e-10  1.17562376e+03 
 6.37000000e-01  4.31412506e-07  3.66030548e-10  1.17862432e+03 
 6.38000000e-01  4.48019912e-07  3.79159668e-10  1.18161279e+03 
 6.39000000e-01  4.65266373e-07  3.92765988e-10  1.18458926e+03 
 6.40000000e-01  4.83176458e-07  4.06866969e-10  1.18755391e+03 
 6.41000000e-01  5.01775685e-07  4.21480695e-10  1.19050692e+03 
 6.42000000e-01  5.21090545e-07  4.36625970e-10  1.19344835e+03 
 6.43000000e-01  5.41148550e-07  4.52322233e-10  1.19637840e+03 
 6.44000000e-01  5.61978268e-07  4.68589666e-10  1.19929719e+03 
 6.45000000e-01  5.83609359e-07  4.85449193e-10  1.20220482e+03 
 6.46000000e-01  6.06072625e-07  5.02922480e-10  1.20510148e+03 
 6.47000000e-01  6.29400049e-07  5.21032036e-10  1.20798724e+03 
 6.48000000e-01  6.53624837e-07  5.39801147e-10  1.21086226e+03 
 6.49000000e-01  6.78781473e-07  5.59253982e-10  1.21372667e+03 
 6.50000000e-01  7.04905761e-07  5.79415563e-10  1.21658065e+03 
 6.51000000e-01  7.32034878e-07  6.00311899e-10  1.21942423e+03 
 6.52000000e-01  7.60207423e-07  6.21969875e-10  1.22225763e+03 
 6.53000000e-01  7.89463480e-07  6.44417441e-10  1.22508087e+03 
 6.54000000e-01  8.19844662e-07  6.67683500e-10  1.22789415e+03 
 6.55000000e-01  8.51394182e-07  6.91798064e-10  1.23069755e+03 
 6.56000000e-01  8.84156904e-07  7.16792237e-10  1.23349118e+03 
 6.57000000e-01  9.18179412e-07  7.42698229e-10  1.23627521e+03 
 6.58000000e-01  9.53510071e-07  7.69549502e-10  1.23904969e+03 
 6.59000000e-01  9.90199098e-07  7.97380685e-10  1.24181475e+03 
 6.60000000e-01  1.02829863e-06  8.26227715e-10  1.24457049e+03 
 6.61000000e-01  1.06786281e-06  8.56127817e-10  1.24731703e+03 
 6.62000000e-01  1.10894783e-06  8.87119619e-10  1.25005446e+03 
 6.63000000e-01  1.15161205e-06  9.19243128e-10  1.25278288e+03 
 6.64000000e-01  1.19591605e-06  9.52539847e-10  1.25550238e+03 
 6.65000000e-01  1.24192273e-06  9.87052788e-10  1.25821308e+03 
 6.66000000e-01  1.28969738e-06  1.02282655e-09  1.26091504e+03 
