 v-sweep         ic              ib              beta           
 3.45000000e-01  4.41195185e-10  3.12074634e-12  1.41374894e+02 
 3.46000000e-01  4.55198959e-10  3.19984110e-12  1.42256739e+02 
 3.47000000e-01  4.69648934e-10  3.28109818e-12  1.43137726e+02 
 3.48000000e-01  4.84559327e-10  3.36457225e-12  1.44018107e+02 
 3.49000000e-01  4.99944806e-10  3.45032661e-12  1.44897821e+02 
 3.50000000e-01  5.15820507e-10  3.53843586e-12  1.45776419e+02 
 3.51000000e-01  5.32202059e-10  3.62895638e-12  1.46654300e+02 
 3.52000000e-01  5.49105564e-10  3.72197143e-12  1.47530838e+02 
 3.53000000e-01  5.66547664e-10  3.81753914e-12  1.48406511e+02 
 3.54000000e-01  5.84545520e-10  3.91573668e-12  1.49281110e+02 
 3.55000000e-01  6.03116834e-10  4.01664821e-12  1.50154259e+02 
 3.56000000e-01  6.22279885e-10  4.12034051e-12  1.51026325e+02 
 3.57000000e-01  6.42053519e-10  4.22690290e-12  1.51896917e+02 
 3.58000000e-01  6.62457194e-10  4.33641607e-12  1.52766059e+02 
 3.59000000e-01  6.83510992e-10  4.44896240e-12  1.53633798e+02 
 3.60000000e-01  7.05235614e-10  4.56464252e-12  1.54499637e+02 
 3.61000000e-01  7.27652441e-10  4.68352668e-12  1.55364214e+02 
 3.62000000e-01  7.50783532e-10  4.80572417e-12  1.56226930e+02 
 3.63000000e-01  7.74651638e-10  4.93132432e-12  1.57087952e+02 
 3.64000000e-01  7.99280243e-10  5.06042949e-12  1.57947116e+02 
 3.65000000e-01  8.24693582e-10  5.19313248e-12  1.58804649e+02 
 3.66000000e-01  8.50916651e-10  5.32955300e-12  1.59660041e+02 
 3.67000000e-01  8.77975263e-10  5.46979164e-12  1.60513475e+02 
 3.68000000e-01  9.05896026e-10  5.61395945e-12  1.61364904e+02 
 3.69000000e-01  9.34706413e-10  5.76217004e-12  1.62214306e+02 
 3.70000000e-01  9.64434780e-10  5.91454484e-12  1.63061538e+02 
 3.71000000e-01  9.95110365e-10  6.07120529e-12  1.63906558e+02 
 3.72000000e-01  1.02676335e-09  6.23227281e-12  1.64749423e+02 
 3.73000000e-01  1.05942488e-09  6.39788012e-12  1.65589986e+02 
 3.74000000e-01  1.09312709e-09  6.56816252e-12  1.66428142e+02 
 3.75000000e-01  1.12790313e-09  6.74325446e-12  1.67263914e+02 
 3.76000000e-01  1.16378723e-09  6.92329557e-12  1.68097291e+02 
 3.77000000e-01  1.20081468e-09  7.10843766e-12  1.68928073e+02 
 3.78000000e-01  1.23902191e-09  7.29881950e-12  1.69756481e+02 
 3.79000000e-01  1.27844652e-09  7.49460328e-12  1.70582281e+02 
 3.80000000e-01  1.31912729e-09  7.69594861e-12  1.71405418e+02 
 3.81000000e-01  1.36110424e-09  7.90301420e-12  1.72225965e+02 
 3.82000000e-01  1.40441869e-09  8.11596748e-12  1.73043903e+02 
 3.83000000e-01  1.44911323e-09  8.33498623e-12  1.73859103e+02 
 3.84000000e-01  1.49523184e-09  8.56025436e-12  1.74671426e+02 
 3.85000000e-01  1.54281990e-09  8.79195400e-12  1.75480889e+02 
 3.86000000e-01  1.59192422e-09  9.03026209e-12  1.76287710e+02 
 3.87000000e-01  1.64259312e-09  9.27538421e-12  1.77091652e+02 
 3.88000000e-01  1.69487645e-09  9.52752679e-12  1.77892593e+02 
 3.89000000e-01  1.74882564e-09  9.78688499e-12  1.78690732e+02 
 3.90000000e-01  1.80449377e-09  1.00536791e-11  1.79485912e+02 
 3.91000000e-01  1.86193560e-09  1.03281338e-11  1.80278028e+02 
 3.92000000e-01  1.92120767e-09  1.06104712e-11  1.81067140e+02 
 3.93000000e-01  1.98236827e-09  1.09009262e-11  1.81853196e+02 
 3.94000000e-01  2.04547758e-09  1.11997339e-11  1.82636265e+02 
 3.95000000e-01  2.11059768e-09  1.15071520e-11  1.83416163e+02 
 3.96000000e-01  2.17779265e-09  1.18234268e-11  1.84193016e+02 
 3.97000000e-01  2.24712858e-09  1.21488341e-11  1.84966603e+02 
 3.98000000e-01  2.31867371e-09  1.24836307e-11  1.85737128e+02 
 3.99000000e-01  2.39249841e-09  1.28281019e-11  1.86504475e+02 
 4.00000000e-01  2.46867531e-09  1.31825331e-11  1.87268661e+02 
 4.01000000e-01  2.54727938e-09  1.35472321e-11  1.88029507e+02 
 4.02000000e-01  2.62838791e-09  1.39224940e-11  1.88787146e+02 
 4.03000000e-01  2.71208072e-09  1.43086301e-11  1.89541606e+02 
 4.04000000e-01  2.79844016e-09  1.47059700e-11  1.90292797e+02 
 4.05000000e-01  2.88755116e-09  1.51148520e-11  1.91040651e+02 
 4.06000000e-01  2.97950141e-09  1.55356169e-11  1.91785201e+02 
 4.07000000e-01  3.07438138e-09  1.59686109e-11  1.92526538e+02 
 4.08000000e-01  3.17228438e-09  1.64142138e-11  1.93264472e+02 
 4.09000000e-01  3.27330676e-09  1.68728013e-11  1.93999010e+02 
 4.10000000e-01  3.37754789e-09  1.73447463e-11  1.94730314e+02 
 4.11000000e-01  3.48511034e-09  1.78304626e-11  1.95458213e+02 
 4.12000000e-01  3.59609990e-09  1.83303542e-11  1.96182783e+02 
 4.13000000e-01  3.71062580e-09  1.88448481e-11  1.96903991e+02 
 4.14000000e-01  3.82880068e-09  1.93743875e-11  1.97621767e+02 
 4.15000000e-01  3.95074081e-09  1.99194120e-11  1.98336217e+02 
 4.16000000e-01  4.07656615e-09  2.04803901e-11  1.99047290e+02 
 4.17000000e-01  4.20640050e-09  2.10578075e-11  1.99754912e+02 
 4.18000000e-01  4.34037157e-09  2.16521440e-11  2.00459205e+02 
 4.19000000e-01  4.47861117e-09  2.22639155e-11  2.01160087e+02 
 4.20000000e-01  4.62125529e-09  2.28936425e-11  2.01857581e+02 
 4.21000000e-01  4.76844428e-09  2.35418689e-11  2.02551645e+02 
 4.22000000e-01  4.92032292e-09  2.42091394e-11  2.03242372e+02 
 4.23000000e-01  5.07704063e-09  2.48960387e-11  2.03929657e+02 
 4.24000000e-01  5.23875160e-09  2.56031486e-11  2.04613568e+02 
 4.25000000e-01  5.40561491e-09  2.63310791e-11  2.05294089e+02 
 4.26000000e-01  5.57779470e-09  2.70804581e-11  2.05971209e+02 
 4.27000000e-01  5.75546038e-09  2.78519249e-11  2.06644977e+02 
 4.28000000e-01  5.93878671e-09  2.86461534e-11  2.07315329e+02 
 4.29000000e-01  6.12795404e-09  2.94638228e-11  2.07982314e+02 
 4.30000000e-01  6.32314848e-09  3.03056401e-11  2.08645930e+02 
 4.31000000e-01  6.52456207e-09  3.11723287e-11  2.09306213e+02 
 4.32000000e-01  6.73239291e-09  3.20646467e-11  2.09963109e+02 
 4.33000000e-01  6.94684548e-09  3.29833643e-11  2.10616644e+02 
 4.34000000e-01  7.16813074e-09  3.39292717e-11  2.11266861e+02 
 4.35000000e-01  7.39646638e-09  3.49031948e-11  2.11913735e+02 
 4.36000000e-01  7.63207703e-09  3.59059775e-11  2.12557283e+02 
 4.37000000e-01  7.87519447e-09  3.69384897e-11  2.13197522e+02 
 4.38000000e-01  8.12605786e-09  3.80016320e-11  2.13834444e+02 
 4.39000000e-01  8.38491397e-09  3.90963264e-11  2.14468078e+02 
 4.40000000e-01  8.65201748e-09  4.02235304e-11  2.15098411e+02 
 4.41000000e-01  8.92763110e-09  4.13842139e-11  2.15725521e+02 
 4.42000000e-01  9.21202601e-09  4.25794099e-11  2.16349311e+02 
 4.43000000e-01  9.50548195e-09  4.38101413e-11  2.16969900e+02 
 4.44000000e-01  9.80828759e-09  4.50774947e-11  2.17587239e+02 
 4.45000000e-01  1.01207408e-08  4.63825736e-11  2.18201364e+02 
 4.46000000e-01  1.04431490e-08  4.77265248e-11  2.18812265e+02 
 4.47000000e-01  1.07758293e-08  4.91105245e-11  2.19419959e+02 
 4.48000000e-01  1.11191089e-08  5.05357749e-11  2.20024506e+02 
 4.49000000e-01  1.14733256e-08  5.20035313e-11  2.20625895e+02 
 4.50000000e-01  1.18388278e-08  5.35150869e-11  2.21224116e+02 
 4.51000000e-01  1.22159750e-08  5.50717647e-11  2.21819205e+02 
 4.52000000e-01  1.26051383e-08  5.66749317e-11  2.22411177e+02 
 4.53000000e-01  1.30067004e-08  5.83259924e-11  2.23000070e+02 
 4.54000000e-01  1.34210564e-08  6.00264074e-11  2.23585867e+02 
 4.55000000e-01  1.38486138e-08  6.17776707e-11  2.24168597e+02 
 4.56000000e-01  1.42897932e-08  6.35813244e-11  2.24748278e+02 
 4.57000000e-01  1.47450286e-08  6.54389570e-11  2.25324933e+02 
 4.58000000e-01  1.52147678e-08  6.73522097e-11  2.25898570e+02 
 4.59000000e-01  1.56994729e-08  6.93227775e-11  2.26469185e+02 
 4.60000000e-01  1.61996206e-08  7.13523823e-11  2.27036857e+02 
 4.61000000e-01  1.67157030e-08  7.34428320e-11  2.27601558e+02 
 4.62000000e-01  1.72482276e-08  7.55959665e-11  2.28163331e+02 
 4.63000000e-01  1.77977182e-08  7.78136960e-11  2.28722180e+02 
 4.64000000e-01  1.83647154e-08  8.00979854e-11  2.29278119e+02 
 4.65000000e-01  1.89497769e-08  8.24508515e-11  2.29831185e+02 
 4.66000000e-01  1.95534782e-08  8.48743860e-11  2.30381380e+02 
 4.67000000e-01  2.01764130e-08  8.73707332e-11  2.30928736e+02 
 4.68000000e-01  2.08191941e-08  8.99421106e-11  2.31473266e+02 
 4.69000000e-01  2.14824538e-08  9.25907963e-11  2.32015002e+02 
 4.70000000e-01  2.21668443e-08  9.53191497e-11  2.32553945e+02 
 4.71000000e-01  2.28730390e-08  9.81295846e-11  2.33090144e+02 
 4.72000000e-01  2.36017323e-08  1.01024612e-10  2.33623587e+02 
 4.73000000e-01  2.43536411e-08  1.04006803e-10  2.34154308e+02 
 4.74000000e-01  2.51295048e-08  1.07078806e-10  2.34682340e+02 
 4.75000000e-01  2.59300866e-08  1.10243365e-10  2.35207684e+02 
 4.76000000e-01  2.67561739e-08  1.13503289e-10  2.35730383e+02 
 4.77000000e-01  2.76085791e-08  1.16861494e-10  2.36250438e+02 
 4.78000000e-01  2.84881408e-08  1.20320972e-10  2.36767874e+02 
 4.79000000e-01  2.93957239e-08  1.23884808e-10  2.37282717e+02 
 4.80000000e-01  3.03322212e-08  1.27556183e-10  2.37794989e+02 
 4.81000000e-01  3.12985535e-08  1.31338374e-10  2.38304713e+02 
 4.82000000e-01  3.22956715e-08  1.35234766e-10  2.38811901e+02 
 4.83000000e-01  3.33245556e-08  1.39248837e-10  2.39316581e+02 
 4.84000000e-01  3.43862179e-08  1.43384174e-10  2.39818781e+02 
 4.85000000e-01  3.54817024e-08  1.47644483e-10  2.40318512e+02 
 4.86000000e-01  3.66120866e-08  1.52033575e-10  2.40815797e+02 
 4.87000000e-01  3.77784821e-08  1.56555376e-10  2.41310667e+02 
 4.88000000e-01  3.89820360e-08  1.61213943e-10  2.41803130e+02 
 4.89000000e-01  4.02239320e-08  1.66013443e-10  2.42293222e+02 
 4.90000000e-01  4.15053914e-08  1.70958191e-10  2.42780946e+02 
 4.91000000e-01  4.28276744e-08  1.76052613e-10  2.43266337e+02 
 4.92000000e-01  4.41920813e-08  1.81301283e-10  2.43749413e+02 
 4.93000000e-01  4.55999540e-08  1.86708909e-10  2.44230199e+02 
 4.94000000e-01  4.70526768e-08  1.92280351e-10  2.44708711e+02 
 4.95000000e-01  4.85516785e-08  1.98020608e-10  2.45184979e+02 
 4.96000000e-01  5.00984331e-08  2.03934846e-10  2.45659013e+02 
 4.97000000e-01  5.16944615e-08  2.10028372e-10  2.46130849e+02 
 4.98000000e-01  5.33413332e-08  2.16306677e-10  2.46600493e+02 
 4.99000000e-01  5.50406677e-08  2.22775406e-10  2.47067972e+02 
 5.00000000e-01  5.67941359e-08  2.29440371e-10  2.47533316e+02 
 5.01000000e-01  5.86034619e-08  2.36307584e-10  2.47996534e+02 
 5.02000000e-01  6.04704250e-08  2.43383223e-10  2.48457656e+02 
 5.03000000e-01  6.23968609e-08  2.50673666e-10  2.48916697e+02 
 5.04000000e-01  6.43846636e-08  2.58185484e-10  2.49373677e+02 
 5.05000000e-01  6.64357878e-08  2.65925441e-10  2.49828627e+02 
 5.06000000e-01  6.85522500e-08  2.73900527e-10  2.50281556e+02 
 5.07000000e-01  7.07361314e-08  2.82117936e-10  2.50732486e+02 
 5.08000000e-01  7.29895789e-08  2.90585072e-10  2.51181447e+02 
 5.09000000e-01  7.53148083e-08  2.99309575e-10  2.51628463e+02 
 5.10000000e-01  7.77141055e-08  3.08299343e-10  2.52073536e+02 
 5.11000000e-01  8.01898293e-08  3.17562485e-10  2.52516695e+02 
 5.12000000e-01  8.27444138e-08  3.27107360e-10  2.52957970e+02 
 5.13000000e-01  8.53803703e-08  3.36942604e-10  2.53397372e+02 
 5.14000000e-01  8.81002902e-08  3.47077110e-10  2.53834919e+02 
 5.15000000e-01  9.09068473e-08  3.57520041e-10  2.54270633e+02 
 5.16000000e-01  9.38028007e-08  3.68280834e-10  2.54704541e+02 
 5.17000000e-01  9.67909969e-08  3.79369233e-10  2.55136654e+02 
 5.18000000e-01  9.98743736e-08  3.90795274e-10  2.55566995e+02 
 5.19000000e-01  1.03055961e-07  4.02569296e-10  2.55995583e+02 
 5.20000000e-01  1.06338888e-07  4.14701954e-10  2.56422442e+02 
 5.21000000e-01  1.09726380e-07  4.27204250e-10  2.56847584e+02 
 5.22000000e-01  1.13221766e-07  4.40087501e-10  2.57271034e+02 
 5.23000000e-01  1.16828484e-07  4.53363381e-10  2.57692811e+02 
 5.24000000e-01  1.20550076e-07  4.67043926e-10  2.58112930e+02 
 5.25000000e-01  1.24390202e-07  4.81141550e-10  2.58531407e+02 
 5.26000000e-01  1.28352635e-07  4.95669008e-10  2.58948275e+02 
 5.27000000e-01  1.32441268e-07  5.10639508e-10  2.59363536e+02 
 5.28000000e-01  1.36660121e-07  5.26066612e-10  2.59777219e+02 
 5.29000000e-01  1.41013339e-07  5.41964326e-10  2.60189338e+02 
 5.30000000e-01  1.45505200e-07  5.58347076e-10  2.60599913e+02 
 5.31000000e-01  1.50140117e-07  5.75229741e-10  2.61008961e+02 
 5.32000000e-01  1.54922645e-07  5.92627649e-10  2.61416499e+02 
 5.33000000e-01  1.59857483e-07  6.10556599e-10  2.61822546e+02 
 5.34000000e-01  1.64949480e-07  6.29032882e-10  2.62227119e+02 
 5.35000000e-01  1.70203639e-07  6.48073278e-10  2.62630237e+02 
 5.36000000e-01  1.75625121e-07  6.67695088e-10  2.63031919e+02 
 5.37000000e-01  1.81219252e-07  6.87916160e-10  2.63432178e+02 
 5.38000000e-01  1.86991529e-07  7.08754874e-10  2.63831031e+02 
 5.39000000e-01  1.92947621e-07  7.30230181e-10  2.64228494e+02 
 5.40000000e-01  1.99093379e-07  7.52361596e-10  2.64624590e+02 
 5.41000000e-01  2.05434840e-07  7.75169269e-10  2.65019329e+02 
 5.42000000e-01  2.11978232e-07  7.98673941e-10  2.65412731e+02 
 5.43000000e-01  2.18729981e-07  8.22897004e-10  2.65804809e+02 
 5.44000000e-01  2.25696720e-07  8.47860496e-10  2.66195584e+02 
 5.45000000e-01  2.32885289e-07  8.73587162e-10  2.66585063e+02 
 5.46000000e-01  2.40302748e-07  9.00100391e-10  2.66973273e+02 
 5.47000000e-01  2.47956380e-07  9.27424349e-10  2.67360222e+02 
 5.48000000e-01  2.55853700e-07  9.55583900e-10  2.67745930e+02 
 5.49000000e-01  2.64002462e-07  9.84604714e-10  2.68130406e+02 
 5.50000000e-01  2.72410667e-07  1.01451322e-09  2.68513670e+02 
 5.51000000e-01  2.81086569e-07  1.04533664e-09  2.68895739e+02 
 5.52000000e-01  2.90038684e-07  1.07710310e-09  2.69276621e+02 
 5.53000000e-01  2.99275801e-07  1.10984154e-09  2.69656333e+02 
 5.54000000e-01  3.08806985e-07  1.14358179e-09  2.70034891e+02 
 5.55000000e-01  3.18641591e-07  1.17835461e-09  2.70412308e+02 
 5.56000000e-01  3.28789270e-07  1.21419171e-09  2.70788598e+02 
 5.57000000e-01  3.39259982e-07  1.25112575e-09  2.71163775e+02 
 5.58000000e-01  3.50063999e-07  1.28919043e-09  2.71537852e+02 
 5.59000000e-01  3.61211923e-07  1.32842043e-09  2.71910846e+02 
 5.60000000e-01  3.72714691e-07  1.36885158e-09  2.72282765e+02 
 5.61000000e-01  3.84583587e-07  1.41052072e-09  2.72653625e+02 
 5.62000000e-01  3.96830254e-07  1.45346588e-09  2.73023439e+02 
 5.63000000e-01  4.09466703e-07  1.49772626e-09  2.73392218e+02 
 5.64000000e-01  4.22505328e-07  1.54334223e-09  2.73759974e+02 
 5.65000000e-01  4.35958915e-07  1.59035541e-09  2.74126722e+02 
 5.66000000e-01  4.49840657e-07  1.63880871e-09  2.74492474e+02 
 5.67000000e-01  4.64164163e-07  1.68874636e-09  2.74857240e+02 
 5.68000000e-01  4.78943477e-07  1.74021394e-09  2.75221033e+02 
 5.69000000e-01  4.94193085e-07  1.79325842e-09  2.75583864e+02 
 5.70000000e-01  5.09927936e-07  1.84792825e-09  2.75945744e+02 
 5.71000000e-01  5.26163449e-07  1.90427332e-09  2.76306685e+02 
 5.72000000e-01  5.42915534e-07  1.96234508e-09  2.76666699e+02 
 5.73000000e-01  5.60200606e-07  2.02219654e-09  2.77025795e+02 
 5.74000000e-01  5.78035598e-07  2.08388239e-09  2.77383983e+02 
 5.75000000e-01  5.96437981e-07  2.14745894e-09  2.77741274e+02 
 5.76000000e-01  6.15425779e-07  2.21298423e-09  2.78097680e+02 
 5.77000000e-01  6.35017587e-07  2.28051812e-09  2.78453208e+02 
 5.78000000e-01  6.55232589e-07  2.35012229e-09  2.78807869e+02 
 5.79000000e-01  6.76090576e-07  2.42186030e-09  2.79161675e+02 
 5.80000000e-01  6.97611966e-07  2.49579768e-09  2.79514630e+02 
 5.81000000e-01  7.19817821e-07  2.57200195e-09  2.79866748e+02 
 5.82000000e-01  7.42729874e-07  2.65054273e-09  2.80218035e+02 
 5.83000000e-01  7.66370540e-07  2.73149174e-09  2.80568500e+02 
 5.84000000e-01  7.90762947e-07  2.81492293e-09  2.80918152e+02 
 5.85000000e-01  8.15930954e-07  2.90091249e-09  2.81267000e+02 
 5.86000000e-01  8.41899171e-07  2.98953899e-09  2.81615050e+02 
 5.87000000e-01  8.68692989e-07  3.08088334e-09  2.81962312e+02 
 5.88000000e-01  8.96338601e-07  3.17502901e-09  2.82308791e+02 
 5.89000000e-01  9.24863026e-07  3.27206197e-09  2.82654495e+02 
 5.90000000e-01  9.54294137e-07  3.37207086e-09  2.82999432e+02 
 5.91000000e-01  9.84660686e-07  3.47514699e-09  2.83343608e+02 
 5.92000000e-01  1.01599234e-06  3.58138451e-09  2.83687030e+02 
 5.93000000e-01  1.04831968e-06  3.69088046e-09  2.84029703e+02 
 5.94000000e-01  1.08167428e-06  3.80373480e-09  2.84371634e+02 
 5.95000000e-01  1.11608870e-06  3.92005059e-09  2.84712829e+02 
 5.96000000e-01  1.15159651e-06  4.03993406e-09  2.85053293e+02 
 5.97000000e-01  1.18823236e-06  4.16349465e-09  2.85393031e+02 
 5.98000000e-01  1.22603198e-06  4.29084516e-09  2.85732048e+02 
 5.99000000e-01  1.26503222e-06  4.42210187e-09  2.86070349e+02 
 6.00000000e-01  1.30527112e-06  4.55738457e-09  2.86407938e+02 
 6.01000000e-01  1.34678787e-06  4.69681676e-09  2.86744819e+02 
 6.02000000e-01  1.38962293e-06  4.84052567e-09  2.87080996e+02 
 6.03000000e-01  1.43381802e-06  4.98864246e-09  2.87416472e+02 
 6.04000000e-01  1.47941616e-06  5.14130228e-09  2.87751251e+02 
 6.05000000e-01  1.52646175e-06  5.29864439e-09  2.88085335e+02 
 6.06000000e-01  1.57500055e-06  5.46081234e-09  2.88418728e+02 
 6.07000000e-01  1.62507977e-06  5.62795402e-09  2.88751430e+02 
 6.08000000e-01  1.67674812e-06  5.80022188e-09  2.89083445e+02 
 6.09000000e-01  1.73005582e-06  5.97777299e-09  2.89414774e+02 
 6.10000000e-01  1.78505465e-06  6.16076922e-09  2.89745417e+02 
 6.11000000e-01  1.84179803e-06  6.34937736e-09  2.90075377e+02 
 6.12000000e-01  1.90034106e-06  6.54376933e-09  2.90404653e+02 
 6.13000000e-01  1.96074054e-06  6.74412224e-09  2.90733245e+02 
 6.14000000e-01  2.02305507e-06  6.95061861e-09  2.91061154e+02 
 6.15000000e-01  2.08734507e-06  7.16344652e-09  2.91388379e+02 
 6.16000000e-01  2.15367284e-06  7.38279979e-09  2.91714918e+02 
 6.17000000e-01  2.22210263e-06  7.60887810e-09  2.92040772e+02 
 6.18000000e-01  2.29270071e-06  7.84188725e-09  2.92365937e+02 
 6.19000000e-01  2.36553540e-06  8.08203924e-09  2.92690412e+02 
 6.20000000e-01  2.44067714e-06  8.32955257e-09  2.93014195e+02 
 6.21000000e-01  2.51819858e-06  8.58465235e-09  2.93337282e+02 
 6.22000000e-01  2.59817463e-06  8.84757051e-09  2.93659669e+02 
 6.23000000e-01  2.68068251e-06  9.11854603e-09  2.93981354e+02 
 6.24000000e-01  2.76580185e-06  9.39782513e-09  2.94302332e+02 
 6.25000000e-01  2.85361476e-06  9.68566154e-09  2.94622598e+02 
 6.26000000e-01  2.94420588e-06  9.98231660e-09  2.94942146e+02 
 6.27000000e-01  3.03766248e-06  1.02880596e-08  2.95260972e+02 
 6.28000000e-01  3.13407453e-06  1.06031681e-08  2.95579068e+02 
 6.29000000e-01  3.23353478e-06  1.09279277e-08  2.95896429e+02 
 6.30000000e-01  3.33613885e-06  1.12626331e-08  2.96213046e+02 
 6.31000000e-01  3.44198531e-06  1.16075875e-08  2.96528913e+02 
 6.32000000e-01  3.55117576e-06  1.19631036e-08  2.96844021e+02 
 6.33000000e-01  3.66381494e-06  1.23295032e-08  2.97158360e+02 
 6.34000000e-01  3.78001081e-06  1.27071180e-08  2.97471922e+02 
 6.35000000e-01  3.89987525e-06  1.30962919e-08  2.97784691e+02 
 6.36000000e-01  4.02352179e-06  1.34973726e-08  2.98096667e+02 
 6.37000000e-01  4.15106920e-06  1.39107247e-08  2.98407833e+02 
 6.38000000e-01  4.28263931e-06  1.43367215e-08  2.98718177e+02 
 6.39000000e-01  4.41835767e-06  1.47757477e-08  2.99027688e+02 
 6.40000000e-01  4.55835366e-06  1.52281995e-08  2.99336351e+02 
 6.41000000e-01  4.70276063e-06  1.56944849e-08  2.99644153e+02 
 6.42000000e-01  4.85171596e-06  1.61750242e-08  2.99951079e+02 
 6.43000000e-01  5.00536123e-06  1.66702502e-08  3.00257115e+02 
 6.44000000e-01  5.16384232e-06  1.71806088e-08  3.00562242e+02 
 6.45000000e-01  5.32730951e-06  1.77065591e-08  3.00866447e+02 
 6.46000000e-01  5.49591766e-06  1.82485738e-08  3.01169709e+02 
 6.47000000e-01  5.66982628e-06  1.88071398e-08  3.01472012e+02 
 6.48000000e-01  5.84919972e-06  1.93827586e-08  3.01773335e+02 
 6.49000000e-01  6.03420726e-06  1.99759465e-08  3.02073660e+02 
 6.50000000e-01  6.22502329e-06  2.05872351e-08  3.02372964e+02 
 6.51000000e-01  6.42182740e-06  2.12171717e-08  3.02671227e+02 
 6.52000000e-01  6.62480459e-06  2.18663202e-08  3.02968425e+02 
 6.53000000e-01  6.83414537e-06  2.25352607e-08  3.03264536e+02 
 6.54000000e-01  7.05004594e-06  2.32245908e-08  3.03559533e+02 
 6.55000000e-01  7.27270834e-06  2.39349255e-08  3.03853394e+02 
 6.56000000e-01  7.50234061e-06  2.46668982e-08  3.04146089e+02 
 6.57000000e-01  7.73915695e-06  2.54211606e-08  3.04437593e+02 
 6.58000000e-01  7.98337790e-06  2.61983839e-08  3.04727877e+02 
 6.59000000e-01  8.23523049e-06  2.69992588e-08  3.05016910e+02 
 6.60000000e-01  8.49494844e-06  2.78244962e-08  3.05304663e+02 
 6.61000000e-01  8.76277232e-06  2.86748279e-08  3.05591104e+02 
 6.62000000e-01  9.03894974e-06  2.95510071e-08  3.05876199e+02 
 6.63000000e-01  9.32373554e-06  3.04538089e-08  3.06159915e+02 
 6.64000000e-01  9.61739196e-06  3.13840308e-08  3.06442216e+02 
 6.65000000e-01  9.92018887e-06  3.23424938e-08  3.06723066e+02 
 6.66000000e-01  1.02324039e-05  3.33300424e-08  3.07002427e+02 
