 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  7.747353902547268e-01  7.383850259576301e-01  9.840375731992531e-01  6.105027418683653e-01  3.453335248919980e-08  1.550156004418909e+00 
 2.000000000000000e-12  0.000000000000000e+00  7.747353902547308e-01  7.383850259576331e-01  9.840375731992601e-01  6.105027418683663e-01  3.453335260559431e-08  1.550156004418936e+00 
 4.000000000000001e-12  0.000000000000000e+00  7.747353902547348e-01  7.383850259576363e-01  9.840375731992674e-01  6.105027418683672e-01  3.453335262051224e-08  1.550156004418962e+00 
 8.000000000000001e-12  0.000000000000000e+00  7.747353902547383e-01  7.383850259576340e-01  9.840375731992708e-01  6.105027418683612e-01  3.453334780671830e-08  1.550156004419010e+00 
 1.600000000000000e-11  0.000000000000000e+00  7.747353902547458e-01  7.383850259576309e-01  9.840375731992692e-01  6.105027418683521e-01  3.453334023380253e-08  1.550156004419036e+00 
 3.200000000000001e-11  0.000000000000000e+00  7.747353902547524e-01  7.383850259576336e-01  9.840375731992915e-01  6.105027418684278e-01  3.453333435206520e-08  1.550156004419236e+00 
 6.400000000000001e-11  0.000000000000000e+00  7.747353902547507e-01  7.383850259576115e-01  9.840375731992674e-01  6.105027418687442e-01  3.453336896236441e-08  1.550156004419305e+00 
 1.280000000000000e-10  0.000000000000000e+00  7.747353902548415e-01  7.383850259576551e-01  9.840375731992370e-01  6.105027443242109e-01  3.453335398886923e-08  1.550156004419301e+00 
 2.560000000000000e-10  0.000000000000000e+00  7.747353902548558e-01  7.383850259576964e-01  9.840375731994220e-01  6.105027374449482e-01  3.453335256130640e-08  1.550156004419865e+00 
 4.560000000000001e-10  0.000000000000000e+00  7.747353902547671e-01  7.383850259576829e-01  9.840375731993646e-01  6.105027456700253e-01  3.453334911643538e-08  1.550156004421257e+00 
 6.560000000000001e-10  0.000000000000000e+00  7.747353902548160e-01  7.383850259579047e-01  9.840375731997107e-01  6.105027392202758e-01  3.453335568224505e-08  1.550156004421006e+00 
 8.560000000000001e-10  0.000000000000000e+00  7.747353902549124e-01  7.383850259581964e-01  9.840375732001649e-01  6.105027438100717e-01  3.453335183281756e-08  1.550156004420308e+00 
 1.056000000000000e-09  0.000000000000000e+00  7.747353902550240e-01  7.383850259584959e-01  9.840375732006259e-01  6.105027404634314e-01  3.453335424870138e-08  1.550156004419582e+00 
 1.256000000000000e-09  0.000000000000000e+00  7.747353902551412e-01  7.383850259587863e-01  9.840375732010523e-01  6.105027428882794e-01  3.453334989311173e-08  1.550156004418944e+00 
 1.456000000000000e-09  0.000000000000000e+00  7.747353902552523e-01  7.383850259590564e-01  9.840375732014379e-01  6.105027411286242e-01  3.453335470998101e-08  1.550156004418427e+00 
 1.656000000000000e-09  0.000000000000000e+00  7.747353902553645e-01  7.383850259593108e-01  9.840375732017843e-01  6.105027424050712e-01  3.453335131160481e-08  1.550156004418021e+00 
 1.856000000000000e-09  0.000000000000000e+00  7.747353902554762e-01  7.383850259595504e-01  9.840375732020866e-01  6.105027414789799e-01  3.453335440057701e-08  1.550156004417699e+00 
 2.056000000000000e-09  0.000000000000000e+00  7.747353902555868e-01  7.383850259597720e-01  9.840375732023536e-01  6.105027421508332e-01  3.453334988551312e-08  1.550156004417450e+00 
 2.256000000000000e-09  0.000000000000000e+00  7.747353902556967e-01  7.383850259599809e-01  9.840375732025912e-01  6.105027416633075e-01  3.453335495907398e-08  1.550156004417255e+00 
 2.456000000000000e-09  0.000000000000000e+00  7.747353902558064e-01  7.383850259601767e-01  9.840375732027935e-01  6.105027420169497e-01  3.453335077418129e-08  1.550156004417097e+00 
 2.656000000000000e-09  0.000000000000000e+00  7.747353902559168e-01  7.383850259603592e-01  9.840375732033935e-01  6.105027417602779e-01  3.453335154056488e-08  1.550156004416964e+00 
 2.856000000000000e-09  0.000000000000000e+00  7.747353902560244e-01  7.383850259605285e-01  9.840375732040777e-01  6.105027419465744e-01  3.453335275455208e-08  1.550156004416849e+00 
 3.056000000000001e-09  0.000000000000000e+00  7.747353902561258e-01  7.383850259606807e-01  9.840375732047335e-01  6.105027418115325e-01  3.453335403147364e-08  1.550156004416744e+00 
 3.256000000000001e-09  0.000000000000000e+00  7.747353902562293e-01  7.383850259608227e-01  9.840375732053247e-01  6.105027419097044e-01  3.453335387679742e-08  1.550156004416644e+00 
 3.456000000000001e-09  0.000000000000000e+00  7.747353902563302e-01  7.383850259609536e-01  9.840375732058461e-01  6.105027418382577e-01  3.453334987796413e-08  1.550156004416556e+00 
 3.656000000000001e-09  0.000000000000000e+00  7.747353902564340e-01  7.383850259610732e-01  9.840375732063056e-01  6.105027418900332e-01  3.453335486796588e-08  1.550156004416474e+00 
 3.856000000000001e-09  0.000000000000000e+00  7.747353902565346e-01  7.383850259611787e-01  9.840375732067025e-01  6.105027418523843e-01  3.453335091645957e-08  1.550156004416391e+00 
 4.056000000000001e-09  0.000000000000000e+00  7.747353902566391e-01  7.383850259612780e-01  9.840375732070489e-01  6.105027418799054e-01  3.453335279467490e-08  1.550156004416309e+00 
 4.256000000000001e-09  0.000000000000000e+00  7.747353902567442e-01  7.383850259613661e-01  9.840375732073506e-01  6.105027418597304e-01  3.453335131057819e-08  1.550156004416229e+00 
 4.456000000000001e-09  0.000000000000000e+00  7.747353902568400e-01  7.383850259614461e-01  9.840375732076064e-01  6.105027418743584e-01  3.453335304708277e-08  1.550156004416149e+00 
 4.656000000000001e-09  0.000000000000000e+00  7.747353902569358e-01  7.383850259615179e-01  9.840375732078256e-01  6.105027418636702e-01  3.453335358048825e-08  1.550156004416064e+00 
 4.856000000000001e-09  0.000000000000000e+00  7.747353902570324e-01  7.383850259615856e-01  9.840375732080058e-01  6.105027418714235e-01  3.453335100102392e-08  1.550156004415982e+00 
 5.056000000000002e-09  0.000000000000000e+00  7.747353902571295e-01  7.383850259616452e-01  9.840375732081581e-01  6.105027418658604e-01  3.453335403579071e-08  1.550156004415899e+00 
 5.256000000000002e-09  0.000000000000000e+00  7.747353902572259e-01  7.383850259617017e-01  9.840375732082871e-01  6.105027418698205e-01  3.453335106108058e-08  1.550156004415818e+00 
 5.456000000000002e-09  0.000000000000000e+00  7.747353902573189e-01  7.383850259617503e-01  9.840375732083935e-01  6.105027418668982e-01  3.453335268781595e-08  1.550156004415744e+00 
 5.656000000000002e-09  0.000000000000000e+00  7.747353902574108e-01  7.383850259617935e-01  9.840375732084820e-01  6.105027418691411e-01  3.453335603769386e-08  1.550156004415669e+00 
 5.856000000000002e-09  0.000000000000000e+00  7.747353902575063e-01  7.383850259618358e-01  9.840375732085485e-01  6.105027418674598e-01  3.453334892293008e-08  1.550156004415589e+00 
 6.056000000000002e-09  0.000000000000000e+00  7.747353902576020e-01  7.383850259618705e-01  9.840375732085981e-01  6.105027418686645e-01  3.453335490173802e-08  1.550156004415510e+00 
 6.256000000000002e-09  0.000000000000000e+00  7.747353902576936e-01  7.383850259619010e-01  9.840375732086417e-01  6.105027418678465e-01  3.453335268070526e-08  1.550156004415427e+00 
 6.456000000000003e-09  0.000000000000000e+00  7.747353902577858e-01  7.383850259619277e-01  9.840375732086700e-01  6.105027418683904e-01  3.453335137428691e-08  1.550156004415341e+00 
 6.656000000000003e-09  0.000000000000000e+00  7.747353902578762e-01  7.383850259619511e-01  9.840375732086935e-01  6.105027418679612e-01  3.453335306122710e-08  1.550156004415251e+00 
 6.856000000000003e-09  0.000000000000000e+00  7.747353902579666e-01  7.383850259619748e-01  9.840375732087017e-01  6.105027418683689e-01  3.453335307503299e-08  1.550156004415162e+00 
 7.056000000000003e-09  0.000000000000000e+00  7.747353902580554e-01  7.383850259619936e-01  9.840375732087077e-01  6.105027418681043e-01  3.453335101515664e-08  1.550156004415076e+00 
 7.256000000000003e-09  0.000000000000000e+00  7.747353902581444e-01  7.383850259620112e-01  9.840375732087084e-01  6.105027418684258e-01  3.453335168717694e-08  1.550156004414988e+00 
 7.456000000000002e-09  0.000000000000000e+00  7.747353902582313e-01  7.383850259620232e-01  9.840375732087039e-01  6.105027418681234e-01  3.453335456450558e-08  1.550156004414903e+00 
 7.656000000000003e-09  0.000000000000000e+00  7.747353902583197e-01  7.383850259620323e-01  9.840375732086933e-01  6.105027418684391e-01  3.453335112390725e-08  1.550156004414814e+00 
 7.856000000000003e-09  0.000000000000000e+00  7.747353902584091e-01  7.383850259620424e-01  9.840375732086782e-01  6.105027418680264e-01  3.453335445993488e-08  1.550156004414719e+00 
 8.056000000000003e-09  0.000000000000000e+00  7.747353902584996e-01  7.383850259620488e-01  9.840375732086591e-01  6.105027418683181e-01  3.453334994468843e-08  1.550156004414618e+00 
 8.256000000000003e-09  0.000000000000000e+00  7.747353902585831e-01  7.383850259620558e-01  9.840375732086372e-01  6.105027418681648e-01  3.453335334415437e-08  1.550156004414516e+00 
 8.456000000000003e-09  0.000000000000000e+00  7.747353902586710e-01  7.383850259620606e-01  9.840375732086057e-01  6.105027418681543e-01  3.453335277892416e-08  1.550156004414411e+00 
 8.656000000000003e-09  0.000000000000000e+00  7.747353902587542e-01  7.383850259620612e-01  9.840375732085709e-01  6.105027418681580e-01  3.453335283670467e-08  1.550156004414316e+00 
 8.856000000000003e-09  0.000000000000000e+00  7.747353902588361e-01  7.383850259620587e-01  9.840375732085404e-01  6.105027418682085e-01  3.453335234885124e-08  1.550156004414222e+00 
 9.056000000000003e-09  0.000000000000000e+00  7.747353902589197e-01  7.383850259620544e-01  9.840375732085025e-01  6.105027418681311e-01  3.453335128653580e-08  1.550156004414127e+00 
 9.256000000000004e-09  0.000000000000000e+00  7.747353902590015e-01  7.383850259620530e-01  9.840375732084689e-01  6.105027418682708e-01  3.453335414735225e-08  1.550156004414028e+00 
 9.456000000000004e-09  0.000000000000000e+00  7.747353902590853e-01  7.383850259620512e-01  9.840375732084368e-01  6.105027418681671e-01  3.453335262967769e-08  1.550156004413930e+00 
 9.656000000000004e-09  0.000000000000000e+00  7.747353902591673e-01  7.383850259620494e-01  9.840375732084050e-01  6.105027418682645e-01  3.453335214740270e-08  1.550156004413832e+00 
 9.856000000000004e-09  0.000000000000000e+00  7.747353902592514e-01  7.383850259620430e-01  9.840375732083683e-01  6.105027418681930e-01  3.453335134578732e-08  1.550156004413739e+00 
 1.005600000000000e-08  0.000000000000000e+00  7.747353902593277e-01  7.383850259620397e-01  9.840375732083277e-01  6.105027418682683e-01  3.453335277738541e-08  1.550156004413650e+00 
 1.025600000000000e-08  0.000000000000000e+00  7.747353902594002e-01  7.383850259620330e-01  9.840375732082942e-01  6.105027418681962e-01  3.453335252418522e-08  1.550156004413561e+00 
 1.045600000000000e-08  0.000000000000000e+00  7.747353902594749e-01  7.383850259620267e-01  9.840375732082554e-01  6.105027418681308e-01  3.453335249992267e-08  1.550156004413471e+00 
 1.065600000000000e-08  0.000000000000000e+00  7.747353902595508e-01  7.383850259620168e-01  9.840375732082240e-01  6.105027418681537e-01  3.453335249271399e-08  1.550156004413375e+00 
 1.085600000000000e-08  0.000000000000000e+00  7.747353902596308e-01  7.383850259620082e-01  9.840375732081924e-01  6.105027418681335e-01  3.453335541059305e-08  1.550156004413282e+00 
 1.105600000000000e-08  0.000000000000000e+00  7.747353902597072e-01  7.383850259619946e-01  9.840375732081551e-01  6.105027418681449e-01  3.453335090322942e-08  1.550156004413188e+00 
 1.125600000000000e-08  0.000000000000000e+00  7.747353902597837e-01  7.383850259619796e-01  9.840375732081252e-01  6.105027418682318e-01  3.453335105691969e-08  1.550156004413093e+00 
 1.145600000000001e-08  0.000000000000000e+00  7.747353902598606e-01  7.383850259619633e-01  9.840375732080975e-01  6.105027418682110e-01  3.453335464738525e-08  1.550156004413002e+00 
 1.165600000000001e-08  0.000000000000000e+00  7.747353902599349e-01  7.383850259619488e-01  9.840375732080646e-01  6.105027418682317e-01  3.453335132002335e-08  1.550156004412907e+00 
 1.185600000000001e-08  0.000000000000000e+00  7.747353902599975e-01  7.383850259619356e-01  9.840375732080298e-01  6.105027418681226e-01  3.453335312516524e-08  1.550156004412816e+00 
