 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  1.000195521563952e+00  8.005235446195490e-01  9.986912380836045e-01  6.169513002889363e-01  6.166610170443152e-01  2.000432475410236e+00 
 2.000000000000000e-12  0.000000000000000e+00  1.000195521563952e+00  8.005235446195484e-01  9.986912380836038e-01  6.169513002889293e-01  6.166610170443338e-01  2.000432475410279e+00 
 4.000000000000001e-12  0.000000000000000e+00  1.000195521563952e+00  8.005235446195478e-01  9.986912380836033e-01  6.169513002889203e-01  6.166610170443514e-01  2.000432475410323e+00 
 8.000000000000001e-12  0.000000000000000e+00  1.000195521563952e+00  8.005235446195466e-01  9.986912380836021e-01  6.169513002888976e-01  6.166610170443866e-01  2.000432475410409e+00 
 1.600000000000000e-11  0.000000000000000e+00  1.000195521563954e+00  8.005235446195467e-01  9.986912380836026e-01  6.169513002888752e-01  6.166610170444380e-01  2.000432475410503e+00 
 3.200000000000001e-11  0.000000000000000e+00  1.000195521563954e+00  8.005235446195447e-01  9.986912380835985e-01  6.169513002888122e-01  6.166610170445967e-01  2.000432475410540e+00 
 6.400000000000001e-11  0.000000000000000e+00  1.000195521563942e+00  8.005235446195357e-01  9.986912380835702e-01  6.169513002883341e-01  6.166610170449690e-01  2.000432475410343e+00 
 1.280000000000000e-10  0.000000000000000e+00  1.000195521563933e+00  8.005235446195182e-01  9.986912380835452e-01  6.169513002835409e-01  6.166610170497665e-01  2.000432475409735e+00 
 2.560000000000000e-10  0.000000000000000e+00  1.000195521563962e+00  8.005235446195182e-01  9.986912380835390e-01  6.169513003117215e-01  6.166610170202370e-01  2.000432475408927e+00 
 5.120000000000001e-10  0.000000000000000e+00  1.000195521563965e+00  8.005235446195189e-01  9.986912380833634e-01  6.169513002459756e-01  6.166610170898690e-01  2.000432475408727e+00 
 1.024000000000000e-09  0.000000000000000e+00  1.000195521563689e+00  8.005235446194028e-01  9.986912380828273e-01  6.169513003474592e-01  6.166610169817874e-01  2.000432475412035e+00 
 2.024000000000000e-09  0.000000000000000e+00  1.000195521563251e+00  8.005235446191190e-01  9.986912380821802e-01  6.169513002201749e-01  6.166610171172432e-01  2.000432475412263e+00 
 3.024000000000000e-09  0.000000000000000e+00  1.000195521562999e+00  8.005235446185678e-01  9.986912380818044e-01  6.169513003696779e-01  6.166610169583213e-01  2.000432475408651e+00 
 4.024000000000000e-09  0.000000000000000e+00  1.000195521562735e+00  8.005235446180634e-01  9.986912380814780e-01  6.169513001944087e-01  6.166610171446434e-01  2.000432475408006e+00 
 5.024000000000000e-09  0.000000000000000e+00  1.000195521562472e+00  8.005235446176205e-01  9.986912380811871e-01  6.169513003995495e-01  6.166610169264165e-01  2.000432475407761e+00 
 6.024000000000000e-09  0.000000000000000e+00  1.000195521562199e+00  8.005235446172261e-01  9.986912380809400e-01  6.169513001593454e-01  6.166610171823569e-01  2.000432475407431e+00 
 7.024000000000000e-09  0.000000000000000e+00  1.000195521561936e+00  8.005235446168782e-01  9.986912380807049e-01  6.169513004410672e-01  6.166610168819036e-01  2.000432475407108e+00 
