 time                   v(in)                  v(out)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  0.000000000000000e+00  5.251320657380306e-09 -3.819293080582764e-11 -8.882527496663069e-12 
 1.000000000000000e-12  0.000000000000000e+00  5.251320788784336e-09 -3.819293037214677e-11 -8.882508116954360e-12 
 2.000000000000000e-12  0.000000000000000e+00  5.251320803280348e-09 -3.819293080582764e-11 -8.882518565872062e-12 
 4.000000000000001e-12  0.000000000000000e+00  5.251320796430073e-09 -3.819293037214677e-11 -8.882521690521086e-12 
 8.000000000000001e-12  0.000000000000000e+00  5.251320912686980e-09 -3.819293189002981e-11 -8.882523950246475e-12 
 1.600000000000000e-11  0.000000000000000e+00  5.251321717741868e-09 -3.819293080582764e-11 -8.882503584362824e-12 
 3.200000000000001e-11  0.000000000000000e+00  5.251322581656392e-09 -3.819292961320525e-11 -8.882507958494828e-12 
 6.400000000000001e-11  0.000000000000000e+00  5.251324340984041e-09 -3.819292755322112e-11 -8.882506692238437e-12 
 1.280000000000000e-10  0.000000000000000e+00  5.251325017616113e-09 -3.819292722796047e-11 -8.882507405180357e-12 
 2.280000000000000e-10  0.000000000000000e+00  5.251324536289731e-09 -3.819292668585939e-11 -8.882504340559543e-12 
 3.280000000000001e-10  0.000000000000000e+00  5.251321006972366e-09 -3.819293384159372e-11 -8.882519712609095e-12 
 4.280000000000001e-10  0.000000000000000e+00  5.251318227422073e-09 -3.819293481737568e-11 -8.882521755729983e-12 
 5.280000000000000e-10  0.000000000000000e+00  5.251319868153890e-09 -3.819293535947677e-11 -8.882510415957452e-12 
 6.280000000000000e-10  0.000000000000000e+00  5.251321667212868e-09 -3.819293362475329e-11 -8.882505853680136e-12 
 7.280000000000000e-10  0.000000000000000e+00  5.251322292325201e-09 -3.819293405843416e-11 -8.882513143860594e-12 
 8.279999999999999e-10  0.000000000000000e+00  5.251319843062347e-09 -3.819293503421611e-11 -8.882522481396577e-12 
 9.279999999999999e-10  0.000000000000000e+00  5.251320377343594e-09 -3.819293340791285e-11 -8.882511416487344e-12 
 1.028000000000000e-09  0.000000000000000e+00  5.251321233966658e-09 -3.819293319107242e-11 -8.882505612295624e-12 
 1.128000000000000e-09  0.000000000000000e+00  5.251319041891462e-09 -3.819293362475329e-11 -8.882526657656628e-12 
 1.228000000000000e-09  0.000000000000000e+00  5.251320553067603e-09 -3.819293373317351e-11 -8.882515833662804e-12 
 1.328000000000000e-09  0.000000000000000e+00  5.251321383344603e-09 -3.819293416685438e-11 -8.882516535466900e-12 
 1.428000000000000e-09  0.000000000000000e+00  5.251321928331495e-09 -3.819293427527459e-11 -8.882512901486347e-12 
 1.528000000000000e-09  0.000000000000000e+00  5.251319511603927e-09 -3.819293514263633e-11 -8.882524569622580e-12 
 1.628000000000000e-09  0.000000000000000e+00  5.251320109952085e-09 -3.819293308265220e-11 -8.882512420175330e-12 
 1.728000000000000e-09  0.000000000000000e+00  5.251320966826067e-09 -3.819293275739155e-11 -8.882510546215583e-12 
 1.828000000000001e-09  0.000000000000000e+00  5.251321660103598e-09 -3.819293557631720e-11 -8.882510924944849e-12 
 1.928000000000000e-09  0.000000000000000e+00  5.251319330192550e-09 -3.819293470895546e-11 -8.882519582626121e-12 
 2.028000000000000e-09  0.000000000000000e+00  5.251320691405286e-09 -3.819293535947677e-11 -8.882509166169917e-12 
 2.128000000000001e-09  0.000000000000000e+00  5.251321426251032e-09 -3.819293395001394e-11 -8.882516616416294e-12 
 2.228000000000001e-09  0.000000000000000e+00  5.251321960030396e-09 -3.819293438369481e-11 -8.882509513558413e-12 
 2.328000000000001e-09  0.000000000000000e+00  5.251319511102099e-09 -3.819293590157785e-11 -8.882517766732205e-12 
 2.428000000000001e-09  0.000000000000000e+00  5.251320055754494e-09 -3.819293470895546e-11 -8.882512421322783e-12 
 2.528000000000001e-09  0.000000000000000e+00  5.251320922414153e-09 -3.819293557631720e-11 -8.882507268304553e-12 
 2.628000000000001e-09  0.000000000000000e+00  5.251321618619023e-09 -3.819293416685438e-11 -8.882509541412497e-12 
 2.728000000000001e-09  0.000000000000000e+00  5.251322099789920e-09 -3.819293395001394e-11 -8.882509404160077e-12 
 2.828000000000001e-09  0.000000000000000e+00  5.251319640072286e-09 -3.819293503421611e-11 -8.882517359058180e-12 
 2.928000000000001e-09  0.000000000000000e+00  5.251320259831838e-09 -3.819293340791285e-11 -8.882511525223488e-12 
 3.028000000000001e-09  0.000000000000000e+00  5.251321180605448e-09 -3.819293319107242e-11 -8.882505504066945e-12 
 3.128000000000001e-09  0.000000000000000e+00  5.251319063219219e-09 -3.819293362475329e-11 -8.882524922909536e-12 
 3.228000000000001e-09  0.000000000000000e+00  5.251320542194630e-09 -3.819293373317351e-11 -8.882512418464988e-12 
 3.328000000000001e-09  0.000000000000000e+00  5.251321372555267e-09 -3.819293416685438e-11 -8.882511222914984e-12 
 3.428000000000001e-09  0.000000000000000e+00  5.251321928415133e-09 -3.819293427527459e-11 -8.882504011081172e-12 
 3.528000000000001e-09  0.000000000000000e+00  5.251319511771203e-09 -3.819293535947677e-11 -8.882522590953016e-12 
 3.628000000000002e-09  0.000000000000000e+00  5.251320088206136e-09 -3.819293340791285e-11 -8.882513667403523e-12 
 3.728000000000001e-09  0.000000000000000e+00  5.251320966491512e-09 -3.819293308265220e-11 -8.882508811652127e-12 
 3.828000000000001e-09  0.000000000000000e+00  5.251321607662408e-09 -3.819293308265220e-11 -8.882512387270772e-12 
 3.928000000000001e-09  0.000000000000000e+00  5.251319276914977e-09 -3.819293373317351e-11 -8.882522943473516e-12 
 4.028000000000001e-09  0.000000000000000e+00  5.251320648749772e-09 -3.819293427527459e-11 -8.882512011930215e-12 
 4.128000000000001e-09  0.000000000000000e+00  5.251321511394779e-09 -3.819293470895546e-11 -8.882510707844108e-12 
 4.228000000000002e-09  0.000000000000000e+00  5.251322056047117e-09 -3.819293568473742e-11 -8.882508836275621e-12 
 4.328000000000002e-09  0.000000000000000e+00  5.251319565801517e-09 -3.819293470895546e-11 -8.882520313299237e-12 
 4.428000000000002e-09  0.000000000000000e+00  5.251320130025264e-09 -3.819293535947677e-11 -8.882511554382666e-12 
 4.528000000000002e-09  0.000000000000000e+00  5.251321073297568e-09 -3.819293395001394e-11 -8.882511305304323e-12 
 4.628000000000002e-09  0.000000000000000e+00  5.251321767996949e-09 -3.819293427527459e-11 -8.882506369902593e-12 
 4.728000000000002e-09  0.000000000000000e+00  5.251319383135560e-09 -3.819293535947677e-11 -8.882523187831823e-12 
 4.828000000000002e-09  0.000000000000000e+00  5.251320045634266e-09 -3.819293362475329e-11 -8.882512746090365e-12 
 4.928000000000002e-09  0.000000000000000e+00  5.251320944578293e-09 -3.819293373317351e-11 -8.882507700900012e-12 
 5.028000000000002e-09  0.000000000000000e+00  5.251321618200832e-09 -3.819293405843416e-11 -8.882513499122506e-12 
 5.128000000000002e-09  0.000000000000000e+00  5.251322067087362e-09 -3.819293438369481e-11 -8.882506287672673e-12 
 5.228000000000002e-09  0.000000000000000e+00  5.251319629115675e-09 -3.819293590157785e-11 -8.882517495152177e-12 
 5.328000000000002e-09  0.000000000000000e+00  5.251320259162733e-09 -3.819293470895546e-11 -8.882510143662214e-12 
 5.428000000000002e-09  0.000000000000000e+00  5.251321179852704e-09 -3.819293557631720e-11 -8.882509652360567e-12 
 5.528000000000002e-09  0.000000000000000e+00  5.251321907923749e-09 -3.819293405843416e-11 -8.882502384269131e-12 
 5.628000000000002e-09  0.000000000000000e+00  5.251319586711076e-09 -3.819293470895546e-11 -8.882522454894051e-12 
 5.728000000000003e-09  0.000000000000000e+00  5.251320236998592e-09 -3.819293557631720e-11 -8.882513478457544e-12 
