 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  6.219455482276596e-10  6.219455482276596e-10  2.368422176564509e-08  3.681023877531443e-09  1.199999999935049e+00  3.299999999878247e+00 -2.435065482586651e-10 -1.299027552192911e-10 
 5.000000000000000e-10  6.219454951050807e-10  6.219455477016936e-10  2.368422715026274e-08  3.681023543053094e-09  1.199999999935051e+00  3.299999999878240e+00 -2.435198709349606e-10 -1.298987584164024e-10 
 1.000000000000000e-09  6.219455549530406e-10  6.219455477734891e-10  2.368422017624068e-08  3.681024261662294e-09  1.199999999935052e+00  3.299999999878234e+00 -2.435331936112561e-10 -1.298969820595630e-10 
 2.000000000000000e-09  6.219456104641918e-10  6.219455485736127e-10  2.368422127827798e-08  3.681024638097288e-09  1.199999999935051e+00  3.299999999878223e+00 -2.435545098933289e-10 -1.298987584164024e-10 
 4.000000000000000e-09  6.219455670961049e-10  6.219455496328302e-10  2.368422287408805e-08  3.681023484180916e-09  1.199999999935049e+00  3.299999999878229e+00 -2.435429635738728e-10 -1.299031993085009e-10 
 8.000000000000000e-09  6.219455497488702e-10  6.219455504467079e-10  2.368422149160153e-08  3.681024034467729e-09  1.199999999935048e+00  3.299999999878229e+00 -2.435429635738728e-10 -1.299040874869206e-10 
 1.600000000000000e-08  6.219455328353163e-10  6.219455494981755e-10  2.368422156678418e-08  3.681024261472559e-09  1.199999999935049e+00  3.299999999878215e+00 -2.435704971048835e-10 -1.299023111300812e-10 
 3.200000000000000e-08  6.219455522425352e-10  6.219455493036211e-10  2.368422179195095e-08  3.681023842319999e-09  1.199999999935048e+00  3.299999999878229e+00 -2.435420753954531e-10 -1.299036433977108e-10 
 6.400000000000000e-08  6.219455409939376e-10  6.219455468855849e-10  2.368422161096034e-08  3.681024042924506e-09  1.199999999935049e+00  3.299999999878211e+00 -2.435784907106608e-10 -1.299018670408714e-10 
 1.140000000000000e-07  6.219455418070893e-10  6.219455440568666e-10  2.368422167289073e-08  3.681024159967518e-09  1.199999999935049e+00  3.299999999878239e+00 -2.435234236486394e-10 -1.299031993085009e-10 
 1.640000000000000e-07  6.219455369281795e-10  6.219455406396481e-10  2.368422159594371e-08  3.681023857183733e-09  1.199999999935047e+00  3.299999999878227e+00 -2.435456281091319e-10 -1.299071961113896e-10 
 2.140000000000000e-07  6.219455331334719e-10  6.219455369537340e-10  2.368422165140235e-08  3.681024065245518e-09  1.199999999935046e+00  3.299999999878226e+00 -2.435491808228107e-10 -1.299080842898093e-10 
 2.640000000000000e-07  6.219455906503971e-10  6.219455576952164e-10  2.368422171483326e-08  3.681023957130233e-09  1.199999999935046e+00  3.299999999878226e+00 -2.435491808228107e-10 -1.299080842898093e-10 
 3.140000000000000e-07  6.219455702673963e-10  6.219455668723848e-10  2.368422161539455e-08  3.681023992031378e-09  1.199999999935046e+00  3.299999999878227e+00 -2.435474044659713e-10 -1.299080842898093e-10 
 3.640000000000000e-07  6.219455649005955e-10  6.219455679191028e-10  2.368422167567958e-08  3.681024064124046e-09  1.199999999935046e+00  3.299999999878226e+00 -2.435491808228107e-10 -1.299080842898093e-10 
 4.140000000000000e-07  6.219455618648295e-10  6.219455657067370e-10  2.368422173163373e-08  3.681023911691997e-09  1.199999999935046e+00  3.299999999878225e+00 -2.435509571796501e-10 -1.299080842898093e-10 
 4.640000000000000e-07  6.219456197341204e-10  6.219455868752172e-10  2.368422163837329e-08  3.681023991997497e-09  1.199999999935046e+00  3.299999999878228e+00 -2.435447399307122e-10 -1.299076402005994e-10 
 5.140000000000001e-07  6.219456000829560e-10  6.219455963920087e-10  2.368422169357400e-08  3.681024014752190e-09  1.199999999935046e+00  3.299999999878227e+00 -2.435456281091319e-10 -1.299076402005994e-10 
