 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  8.809254651198802e-09  8.809254651198802e-09  1.580862537424337e-07  8.655173378293745e-08  1.319999999289472e+00  3.599999998867653e+00 -2.264695098119773e-09 -1.421055273453931e-09 
 5.000000000000000e-11  8.809254794378552e-09  8.809254651341838e-09  1.580864204603002e-07  8.655173300807506e-08  1.319999999289472e+00  3.599999998867658e+00 -2.264684439978737e-09 -1.421055717543140e-09 
 1.000000000000000e-10  8.809254849889703e-09  8.809254651540188e-09  1.580862937448219e-07  8.655172944321832e-08  1.319999999289472e+00  3.599999998867663e+00 -2.264674670016120e-09 -1.421055273453931e-09 
 2.000000000000000e-10  8.809254707642378e-09  8.809254651765920e-09  1.580861839819286e-07  8.655173693375429e-08  1.319999999289472e+00  3.599999998867668e+00 -2.264664900053504e-09 -1.421057049810770e-09 
 4.000000000000000e-10  8.809254631314545e-09  8.809254651897108e-09  1.580862275299931e-07  8.655173821571494e-08  1.319999999289470e+00  3.599999998867650e+00 -2.264700427190292e-09 -1.421060158435239e-09 
 8.000000000000000e-10  8.809254466515815e-09  8.809254651115976e-09  1.580862697142396e-07  8.655173365772900e-08  1.319999999289468e+00  3.599999998867634e+00 -2.264732401613401e-09 -1.421065043416547e-09 
 1.600000000000000e-09  8.809254699836122e-09  8.809254650960281e-09  1.580862559195017e-07  8.655173277844104e-08  1.319999999289465e+00  3.599999998867628e+00 -2.264743947932857e-09 -1.421070372487065e-09 
 3.200000000000000e-09  8.809254668177419e-09  8.809254651162413e-09  1.580862536096903e-07  8.655173454373902e-08  1.319999999289466e+00  3.599999998867621e+00 -2.264759046965992e-09 -1.421067707951806e-09 
 6.400000000000000e-09  8.809254630880864e-09  8.809254650568126e-09  1.580862537120390e-07  8.655173333431149e-08  1.319999999289471e+00  3.599999998867610e+00 -2.264780363248065e-09 -1.421057937989190e-09 
 1.140000000000000e-08  8.809254620472523e-09  8.809254648476738e-09  1.580862540394206e-07  8.655173405698645e-08  1.319999999289471e+00  3.599999998867598e+00 -2.264803455886977e-09 -1.421058382078400e-09 
 1.640000000000000e-08  8.809254676200515e-09  8.809254649555915e-09  1.580862535625275e-07  8.655173323272175e-08  1.319999999289472e+00  3.599999998867619e+00 -2.264761711501251e-09 -1.421056605721560e-09 
