 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  8.492344081579250e-09  8.492344081579250e-09  1.290001285041706e-07  8.351925337617143e-08  1.199999999395597e+00  3.299999999046222e+00 -1.907555891023094e-09 -1.208807276498192e-09 
 5.000000000000000e-11  8.492343914895395e-09  8.492344081412732e-09  1.290001825499099e-07  8.351925853689046e-08  1.199999999395599e+00  3.299999999046216e+00 -1.907568325520970e-09 -1.208802835606093e-09 
 1.000000000000000e-10  8.492343862853691e-09  8.492344081194393e-09  1.290000902183855e-07  8.351925422783735e-08  1.199999999395601e+00  3.299999999046213e+00 -1.907575430948327e-09 -1.208797506535575e-09 
 2.000000000000000e-10  8.492344091837190e-09  8.492344081032687e-09  1.290000694988483e-07  8.351925187381759e-08  1.199999999395602e+00  3.299999999046209e+00 -1.907581648197265e-09 -1.208795730178736e-09 
 4.000000000000000e-10  8.492344043264932e-09  8.492344080813206e-09  1.290001611690093e-07  8.351925337348604e-08  1.199999999395602e+00  3.299999999046193e+00 -1.907614510798794e-09 -1.208796174267945e-09 
 8.000000000000000e-10  8.492344057142720e-09  8.492344080525385e-09  1.290001493219322e-07  8.351925215354175e-08  1.199999999395597e+00  3.299999999046160e+00 -1.907681124180272e-09 -1.208806388319772e-09 
 1.600000000000000e-09  8.492343997294760e-09  8.492344079505904e-09  1.290001231070079e-07  8.351925363694716e-08  1.199999999395593e+00  3.299999999046135e+00 -1.907730862171775e-09 -1.208814826014759e-09 
 3.200000000000000e-09  8.492344112653871e-09  8.492344079330136e-09  1.290001259108902e-07  8.351925338172597e-08  1.199999999395594e+00  3.299999999046126e+00 -1.907749513918588e-09 -1.208811717390290e-09 
 6.400000000000000e-09  8.492344115255956e-09  8.492344080523255e-09  1.290001295475618e-07  8.351925408320478e-08  1.199999999395595e+00  3.299999999046126e+00 -1.907749513918588e-09 -1.208809496944241e-09 
 1.140000000000000e-08  8.492344067984742e-09  8.492344080454757e-09  1.290001282549692e-07  8.351925295633925e-08  1.199999999395597e+00  3.299999999046131e+00 -1.907738855777552e-09 -1.208805500141352e-09 
 1.640000000000000e-08  8.492344103329733e-09  8.492344081863037e-09  1.290001284134660e-07  8.351925347708155e-08  1.199999999395597e+00  3.299999999046134e+00 -1.907731750350194e-09 -1.208805944230562e-09 
 2.140000000000000e-08  8.492344097258200e-09  8.492344083265322e-09  1.290001284168812e-07  8.351925336280664e-08  1.199999999395597e+00  3.299999999046136e+00 -1.907729085814935e-09 -1.208805500141352e-09 
 2.640000000000000e-08  8.492344092054030e-09  8.492344084252830e-09  1.290001288160845e-07  8.351925350396977e-08  1.199999999395598e+00  3.299999999046136e+00 -1.907728197636516e-09 -1.208805056052142e-09 
 3.140000000000000e-08  8.492344094439275e-09  8.492344085198079e-09  1.290001283400655e-07  8.351925334643519e-08  1.199999999395597e+00  3.299999999046135e+00 -1.907730862171775e-09 -1.208805500141352e-09 
 3.640000000000000e-08  8.492344089451945e-09  8.492344085759336e-09  1.290001286621549e-07  8.351925340129582e-08  1.199999999395597e+00  3.299999999046136e+00 -1.907729085814935e-09 -1.208805500141352e-09 
 4.139999999999999e-08  8.492344096390839e-09  8.492344086599197e-09  1.290001283481835e-07  8.351925343094875e-08  1.199999999395597e+00  3.299999999046136e+00 -1.907729085814935e-09 -1.208805500141352e-09 
 4.639999999999999e-08  8.492344096173998e-09  8.492344087460079e-09  1.290001286234421e-07  8.351925335462092e-08  1.199999999395597e+00  3.299999999046135e+00 -1.907729973993355e-09 -1.208805500141352e-09 
 5.139999999999999e-08  8.492344097691881e-09  8.492344088368593e-09  1.290001284138793e-07  8.351925347648524e-08  1.199999999395597e+00  3.299999999046134e+00 -1.907731750350194e-09 -1.208805500141352e-09 
 5.639999999999999e-08  8.492344091620349e-09  8.492344088855738e-09  1.290001286698053e-07  8.351925332751586e-08  1.199999999395597e+00  3.299999999046134e+00 -1.907733526707034e-09 -1.208805944230562e-09 
 6.139999999999999e-08  8.492344103329733e-09  8.492344089912595e-09  1.290001283412717e-07  8.351925348992935e-08  1.199999999395598e+00  3.299999999046135e+00 -1.907730862171775e-09 -1.208805056052142e-09 
 6.640000000000000e-08  8.492344095306636e-09  8.492344090579991e-09  1.290001286324477e-07  8.351925328235884e-08  1.199999999395597e+00  3.299999999046135e+00 -1.907730862171775e-09 -1.208805500141352e-09 
 7.140000000000000e-08  8.492344100510807e-09  8.492344091409228e-09  1.290001284619095e-07  8.351925356224563e-08  1.199999999395597e+00  3.299999999046134e+00 -1.907733526707034e-09 -1.208805500141352e-09 
