 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  8.492344081579250e-09  8.492344081579250e-09  1.290001285041706e-07  8.351925337617143e-08  1.199999999395597e+00  3.299999999046222e+00 -1.907555891023094e-09 -1.208807276498192e-09 
 5.000000000000001e-12  8.492344077959402e-09  8.492344081578886e-09  1.290002817171121e-07  8.351927272692850e-08  1.199999999395597e+00  3.299999999046217e+00 -1.907565660985711e-09 -1.208805500141352e-09 
 1.000000000000000e-11  8.492343758770282e-09  8.492344081546609e-09  1.290003445522658e-07  8.351927975602802e-08  1.199999999395598e+00  3.299999999046211e+00 -1.907578095483586e-09 -1.208803723784513e-09 
 2.000000000000000e-11  8.492344438781885e-09  8.492344081563653e-09  1.290003512587068e-07  8.351927834743256e-08  1.199999999395599e+00  3.299999999046216e+00 -1.907568325520970e-09 -1.208801947427673e-09 
 4.000000000000000e-11  8.492344348576264e-09  8.492344081641351e-09  1.290001783831041e-07  8.351924505461961e-08  1.199999999395597e+00  3.299999999046230e+00 -1.907540791989959e-09 -1.208805944230562e-09 
 8.000000000000001e-11  8.492344237553962e-09  8.492344081778283e-09  1.289999526071089e-07  8.351923039273679e-08  1.199999999395595e+00  3.299999999046234e+00 -1.907532798384182e-09 -1.208809941033451e-09 
 1.600000000000000e-10  8.492344005101016e-09  8.492344081814182e-09  1.289999873128542e-07  8.351926037222790e-08  1.199999999395593e+00  3.299999999046229e+00 -1.907542568346798e-09 -1.208813937836339e-09 
 3.200000000000000e-10  8.492343852445350e-09  8.492344081403302e-09  1.290001755550711e-07  8.351925725319509e-08  1.199999999395594e+00  3.299999999046219e+00 -1.907562108272032e-09 -1.208813049657920e-09 
 6.400000000000001e-10  8.492343953059311e-09  8.492344080584899e-09  1.290001756864764e-07  8.351925393900589e-08  1.199999999395595e+00  3.299999999046195e+00 -1.907610069906696e-09 -1.208811273301080e-09 
 1.140000000000000e-09  8.492343956528758e-09  8.492344079337617e-09  1.290001209981262e-07  8.351925457955253e-08  1.199999999395598e+00  3.299999999046155e+00 -1.907690005964469e-09 -1.208805056052142e-09 
