 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 3.640000000000000e-07  6.646421322922640e-10  6.646421572101783e-10  3.229941687816447e-08  5.102961154800572e-09  1.319999999906763e+00  3.599999999858128e+00 -2.837436952063399e-10 -1.864739473944610e-10 
 4.140000000000000e-07  6.646421710253866e-10  6.646421589419570e-10  3.229941689453338e-08  5.102961029995349e-09  1.319999999906763e+00  3.599999999858129e+00 -2.837419188495005e-10 -1.864748355728807e-10 
 4.640000000000000e-07  6.646421901886600e-10  6.646421717869939e-10  3.229941675825340e-08  5.102961077361432e-09  1.319999999906763e+00  3.599999999858129e+00 -2.837428070279202e-10 -1.864748355728807e-10 
 5.140000000000001e-07  6.646421470103085e-10  6.646421644453271e-10  3.229941679159220e-08  5.102961127024668e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837392543142414e-10 -1.864748355728807e-10 
 5.640000000000001e-07  6.646421833310812e-10  6.646421705312955e-10  3.229941681859095e-08  5.102961002517601e-09  1.319999999906763e+00  3.599999999858127e+00 -2.837454715631793e-10 -1.864739473944610e-10 
 6.140000000000002e-07  6.646422032261911e-10  6.646421848264474e-10  3.229941684184624e-08  5.102961046526044e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837401424926611e-10 -1.864739473944610e-10 
 6.640000000000002e-07  6.646421600749446e-10  6.646421777848767e-10  3.229941670051498e-08  5.102961100271979e-09  1.319999999906763e+00  3.599999999858129e+00 -2.837419188495005e-10 -1.864735033052511e-10 
 7.140000000000003e-07  6.646421966667680e-10  6.646421839293190e-10  3.229941688759703e-08  5.102961144859793e-09  1.319999999906763e+00  3.599999999858126e+00 -2.837472479200187e-10 -1.864743914836708e-10 
 7.640000000000003e-07  6.646421547894590e-10  6.646421735022635e-10  3.229941674475636e-08  5.102961195339569e-09  1.319999999906762e+00  3.599999999858128e+00 -2.837445833847596e-10 -1.864752796620905e-10 
 8.140000000000004e-07  6.646421908662863e-10  6.646421783624614e-10  3.229941677370667e-08  5.102961067803512e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837410306710808e-10 -1.864748355728807e-10 
 8.640000000000004e-07  6.646421498292341e-10  6.646421679212102e-10  3.229941664663310e-08  5.102961117439643e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837401424926611e-10 -1.864748355728807e-10 
 9.140000000000005e-07  6.646421846592289e-10  6.646421725281676e-10  3.229941681957054e-08  5.102961164704081e-09  1.319999999906763e+00  3.599999999858129e+00 -2.837428070279202e-10 -1.864743914836708e-10 
 9.640000000000004e-07  6.646422056114359e-10  6.646421866828664e-10  3.229941685214531e-08  5.102961038709624e-09  1.319999999906763e+00  3.599999999858131e+00 -2.837383661358217e-10 -1.864743914836708e-10 
 1.014000000000000e-06  6.646421626770298e-10  6.646421799114715e-10  3.229941687573306e-08  5.102961086533105e-09  1.319999999906763e+00  3.599999999858132e+00 -2.837365897789823e-10 -1.864743914836708e-10 
 1.064000000000000e-06  6.646421357075008e-10  6.646421608756042e-10  3.229941690278094e-08  5.102960964340132e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837410306710808e-10 -1.864739473944610e-10 
 1.114000000000000e-06  6.646421739527324e-10  6.646421622992821e-10  3.229941676898446e-08  5.102961182139407e-09  1.319999999906763e+00  3.599999999858131e+00 -2.837374779574020e-10 -1.864739473944610e-10 
 1.164000000000000e-06  6.646421944170484e-10  6.646421754311242e-10  3.229941678601279e-08  5.102961230752322e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837410306710808e-10 -1.864743914836708e-10 
 1.214000000000000e-06  6.646421504255453e-10  6.646421680552611e-10  3.229941681544591e-08  5.102961103053635e-09  1.319999999906763e+00  3.599999999858130e+00 -2.837410306710808e-10 -1.864743914836708e-10 
 1.264000000000000e-06  6.646421865836877e-10  6.646421739914592e-10  3.229941684358054e-08  5.102961152652496e-09  1.319999999906763e+00  3.599999999858133e+00 -2.837348134221429e-10 -1.864743914836708e-10 
 1.314000000000000e-06  6.646421455737406e-10  6.646421638116113e-10  3.229941670621466e-08  5.102961024848777e-09  1.319999999906763e+00  3.599999999858131e+00 -2.837383661358217e-10 -1.864743914836708e-10 
 1.364000000000000e-06  6.646421193089429e-10  6.646421439745744e-10  3.229941673554318e-08  5.102961077463076e-09  1.319999999906763e+00  3.599999999858132e+00 -2.837365897789823e-10 -1.864739473944610e-10 
 1.414000000000000e-06  6.646421561989219e-10  6.646421448969060e-10  3.229941675077114e-08  5.102960945414027e-09  1.319999999906763e+00  3.599999999858132e+00 -2.837357016005626e-10 -1.864739473944610e-10 
 1.464000000000000e-06  6.646421769613935e-10  6.646421579071673e-10  3.229941677917766e-08  5.102960999783378e-09  1.319999999906763e+00  3.599999999858131e+00 -2.837383661358217e-10 -1.864739473944610e-10 
 1.514000000000000e-06  6.646421952030950e-10  6.646421754275906e-10  3.229941664500467e-08  5.102961217450517e-09  1.319999999906763e+00  3.599999999858131e+00 -2.837374779574020e-10 -1.864739473944610e-10 
 1.564000000000000e-06  6.646421519163233e-10  6.646421695271683e-10  3.229941666143415e-08  5.102961092862135e-09  1.319999999906762e+00  3.599999999858133e+00 -2.837348134221429e-10 -1.864752796620905e-10 
 1.614000000000000e-06  6.646421272236188e-10  6.646421514256641e-10  3.229941685133597e-08  5.102961144222824e-09  1.319999999906763e+00  3.599999999858135e+00 -2.837294843516247e-10 -1.864748355728807e-10 
 1.664000000000000e-06  6.646421635986017e-10  6.646421526745383e-10  3.229941671169115e-08  5.102961015165497e-09  1.319999999906763e+00  3.599999999858134e+00 -2.837312607084641e-10 -1.864739473944610e-10 
 1.714000000000000e-06  6.646421839002874e-10  6.646421654146128e-10  3.229941673652404e-08  5.102961240005310e-09  1.319999999906763e+00  3.599999999858131e+00 -2.837374779574020e-10 -1.864739473944610e-10 
 1.764000000000000e-06  6.646422037411871e-10  6.646421832932575e-10  3.229941676286804e-08  5.102961110077232e-09  1.319999999906763e+00  3.599999999858133e+00 -2.837339252437232e-10 -1.864739473944610e-10 
 1.813999999999999e-06  6.646421595057385e-10  6.646421773539789e-10  3.229941679040296e-08  5.102961159516851e-09  1.319999999906763e+00  3.599999999858134e+00 -2.837321488868838e-10 -1.864743914836708e-10 
 1.863999999999999e-06  6.646421950675697e-10  6.646421832515594e-10  3.229941681549758e-08  5.102961208949694e-09  1.319999999906763e+00  3.599999999858132e+00 -2.837357016005626e-10 -1.864743914836708e-10 
 1.913999999999999e-06  6.646422171852941e-10  6.646421980045694e-10  3.229941667184800e-08  5.102961256434361e-09  1.319999999906763e+00  3.599999999858132e+00 -2.837357016005626e-10 -1.864743914836708e-10 
 1.963999999999999e-06  6.646421733293162e-10  6.646421910850702e-10  3.229941670469636e-08  5.102961133726392e-09  1.319999999906763e+00  3.599999999858134e+00 -2.837330370653035e-10 -1.864743914836708e-10 
 2.013999999999999e-06  6.646422088911474e-10  6.646421968236013e-10  3.229941672784365e-08  5.102961001643463e-09  1.319999999906763e+00  3.599999999858134e+00 -2.837312607084641e-10 -1.864743914836708e-10 
 2.063999999999999e-06  6.646421690738227e-10  6.646421868713961e-10  3.229941675077749e-08  5.102961056043307e-09  1.319999999906763e+00  3.599999999858134e+00 -2.837312607084641e-10 -1.864743914836708e-10 
 2.113999999999999e-06  6.646421417790330e-10  6.646421668440098e-10  3.229941678026652e-08  5.102961098303474e-09  1.319999999906763e+00  3.599999999858135e+00 -2.837303725300444e-10 -1.864739473944610e-10 
 2.163999999999999e-06  6.646421788587473e-10  6.646421676444276e-10  3.229941663671307e-08  5.102961152649108e-09  1.319999999906763e+00  3.599999999858134e+00 -2.837312607084641e-10 -1.864739473944610e-10 
 2.213999999999999e-06  6.646421383637961e-10  6.646421560922586e-10  3.229941666468760e-08  5.102961020047794e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837241552811065e-10 -1.864739473944610e-10 
 2.263999999999999e-06  6.646421731395808e-10  6.646421606007537e-10  3.229941668777857e-08  5.102961071191644e-09  1.319999999906763e+00  3.599999999858137e+00 -2.837259316379459e-10 -1.864743914836708e-10 
 2.313999999999999e-06  6.646421928720603e-10  6.646421744109753e-10  3.229941670735011e-08  5.102961118327333e-09  1.319999999906763e+00  3.599999999858135e+00 -2.837294843516247e-10 -1.864748355728807e-10 
 2.363999999999999e-06  6.646422120895439e-10  6.646421922444471e-10  3.229941674155754e-08  5.102960992156694e-09  1.319999999906763e+00  3.599999999858135e+00 -2.837294843516247e-10 -1.864748355728807e-10 
 2.413999999999999e-06  6.646421691009277e-10  6.646421865537338e-10  3.229941691308256e-08  5.102961043866361e-09  1.319999999906763e+00  3.599999999858135e+00 -2.837294843516247e-10 -1.864743914836708e-10 
 2.463999999999999e-06  6.646421425379745e-10  6.646421678092875e-10  3.229941677902223e-08  5.102961088593089e-09  1.319999999906763e+00  3.599999999858136e+00 -2.837277079947853e-10 -1.864743914836708e-10 
 2.513999999999999e-06  6.646421811897819e-10  6.646421694125959e-10  3.229941680292804e-08  5.102960965478544e-09  1.319999999906763e+00  3.599999999858137e+00 -2.837268198163656e-10 -1.864743914836708e-10 
 2.563999999999999e-06  6.646421396919438e-10  6.646421578449968e-10  3.229941683783384e-08  5.102961188475214e-09  1.319999999906763e+00  3.599999999858137e+00 -2.837259316379459e-10 -1.864748355728807e-10 
 2.613999999999999e-06  6.646421742779931e-10  6.646421621046755e-10  3.229941685908632e-08  5.102961061640500e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837241552811065e-10 -1.864739473944610e-10 
 2.663999999999999e-06  6.646421329969954e-10  6.646421513135392e-10  3.229941672356359e-08  5.102961110900548e-09  1.319999999906763e+00  3.599999999858139e+00 -2.837223789242671e-10 -1.864739473944610e-10 
 2.713999999999998e-06  6.646421693719783e-10  6.646421563786876e-10  3.229941675050305e-08  5.102960979454587e-09  1.319999999906763e+00  3.599999999858137e+00 -2.837259316379459e-10 -1.864739473944610e-10 
 2.763999999999998e-06  6.646421887249870e-10  6.646421703302372e-10  3.229941677722567e-08  5.102961033420751e-09  1.319999999906763e+00  3.599999999858139e+00 -2.837223789242671e-10 -1.864739473944610e-10 
 2.813999999999998e-06  6.646421454924254e-10  6.646421631854225e-10  3.229941680037042e-08  5.102961074383264e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837250434595262e-10 -1.864743914836708e-10 
 2.863999999999998e-06  6.646421206370906e-10  6.646421447371268e-10  3.229941682905477e-08  5.102961125320437e-09  1.319999999906763e+00  3.599999999858137e+00 -2.837259316379459e-10 -1.864748355728807e-10 
 2.913999999999998e-06  6.646421569307583e-10  6.646421459249203e-10  3.229941684472064e-08  5.102961172672967e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837250434595262e-10 -1.864743914836708e-10 
 2.963999999999998e-06  6.646421774763895e-10  6.646421587830668e-10  3.229941687350833e-08  5.102961050100523e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837241552811065e-10 -1.864739473944610e-10 
 3.013999999999998e-06  6.646421343793531e-10  6.646421515932106e-10  3.229941674079944e-08  5.102961093180619e-09  1.319999999906763e+00  3.599999999858136e+00 -2.837277079947853e-10 -1.864739473944610e-10 
 3.063999999999998e-06  6.646421700767097e-10  6.646421575486391e-10  3.229941676519484e-08  5.102961144182167e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837250434595262e-10 -1.864743914836708e-10 
 3.113999999999998e-06  6.646421285246614e-10  6.646421471301337e-10  3.229941663189218e-08  5.102961191317856e-09  1.319999999906763e+00  3.599999999858139e+00 -2.837223789242671e-10 -1.864743914836708e-10 
 3.163999999999998e-06  6.646421639780725e-10  6.646421517856082e-10  3.229941665108044e-08  5.102961240635503e-09  1.319999999906763e+00  3.599999999858140e+00 -2.837206025674277e-10 -1.864743914836708e-10 
 3.213999999999998e-06  6.646421857163260e-10  6.646421662889903e-10  3.229941667726477e-08  5.102961113255300e-09  1.319999999906763e+00  3.599999999858138e+00 -2.837232671026868e-10 -1.864743914836708e-10 
 3.263999999999998e-06  6.646422032261911e-10  6.646421839645471e-10  3.229941686472629e-08  5.102961164321222e-09  1.319999999906763e+00  3.599999999858139e+00 -2.837223789242671e-10 -1.864739473944610e-10 
 3.313999999999998e-06  6.646421604273103e-10  6.646421780847637e-10  3.229941688782319e-08  5.102961031442082e-09  1.319999999906763e+00  3.599999999858141e+00 -2.837188262105883e-10 -1.864743914836708e-10 
 3.363999999999998e-06  6.646421351382947e-10  6.646421597302194e-10  3.229941674697982e-08  5.102961082084487e-09  1.319999999906763e+00  3.599999999858140e+00 -2.837197143890080e-10 -1.864743914836708e-10 
 3.413999999999998e-06  6.646421721637989e-10  6.646421610327423e-10  3.229941677213288e-08  5.102961133516328e-09  1.319999999906763e+00  3.599999999858142e+00 -2.837152734969095e-10 -1.864743914836708e-10 
 3.463999999999998e-06  6.646421924925896e-10  6.646421738771858e-10  3.229941679853321e-08  5.102961178266773e-09  1.319999999906763e+00  3.599999999858141e+00 -2.837188262105883e-10 -1.864743914836708e-10 
 3.513999999999998e-06  6.646422114390226e-10  6.646421914708093e-10  3.229941682769274e-08  5.102961050622296e-09  1.319999999906763e+00  3.599999999858142e+00 -2.837170498537489e-10 -1.864743914836708e-10 
 3.563999999999998e-06  6.646421685046165e-10  6.646421858030569e-10  3.229941668604935e-08  5.102961097253153e-09  1.319999999906762e+00  3.599999999858141e+00 -2.837179380321686e-10 -1.864752796620905e-10 
 3.613999999999998e-06  6.646422039038175e-10  6.646421919098107e-10  3.229941671748613e-08  5.102961149775972e-09  1.319999999906762e+00  3.599999999858142e+00 -2.837152734969095e-10 -1.864752796620905e-10 
 3.663999999999997e-06  6.646421628667652e-10  6.646421815139433e-10  3.229941689437922e-08  5.102961192734095e-09  1.319999999906763e+00  3.599999999858142e+00 -2.837152734969095e-10 -1.864743914836708e-10 
 3.713999999999997e-06  6.646421982117560e-10  6.646421861138950e-10  3.229941675592533e-08  5.102961239300579e-09  1.319999999906763e+00  3.599999999858140e+00 -2.837197143890080e-10 -1.864739473944610e-10 
 3.763999999999997e-06  6.646422200584298e-10  6.646422006116992e-10  3.229941678828792e-08  5.102961115894655e-09  1.319999999906763e+00  3.599999999858142e+00 -2.837161616753292e-10 -1.864743914836708e-10 
 3.813999999999997e-06  6.646421757416660e-10  6.646421935632468e-10  3.229941680943367e-08  5.102961164070501e-09  1.319999999906763e+00  3.599999999858142e+00 -2.837161616753292e-10 -1.864739473944610e-10 
 3.863999999999997e-06  6.646422111679720e-10  6.646421991954464e-10  3.229941667889065e-08  5.102961212757954e-09  1.319999999906763e+00  3.599999999858143e+00 -2.837143853184898e-10 -1.864739473944610e-10 
 3.913999999999998e-06  6.646421704019703e-10  6.646421888044958e-10  3.229941684727699e-08  5.102961081850706e-09  1.319999999906763e+00  3.599999999858143e+00 -2.837143853184898e-10 -1.864739473944610e-10 
 3.963999999999998e-06  6.646421448690092e-10  6.646421691521112e-10  3.229941672469862e-08  5.102961131791769e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837117207832307e-10 -1.864748355728807e-10 
 4.013999999999998e-06  6.646421196884137e-10  6.646421454361552e-10  3.229941674616455e-08  5.102961183694560e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837126089616504e-10 -1.864743914836708e-10 
 4.063999999999999e-06  6.646421567410229e-10  6.646421452149112e-10  3.229941676220862e-08  5.102961230901400e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837117207832307e-10 -1.864748355728807e-10 
 4.113999999999999e-06  6.646421766903429e-10  6.646421577608351e-10  3.229941679908209e-08  5.102961101393451e-09  1.319999999906762e+00  3.599999999858143e+00 -2.837134971400701e-10 -1.864752796620905e-10 
 4.163999999999999e-06  6.646421955012506e-10  6.646421753661862e-10  3.229941665168099e-08  5.102961151144778e-09  1.319999999906763e+00  3.599999999858142e+00 -2.837152734969095e-10 -1.864743914836708e-10 
 4.214000000000000e-06  6.646422135803218e-10  6.646421941729106e-10  3.229941683491031e-08  5.102961197840010e-09  1.319999999906763e+00  3.599999999858145e+00 -2.837108326048110e-10 -1.864748355728807e-10 
 4.264000000000000e-06  6.646421706730209e-10  6.646421885342996e-10  3.229941670160511e-08  5.102961072651929e-09  1.319999999906763e+00  3.599999999858143e+00 -2.837134971400701e-10 -1.864748355728807e-10 
 4.314000000000001e-06  6.646422080237857e-10  6.646421952023719e-10  3.229941673797967e-08  5.102961120702414e-09  1.319999999906762e+00  3.599999999858146e+00 -2.837090562479716e-10 -1.864752796620905e-10 
 4.364000000000001e-06  6.646421660380566e-10  6.646421848702602e-10  3.229941676031635e-08  5.102961166997846e-09  1.319999999906763e+00  3.599999999858143e+00 -2.837134971400701e-10 -1.864743914836708e-10 
 4.414000000000001e-06  6.646422016540979e-10  6.646421895173729e-10  3.229941677050573e-08  5.102961043666461e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837126089616504e-10 -1.864739473944610e-10 
 4.464000000000002e-06  6.646422220913089e-10  6.646422034763700e-10  3.229941680851083e-08  5.102961087400466e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837117207832307e-10 -1.864743914836708e-10 
 4.514000000000002e-06  6.646421796176888e-10  6.646421967246969e-10  3.229941667341712e-08  5.102961140807588e-09  1.319999999906763e+00  3.599999999858146e+00 -2.837090562479716e-10 -1.864739473944610e-10 
 4.564000000000002e-06  6.646421528378951e-10  6.646421778196415e-10  3.229941669635393e-08  5.102961009632677e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837126089616504e-10 -1.864739473944610e-10 
 4.614000000000003e-06  6.646421909747065e-10  6.646421793006565e-10  3.229941672459274e-08  5.102961231951721e-09  1.319999999906763e+00  3.599999999858147e+00 -2.837055035342928e-10 -1.864748355728807e-10 
 4.664000000000003e-06  6.646422107613962e-10  6.646421921811554e-10  3.229941689622702e-08  5.102961105540524e-09  1.319999999906763e+00  3.599999999858146e+00 -2.837081680695519e-10 -1.864748355728807e-10 
 4.714000000000003e-06  6.646421680709357e-10  6.646421851131673e-10  3.229941675918048e-08  5.102961157365388e-09  1.319999999906763e+00  3.599999999858145e+00 -2.837099444263913e-10 -1.864743914836708e-10 
 4.764000000000004e-06  6.646422027925102e-10  6.646421907713069e-10  3.229941679518277e-08  5.102961204694201e-09  1.319999999906763e+00  3.599999999858145e+00 -2.837099444263913e-10 -1.864743914836708e-10 
 4.814000000000004e-06  6.646421618367732e-10  6.646421803291213e-10  3.229941680688580e-08  5.102961253093663e-09  1.319999999906763e+00  3.599999999858146e+00 -2.837090562479716e-10 -1.864743914836708e-10 
 4.864000000000005e-06  6.646421355719755e-10  6.646421603378257e-10  3.229941684505522e-08  5.102961123551832e-09  1.319999999906763e+00  3.599999999858146e+00 -2.837090562479716e-10 -1.864748355728807e-10 
 4.914000000000005e-06  6.646421736545768e-10  6.646421616662670e-10  3.229941669906189e-08  5.102961172252839e-09  1.319999999906763e+00  3.599999999858148e+00 -2.837037271774534e-10 -1.864743914836708e-10 
 4.964000000000005e-06  6.646421314791123e-10  6.646421498570934e-10  3.229941672979648e-08  5.102961046078811e-09  1.319999999906763e+00  3.599999999858147e+00 -2.837055035342928e-10 -1.864743914836708e-10 
 5.014000000000006e-06  6.646421670680486e-10  6.646421543796409e-10  3.229941691135334e-08  5.102961269421070e-09  1.319999999906763e+00  3.599999999858147e+00 -2.837055035342928e-10 -1.864743914836708e-10 
 5.064000000000006e-06  6.646421868276332e-10  6.646421682633473e-10  3.229941677750265e-08  5.102961142948887e-09  1.319999999906763e+00  3.599999999858146e+00 -2.837081680695519e-10 -1.864743914836708e-10 
 5.114000000000006e-06  6.646421443540131e-10  6.646421614763550e-10  3.229941664739839e-08  5.102961015799077e-09  1.319999999906763e+00  3.599999999858144e+00 -2.837117207832307e-10 -1.864743914836708e-10 
 5.164000000000007e-06  6.646421794821635e-10  6.646421673212799e-10  3.229941665525166e-08  5.102961238341737e-09  1.319999999906762e+00  3.599999999858147e+00 -2.837055035342928e-10 -1.864757237513004e-10 
 5.214000000000007e-06  6.646421386348467e-10  6.646421570156916e-10  3.229941685421461e-08  5.102961110710813e-09  1.319999999906762e+00  3.599999999858148e+00 -2.837037271774534e-10 -1.864752796620905e-10 
 5.264000000000008e-06  6.646421121261036e-10  6.646421369987386e-10  3.229941671770932e-08  5.102961159791290e-09  1.319999999906763e+00  3.599999999858146e+00 -2.837072798911322e-10 -1.864743914836708e-10 
 5.314000000000008e-06  6.646421503713352e-10  6.646421383443867e-10  3.229941689822687e-08  5.102961035992343e-09  1.319999999906763e+00  3.599999999858147e+00 -2.837055035342928e-10 -1.864739473944610e-10 
 5.364000000000008e-06  6.646421081958707e-10  6.646421265541100e-10  3.229941676378792e-08  5.102961258748455e-09  1.319999999906763e+00  3.599999999858148e+00 -2.837037271774534e-10 -1.864739473944610e-10 
 5.414000000000009e-06  6.646421433240211e-10  6.646421309040191e-10  3.229941678091704e-08  5.102961128407025e-09  1.319999999906763e+00  3.599999999858148e+00 -2.837046153558731e-10 -1.864739473944610e-10 
 5.464000000000009e-06  6.646421637883371e-10  6.646421449277282e-10  3.229941681441719e-08  5.102961178175293e-09  1.319999999906763e+00  3.599999999858150e+00 -2.837010626421943e-10 -1.864743914836708e-10 
 5.514000000000009e-06  6.646421828974004e-10  6.646421629203388e-10  3.229941668046529e-08  5.102961227394684e-09  1.319999999906763e+00  3.599999999858150e+00 -2.837001744637746e-10 -1.864748355728807e-10 
 5.564000000000010e-06  6.646422010306817e-10  6.646421817629980e-10  3.229941669879084e-08  5.102961274882739e-09  1.319999999906762e+00  3.599999999858150e+00 -2.836992862853549e-10 -1.864752796620905e-10 
 5.614000000000010e-06  6.646422200855349e-10  6.646422008605447e-10  3.229941672328873e-08  5.102961148762921e-09  1.319999999906762e+00  3.599999999858151e+00 -2.836983981069352e-10 -1.864752796620905e-10 
 5.664000000000010e-06  6.646421774492844e-10  6.646421953155499e-10  3.229941674964374e-08  5.102961019488753e-09  1.319999999906762e+00  3.599999999858150e+00 -2.836992862853549e-10 -1.864752796620905e-10 
 5.714000000000011e-06  6.646422142037381e-10  6.646422017618262e-10  3.229941677886129e-08  5.102961068308344e-09  1.319999999906763e+00  3.599999999858151e+00 -2.836983981069352e-10 -1.864743914836708e-10 
 5.764000000000011e-06  6.646421725974797e-10  6.646421913853430e-10  3.229941664278841e-08  5.102961116446920e-09  1.319999999906763e+00  3.599999999858149e+00 -2.837028389990337e-10 -1.864743914836708e-10 
 5.814000000000012e-06  6.646422083219413e-10  6.646421960846856e-10  3.229941666869915e-08  5.102960989761284e-09  1.319999999906763e+00  3.599999999858150e+00 -2.837001744637746e-10 -1.864743914836708e-10 
 5.864000000000012e-06  6.646422286507320e-10  6.646422100509727e-10  3.229941684959828e-08  5.102961212290392e-09  1.319999999906763e+00  3.599999999858149e+00 -2.837019508206140e-10 -1.864748355728807e-10 
 5.914000000000012e-06  6.646422481392661e-10  6.646422280795475e-10  3.229941670203625e-08  5.102961260866038e-09  1.319999999906762e+00  3.599999999858151e+00 -2.836983981069352e-10 -1.864752796620905e-10 
 5.964000000000013e-06  6.646422660286019e-10  6.646422468648843e-10  3.229941673028861e-08  5.102961132299989e-09  1.319999999906762e+00  3.599999999858149e+00 -2.837019508206140e-10 -1.864752796620905e-10 
 6.014000000000013e-06  6.646421618638782e-10  6.646422166215493e-10  3.229941676693464e-08  5.102961008626402e-09  1.319999999906763e+00  3.599999999858150e+00 -2.837001744637746e-10 -1.864748355728807e-10 
 6.064000000000013e-06  6.646421528650002e-10  6.646421850702627e-10  3.229941678813207e-08  5.102961051818306e-09  1.319999999906763e+00  3.599999999858151e+00 -2.836975099285155e-10 -1.864743914836708e-10 
 6.114000000000014e-06  6.646421927907452e-10  6.646421818481983e-10  3.229941681751267e-08  5.102961100465102e-09  1.319999999906763e+00  3.599999999858150e+00 -2.837010626421943e-10 -1.864743914836708e-10 
 6.164000000000014e-06  6.646421506694908e-10  6.646421687323025e-10  3.229941683398704e-08  5.102961154651494e-09  1.319999999906763e+00  3.599999999858152e+00 -2.836966217500958e-10 -1.864743914836708e-10 
 6.214000000000015e-06  6.646421851471199e-10  6.646421726750502e-10  3.229941669476955e-08  5.102961021104892e-09  1.319999999906762e+00  3.599999999858150e+00 -2.836992862853549e-10 -1.864752796620905e-10 
 6.264000000000015e-06  6.646422054759106e-10  6.646421865839440e-10  3.229941688760762e-08  5.102961072262293e-09  1.319999999906763e+00  3.599999999858151e+00 -2.836983981069352e-10 -1.864748355728807e-10 
 6.314000000000015e-06  6.646421629209753e-10  6.646421799005352e-10  3.229941674536368e-08  5.102961118493352e-09  1.319999999906762e+00  3.599999999858151e+00 -2.836975099285155e-10 -1.864752796620905e-10 
