 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  9.431360613922715e-10  9.431360613922715e-10  6.282540626760745e-08  1.151339560630666e-08  1.319999999842021e+00  3.599999999600721e+00 -7.985576644387038e-10 -3.159574823996536e-10 
 5.000000000000000e-11  9.431359929146232e-10  9.431360613238622e-10  6.282538567940060e-08  1.151339665099449e-08  1.319999999842023e+00  3.599999999600723e+00 -7.985541117250250e-10 -3.159539296859748e-10 
 1.000000000000000e-10  9.431359755673885e-10  9.431360612381913e-10  6.282537211993455e-08  1.151339419636077e-08  1.319999999842025e+00  3.599999999600722e+00 -7.985558880818644e-10 -3.159499328830861e-10 
 2.000000000000000e-10  9.431359720979415e-10  9.431360610628966e-10  6.282540888566390e-08  1.151339583740918e-08  1.319999999842027e+00  3.599999999600707e+00 -7.985860861481342e-10 -3.159454919909876e-10 
 4.000000000000000e-10  9.431360952633083e-10  9.431360610048813e-10  6.282542410439296e-08  1.151339605858642e-08  1.319999999842027e+00  3.599999999600702e+00 -7.985967442891706e-10 -3.159468242586172e-10 
 8.000000000000000e-10  9.431359287298546e-10  9.431360603268035e-10  6.282541214206513e-08  1.151339578623484e-08  1.319999999842024e+00  3.599999999600681e+00 -7.986376004964768e-10 -3.159521533291354e-10 
 1.600000000000000e-09  9.431360649056475e-10  9.431360598330381e-10  6.282540313505558e-08  1.151339489827326e-08  1.319999999842023e+00  3.599999999600657e+00 -7.986864503095603e-10 -3.159548178643945e-10 
 3.200000000000000e-09  9.431360354153484e-10  9.431360589854795e-10  6.282540444295577e-08  1.151339630816976e-08  1.319999999842022e+00  3.599999999600656e+00 -7.986873384879800e-10 -3.159570383104437e-10 
 6.400000000000000e-09  9.431360484257745e-10  9.431360579420093e-10  6.282540700010758e-08  1.151339612331329e-08  1.319999999842020e+00  3.599999999600667e+00 -7.986669103843269e-10 -3.159592587564930e-10 
 1.140000000000000e-08  9.431360664235305e-10  9.431360578566122e-10  6.282540560244900e-08  1.151339551103722e-08  1.319999999842021e+00  3.599999999600668e+00 -7.986651340274875e-10 -3.159588146672831e-10 
 1.640000000000000e-08  9.431360328132632e-10  9.431360562647164e-10  6.282540617954271e-08  1.151339587394679e-08  1.319999999842020e+00  3.599999999600662e+00 -7.986757921685239e-10 -3.159592587564930e-10 
 2.140000000000000e-08  9.431360384511145e-10  9.431360546538990e-10  6.282540593958844e-08  1.151339587188681e-08  1.319999999842020e+00  3.599999999600663e+00 -7.986740158116845e-10 -3.159592587564930e-10 
 2.640000000000000e-08  9.431360347648271e-10  9.431360529074516e-10  6.282540611372487e-08  1.151339554974324e-08  1.319999999842020e+00  3.599999999600664e+00 -7.986731276332648e-10 -3.159597028457029e-10 
