 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  9.431360613922715e-10  9.431360613922715e-10  6.282540626760745e-08  1.151339560630666e-08  1.319999999842021e+00  3.599999999600721e+00 -7.985576644387038e-10 -3.159574823996536e-10 
 5.000000000000000e-10  9.431359764347502e-10  9.431360605511078e-10  6.282540220584011e-08  1.151339557915222e-08  1.319999999842022e+00  3.599999999600701e+00 -7.985976324675903e-10 -3.159557060428142e-10 
 1.000000000000000e-09  9.431360354153484e-10  9.431360603022387e-10  6.282540772356180e-08  1.151339620907368e-08  1.319999999842022e+00  3.599999999600689e+00 -7.986225014633419e-10 -3.159561501320240e-10 
 2.000000000000000e-09  9.431360198028371e-10  9.431360596252745e-10  6.282540629751069e-08  1.151339548807924e-08  1.319999999842023e+00  3.599999999600668e+00 -7.986651340274875e-10 -3.159548178643945e-10 
 4.000000000000000e-09  9.431360440889658e-10  9.431360587322642e-10  6.282540628543538e-08  1.151339491496997e-08  1.319999999842022e+00  3.599999999600662e+00 -7.986766803469436e-10 -3.159565942212339e-10 
 8.000000000000000e-09  9.431360479920936e-10  9.431360575586607e-10  6.282540526379845e-08  1.151339598952274e-08  1.319999999842022e+00  3.599999999600672e+00 -7.986571404217102e-10 -3.159570383104437e-10 
 1.600000000000000e-08  9.431360432216040e-10  9.431360554462154e-10  6.282540631026023e-08  1.151339591200229e-08  1.319999999842023e+00  3.599999999600672e+00 -7.986562522432905e-10 -3.159539296859748e-10 
 3.200000000000000e-08  9.431360373127022e-10  9.431360511076322e-10  6.282540602391227e-08  1.151339570065063e-08  1.319999999842024e+00  3.599999999600686e+00 -7.986278305338601e-10 -3.159525974183452e-10 
 6.400000000000000e-08  9.431360246817469e-10  9.431360412677431e-10  6.282540619165698e-08  1.151339583829687e-08  1.319999999842022e+00  3.599999999600656e+00 -7.986882266663997e-10 -3.159570383104437e-10 
 1.140000000000000e-07  9.431360157641840e-10  9.431360279031019e-10  6.282540615833004e-08  1.151339565973555e-08  1.319999999842022e+00  3.599999999600670e+00 -7.986606931353890e-10 -3.159570383104437e-10 
 1.640000000000000e-07  9.431360044884814e-10  9.431360158643254e-10  6.282540612434158e-08  1.151339582155611e-08  1.319999999842023e+00  3.599999999600663e+00 -7.986740158116845e-10 -3.159539296859748e-10 
 2.140000000000000e-07  9.431360603791034e-10  9.431360312624815e-10  6.282540609745167e-08  1.151339567195993e-08  1.319999999842023e+00  3.599999999600664e+00 -7.986731276332648e-10 -3.159543737751846e-10 
 2.640000000000000e-07  9.431360264706805e-10  9.431360324253924e-10  6.282540605099022e-08  1.151339576902652e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986757921685239e-10 -3.159539296859748e-10 
 3.140000000000000e-07  9.431360129994685e-10  9.431360248876051e-10  6.282540621243258e-08  1.151339586081778e-08  1.319999999842024e+00  3.599999999600664e+00 -7.986731276332648e-10 -3.159530415075551e-10 
 3.640000000000000e-07  9.431360012900850e-10  9.431360139410395e-10  6.282540599943598e-08  1.151339573484365e-08  1.319999999842023e+00  3.599999999600663e+00 -7.986749039901042e-10 -3.159543737751846e-10 
 4.140000000000000e-07  9.431359892825460e-10  9.431360018883291e-10  6.282540615226063e-08  1.151339581348558e-08  1.319999999842023e+00  3.599999999600664e+00 -7.986722394548451e-10 -3.159534855967649e-10 
 4.640000000000000e-07  9.431359776815827e-10  9.431359897950886e-10  6.282540611353894e-08  1.151339568965275e-08  1.319999999842023e+00  3.599999999600663e+00 -7.986749039901042e-10 -3.159539296859748e-10 
 5.140000000000001e-07  9.431359652945729e-10  9.431359775762342e-10  6.282540607239601e-08  1.151339578854215e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986757921685239e-10 -3.159539296859748e-10 
 5.640000000000001e-07  9.431360211038797e-10  9.431359925435215e-10  6.282540606178099e-08  1.151339565742145e-08  1.319999999842024e+00  3.599999999600660e+00 -7.986793448822027e-10 -3.159530415075551e-10 
 6.140000000000002e-07  9.431359874122972e-10  9.431359934844895e-10  6.282540621367687e-08  1.151339575049005e-08  1.319999999842024e+00  3.599999999600661e+00 -7.986775685253633e-10 -3.159521533291354e-10 
 6.640000000000002e-07  9.431360433842344e-10  9.431360136325810e-10  6.282540617496831e-08  1.151339583539663e-08  1.319999999842024e+00  3.599999999600663e+00 -7.986740158116845e-10 -3.159521533291354e-10 
 7.140000000000003e-07  9.431360089879205e-10  9.431360158043350e-10  6.282540613382242e-08  1.151339569824505e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986757921685239e-10 -3.159543737751846e-10 
 7.640000000000003e-07  9.431360658543244e-10  9.431360362586816e-10  6.282540611246617e-08  1.151339579513885e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986757921685239e-10 -3.159543737751846e-10 
 8.140000000000004e-07  9.431359639393202e-10  9.431360114218063e-10  6.282540607418071e-08  1.151339566629497e-08  1.319999999842023e+00  3.599999999600663e+00 -7.986749039901042e-10 -3.159543737751846e-10 
 8.640000000000004e-07  9.431359725858325e-10  9.431359909200418e-10  6.282540603488558e-08  1.151339575925176e-08  1.319999999842024e+00  3.599999999600661e+00 -7.986775685253633e-10 -3.159530415075551e-10 
 9.140000000000005e-07  9.431359612559198e-10  9.431359749540403e-10  6.282540620597438e-08  1.151339585177147e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986766803469436e-10 -3.159543737751846e-10 
 9.640000000000004e-07  9.431360183391642e-10  9.431359891148897e-10  6.282540616466627e-08  1.151339572624119e-08  1.319999999842024e+00  3.599999999600660e+00 -7.986811212390421e-10 -3.159521533291354e-10 
 1.014000000000000e-06  9.431359836989048e-10  9.431359897806657e-10  6.282540592299888e-08  1.151339579386491e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986766803469436e-10 -3.159534855967649e-10 
 1.064000000000000e-06  9.431359704987433e-10  9.431359822010519e-10  6.282540610937789e-08  1.151339567962049e-08  1.319999999842023e+00  3.599999999600661e+00 -7.986775685253633e-10 -3.159543737751846e-10 
 1.114000000000000e-06  9.431359566751656e-10  9.431359704747747e-10  6.282540605130362e-08  1.151339577311599e-08  1.319999999842023e+00  3.599999999600660e+00 -7.986802330606224e-10 -3.159543737751846e-10 
 1.164000000000000e-06  9.431360158726042e-10  9.431359862886511e-10  6.282540622743862e-08  1.151339586472091e-08  1.319999999842023e+00  3.599999999600661e+00 -7.986784567037830e-10 -3.159543737751846e-10 
 1.214000000000000e-06  9.431359813407651e-10  9.431359874722719e-10  6.282540618928020e-08  1.151339573651739e-08  1.319999999842023e+00  3.599999999600661e+00 -7.986784567037830e-10 -3.159543737751846e-10 
 1.264000000000000e-06  9.431359690621754e-10  9.431359803449575e-10  6.282540596717885e-08  1.151339582796984e-08  1.319999999842023e+00  3.599999999600661e+00 -7.986784567037830e-10 -3.159543737751846e-10 
 1.314000000000000e-06  9.431359559433292e-10  9.431359691588433e-10  6.282540611788126e-08  1.151339570271400e-08  1.319999999842023e+00  3.599999999600661e+00 -7.986784567037830e-10 -3.159543737751846e-10 
 1.364000000000000e-06  9.431359464565602e-10  9.431359578407074e-10  6.282540610015413e-08  1.151339577085949e-08  1.319999999842023e+00  3.599999999600664e+00 -7.986731276332648e-10 -3.159534855967649e-10 
 1.414000000000000e-06  9.431360006666688e-10  9.431359727074649e-10  6.282540606103137e-08  1.151339565152611e-08  1.319999999842024e+00  3.599999999600664e+00 -7.986722394548451e-10 -3.159521533291354e-10 
 1.464000000000000e-06  9.431359692790159e-10  9.431359743094368e-10  6.282540601693822e-08  1.151339574473022e-08  1.319999999842023e+00  3.599999999600663e+00 -7.986749039901042e-10 -3.159539296859748e-10 
 1.514000000000000e-06  9.431359532057187e-10  9.431359661883440e-10  6.282540617811038e-08  1.151339583610475e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986766803469436e-10 -3.159534855967649e-10 
 1.564000000000000e-06  9.431360118610562e-10  9.431359828332102e-10  6.282540615881582e-08  1.151339570693900e-08  1.319999999842023e+00  3.599999999600662e+00 -7.986757921685239e-10 -3.159539296859748e-10 
 1.614000000000000e-06  9.431359786031546e-10  9.431359844701614e-10  6.282540610860498e-08  1.151339558087000e-08  1.319999999842023e+00  3.599999999600663e+00 -7.986749039901042e-10 -3.159539296859748e-10 
