 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  9.951988375144921e-01  8.005235446243739e-01  9.986912382015494e-01  6.169513002889467e-01  6.166609991645774e-01  1.990438008930340e+00 
 2.000000000000000e-12  0.000000000000000e+00  9.951988375144925e-01  8.005235446243676e-01  9.986912382015446e-01  6.169513002889275e-01  6.166609991645747e-01  1.990438008930384e+00 
 4.000000000000001e-12  0.000000000000000e+00  9.951988375144928e-01  8.005235446243614e-01  9.986912382015399e-01  6.169513002889130e-01  6.166609991645650e-01  1.990438008930427e+00 
 8.000000000000001e-12  0.000000000000000e+00  9.951988375144935e-01  8.005235446243492e-01  9.986912382015311e-01  6.169513002888811e-01  6.166609991645545e-01  1.990438008930514e+00 
 1.600000000000000e-11  0.000000000000000e+00  9.951988375144979e-01  8.005235446243355e-01  9.986912382015196e-01  6.169513002888359e-01  6.166609991645328e-01  1.990438008930606e+00 
 3.200000000000001e-11  0.000000000000000e+00  9.951988375145057e-01  8.005235446243208e-01  9.986912382014806e-01  6.169513002888132e-01  6.166609991644366e-01  1.990438008930634e+00 
 6.400000000000001e-11  0.000000000000000e+00  9.951988375144629e-01  8.005235446242102e-01  9.986912382013290e-01  6.169513002885354e-01  6.166609991643376e-01  1.990438008930439e+00 
 1.280000000000000e-10  0.000000000000000e+00  9.951988375144050e-01  8.005235446239820e-01  9.986912382011450e-01  6.169513002851704e-01  6.166609991639813e-01  1.990438008929836e+00 
 2.560000000000000e-10  0.000000000000000e+00  9.951988375143652e-01  8.005235446237510e-01  9.986912382007475e-01  6.169513003046810e-01  6.166609991659728e-01  1.990438008929013e+00 
 5.120000000000001e-10  0.000000000000000e+00  9.951988375143326e-01  8.005235446235269e-01  9.986912381997404e-01  6.169513002593973e-01  6.166609991614894e-01  1.990438008928773e+00 
 1.024000000000000e-09  0.000000000000000e+00  9.951988375155104e-01  8.005235446239823e-01  9.986912381997596e-01  6.169513003293859e-01  6.166609991684427e-01  1.990438008932071e+00 
 2.024000000000000e-09  0.000000000000000e+00  9.951988375183622e-01  8.005235446247769e-01  9.986912382015876e-01  6.169513002416618e-01  6.166609991597788e-01  1.990438008932313e+00 
 3.024000000000000e-09  0.000000000000000e+00  9.951988375205881e-01  8.005235446245983e-01  9.986912382025281e-01  6.169513003444339e-01  6.166609991702445e-01  1.990438008928781e+00 
 4.024000000000000e-09  0.000000000000000e+00  9.951988375227170e-01  8.005235446243270e-01  9.986912382026705e-01  6.169513002239904e-01  6.166609991579372e-01  1.990438008928169e+00 
 5.024000000000000e-09  0.000000000000000e+00  9.951988375247577e-01  8.005235446241526e-01  9.986912382025301e-01  6.169513003650755e-01  6.166609991723151e-01  1.990438008927915e+00 
 6.024000000000000e-09  0.000000000000000e+00  9.951988375267442e-01  8.005235446240607e-01  9.986912382023458e-01  6.169513001997053e-01  6.166609991554035e-01  1.990438008927594e+00 
 7.024000000000000e-09  0.000000000000000e+00  9.951988375286404e-01  8.005235446240276e-01  9.986912382022621e-01  6.169513003937894e-01  6.166609991751637e-01  1.990438008927291e+00 
 8.024000000000000e-09  0.000000000000000e+00  9.951988375304908e-01  8.005235446240345e-01  9.986912382022040e-01  6.169513001659279e-01  6.166609991520647e-01  1.990438008927007e+00 
 9.024000000000000e-09  0.000000000000000e+00  9.951988375322431e-01  8.005235446240533e-01  9.986912382022097e-01  6.169513004330817e-01  6.166609991792114e-01  1.990438008926745e+00 
 1.002400000000000e-08  0.000000000000000e+00  9.951988375339911e-01  8.005235446240635e-01  9.986912382021971e-01  6.169513001201380e-01  6.166609991472987e-01  1.990438008926486e+00 
 1.102400000000000e-08  0.000000000000000e+00  9.951988375355879e-01  8.005235446240792e-01  9.986912382022471e-01  6.169513004868772e-01  6.166609991844801e-01  1.990438008926208e+00 
 1.202400000000000e-08  0.000000000000000e+00  9.951988375371488e-01  8.005235446241001e-01  9.986912382022464e-01  6.169513000569246e-01  6.166609991410020e-01  1.990438008925903e+00 
 1.302400000000000e-08  0.000000000000000e+00  9.951988375386582e-01  8.005235446241133e-01  9.986912382023145e-01  6.169513005607220e-01  6.166609991921307e-01  1.990438008925597e+00 
 1.402400000000000e-08  0.000000000000000e+00  9.951988375401551e-01  8.005235446241362e-01  9.986912382023205e-01  6.169512999701239e-01  6.166609991322404e-01  1.990438008925268e+00 
 1.502400000000000e-08  0.000000000000000e+00  9.951988375414851e-01  8.005235446241605e-01  9.986912382023917e-01  6.169513006627674e-01  6.166609992020904e-01  1.990438008924952e+00 
 1.602400000000000e-08  0.000000000000000e+00  9.951988375428781e-01  8.005235446241611e-01  9.986912382023103e-01  6.169512998508201e-01  6.166609991203978e-01  1.990438008924632e+00 
 1.702400000000000e-08  0.000000000000000e+00  9.951988375441378e-01  8.005235446241566e-01  9.986912382023678e-01  6.169513008024952e-01  6.166609992162394e-01  1.990438008924303e+00 
 1.802400000000000e-08  0.000000000000000e+00  9.951988375455079e-01  8.005235446241793e-01  9.986912382022880e-01  6.169512996868211e-01  6.166609991040028e-01  1.990438008923999e+00 
 1.902400000000000e-08  0.000000000000000e+00  9.951988375466766e-01  8.005235446242170e-01  9.986912382023797e-01  6.169513009946307e-01  6.166609992356187e-01  1.990438008923729e+00 
 2.000000000000000e-08  0.000000000000000e+00  9.951988375454726e-01  8.005235446231537e-01  9.986912382003998e-01  6.169512994585551e-01  6.166609990808494e-01  1.990438008924232e+00 
 2.002000000000000e-08  1.199999999999971e-01  9.954682321159739e-01  8.008009799238441e-01  9.986961463225432e-01  6.169600361956632e-01  6.166603212763188e-01  1.990438009023311e+00 
