 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999981865774e-01  1.199999999984698e+00  1.199999993322082e+00 -6.690498068756545e-11  1.076228155047677e-13  7.978115185247516e-11  1.658530853822701e-06  5.225134424820546e-10  4.428399074864762e-10  0.000000000000000e+00 -9.252561821350934e-09 
-2.900000000000000e-01 -2.899999982364407e-01  1.199999999980822e+00  1.199999993263710e+00 -6.506530817601552e-11  1.348838145888285e-13  8.047852063349916e-11  1.211032868401499e-06  5.224861813026296e-10  4.421425399755161e-10  0.000000000000000e+00 -9.198883606699969e-09 
-2.800000000000000e-01 -2.799999982852093e-01  1.199999999976200e+00  1.199999993144141e+00 -6.326602696588024e-11  1.673934416085141e-13  8.190701722842964e-11  8.830017345528134e-07  5.224536708499663e-10  4.407140420305831e-10  0.000000000000000e+00 -9.145685410851488e-09 
-2.700000000000000e-01 -2.699999983328985e-01  1.199999999970712e+00  1.199999992949450e+00 -6.150656199632731e-11  2.059956872872291e-13  8.423299965570414e-11  6.432939182153491e-07  5.224150697831789e-10  4.383880588745013e-10  0.000000000000000e+00 -9.092964028036509e-09 
-2.600000000000000e-01 -2.599999983795239e-01  1.199999999964208e+00  1.199999992662101e+00 -5.978634948222705e-11  2.517359508645134e-13  8.766595525032913e-11  4.685409199392934e-07  5.223693303292878e-10  4.349551035655883e-10  0.000000000000000e+00 -9.040717154542254e-09 
-2.500000000000000e-01 -2.499999984251008e-01  1.199999999956507e+00  1.199999992260026e+00 -5.810481869955586e-11  3.059010611296379e-13  9.246955073100226e-11  3.413663148414641e-07  5.223151635887504e-10  4.301515085438365e-10  0.000000000000000e+00 -8.988942195222403e-09 
-2.400000000000000e-01 -2.399999984696448e-01  1.199999999947384e+00  1.199999991715454e+00 -5.646140065901362e-11  3.700673770777460e-13  9.897555383862547e-11  2.489375092240077e-07  5.222509979020975e-10  4.236455044750185e-10  0.000000000000000e+00 -8.937636541052850e-09 
-2.300000000000000e-01 -2.299999985131714e-01  1.199999999936565e+00  1.199999990993448e+00 -5.485551943240630e-11  4.461597543914866e-13  1.076013747204965e-10  1.818260933786947e-07  5.221749059915473e-10  4.150196856657915e-10  0.000000000000000e+00 -8.886797430353820e-09 
-2.200000000000000e-01 -2.199999985556959e-01  1.199999999923717e+00  1.199999990050048e+00 -5.328660603043378e-11  5.365243458801594e-13  1.188721755118127e-10  1.331312250701780e-07  5.220845425109602e-10  4.037488836657619e-10  0.000000000000000e+00 -8.836422628801476e-09 
-2.100000000000000e-01 -2.099999985972338e-01  1.199999999908433e+00  1.199999988829946e+00 -5.175408886171073e-11  6.440186758866410e-13  1.334487463790621e-10  9.781633627564066e-08  5.219770469013243e-10  3.891723128126310e-10  0.000000000000000e+00 -8.786509263693741e-09 
