 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999999160636e-01  1.199999999999730e+00  1.199999999686283e+00 -3.096778042332993e-12  1.905819178750507e-15  3.747982947333316e-12  1.001628836202655e-08 -2.678378805980612e-10 -2.715839589381935e-10  0.000000000000000e+00 -8.674174531416510e-12 
-2.900000000000000e-01 -2.899999999185948e-01  1.199999999999728e+00  1.199999999700478e+00 -3.003391806088995e-12  1.912411305647275e-15  3.578397498029397e-12  6.824633304784230e-09 -2.678378878619316e-10 -2.714143726961585e-10  0.000000000000000e+00 -8.611536973657876e-12 
-2.800000000000000e-01 -2.799999999210643e-01  1.199999999999727e+00  1.199999999713777e+00 -2.912282394407217e-12  1.920447130258135e-15  3.419504393479848e-12  4.650322827694612e-09 -2.678378965355489e-10 -2.712554789646529e-10  0.000000000000000e+00 -8.550724507484059e-12 
-2.700000000000000e-01 -2.699999999234726e-01  1.199999999999726e+00  1.199999999726248e+00 -2.823424653797257e-12  1.930268062475910e-15  3.270517042952803e-12  3.169176138168015e-09 -2.678379052091663e-10 -2.711064922389187e-10  0.000000000000000e+00 -8.491549620271512e-12 
-2.600000000000000e-01 -2.599999999258212e-01  1.199999999999724e+00  1.199999999737949e+00 -2.736773481448740e-12  1.942301472711077e-15  3.130731670676217e-12  2.160268666972082e-09 -2.678379170272542e-10 -2.709667061615245e-10  0.000000000000000e+00 -8.434033291190089e-12 
