 frequency                ac_re                    ac_im                   
 1.00000000000000000e+00  1.99834448021651561e+01 -9.41300460274732096e-06 
 1.02329299228075410e+00  1.99834448021650601e+01 -9.63226164629780840e-06 
 1.04712854805089939e+00  1.99834448021649642e+01 -9.85662584247118001e-06 
 1.07151930523760619e+00  1.99834448021648470e+01 -1.00862161521341262e-05 
 1.09647819614318465e+00  1.99834448021647226e+01 -1.03211543071079187e-05 
 1.12201845430196312e+00  1.99834448021646125e+01 -1.05615648747117957e-05 
 1.14815362149688238e+00  1.99834448021644810e+01 -1.08075753238110493e-05 
 1.17489755493952908e+00  1.99834448021643460e+01 -1.10593160924023056e-05 
 1.20226443461741250e+00  1.99834448021642075e+01 -1.13169206567730247e-05 
 1.23026877081238117e+00  1.99834448021640654e+01 -1.15805256022730248e-05 
 1.25892541179416684e+00  1.99834448021639197e+01 -1.18502706957338507e-05 
 1.28824955169313360e+00  1.99834448021637598e+01 -1.21262989595743040e-05 
 1.31825673855640679e+00  1.99834448021635893e+01 -1.24087567476340647e-05 
 1.34896288259165331e+00  1.99834448021634188e+01 -1.26977938227702118e-05 
 1.38038426460288455e+00  1.99834448021632269e+01 -1.29935634362667192e-05 
 1.41253754462275394e+00  1.99834448021630386e+01 -1.32962224090871488e-05 
 1.44543977074592700e+00  1.99834448021628361e+01 -1.36059312150251136e-05 
 1.47910838816820678e+00  1.99834448021626230e+01 -1.39228540657890636e-05 
 1.51356124843620754e+00  1.99834448021624134e+01 -1.42471589980697975e-05 
 1.54881661891248057e+00  1.99834448021621895e+01 -1.45790179626342865e-05 
 1.58489319246111271e+00  1.99834448021619409e+01 -1.49186069154989756e-05 
 1.62181009735892911e+00  1.99834448021616815e+01 -1.52661059112211410e-05 
 1.65958690743755977e+00  1.99834448021614151e+01 -1.56216991983683811e-05 
 1.69824365246174347e+00  1.99834448021611450e+01 -1.59855753172081465e-05 
 1.73780082874937447e+00  1.99834448021608466e+01 -1.63579271996753375e-05 
 1.77827941003892165e+00  1.99834448021605304e+01 -1.67389522716665145e-05 
 1.81970085860998210e+00  1.99834448021602249e+01 -1.71288525577181308e-05 
 1.86208713666286596e+00  1.99834448021598838e+01 -1.75278347881233184e-05 
 1.90546071796324568e+00  1.99834448021595357e+01 -1.79361105085410005e-05 
 1.94984459975804381e+00  1.99834448021591697e+01 -1.83538961921633252e-05 
 1.99526231496887796e+00  1.99834448021587825e+01 -1.87814133544890669e-05 
 2.04173794466952740e+00  1.99834448021583775e+01 -1.92188886707767721e-05 
 2.08929613085403743e+00  1.99834448021579547e+01 -1.96665540962296343e-05 
 2.13796208950222999e+00  1.99834448021575142e+01 -2.01246469889821603e-05 
 2.18776162394955032e+00  1.99834448021570594e+01 -2.05934102359493579e-05 
 2.23872113856833721e+00  1.99834448021565692e+01 -2.10730923816095267e-05 
 2.29086765276777049e+00  1.99834448021560611e+01 -2.15639477597858675e-05 
 2.34422881531991933e+00  1.99834448021555247e+01 -2.20662366284969975e-05 
 2.39883291901948770e+00  1.99834448021549811e+01 -2.25802253079498084e-05 
 2.45470891568502747e+00  1.99834448021544020e+01 -2.31061863217454557e-05 
 2.51188643150957702e+00  1.99834448021537909e+01 -2.36443985413754853e-05 
 2.57039578276886038e+00  1.99834448021531479e+01 -2.41951473340824898e-05 
 2.63026799189537819e+00  1.99834448021524906e+01 -2.47587247141667387e-05 
 2.69153480392691202e+00  1.99834448021518050e+01 -2.53354294978151213e-05 
 2.75422870333816272e+00  1.99834448021510589e+01 -2.59255674615370596e-05 
 2.81838293126444972e+00  1.99834448021502844e+01 -2.65294515042924628e-05 
 2.88403150312660150e+00  1.99834448021494957e+01 -2.71474018133942972e-05 
 2.95120922666638119e+00  1.99834448021486466e+01 -2.77797460342763776e-05 
 3.01995172040201165e+00  1.99834448021477762e+01 -2.84268194442133703e-05 
 3.09029543251358563e+00  1.99834448021468525e+01 -2.90889651300939165e-05 
 3.16227766016837419e+00  1.99834448021458826e+01 -2.97665341703237974e-05 
 3.23593656929627738e+00  1.99834448021448701e+01 -3.04598858209777481e-05 
 3.31131121482590540e+00  1.99834448021438220e+01 -3.11693877062780718e-05 
 3.38844156139201980e+00  1.99834448021427207e+01 -3.18954160135157558e-05 
 3.46736850452531042e+00  1.99834448021415874e+01 -3.26383556925097899e-05 
 3.54813389233574838e+00  1.99834448021403723e+01 -3.33986006597116811e-05 
 3.63078054770100689e+00  1.99834448021391005e+01 -3.41765540070657539e-05 
 3.71535229097171849e+00  1.99834448021377717e+01 -3.49726282157344613e-05 
 3.80189396320560480e+00  1.99834448021363755e+01 -3.57872453748006662e-05 
 3.89045144994279868e+00  1.99834448021349118e+01 -3.66208374050645941e-05 
 3.98107170553496470e+00  1.99834448021333877e+01 -3.74738462880549255e-05 
 4.07380277804111923e+00  1.99834448021317890e+01 -3.83467243003725425e-05 
 4.16869383470334576e+00  1.99834448021301121e+01 -3.92399342534925088e-05 
 4.26579518801591817e+00  1.99834448021283606e+01 -4.01539497391555452e-05 
 4.36515832240165125e+00  1.99834448021265239e+01 -4.10892553804706082e-05 
 4.46683592150962205e+00  1.99834448021245912e+01 -4.20463470888690226e-05 
 4.57088189614874096e+00  1.99834448021225626e+01 -4.30257323270431661e-05 
 4.67735141287197198e+00  1.99834448021204700e+01 -4.40279303780097991e-05 
 4.78630092322637335e+00  1.99834448021182780e+01 -4.50534726204413627e-05 
 4.89778819368445184e+00  1.99834448021159581e+01 -4.61029028104097574e-05 
 5.01187233627271223e+00  1.99834448021135387e+01 -4.71767773696913270e-05 
 5.12861383991363784e+00  1.99834448021110056e+01 -4.82756656807934820e-05 
 5.24807460249771474e+00  1.99834448021083553e+01 -4.94001503888424803e-05 
 5.37031796370251602e+00  1.99834448021055771e+01 -5.05508277105164755e-05 
 5.49540873857623335e+00  1.99834448021026638e+01 -5.17283077501618513e-05 
