 v-sweep                v(g)                   v(dh)                  v(dl)                  i(vm_g)                i(vm_dh)               i(vm_dl)               i(vg)                  i(vdh)                 i(vdl)                 i(vdd)                 i(vdda)               
-3.000000000000000e-01 -2.999999996968994e-01  1.199999999999694e+00  1.199999998966495e+00 -1.118268932315258e-11  2.151739006938922e-15  1.234729400699654e-11  4.076970901153193e-08 -2.608285084290647e-10 -2.731736542486291e-10  0.000000000000000e+00 -2.275284250591742e-10 
-2.900000000000000e-01 -2.899999997056203e-01  1.199999999999689e+00  1.199999999003010e+00 -1.086093714963710e-11  2.190702352815101e-15  1.191105063923435e-11  2.783867536972533e-08 -2.608285465929812e-10 -2.727374111930609e-10  0.000000000000000e+00 -2.235523417077207e-10 
-2.800000000000000e-01 -2.799999997141395e-01  1.199999999999682e+00  1.199999999037388e+00 -1.054662954191876e-11  2.239806792235943e-15  1.150033969718922e-11  1.902598585549813e-08 -2.608285951652385e-10 -2.723267015323356e-10  0.000000000000000e+00 -2.196389998349463e-10 
-2.700000000000000e-01 -2.699999997224601e-01  1.199999999999674e+00  1.199999999069630e+00 -1.023964680407774e-11  2.298189318605571e-15  1.111514408639223e-11  1.302069881162134e-08 -2.608286558805602e-10 -2.719415061844949e-10  0.000000000000000e+00 -2.157877749403997e-10 
-2.600000000000000e-01 -2.599999997305851e-01  1.199999999999663e+00  1.199999999099694e+00 -9.939878781173306e-12  2.369987809797337e-15  1.075597223470580e-11  8.928664693322514e-09 -2.608287270042227e-10 -2.715823316887939e-10  0.000000000000000e+00 -2.119980008902661e-10 
-2.500000000000000e-01 -2.499999997385176e-01  1.199999999999651e+00  1.199999999127482e+00 -9.647215318264735e-12  2.458512381180617e-15  1.042398409366540e-11  6.140267757378337e-09 -2.608288137403965e-10 -2.712503455141319e-10  0.000000000000000e+00 -2.082687339949746e-10 
-2.400000000000000e-01 -2.399999997462607e-01  1.199999999999635e+00  1.199999999152830e+00 -9.361536719432184e-12  2.567927751653881e-15  1.012115819275405e-11  4.240006318970837e-09 -2.608289230279755e-10 -2.709475200411010e-10  0.000000000000000e+00 -2.045996134320422e-10 
-2.300000000000000e-01 -2.299999997538176e-01  1.199999999999616e+00  1.199999999175483e+00 -9.082730227649716e-12  2.703492533292168e-15  9.850514233033212e-12  2.944744407077249e-09 -2.608290600711301e-10 -2.706768754232731e-10  0.000000000000000e+00 -2.009894734672929e-10 
-2.200000000000000e-01 -2.199999997611913e-01  1.199999999999592e+00  1.199999999195078e+00 -8.810682218529653e-12  2.871849129464500e-15  9.616407772079619e-12  2.061575489808178e-09 -2.608292283393072e-10 -2.704427692860196e-10  0.000000000000000e+00 -1.974379810338195e-10 
-2.100000000000000e-01 -2.099999997683849e-01  1.199999999999562e+00  1.199999999211107e+00 -8.545279067684319e-12  3.081406067380878e-15  9.424920015804410e-12  1.459084666384222e-09 -2.608294382408478e-10 -2.702512818351239e-10  0.000000000000000e+00 -1.939444977533828e-10 
