# Logfile created on 2026-09-23 09:15:20 +0200 by logger.rb/v1.5.3
2026-09-23 09:15:20 +0200: Memory Usage (408212K) : Starting running IHP-SG13G2 KLayout DRC runset on <results-root>/bgr-dvbe-candidate-20260923-r1/bank.gds
2026-09-23 09:15:20 +0200: Memory Usage (408212K) : Ruby Version for klayout: 3.2.3
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : Loading database to memory is complete.
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : IHP-SG13G2 KLayout DRC runset output at: <results-root>/bgr-dvbe-stock-drc-20260923-r1/reports/bank_g1_bgr_main.lyrdb
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : Evaluate switches.
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : tables selected: main
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : deep mode is enabled.
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : FEOL enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : BEOL enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : OFFGRID enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : ANGLE enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : PIN enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : FORBIDDEN enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : RECOMMENDED enabled: true
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : PreCheck DRC enabled: false
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 09:15:20 +0200: Memory Usage (409656K) : Read in polygons from layers.
2026-09-23 09:15:20 +0200: Memory Usage (410084K) : activ_drw has 3157 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411524K) : activ_pin has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411524K) : activ_mask has 301 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411788K) : activ_filler has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411788K) : activ_nofill has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411788K) : activ_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411788K) : activ_iopc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (411788K) : activ_noqrc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : biwind_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : biwind_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : pemwind_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : gatpoly_drw has 2238 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : gatpoly_pin has 336 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : gatpoly_filler has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412052K) : gatpoly_nofill has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412136K) : gatpoly_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412136K) : gatpoly_iopc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412136K) : gatpoly_noqrc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412136K) : cont_drw has 52492 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412448K) : cont_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412448K) : nsd_drw has 60 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412448K) : nsd_block has 301 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412448K) : metal1_drw has 9205 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412712K) : metal1_pin has 3986 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412712K) : metal1_mask has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412712K) : metal1_filler has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412712K) : metal1_nofill has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412976K) : metal1_slit has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412976K) : metal1_text has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412976K) : metal1_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (412976K) : metal1_noqrc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413356K) : metal1_res has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413356K) : metal1_iprobe has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413356K) : metal1_diffprb has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413356K) : passiv_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413356K) : passiv_pin has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413620K) : passiv_sbump has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413620K) : passiv_pillar has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413620K) : passiv_pdl has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (413620K) : metal2_drw has 8972 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414048K) : metal2_pin has 593 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414048K) : metal2_mask has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414048K) : metal2_filler has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414048K) : metal2_nofill has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414048K) : metal2_slit has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414308K) : metal2_text has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414308K) : metal2_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414308K) : metal2_noqrc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414308K) : metal2_res has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414572K) : metal2_iprobe has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414572K) : metal2_diffprb has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414572K) : baspoly_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414572K) : baspoly_pin has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414572K) : psd_drw has 2249 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414836K) : nldb_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414836K) : digibnd_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (414836K) : via1_drw has 7834 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415100K) : backmetal1_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415100K) : backmetal1_pin has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415100K) : backmetal1_mask has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415100K) : backmetal1_filler has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415364K) : backmetal1_nofill has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415364K) : backmetal1_slit has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415364K) : backmetal1_text has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415364K) : backmetal1_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415364K) : backmetal1_noqrc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415656K) : backmetal1_res has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415656K) : backmetal1_iprobe has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415776K) : backmetal1_diffprb has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415776K) : backpassiv_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (415776K) : res_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416036K) : sram_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416036K) : trans_drw has 301 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416036K) : ind_drw has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416036K) : ind_pin has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416036K) : ind_text has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416300K) : salblock_drw has 399 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416300K) : via2_drw has 6264 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416564K) : metal3_drw has 4432 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416564K) : metal3_pin has 9 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416564K) : metal3_mask has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416828K) : metal3_filler has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416828K) : metal3_nofill has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416828K) : metal3_slit has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (416828K) : metal3_text has 9 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417152K) : metal3_opc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417152K) : metal3_noqrc has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417152K) : metal3_res has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417152K) : metal3_iprobe has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417412K) : metal3_diffprb has 0 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417412K) : nwell_drw has 470 polygons
2026-09-23 09:15:20 +0200: Memory Usage (417412K) : nwell_pin has 0 polygons
