 frequency                ir                       ii                       vr                       vi                      
 1.65958690743755056e+02 -1.43819601139318770e-13  1.48353800354409857e-12  9.02391984781925061e-04  8.04059624385916052e-05 
 1.69824365246173386e+02 -1.50693375150241088e-13  1.51809464216839159e-12  9.02392221575842868e-04  8.22788578888183344e-05 
 1.73780082874936454e+02 -1.57876241648011867e-13  1.55345625008377827e-12  9.02392469528390251e-04  8.41953786774181064e-05 
 1.77827941003891169e+02 -1.65394052078181308e-13  1.58964158314080966e-12  9.02392729170031771e-04  8.61565409692313991e-05 
 1.81970085860997187e+02 -1.73283228857481347e-13  1.62666982832980695e-12  9.02393001045220799e-04  8.81633845979715419e-05 
 1.86208713666285547e+02 -1.81517852777726002e-13  1.66456062580371813e-12  9.02393285734603978e-04  9.02169736188503687e-05 
 1.90546071796323474e+02 -1.90172679578708148e-13  1.70333406803108503e-12  9.02393583839478097e-04  9.23183968716757608e-05 
 1.94984459975803247e+02 -1.99209613106592076e-13  1.74301072266593287e-12  9.02393895994113571e-04  9.44687685589449920e-05 
 1.99526231496886652e+02 -2.08686495547279888e-13  1.78361162915963850e-12  9.02394222860536388e-04  9.66692288360343152e-05 
 2.04173794466951591e+02 -2.18612671368245692e-13  1.82515832163081997e-12  9.02394565147623950e-04  9.89209444161805488e-05 
 2.08929613085402565e+02 -2.29008333834952033e-13  1.86767283564160010e-12  9.02394923549487693e-04  1.01225109188228426e-04 
 2.13796208950221796e+02 -2.39874865305168827e-13  1.91117771836200184e-12  9.02395298842506577e-04  1.03582944850868008e-04 
 2.18776162394953815e+02 -2.51262789600133901e-13  1.95569604805170610e-12  9.02395691821600288e-04  1.05995701559589045e-04 
 2.23872113856832470e+02 -2.63209633667542409e-13  2.00125143321301874e-12  9.02396103323876986e-04  1.08464658590172846e-04 
 2.29086765276775765e+02 -2.75675010976469265e-13  2.04786803630779314e-12  9.02396534220639701e-04  1.10991125015862078e-04 
 2.34422881531990640e+02 -2.88753118366912725e-13  2.09557058561589144e-12  9.02396985421383135e-04  1.13576440402018400e-04 
 2.39883291901947445e+02 -3.02461885832300270e-13  2.14438438285848108e-12  9.02397457888115540e-04  1.16221975517436670e-04 
 2.45470891568501401e+02 -3.16797078207895627e-13  2.19433532183275961e-12  9.02397952619038435e-04  1.18929133059089801e-04 
 2.51188643150956324e+02 -3.31815453477428413e-13  2.24544989434118537e-12  9.02398470670640052e-04  1.21699348398349844e-04 
 2.57039578276884640e+02 -3.47534175916541788e-13  2.29775521899059764e-12  9.02399013134935757e-04  1.24534090339094723e-04 
 2.63026799189536405e+02 -3.63992764694422849e-13  2.35127903611001901e-12  9.02399581176660526e-04  1.27434861898812575e-04 
 2.69153480392689744e+02 -3.81235082565212213e-13  2.40604974332603912e-12  9.02400175976536545e-04  1.30403201104973486e-04 
 2.75422870333814785e+02 -3.99290247133504694e-13  2.46209639725688059e-12  9.02400798808544735e-04  1.33440681809880198e-04 
 2.81838293126443489e+02 -4.18183174720476725e-13  2.51944872706492615e-12  9.02401450994738674e-04  1.36548914525801260e-04 
 2.88403150312658624e+02 -4.37981709277071585e-13  2.57813715986770706e-12  9.02402133917568072e-04  1.39729547278444273e-04 
 2.95120922666636545e+02 -4.58710333443596713e-13  2.63819283090229850e-12  9.02402849024763754e-04  1.42984266480925703e-04 
 3.01995172040199520e+02 -4.80416054160492934e-13  2.69964760216004438e-12  9.02403597833778548e-04  1.46314797828091280e-04 
 3.09029543251356870e+02 -5.03149788272285597e-13  2.76253408271534811e-12  9.02404381945665079e-04  1.49722907211274474e-04 
 3.16227766016835687e+02 -5.26944082172940004e-13  2.82688563550193613e-12  9.02405202998002309e-04  1.53210401654815478e-04 
 3.23593656929625979e+02 -5.51868243486332288e-13  2.89273640102978048e-12  9.02406062752159066e-04  1.56779130274156139e-04 
 3.31131121482588753e+02 -5.77960652969368438e-13  2.96012132618421898e-12  9.02406963017132746e-04  1.60430985255170263e-04 
 3.38844156139200152e+02 -6.05279600041346705e-13  3.02907616930815290e-12  9.02407905714275316e-04  1.64167902860315863e-04 
 3.46736850452529154e+02 -6.33894107723072947e-13  3.09963751206050828e-12  9.02408892849315691e-04  1.67991864450916243e-04 
 3.54813389233572877e+02 -6.63850451118521562e-13  3.17184280685008091e-12  9.02409926492708792e-04  1.71904897542001590e-04 
 3.63078054770098674e+02 -6.95221983280924771e-13  3.24573036836520688e-12  9.02411008850467766e-04  1.75909076874868585e-04 
 3.71535229097169804e+02 -7.28076704015288151e-13  3.32133941084321229e-12  9.02412142218866897e-04  1.80006525517515596e-04 
 3.80189396320558387e+02 -7.62475403182170247e-13  3.39871006501107215e-12  9.02413329000095743e-04  1.84199415990570945e-04 
 3.89045144994277734e+02 -7.98480869639885127e-13  3.47788339163793755e-12  9.02414571725018710e-04  1.88489971419039735e-04 
 3.98107170553494313e+02 -8.36199185794746919e-13  3.55890141711051947e-12  9.02415873005657510e-04  1.92880466711957990e-04 
 4.07380277804109710e+02 -8.75699991307547082e-13  3.64180714698561590e-12  9.02417235615682323e-04  1.97373229766882802e-04 
 4.16869383470332309e+02 -9.17056070025377285e-13  3.72664458801296849e-12  9.02418662457660226e-04  2.01970642705157804e-04 
 4.26579518801589472e+02 -9.60359369068727875e-13  3.81345878371064633e-12  9.02420156526972939e-04  2.06675143133996215e-04 
 4.36515832240162695e+02 -1.00571496795690343e-12  3.90229581944724364e-12  9.02421721009627475e-04  2.11489225441376295e-04 
 4.46683592150959782e+02 -1.05320172884542512e-12  3.99320286140539531e-12  9.02423359224857613e-04  2.16415442116121566e-04 
 4.57088189614871624e+02 -1.10291297443628963e-12  4.08622818029869949e-12  9.02425074651658221e-04  2.21456405101659251e-04 
 4.67735141287194722e+02 -1.15497844307196201e-12  4.18142117339457414e-12  9.02426870923012103e-04  2.26614787183381503e-04 
 4.78630092322634766e+02 -1.20949700721430936e-12  4.27883238823117962e-12  9.02428751857975442e-04  2.31893323399959777e-04 
 4.89778819368442498e+02 -1.26658494754633075e-12  4.37851356666313189e-12  9.02430721427149862e-04  2.37294812500841166e-04 
 5.01187233627268483e+02 -1.32636036078966416e-12  4.48051763808523899e-12  9.02432783832396446e-04  2.42822118424714168e-04 
 5.12861383991360981e+02 -1.38895939563211945e-12  4.58489879905359804e-12  9.02434943420793445e-04  2.48478171820625546e-04 
 5.24807460249768610e+02 -1.45450662012705165e-12  4.69171247601614556e-12  9.02437204794104275e-04  2.54265971600405971e-04 
 5.37031796370248685e+02 -1.52312582305750427e-12  4.80101543373287476e-12  9.02439572736946083e-04  2.60188586530573360e-04 
 5.49540873857620340e+02 -1.59501096819213498e-12  4.91286574478264938e-12  9.02442052289509355e-04  2.66249156856884935e-04 
 5.62341325190344719e+02 -1.67026180890707601e-12  5.02732283022078522e-12  9.02444648688716100e-04  2.72450895971322832e-04 
 5.75439937337152401e+02 -1.74906794505724078e-12  5.14444752395355406e-12  9.02447367461256533e-04  2.78797092115392795e-04 
 5.88843655355584360e+02 -1.83157718050379337e-12  5.26430205918565659e-12  9.02450214354311164e-04  2.85291110124059086e-04 
 6.02559586074352978e+02 -1.91798495624085144e-12  5.38695015651164885e-12  9.02453195429142596e-04  2.91936393207638343e-04 
 6.16595001861477272e+02 -2.00845922873746016e-12  5.51245700358715153e-12  9.02456316999478148e-04  2.98736464780691656e-04 
 6.30957344480188226e+02 -2.10319342643745452e-12  5.64088932966774932e-12  9.02459585667481079e-04  3.05694930325845458e-04 
 6.45654229034650371e+02 -2.20240670048121173e-12  5.77231543271404524e-12  9.02463008398912692e-04  3.12815479311390524e-04 
 6.60693448007590746e+02 -2.30629357029100285e-12  5.90680519294418775e-12  9.02466592438422310e-04  3.20101887141721402e-04 
 6.76082975391976333e+02 -2.41506061703826783e-12  6.04443014737277018e-12  9.02470345387373918e-04  3.27558017162405486e-04 
 6.91830970918930916e+02 -2.52896982462546063e-12  6.18526349658709423e-12  9.02474275191744724e-04  3.35187822706555199e-04 
 7.07945784384132139e+02 -2.64823742362335635e-12  6.32938017250980582e-12  9.02478390219507709e-04  3.42995349194995366e-04 
 7.24435960074984109e+02 -2.77312963309914520e-12  6.47685685533955398e-12  9.02482699180584547e-04  3.50984736273628314e-04 
 7.41310241300911343e+02 -2.90391440684349342e-12  6.62777204470175844e-12  9.02487211215330376e-04  3.59160220016978347e-04 
 7.58577575029177410e+02 -3.04084962911939025e-12  6.78220605964860966e-12  9.02491935892535402e-04  3.67526135167274147e-04 
 7.76247116628685148e+02 -3.18425141262275099e-12  6.94024111658609992e-12  9.02496883237513536e-04  3.76086917437564805e-04 
 7.94328234724274694e+02 -3.33440021335054335e-12  7.10196137670786841e-12  9.02502063741761340e-04  3.84847105860420104e-04 
 8.12830516164092273e+02 -3.49164123449822311e-12  7.26745296971212373e-12  9.02507488395709601e-04  3.93811345195240869e-04 
 8.31763771102663895e+02 -3.65627664998752558e-12  7.43680405139988433e-12  9.02513168719254466e-04  4.02984388393303470e-04 
 8.51138038202369216e+02 -3.82867775840494556e-12  7.61010485788508710e-12  9.02519116735667204e-04  4.12371099113142525e-04 
 8.70963589956073179e+02 -4.00920160785467328e-12  7.78744774625216886e-12  9.02525345069626894e-04  4.21976454304177407e-04 
 8.91250938133737918e+02 -4.19824482659645823e-12  7.96892726570683392e-12  9.02531866950329054e-04  4.31805546842976666e-04 
 9.12010839355901908e+02 -4.39617806947175532e-12  8.15464017112858125e-12  9.02538696182175748e-04  4.41863588232757013e-04 
 9.33254300796982989e+02 -4.60344753988465097e-12  8.34468552471465813e-12  9.02545847276559066e-04  4.52155911367662202e-04 
 9.54992586021427655e+02 -4.82049444035671099e-12  8.53916470275632375e-12  9.02553335377920263e-04  4.62687973362284311e-04 
 9.77237220955802172e+02 -5.04776235187801708e-12  8.73818150405906643e-12  9.02561176402971732e-04  4.73465358442916307e-04 
 9.99999999999991246e+02 -5.28573533006100257e-12  8.94184216010699903e-12  9.02569386937668305e-04  4.84493780902378525e-04 
 1.02329299228074512e+03 -5.53493443569350041e-12  9.15025543670681257e-12  9.02577984443597714e-04  4.95779088146773529e-04 
 1.04712854805089023e+03 -5.79586803084539831e-12  9.36353264076403985e-12  9.02586987129194718e-04  5.07327263773110033e-04 
 1.07151930523759688e+03 -6.06910608737503549e-12  9.58178774903206340e-12  9.02596414104839262e-04  5.19144430763439162e-04 
 1.09647819614317518e+03 -6.35521252593737596e-12  9.80513743521716982e-12  9.02606285353879656e-04  5.31236854715266154e-04 
 1.12201845430195340e+03 -6.65481844028823280e-12  1.00337011241886584e-11  9.02616621820340193e-04  5.43610947171338141e-04 
 1.14815362149687235e+03 -6.96854277434282368e-12  1.02676011071753219e-11  9.02627445432790942e-04  5.56273269016425596e-04 
 1.17489755493951884e+03 -7.29703298653350263e-12  1.05069625485417102e-11  9.02638779151088144e-04  5.69230533959318163e-04 
 1.20226443461740200e+03 -7.64101846031928211e-12  1.07519136145371383e-11  9.02650646994684891e-04  5.82489612085814704e-04 
 1.23026877081237035e+03 -8.00121287855646429e-12  1.10025855139532676e-11  9.02663074166198953e-04  5.96057533509486794e-04 
 1.25892541179415571e+03 -8.37838280606231431e-12  1.12591126065443234e-11  9.02676087000120475e-04  6.09941492091967889e-04 
 1.28824955169312216e+03 -8.77334035092160527e-12  1.15216324165796219e-11  9.02689713116799908e-04  6.24148849260171995e-04 
 1.31825673855639502e+03 -9.18689833272678599e-12  1.17902858022501597e-11  9.02703981416230761e-04  6.38687137910926581e-04 
 1.34896288259164112e+03 -9.61993691357774378e-12  1.20652169624448774e-11  9.02718922154321923e-04  6.53564066401142105e-04 
 1.38038426460287201e+03 -1.00733951684099134e-11  1.23465735519471403e-11  9.02734567037599689e-04  6.68787522636864022e-04 
 1.41253754462274105e+03 -1.05482333208773565e-11  1.26345067898549560e-11  9.02750949244635059e-04  6.84365578255219137e-04 
 1.44543977074591385e+03 -1.10454355012920384e-11  1.29291714799097644e-11  9.02768103496320862e-04  7.00306492901207737e-04 
 1.47910838816819341e+03 -1.15660852951864589e-11  1.32307262070080825e-11  9.02786066221072936e-04  7.16618718616856155e-04 
 1.51356124843619386e+03 -1.21112519698481774e-11  1.35393333575302942e-11  9.02804875495877290e-04  7.33310904305461064e-04 
 1.54881661891246677e+03 -1.26821282222058275e-11  1.38551591803270230e-11  9.02824571212934579e-04  7.50391900330077627e-04 
 1.58489319246109858e+03 -1.32799016195565139e-11  1.41783740442171478e-11  9.02845195160484337e-04  7.67870763207084694e-04 
 1.62181009735891462e+03 -1.39058494604796419e-11  1.45091523498963766e-11  9.02866791102074906e-04  7.85756760395286752e-04 
 1.65958690743754482e+03 -1.45612976496932618e-11  1.48476727806589985e-11  9.02889404829188003e-04  8.04059375224255943e-04 
 1.69824365246172806e+03 -1.52476311402762431e-11  1.51941183227266748e-11  9.02913084292578105e-04  8.22788311904340975e-04 
 1.73780082874935874e+03 -1.59663182401257285e-11  1.55486764617600824e-11  9.02937879738052729e-04  8.41953500696463017e-04 
 1.77827941003890555e+03 -1.67188684364926246e-11  1.59115391964114415e-11  9.02963843754656104e-04  8.61565103153501158e-04 
 1.81970085860996574e+03 -1.75068893504769750e-11  1.62829032687174767e-11  9.02991031421995771e-04  8.81633517519361939e-04 
 1.86208713666284916e+03 -1.83320576261996292e-11  1.66629702047569987e-11  9.03019500403279274e-04  9.02169384237372471e-04 
 1.90546071796322849e+03 -1.91960955323641075e-11  1.70519465043862846e-11  9.03049311079984207e-04  9.23183591596007046e-04 
 1.94984459975802611e+03 -2.01008679238121393e-11  1.74500437022254498e-11  9.03080526682864537e-04  9.44687281495956797e-04 
 1.99526231496885998e+03 -2.10482918393912685e-11  1.78574786116039372e-11  9.03113213440831508e-04  9.66691855366733381e-04 
 2.04173794466950926e+03 -2.20403254769740119e-11  1.82744733245605168e-11  9.03147440685647673e-04  9.89208980199519526e-04 
 2.08929613085401888e+03 -2.30791495533762617e-11  1.87012555642089920e-11  9.03183281007469141e-04  1.01225059474014160e-03 
 2.13796208950221080e+03 -2.41669062691317327e-11  1.91380585559891916e-11  9.03220810404392616e-04  1.03582891580854155e-03 
 2.18776162394953053e+03 -2.53059489595947040e-11  1.95851214749003660e-11  9.03260108515713256e-04  1.05995644479862819e-03 
 2.23872113856831720e+03 -2.64986790986959132e-11  2.00426893641860240e-11  9.03301258685540454e-04  1.08464597428370641e-03 
 2.29086765276774986e+03 -2.77476014712806085e-11  2.05110135148046935e-11  9.03344348218482196e-04  1.10991059479361234e-03 
 2.34422881531989833e+03 -2.90553924846216789e-11  2.09903514383248668e-11  9.03389468477011626e-04  1.13576370178763834e-03 
 2.39883291901946586e+03 -3.04247955767913275e-11  2.14809672463957615e-11  9.03436715189886996e-04  1.16221900271714349e-03 
 2.45470891568500519e+03 -3.18587628337935885e-11  2.19831316371947930e-11  9.03486188563729087e-04  1.18929052432077144e-03 
 2.51188643150955431e+03 -3.33603101266015563e-11  2.24971223020033889e-11  9.03537993542813389e-04  1.21699262004582877e-03 
 2.57039578276883731e+03 -3.49326087601222780e-11  2.30232239116544626e-11  9.03592240010575587e-04  1.24533997766451254e-03 
 2.63026799189535450e+03 -3.65790028407603045e-11  2.35617285095557003e-11  9.03649043017096254e-04  1.27434762705381480e-03 
 2.69153480392688743e+03 -3.83030040248134168e-11  2.41129355930047237e-11  9.03708523089630233e-04  1.30403094817649009e-03 
 2.75422870333813762e+03 -4.01082650097295094e-11  2.46771524520022698e-11  9.03770806349513123e-04  1.33440567921110672e-03 
 2.81838293126442431e+03 -4.19985832610515579e-11  2.52546943047774614e-11  9.03836024928050819e-04  1.36548792491457860e-03 
 2.88403150312657544e+03 -4.39779894155522579e-11  2.58458845688383509e-11  9.03904317152148806e-04  1.39729416516538797e-03 
 2.95120922666635443e+03 -4.60506961407728017e-11  2.64510552133376264e-11  9.03975827881930982e-04  1.42984126366809197e-03 
 3.01995172040198395e+03 -4.82210812485740423e-11  2.70705468132827198e-11  9.04050708791959146e-04  1.46314647693191477e-03 
 3.09029543251355744e+03 -5.04937398859185704e-11  2.77047090780843663e-11  9.04129118734497972e-04  1.49722746338871592e-03 
 3.16227766016834539e+03 -5.28735257684345879e-11  2.83539009193192401e-11  9.04211224001083558e-04  1.53210229276851974e-03 
 3.23593656929624785e+03 -5.53654518607206436e-11  2.90184909115158776e-11  9.04297198757841869e-04  1.56778945568257499e-03 
 3.31131121482587514e+03 -5.79748116037010451e-11  2.96988574683375306e-11  9.04387225382441429e-04  1.60430787339136110e-03 
 3.38844156139198867e+03 -6.07071626177119530e-11  3.03953892898155623e-11  9.04481494799713737e-04  1.64167690789458103e-03 
 3.46736850452527869e+03 -6.35682759144058640e-11  3.11084855656373546e-11  9.04580206974925360e-04  1.67991637212912314e-03 
 3.54813389233571570e+03 -6.65642184316419909e-11  3.18385565307999219e-11  9.04683571312681067e-04  1.71904654051952899e-03 
 3.63078054770097333e+03 -6.97013728269521744e-11  3.25860236011351820e-11  9.04791807047833352e-04  1.75908815971411695e-03 
 3.71535229097168440e+03 -7.29863638398845806e-11  3.33513199289635701e-11  9.04905143725653893e-04  1.80006245953474755e-03 
 3.80189396320556989e+03 -7.64261775813477283e-11  3.41348907690122716e-11  9.05023821788142335e-04  1.84199116432909749e-03 
 3.89045144994276279e+03 -8.00281119178085712e-11  3.49371938172284013e-11  9.05148092965268880e-04  1.88489650438135076e-03 
 3.98107170553492824e+03 -8.37997734965127868e-11  3.57586997935376710e-11  9.05278220807881340e-04  1.92880122774848604e-03 
 4.07380277804108209e+03 -8.77491998402019253e-11  3.65998927942100954e-11  9.05414481386257464e-04  1.97372861231744773e-03 
 4.16869383470330740e+03 -9.18847561175140624e-11  3.74612708475136058e-11  9.05557163672798815e-04  2.01970247812026859e-03 
 4.26579518801587892e+03 -9.62152179218196679e-11  3.83433464287100817e-11  9.05706570321185289e-04  2.06674719998627783e-03 
 4.36515832240161035e+03 -1.00749764427195392e-10  3.92466469479463287e-11  9.05863018269559284e-04  2.11488772043896779e-03 
 4.46683592150958066e+03 -1.05498015441033311e-10  4.01717152652501103e-11  9.06026839333051726e-04  2.16414956292711744e-03 
 4.57088189614869862e+03 -1.10470027575452004e-10  4.11191105307868315e-11  9.06198380991485308e-04  2.21455884532698174e-03 
 4.67735141287192891e+03 -1.15676365445497968e-10  4.20894085101201909e-11  9.06378007113128881e-04  2.26614229383469579e-03 
 4.78630092322632936e+03 -1.21128075275598983e-10  4.30832023702587552e-11  9.06566098690664290e-04  2.31892725706202936e-03 
 4.89778819368440691e+03 -1.26836707647480940e-10  4.41011034114924261e-11  9.06763054688286552e-04  2.37294172061032873e-03 
 5.01187233627266596e+03 -1.32814377266812604e-10  4.51437417179137435e-11  9.06969292869486132e-04  2.42821432181036150e-03 
 5.12861383991358980e+03 -1.39073751829804550e-10  4.62117669434644607e-11  9.07185250677344790e-04  2.48477436498477280e-03 
 5.24807460249766609e+03 -1.45628116519685904e-10  4.73058491792972824e-11  9.07411386189549418e-04  2.54265183688488338e-03 
 5.37031796370246593e+03 -1.52491381846841297e-10  4.84266797398224397e-11  9.07648179029441060e-04  2.60187742268521479e-03 
 5.49540873857618226e+03 -1.59678099993158622e-10  4.95749720300694280e-11  9.07896131474128509e-04  2.66248252214347893e-03 
 5.62341325190342559e+03 -1.67203495135808539e-10  5.07514625756790710e-11  9.08155769464236151e-04  2.72449926630287647e-03 
 5.75439937337150241e+03 -1.75083584207037703e-10  5.19569119444753674e-11  9.08427643671050333e-04  2.78796053448602740e-03 
 5.88843655355582086e+03 -1.83334996001812550e-10  5.31921059390878803e-11  9.08712330805694357e-04  2.85289997173393713e-03 
 6.02559586074350682e+03 -1.91975294629208662e-10  5.44578564914185298e-11  9.09010434666290834e-04  2.91935200660535391e-03 
 6.16595001861474884e+03 -2.01022797319011948e-10  5.57550030449993628e-11  9.09322587570260410e-04  2.98735186944391103e-03 
 6.30957344480185748e+03 -2.10496664749312140e-10  5.70844136662997798e-11  9.09649451612870585e-04  3.05693561100155815e-03 
 6.45654229034647778e+03 -2.20417016907057447e-10  5.84469865355045221e-11  9.09991720103753288e-04  3.12814012161408530e-03 
 6.60693448007588086e+03 -2.30804902418685603e-10  5.98436511662411158e-11  9.10350118986213985e-04  3.20100315064370975e-03 
 6.76082975391973650e+03 -2.41682320891464884e-10  6.12753699505679678e-11  9.10725408462931263e-04  3.27556332651501121e-03 
 6.91830970918928142e+03 -2.53072377649472911e-10  6.27431396768574068e-11  9.11118384540388071e-04  3.35186017723848638e-03 
 7.07945784384129365e+03 -2.64999200846340564e-10  6.42479933458343228e-11  9.11529880706751783e-04  3.42993415122160158e-03 
 7.24435960074981267e+03 -2.77488104007486431e-10  6.57910017968794253e-11  9.11960769806818838e-04  3.50982663879185813e-03 
 7.41310241300908456e+03 -2.90565572714758871e-10  6.73732756866982085e-11  9.12411965746318110e-04  3.59157999408609135e-03 
 7.58577575029174477e+03 -3.04259334950828225e-10  6.89959672511494815e-11  9.12884425517845877e-04  3.67523755746694721e-03 
 7.76247116628682215e+03 -3.18598441370805154e-10  7.06602726091749844e-11  9.13379151248117083e-04  3.76084367845471064e-03 
 7.94328234724271715e+03 -3.33613308792300289e-10  7.23674342564643858e-11  9.13897192229673472e-04  3.84844373926244206e-03 
 8.12830516164089204e+03 -3.49335794056697228e-10  7.41187426104433777e-11  9.14439647241249709e-04  3.93808417879520749e-03 
 8.31763771102660758e+03 -3.65799194022376276e-10  7.59155394797206284e-11  9.15007666853595580e-04  4.02981251722274274e-03 
 8.51138038202365897e+03 -3.83038468002342650e-10  7.77592201782820180e-11  9.15602455827113637e-04  4.12367738115871144e-03 
 8.70963589956069882e+03 -4.01090156686232779e-10  7.96512365612567219e-11  9.16225275687687635e-04  4.21972852935503795e-03 
 8.91250938133734417e+03 -4.19992551743415387e-10  8.15930999522630762e-11  9.16877447445840765e-04  4.31801687912937004e-03 
 9.12010839355898315e+03 -4.39785757724159287e-10  8.35863845586454213e-11  9.17560354364743702e-04  4.41859453320700597e-03 
 9.33254300796979260e+03 -4.60511735271866215e-10  8.56327308867109449e-11  9.18275444834137922e-04  4.52151480738847804e-03 
 9.54992586021423813e+03 -4.82214434690002216e-10  8.77338489943361999e-11  9.19024235571885839e-04  4.62683225866877650e-03 
 9.77237220955798148e+03 -5.04939899469852588e-10  8.98915227735656852e-11  9.19808314715497843e-04  4.73460271419044124e-03 
 9.99999999999987085e+03 -5.28736311908328295e-10  9.21076142332104275e-11  9.20629345257051313e-04  4.84488330073008355e-03 
 1.02329299228074087e+04 -5.53654132373735015e-10  9.43840675646061278e-11  9.21489068566594405e-04  4.95773247488973112e-03 
 1.04712854805088591e+04 -5.79746217212759405e-10  9.67229137494723945e-11  9.22389308055882040e-04  5.07321005411556693e-03 
 1.07151930523759238e+04 -6.07067917629707226e-10  9.91262761977640405e-11  9.23331973073260315e-04  5.19137724822817635e-03 
 1.09647819614317068e+04 -6.35677132012810696e-10  1.01596375247110099e-10  9.24319062897027699e-04  5.31229669188212038e-03 
 1.12201845430194880e+04 -6.65634558356823034e-10  1.04135534559606641e-10  9.25352671107604330e-04  5.43603247760148563e-03 
 1.14815362149686771e+04 -6.97003701798223560e-10  1.06746186813878180e-10  9.26434989821145471e-04  5.56265018972637582e-03 
 1.17489755493951416e+04 -7.29851130676665780e-10  1.09430880156080601e-10  9.27568314541882266e-04  5.69221693902485261e-03 
 1.20226443461739709e+04 -7.64246453082329143e-10  1.12192285626686039e-10  9.28755048893226132e-04  5.82480139824579930e-03 
 1.23026877081236526e+04 -8.00262634439064154e-10  1.15033203448855481e-10  9.29997709783192406e-04  5.96047383829061399e-03 
 1.25892541179415057e+04 -8.37976014018146712e-10  1.17956572189947123e-10  9.31298932702384619e-04  6.09930616551187035e-03 
 1.28824955169311688e+04 -8.77466601548887448e-10  1.20965476188301252e-10  9.32661477297536123e-04  6.24137195949664610e-03 
 1.31825673855638961e+04 -9.18818130805324103e-10  1.24063154931589037e-10  9.34088233308094651e-04  6.38674651210331765e-03 
 1.34896288259163575e+04 -9.62118267827248748e-10  1.27253012543581540e-10  9.35582226598730138e-04  6.53550686708569833e-03 
 1.38038426460286646e+04 -1.00745884899745234e-09  1.30538627867229917e-10  9.37146625595741689e-04  6.68773186097806199e-03 
 1.41253754462273537e+04 -1.05493599060035425e-09  1.33923765415107365e-10  9.38784748043208772e-04  6.84350216440309141e-03 
 1.44543977074590803e+04 -1.10465035920847155e-09  1.37412387241422906e-10  9.40500067969640696e-04  7.00290032495053550e-03 
 1.47910838816818741e+04 -1.15670738405051956e-09  1.41008665247716047e-10  9.42296223150673740e-04  7.16601081053296757e-03 
 1.51356124843618763e+04 -1.21121744175946202e-09  1.44716994139072741e-10  9.44177022688452716e-04  7.33292005407352402e-03 
 1.54881661891246022e+04 -1.26829608653507980e-09  1.48542006060854714e-10  9.46146455211627213e-04  7.50371649899138089e-03 
 1.58489319246109189e+04 -1.32806434015449951e-09  1.52488585669109666e-10  9.48208697247765464e-04  7.67849064593504639e-03 
 1.62181009735890784e+04 -1.39064892609210011e-09  1.56561885851502769e-10  9.50368122099365387e-04  7.85733510042754824e-03 
 1.65958690743753796e+04 -1.45618252541833068e-09  1.60767346917695120e-10  9.52629312506059200e-04  8.04034462138262032e-03 
 1.69824365246172092e+04 -1.52480408681376911e-09  1.65110710585551768e-10  9.54997056760609198e-04  8.22761617217162428e-03 
 1.73780082874935142e+04 -1.59665905011805755e-09  1.69598046110414069e-10  9.57476379263466626e-04  8.41924897006787222e-03 
 1.77827941003889828e+04 -1.67189978139312915e-09  1.74235766656552493e-10  9.60072537560474615e-04  8.61534453953205666e-03 
 1.81970085860995823e+04 -1.75068575837598970e-09  1.79030653366454851e-10  9.62791036904553366e-04  8.81600676539501596e-03 
 1.86208713666284166e+04 -1.83318403209134506e-09  1.83989880189056043e-10  9.65637641853533957e-04  9.02134194749553385e-03 
 1.90546071796322067e+04 -1.91956942604664532e-09  1.89121038816388032e-10  9.68618388594078006e-04  9.23145885672914043e-03 
 1.94984459975801801e+04 -2.01002507007968199e-09  1.94432166764416103e-10  9.71739597583121117e-04  9.44646879200678781e-03 
 1.99526231496885157e+04 -2.10474273204313764e-09  1.99931777405439048e-10  9.75007887062062650e-04  9.66648563888963634e-03 
 2.04173794466950058e+04 -2.20392310902128939e-09  2.05628890759430860e-10  9.78430187057344192e-04  9.89162592954507397e-03 
 2.08929613085400997e+04 -2.30777648535941248e-09  2.11533067429568733e-10  9.82013754001531680e-04  1.01220089036795271e-02 
 2.13796208950220171e+04 -2.41652289532121121e-09  2.17654445790367579e-10  9.85766186112901899e-04  1.03577565713490870e-02 
 2.18776162394952153e+04 -2.53039283767291824e-09  2.24003779934756064e-10  9.89695439566617985e-04  1.05989937767838466e-02 
 2.23872113856830765e+04 -2.64962764433913835e-09  2.30592480982179382e-10  9.93809845228121880e-04  1.08458482640325527e-02 
 2.29086765276774022e+04 -2.77447996505477204e-09  2.37432661639308540e-10  9.98118126382507853e-04  1.10984507439455676e-02 
 2.34422881531988860e+04 -2.90521439843844254e-09  2.44537184230196603e-10  1.00262941716000586e-03  1.13569349622594223e-02 
 2.39883291901945595e+04 -3.04210795475708812e-09  2.51919711003259494e-10  1.00735328189005546e-03  1.16214377701595820e-02 
 2.45470891568499501e+04 -3.18545066302496852e-09  2.59594758016123972e-10  1.01229973535410522e-03  1.18920991955683789e-02 
 2.51188643150954376e+04 -3.33554628173884666e-09  2.67577753899385373e-10  1.01747926392237176e-03  1.21690625163736674e-02 
 2.57039578276882639e+04 -3.49271275963680683e-09  2.75885102089812317e-10  1.02290284788841834e-03  1.24524743353325012e-02 
 2.63026799189534358e+04 -3.65728310209776329e-09  2.84534247183519662e-10  1.02858198456179384e-03  1.27424846568253737e-02 
