 time                   v(gate)                v(gfet,source)         i(vfet)                i(Lload)               v(dfet,source)         i(vig)                 v(fault_n)             v(tripped)            
 0.000000000000000e+00  2.093350994277022e-09  2.139609938905697e-09  3.250617552907897e-10  3.250626434692094e-10  4.999999999582569e+00 -5.736079863730828e-12  3.299999743125467e+00  4.583660652021292e-08 
 1.000000000000000e-11  2.093181522963186e-09  2.139369098846912e-09  3.252935698583315e-10  3.250626491070607e-10  4.999999999582515e+00 -5.728731508267138e-12  3.299999743125469e+00  4.583638540994090e-08 
 2.000000000000000e-11  2.093157084446619e-09  2.139346493896720e-09  3.253184388540831e-10  3.250626600575027e-10  4.999999999582462e+00 -5.728871804028257e-12  3.299999743125471e+00  4.583612663463220e-08 
 4.000000000000000e-11  2.096505908597453e-09  2.144079058327834e-09  3.207709653452184e-10  3.250625360247741e-10  4.999999999583637e+00 -5.871432680326638e-12  3.299999743125473e+00  4.583562338323948e-08 
 8.000000000000001e-11  2.093920677979096e-09  2.140202891220643e-09  3.242686119619975e-10  3.250619294136586e-10  4.999999999584666e+00 -5.740305149617986e-12  3.299999743125476e+00  4.583518083046078e-08 
 1.600000000000000e-10  2.091657165791419e-09  2.137297231636421e-09  3.281703797597402e-10  3.250614955159492e-10  4.999999999582473e+00 -5.673367808531338e-12  3.299999743125481e+00  4.583552337065557e-08 
 3.200000000000000e-10  2.094539496394866e-09  2.141231883991565e-09  3.241020785083037e-10  3.250608783880726e-10  4.999999999582820e+00 -5.782865939579773e-12  3.299999743125486e+00  4.583646248323996e-08 
 6.400000000000001e-10  2.093123800453802e-09  2.139262745655367e-09  3.251321434305510e-10  3.250602044480022e-10  4.999999999582644e+00 -5.726255624186050e-12  3.299999743125483e+00  4.583684534605457e-08 
 1.280000000000000e-09  2.093929971108337e-09  2.140329778683770e-09  3.247802027317448e-10  3.250522073727780e-10  4.999999999584458e+00 -5.756891708133538e-12  3.299999743125476e+00  4.583669671023010e-08 
 2.280000000000000e-09  2.093697643174424e-09  2.139985548122210e-09  3.249992497345033e-10  3.250269497989677e-10  4.999999999585828e+00 -5.748026186969124e-12  3.299999743125466e+00  4.583660332717094e-08 
 3.280000000000000e-09  2.093211636716547e-09  2.139395121887668e-09  3.249979729780250e-10  3.249939206639851e-10  4.999999999586321e+00 -5.731055441413752e-12  3.299999743125456e+00  4.583660193138498e-08 
 4.280000000000000e-09  2.093661767143624e-09  2.140018827546915e-09  3.248709079528567e-10  3.249500946100881e-10  4.999999999587621e+00 -5.747105211433706e-12  3.299999743125448e+00  4.583660664723126e-08 
 5.280000000000000e-09  2.093789291930502e-09  2.140177013734976e-09  3.248692426183197e-10  3.248981222947478e-10  4.999999999588355e+00 -5.751394206807842e-12  3.299999743125441e+00  4.583660597480801e-08 
 6.280000000000000e-09  2.093434196046162e-09  2.139728283919667e-09  3.248950553036423e-10  3.248465246796783e-10  4.999999999587988e+00 -5.738852318706855e-12  3.299999743125437e+00  4.583660662511123e-08 
 7.280000000000000e-09  2.093778934392480e-09  2.140182164325351e-09  3.247287438945534e-10  3.247910412840227e-10  4.999999999588645e+00 -5.751145599249691e-12  3.299999743125432e+00  4.583660672746181e-08 
 8.280000000000000e-09  2.093545934780458e-09  2.139876989221724e-09  3.247804247763497e-10  3.247371468950710e-10  4.999999999588291e+00 -5.742792092561233e-12  3.299999743125428e+00  4.583660665330347e-08 
 9.280000000000001e-09  2.093714018060841e-09  2.140094675247712e-09  3.246541924184498e-10  3.246819271773838e-10  4.999999999588630e+00 -5.748811040921786e-12  3.299999743125425e+00  4.583660646855365e-08 
 1.028000000000000e-08  2.093486856753213e-09  2.139803440869737e-09  3.246632407361005e-10  3.246297744508020e-10  4.999999999588185e+00 -5.740740348370021e-12  3.299999743125424e+00  4.583660611250469e-08 
 1.128000000000000e-08  2.093724599519889e-09  2.140110466952044e-09  3.245400614915184e-10  3.245765115011956e-10  4.999999999588555e+00 -5.749205798932788e-12  3.299999743125423e+00  4.583660696966973e-08 
 1.228000000000000e-08  2.093466480994645e-09  2.139775420629777e-09  3.245760882286675e-10  3.245268151430558e-10  4.999999999588041e+00 -5.740017727622060e-12  3.299999743125422e+00  4.583660655702428e-08 
 1.328000000000000e-08  2.093683404141381e-09  2.140056286342982e-09  3.244398083523947e-10  3.244765497956159e-10  4.999999999588354e+00 -5.747769989995766e-12  3.299999743125420e+00  4.583660675066780e-08 
 1.428000000000000e-08  2.093597079161629e-09  2.139934687959752e-09  3.244406410196632e-10  3.244266383317651e-10  4.999999999588332e+00 -5.744628026310011e-12  3.299999743125419e+00  4.583660614004044e-08 
 1.528000000000001e-08  2.093359055742057e-09  2.139640765440361e-09  3.244184920703219e-10  3.243812440878457e-10  4.999999999587756e+00 -5.736286500055560e-12  3.299999743125417e+00  4.583660650910183e-08 
 1.628000000000000e-08  2.093723227525681e-09  2.140111098404926e-09  3.242863755303915e-10  3.243345592096603e-10  4.999999999588210e+00 -5.749197396365952e-12  3.299999743125415e+00  4.583660655507575e-08 
 1.728000000000000e-08  2.093572311751022e-09  2.139898876622322e-09  3.243142421283096e-10  3.242885820986530e-10  4.999999999588090e+00 -5.743734318459232e-12  3.299999743125415e+00  4.583660591604493e-08 
 1.828000000000000e-08  2.093443669336654e-09  2.139739193340529e-09  3.242572321759951e-10  3.242444091000607e-10  4.999999999587924e+00 -5.739280144884118e-12  3.299999743125415e+00  4.583660713663893e-08 
 1.928000000000000e-08  2.093546625536362e-09  2.139878573632846e-09  3.241971691103629e-10  3.242005830461636e-10  4.999999999588017e+00 -5.742944422966467e-12  3.299999743125415e+00  4.583660690483881e-08 
 2.028000000000000e-08  2.093551818902461e-09  2.139880972082319e-09  3.241668045106394e-10  3.241573814927179e-10  4.999999999587991e+00 -5.743085531879216e-12  3.299999743125415e+00  4.583660606349518e-08 
 2.128000000000000e-08  2.093489613875793e-09  2.139799714794669e-09  3.241221180338982e-10  3.241156232292042e-10  4.999999999587860e+00 -5.740897991365901e-12  3.299999743125415e+00  4.583660666718427e-08 
 2.228000000000000e-08  2.093495214906137e-09  2.139808877480253e-09  3.240817614269531e-10  3.240751278443810e-10  4.999999999587796e+00 -5.741111796034315e-12  3.299999743125415e+00  4.583660628575756e-08 
 2.328000000000000e-08  2.093503672986157e-09  2.139818919809431e-09  3.240442358887208e-10  3.240357496214763e-10  4.999999999587739e+00 -5.741409138480119e-12  3.299999743125415e+00  4.583660681398013e-08 
 2.428000000000000e-08  2.093480595954032e-09  2.139787878665908e-09  3.240012147465166e-10  3.239977522384585e-10  4.999999999587635e+00 -5.740595661590103e-12  3.299999743125415e+00  4.583660646660515e-08 
 2.528000000000000e-08  2.093470167114384e-09  2.139774432211752e-09  3.239692403234073e-10  3.239611287564337e-10  4.999999999587544e+00 -5.740236194359816e-12  3.299999743125415e+00  4.583660624043717e-08 
 2.627999999999999e-08  2.093467842987850e-09  2.139771033080219e-09  3.239368773222395e-10  3.239258167253567e-10  4.999999999587460e+00 -5.740161221779588e-12  3.299999743125415e+00  4.583660690050503e-08 
 2.727999999999999e-08  2.093459001282828e-09  2.139758706407120e-09  3.238895818213905e-10  3.238918022674397e-10  4.999999999587374e+00 -5.739846044208047e-12  3.299999743125415e+00  4.583660582605498e-08 
 2.827999999999999e-08  2.093446474810456e-09  2.139742160944518e-09  3.238580514874911e-10  3.238591131382584e-10  4.999999999587279e+00 -5.739414043852420e-12  3.299999743125415e+00  4.583660684065263e-08 
 2.927999999999999e-08  2.093442302507891e-09  2.139736396622267e-09  3.238246892856012e-10  3.238276730099798e-10  4.999999999587199e+00 -5.739265345524464e-12  3.299999743125415e+00  4.583660641087597e-08 
 3.027999999999999e-08  2.093435319695242e-09  2.139726706136613e-09  3.237990986448835e-10  3.237974471881344e-10  4.999999999587116e+00 -5.739018364269571e-12  3.299999743125415e+00  4.583660630115271e-08 
 3.127999999999999e-08  2.093427359301310e-09  2.139715942591040e-09  3.237727308480487e-10  3.237684009782527e-10  4.999999999587036e+00 -5.738743302178412e-12  3.299999743125415e+00  4.583660633714983e-08 
 3.228000000000000e-08  2.093421522337215e-09  2.139707950935264e-09  3.237483059415069e-10  3.237404996858650e-10  4.999999999586959e+00 -5.738540122691288e-12  3.299999743125415e+00  4.583660689334652e-08 
 3.328000000000000e-08  2.093415800983966e-09  2.139700048584893e-09  3.237249357468386e-10  3.237136877998203e-10  4.999999999586885e+00 -5.738340250020790e-12  3.299999743125415e+00  4.583660628987782e-08 
 3.428000000000000e-08  2.093408222941081e-09  2.139689896327674e-09  3.236865220301866e-10  3.236879445034369e-10  4.999999999586812e+00 -5.738076138371573e-12  3.299999743125415e+00  4.583660607216814e-08 
 3.528000000000000e-08  2.093404354707363e-09  2.139684488020155e-09  3.236648726812064e-10  3.236632142855633e-10  4.999999999586744e+00 -5.737941480461750e-12  3.299999743125415e+00  4.583660684217245e-08 
 3.628000000000000e-08  2.093399023459108e-09  2.139677208266064e-09  3.236472201351148e-10  3.236394624517303e-10  4.999999999586677e+00 -5.737756298730690e-12  3.299999743125415e+00  4.583660609038551e-08 
 3.728000000000001e-08  2.093393113128603e-09  2.139669152839713e-09  3.236133028217125e-10  3.236166681852559e-10  4.999999999586612e+00 -5.737544391416077e-12  3.299999743125415e+00  4.583660681137757e-08 
 3.828000000000001e-08  2.093389804982233e-09  2.139664634170110e-09  3.235954837421673e-10  3.235947412805196e-10  4.999999999586556e+00 -5.737438952754803e-12  3.299999743125415e+00  4.583660652818848e-08 
 3.928000000000001e-08  2.093385923398525e-09  2.139659104669515e-09  3.235847145788284e-10  3.235736747986273e-10  4.999999999586497e+00 -5.737295024916406e-12  3.299999743125415e+00  4.583660609558631e-08 
 4.028000000000001e-08  2.093379783926157e-09  2.139650950554716e-09  3.235529066891729e-10  3.235534756784730e-10  4.999999999586436e+00 -5.737086532838637e-12  3.299999743125415e+00  4.583660714184691e-08 
 4.128000000000002e-08  2.092162811748703e-09  2.138151278693319e-09  3.238672663385955e-10  3.235608100893295e-10  4.999999999582484e+00 -5.694209101632375e-12  3.299999743125415e+00  4.583660618644394e-08 
 4.228000000000002e-08  2.093392418877613e-09  2.139773728804293e-09  3.235562373582468e-10  3.235819598379486e-10  4.999999999581718e+00 -5.737999973168956e-12  3.299999743125415e+00  4.583660690418498e-08 
 4.328000000000002e-08  2.092017605754751e-09  2.137993638397955e-09  3.240676615945404e-10  3.236471854406453e-10  4.999999999575800e+00 -5.689042932490590e-12  3.299999743125415e+00  4.583660600994036e-08 
 4.428000000000002e-08  2.095144378061898e-09  2.141897171084763e-09  3.231437339934473e-10  3.236912612947229e-10  4.999999999580790e+00 -5.799768055137627e-12  3.299999743125415e+00  4.583660662532826e-08 
 4.528000000000003e-08  2.090554908515344e-09  2.135952844714611e-09  3.245488877645641e-10  3.237840690006877e-10  4.999999999572582e+00 -5.636826509031190e-12  3.299999743125415e+00  4.583660655464356e-08 
 4.628000000000003e-08  2.094556410448361e-09  2.141172977700258e-09  3.231545031567862e-10  3.238486145917818e-10  4.999999999578968e+00 -5.779693618233189e-12  3.299999743125416e+00  4.583660659475438e-08 
 4.728000000000003e-08  2.091198240926712e-09  2.136812552060776e-09  3.246180546589983e-10  3.239478893468650e-10  4.999999999572418e+00 -5.659673576151325e-12  3.299999743125416e+00  4.583660630310648e-08 
 4.828000000000003e-08  2.094689740595436e-09  2.141310215180501e-09  3.233892043041919e-10  3.240154949901708e-10  4.999999999578582e+00 -5.784099382181301e-12  3.299999743125416e+00  4.583660599953072e-08 
 4.928000000000003e-08  2.090904591395940e-09  2.136418343652164e-09  3.247835889119699e-10  3.241190232872171e-10  4.999999999571723e+00 -5.649296460318032e-12  3.299999743125415e+00  4.583660746233500e-08 
 5.028000000000004e-08  2.094775842906207e-09  2.141429835912761e-09  3.234870149526614e-10  3.241871285308839e-10  4.999999999578508e+00 -5.787261078346595e-12  3.299999743125416e+00  4.583660597741384e-08 
 5.128000000000004e-08  2.091047608293731e-09  2.136598556723418e-09  3.249780999858842e-10  3.242882004594883e-10  4.999999999571893e+00 -5.654283519260922e-12  3.299999743125416e+00  4.583660636143395e-08 
 5.228000000000004e-08  2.094745847769291e-09  2.141385164138728e-09  3.236629853020645e-10  3.243536828012594e-10  4.999999999578567e+00 -5.786148415867082e-12  3.299999743125415e+00  4.583660699504406e-08 
 5.328000000000004e-08  2.091066522237097e-09  2.136625922308724e-09  3.251196534215239e-10  3.244513477329569e-10  4.999999999572070e+00 -5.654964398225243e-12  3.299999743125416e+00  4.583660595507877e-08 
 5.428000000000005e-08  2.094825671349138e-09  2.141490474562474e-09  3.238323498244711e-10  3.245122850992210e-10  4.999999999578877e+00 -5.788956174233167e-12  3.299999743125416e+00  4.583660678101795e-08 
 5.528000000000005e-08  2.091103526501783e-09  2.136673732651157e-09  3.252909053230724e-10  3.246051830108065e-10  4.999999999572363e+00 -5.656243919419102e-12  3.299999743125415e+00  4.583660636490604e-08 
 5.628000000000005e-08  2.094852164183485e-09  2.141526769287280e-09  3.239795653975364e-10  3.246613117235952e-10  4.999999999579174e+00 -5.789879751853799e-12  3.299999743125415e+00  4.583660656830339e-08 
 5.728000000000005e-08  2.091153589871322e-09  2.136741168754086e-09  3.254154723464353e-10  3.247491373037370e-10  4.999999999572704e+00 -5.658002657973199e-12  3.299999743125416e+00  4.583660681918307e-08 
 5.828000000000006e-08  2.094894612546215e-09  2.141583406555707e-09  3.241014123744890e-10  3.248001589906124e-10  4.999999999579513e+00 -5.791349604739038e-12  3.299999743125416e+00  4.583660635904807e-08 
 5.928000000000006e-08  2.091186386346626e-09  2.136785768390478e-09  3.255603009399977e-10  3.248829746893556e-10  4.999999999573033e+00 -5.659147358626909e-12  3.299999743125415e+00  4.583660617452144e-08 
 6.028000000000006e-08  2.094934312159263e-09  2.141637241560783e-09  3.242541790626774e-10  3.249290281281958e-10  4.999999999579847e+00 -5.792743292421659e-12  3.299999743125416e+00  4.583660703884437e-08 
 6.128000000000006e-08  2.091375661905639e-09  2.137023283707589e-09  3.256358516168234e-10  3.250036212376628e-10  4.999999999573849e+00 -5.665788367983926e-12  3.299999743125415e+00  4.583660657805783e-08 
 6.228000000000005e-08  2.094812525072902e-09  2.141477895840704e-09  3.243935120522679e-10  3.250432908941114e-10  4.999999999580257e+00 -5.788384637057942e-12  3.299999743125416e+00  4.583660611640482e-08 
 6.328000000000005e-08  2.092622522993609e-09  2.138574403830485e-09  3.253940450420600e-10  3.250848618074897e-10  4.999999999578246e+00 -5.709778895350570e-12  3.299999743125416e+00  4.583660692630834e-08 
 6.428000000000004e-08  2.095064890561717e-09  2.141693517257136e-09  3.244411961311755e-10  3.250747518390718e-10  4.999999999585913e+00 -5.796781674463625e-12  3.299999743125416e+00  4.583660592016444e-08 
 6.528000000000004e-08  2.092463612099247e-09  2.138343817128073e-09  3.253518010559731e-10  3.250561902978788e-10  4.999999999584798e+00 -5.704128629938771e-12  3.299999743125416e+00  4.583660639678149e-08 
 6.628000000000003e-08  2.093160538336917e-09  2.139410097831836e-09  3.248900037888802e-10  3.250266583654238e-10  4.999999999586170e+00 -5.729788280124659e-12  3.299999743125416e+00  4.583660711517252e-08 
 6.728000000000003e-08  2.094513750987071e-09  2.141139232851267e-09  3.248224467178318e-10  3.249768301682998e-10  4.999999999588630e+00 -5.777096466139109e-12  3.299999743125416e+00  4.583660621029909e-08 
 6.828000000000003e-08  2.093662428890632e-09  2.139983876217166e-09  3.250155145018141e-10  3.249233035407251e-10  4.999999999588239e+00 -5.746585065441456e-12  3.299999743125416e+00  4.583660685908364e-08 
 6.928000000000002e-08  2.093244468110120e-09  2.139493362342167e-09  3.249111535374993e-10  3.248729063543010e-10  4.999999999587718e+00 -5.732244811196968e-12  3.299999743125416e+00  4.583660583147582e-08 
 7.028000000000002e-08  2.094023605888007e-09  2.140513594262925e-09  3.247054847221875e-10  3.248158894630926e-10  4.999999999588904e+00 -5.759844207489651e-12  3.299999743125416e+00  4.583660713382331e-08 
 7.128000000000001e-08  2.093801572632613e-09  2.140194549716120e-09  3.247926927407718e-10  3.247570823372570e-10  4.999999999588900e+00 -5.751698542357658e-12  3.299999743125416e+00  4.583660600820018e-08 
 7.228000000000001e-08  2.093377476373332e-09  2.139666036769053e-09  3.247618840518385e-10  3.247032087649870e-10  4.999999999588182e+00 -5.736859880374479e-12  3.299999743125416e+00  4.583660701217333e-08 
 7.328000000000001e-08  2.093869285015989e-09  2.140310870188986e-09  3.245761992509699e-10  3.246469273965324e-10  4.999999999588838e+00 -5.754355433991443e-12  3.299999743125416e+00  4.583660585815027e-08 
 7.428000000000000e-08  2.093746858676825e-09  2.140130731068794e-09  3.246257151978682e-10  3.245904448001546e-10  4.999999999588805e+00 -5.749834744613047e-12  3.299999743125416e+00  4.583660726804450e-08 
 7.528000000000000e-08  2.093398033412898e-09  2.139694113606869e-09  3.246059532280299e-10  3.245393120909768e-10  4.999999999588092e+00 -5.737606516200561e-12  3.299999743125416e+00  4.583660573606968e-08 
 7.627999999999999e-08  2.093810558888229e-09  2.140231760118317e-09  3.244319812800711e-10  3.244869234420023e-10  4.999999999588592e+00 -5.752277939998635e-12  3.299999743125416e+00  4.583660709847279e-08 
 7.727999999999999e-08  2.093684519232953e-09  2.140049369604057e-09  3.244490787146503e-10  3.244350482711766e-10  4.999999999588506e+00 -5.747663683972754e-12  3.299999743125416e+00  4.583660623176670e-08 
 7.827999999999998e-08  2.093366890103265e-09  2.139653050303211e-09  3.244393087520336e-10  3.243886131931717e-10  4.999999999587806e+00 -5.736530337124152e-12  3.299999743125415e+00  4.583660682135466e-08 
 7.927999999999998e-08  2.093772617678130e-09  2.140180155958676e-09  3.242903723332802e-10  3.243410540143543e-10  4.999999999588283e+00 -5.750945726579193e-12  3.299999743125416e+00  4.583660638420269e-08 
 8.027999999999998e-08  2.093634704806640e-09  2.139982499792560e-09  3.243197377322815e-10  3.242942164805029e-10  4.999999999588169e+00 -5.745911992732777e-12  3.299999743125416e+00  4.583660687122773e-08 
 8.127999999999997e-08  2.093478452169088e-09  2.139786086538385e-09  3.242640600475966e-10  3.242494744926105e-10  4.999999999587961e+00 -5.740482525093404e-12  3.299999743125415e+00  4.583660593729669e-08 
 8.227999999999997e-08  2.093581465320586e-09  2.139926480770999e-09  3.241998891567732e-10  3.242052112883975e-10  4.999999999588049e+00 -5.744163662519536e-12  3.299999743125415e+00  4.583660678752652e-08 
 8.327999999999996e-08  2.093595704735449e-09  2.139940325516075e-09  3.241574231260813e-10  3.241615864624237e-10  4.999999999588027e+00 -5.744620707945347e-12  3.299999743125416e+00  4.583660631915302e-08 
