 frequency                ac_re                    ac_im                   
 1.00000000000000000e+00  1.99575058546926840e+01 -1.17575051949519978e-05 
 1.02329299228075410e+00  1.99575058546925135e+01 -1.20313726726988789e-05 
 1.04712854805089939e+00  1.99575058546923216e+01 -1.23116193434908738e-05 
 1.07151930523760619e+00  1.99575058546921120e+01 -1.25983937978223426e-05 
 1.09647819614318465e+00  1.99575058546918953e+01 -1.28918480873048671e-05 
 1.12201845430196312e+00  1.99575058546916786e+01 -1.31921378052870418e-05 
 1.14815362149688238e+00  1.99575058546914441e+01 -1.34994221693522202e-05 
 1.17489755493952908e+00  1.99575058546911954e+01 -1.38138641057374655e-05 
 1.20226443461741250e+00  1.99575058546909325e+01 -1.41356303357197445e-05 
 1.23026877081238117e+00  1.99575058546906803e+01 -1.44648914640131931e-05 
 1.25892541179416684e+00  1.99575058546904067e+01 -1.48018220692263439e-05 
 1.28824955169313360e+00  1.99575058546901083e+01 -1.51466007964258643e-05 
 1.31825673855640679e+00  1.99575058546898063e+01 -1.54994104518565596e-05 
 1.34896288259165331e+00  1.99575058546894901e+01 -1.58604380998678056e-05 
 1.38038426460288455e+00  1.99575058546891526e+01 -1.62298751620972815e-05 
 1.41253754462275394e+00  1.99575058546888009e+01 -1.66079175189655168e-05 
 1.44543977074592700e+00  1.99575058546884279e+01 -1.69947656135339797e-05 
 1.47910838816820678e+00  1.99575058546880335e+01 -1.73906245577830862e-05 
 1.51356124843620754e+00  1.99575058546876498e+01 -1.77957042413650036e-05 
 1.54881661891248057e+00  1.99575058546872270e+01 -1.82102194428895326e-05 
 1.58489319246111271e+00  1.99575058546867723e+01 -1.86343899438034754e-05 
 1.62181009735892911e+00  1.99575058546862998e+01 -1.90684406449208111e-05 
 1.65958690743755977e+00  1.99575058546858344e+01 -1.95126016856687963e-05 
 1.69824365246174347e+00  1.99575058546853263e+01 -1.99671085661103393e-05 
 1.73780082874937447e+00  1.99575058546847934e+01 -2.04322022718095010e-05 
 1.77827941003892165e+00  1.99575058546842286e+01 -2.09081294016053880e-05 
 1.81970085860998210e+00  1.99575058546836495e+01 -2.13951422983617308e-05 
 1.86208713666286596e+00  1.99575058546830419e+01 -2.18934991827628458e-05 
 1.90546071796324568e+00  1.99575058546824025e+01 -2.24034642902253512e-05 
 1.94984459975804381e+00  1.99575058546817345e+01 -2.29253080109994351e-05 
 1.99526231496887796e+00  1.99575058546810347e+01 -2.34593070335332754e-05 
 2.04173794466952740e+00  1.99575058546803170e+01 -2.40057444911768826e-05 
 2.08929613085403743e+00  1.99575058546795177e+01 -2.45649101123032330e-05 
