 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  7.595935195208793e-01  8.005178132247646e-01  9.986838891775106e-01  6.169513002888994e-01  1.199999786924089e+00  1.519198712689200e+00 
 2.000000000000000e-12  0.000000000000000e+00  7.595935195208777e-01  8.005178132247591e-01  9.986838891775126e-01  6.169513002889082e-01  1.199999786924083e+00  1.519198712689219e+00 
 4.000000000000001e-12  0.000000000000000e+00  7.595935195208759e-01  8.005178132247536e-01  9.986838891775146e-01  6.169513002889092e-01  1.199999786924074e+00  1.519198712689234e+00 
 8.000000000000001e-12  0.000000000000000e+00  7.595935195208724e-01  8.005178132247425e-01  9.986838891775187e-01  6.169513002889139e-01  1.199999786924053e+00  1.519198712689264e+00 
 1.600000000000000e-11  0.000000000000000e+00  7.595935195208751e-01  8.005178132247337e-01  9.986838891775223e-01  6.169513002889360e-01  1.199999786924036e+00  1.519198712689294e+00 
 3.200000000000001e-11  0.000000000000000e+00  7.595935195208808e-01  8.005178132247271e-01  9.986838891775042e-01  6.169513002889495e-01  1.199999786924059e+00  1.519198712689370e+00 
 6.400000000000001e-11  0.000000000000000e+00  7.595935195208516e-01  8.005178132246350e-01  9.986838891774095e-01  6.169513002889471e-01  1.199999786923996e+00  1.519198712689394e+00 
 1.280000000000000e-10  0.000000000000000e+00  7.595935195208122e-01  8.005178132244868e-01  9.986838891773576e-01  6.169513002890724e-01  1.199999786923834e+00  1.519198712688989e+00 
 2.560000000000000e-10  0.000000000000000e+00  7.595935195207781e-01  8.005178132244427e-01  9.986838891773340e-01  6.169513002879966e-01  1.199999786923851e+00  1.519198712687811e+00 
 5.120000000000001e-10  0.000000000000000e+00  7.595935195207693e-01  8.005178132245878e-01  9.986838891771600e-01  6.169513002912920e-01  1.199999786923950e+00  1.519198712686390e+00 
 1.024000000000000e-09  0.000000000000000e+00  7.595935195217098e-01  8.005178132254192e-01  9.986838891774990e-01  6.169513002855279e-01  1.199999786924033e+00  1.519198712688915e+00 
 2.024000000000000e-09  0.000000000000000e+00  7.595935195244852e-01  8.005178132267549e-01  9.986838891774897e-01  6.169513002931333e-01  1.199999786924214e+00  1.519198712690556e+00 
 3.024000000000000e-09  0.000000000000000e+00  7.595935195266427e-01  8.005178132274298e-01  9.986838891771571e-01  6.169513002837391e-01  1.199999786924132e+00  1.519198712689224e+00 
 4.024000000000000e-09  0.000000000000000e+00  7.595935195287212e-01  8.005178132289600e-01  9.986838891767801e-01  6.169513002953515e-01  1.199999786924558e+00  1.519198712690939e+00 
 5.024000000000000e-09  0.000000000000000e+00  7.595935195307482e-01  8.005178132312570e-01  9.986838891764206e-01  6.169513002809949e-01  1.199999786924202e+00  1.519198712693614e+00 
 6.024000000000000e-09  0.000000000000000e+00  7.595935195327388e-01  8.005178132327238e-01  9.986838891760537e-01  6.169513002986518e-01  1.199999786924589e+00  1.519198712695510e+00 
 7.024000000000000e-09  0.000000000000000e+00  7.595935195346495e-01  8.005178132334247e-01  9.986838891757350e-01  6.169513002770012e-01  1.199999786924115e+00  1.519198712696130e+00 
 8.024000000000000e-09  0.000000000000000e+00  7.595935195365016e-01  8.005178132337051e-01  9.986838891755293e-01  6.169513003039248e-01  1.199999786924415e+00  1.519198712696197e+00 
 9.024000000000000e-09  0.000000000000000e+00  7.595935195382962e-01  8.005178132337867e-01  9.986838891754295e-01  6.169513002706032e-01  1.199999786923862e+00  1.519198712696403e+00 
 1.002400000000000e-08  0.000000000000000e+00  7.595935195400469e-01  8.005178132337962e-01  9.986838891754103e-01  6.169513003117083e-01  1.199999786924726e+00  1.519198712696286e+00 
 1.102400000000000e-08  0.000000000000000e+00  7.595935195417653e-01  8.005178132337619e-01  9.986838891754813e-01  6.169513002609719e-01  1.199999786923818e+00  1.519198712695968e+00 
 1.202400000000000e-08  0.000000000000000e+00  7.595935195434436e-01  8.005178132337241e-01  9.986838891755715e-01  6.169513003235305e-01  1.199999786924799e+00  1.519198712696224e+00 
 1.302400000000000e-08  0.000000000000000e+00  7.595935195450909e-01  8.005178132337135e-01  9.986838891756638e-01  6.169513002465528e-01  1.199999786923430e+00  1.519198712696761e+00 
 1.402400000000000e-08  0.000000000000000e+00  7.595935195466981e-01  8.005178132337183e-01  9.986838891757515e-01  6.169513003414797e-01  1.199999786925179e+00  1.519198712697559e+00 
 1.502400000000000e-08  0.000000000000000e+00  7.595935195482523e-01  8.005178132337184e-01  9.986838891757635e-01  6.169513002243467e-01  1.199999786923194e+00  1.519198712699377e+00 
 1.602400000000000e-08  0.000000000000000e+00  7.595935195497568e-01  8.005178132337331e-01  9.986838891757118e-01  6.169513003687149e-01  1.199999786925684e+00  1.519198712701592e+00 
 1.702400000000000e-08  0.000000000000000e+00  7.595935195511867e-01  8.005178132337387e-01  9.986838891755843e-01  6.169513001906768e-01  1.199999786922605e+00  1.519198712703035e+00 
 1.802400000000000e-08  0.000000000000000e+00  7.595935195526584e-01  8.005178132337472e-01  9.986838891754249e-01  6.169513004100693e-01  1.199999786926323e+00  1.519198712704248e+00 
 1.902400000000000e-08  0.000000000000000e+00  7.595935195540863e-01  8.005178132337012e-01  9.986838891752795e-01  6.169513001395740e-01  1.199999786921592e+00  1.519198712705830e+00 
 2.000000000000000e-08  0.000000000000000e+00  7.595935195531056e-01  8.005178132320925e-01  9.986838891737527e-01  6.169513004742441e-01  1.199999786927205e+00  1.519198712710585e+00 
 2.002000000000000e-08  1.199999999999971e-01  7.599330455632303e-01  8.008748061338484e-01  9.986919902880498e-01  6.208913417293622e-01  1.202955345825993e+00  1.519198718947524e+00 
 2.006000000000000e-08  3.599999999999914e-01  7.604931825628006e-01  8.014711499415084e-01  9.986971850555307e-01  6.298467438327325e-01  1.206744806326621e+00  1.519198724820293e+00 
 2.011139191068015e-08  6.683514640809006e-01  7.584297507966675e-01  7.992421131323334e-01  9.986631176520062e-01  6.563062741256875e-01  1.208659976064943e+00  1.519198680393079e+00 
 2.015569595534008e-08  9.341757320404558e-01  7.478931939637699e-01  7.872608693980384e-01  9.985335626316957e-01  7.075646253311630e-01  1.209555595043941e+00  1.519198518069920e+00 
 2.020000000000000e-08  1.199999999999991e+00  7.369988050584706e-01  7.752397076050923e-01  9.983840574070382e-01  8.037153132107911e-01  1.210393525367642e+00  1.519198479862111e+00 
