 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  8.395385033337377e-01  8.005178132956436e-01  9.986838891905793e-01  6.169513002888983e-01  1.199999786924086e+00  1.679095230020978e+00 
 2.000000000000000e-12  0.000000000000000e+00  8.395385033337365e-01  8.005178132956368e-01  9.986838891905758e-01  6.169513002889048e-01  1.199999786924079e+00  1.679095230020995e+00 
 4.000000000000001e-12  0.000000000000000e+00  8.395385033337350e-01  8.005178132956303e-01  9.986838891905726e-01  6.169513002889094e-01  1.199999786924066e+00  1.679095230021007e+00 
 8.000000000000001e-12  0.000000000000000e+00  8.395385033337320e-01  8.005178132956171e-01  9.986838891905659e-01  6.169513002889168e-01  1.199999786924045e+00  1.679095230021033e+00 
 1.600000000000000e-11  0.000000000000000e+00  8.395385033337363e-01  8.005178132956031e-01  9.986838891905516e-01  6.169513002889311e-01  1.199999786924026e+00  1.679095230021045e+00 
 3.200000000000001e-11  0.000000000000000e+00  8.395385033337429e-01  8.005178132955816e-01  9.986838891905104e-01  6.169513002889313e-01  1.199999786924028e+00  1.679095230021069e+00 
 6.400000000000001e-11  0.000000000000000e+00  8.395385033337052e-01  8.005178132955164e-01  9.986838891903810e-01  6.169513002888872e-01  1.199999786923987e+00  1.679095230021007e+00 
 1.280000000000000e-10  0.000000000000000e+00  8.395385033336538e-01  8.005178132953864e-01  9.986838891902707e-01  6.169513002887952e-01  1.199999786923875e+00  1.679095230020617e+00 
 2.560000000000000e-10  0.000000000000000e+00  8.395385033336177e-01  8.005178132950993e-01  9.986838891901482e-01  6.169513002910143e-01  1.199999786923955e+00  1.679095230019497e+00 
 5.120000000000001e-10  0.000000000000000e+00  8.395385033335845e-01  8.005178132948567e-01  9.986838891897741e-01  6.169513002842537e-01  1.199999786923945e+00  1.679095230018048e+00 
 1.024000000000000e-09  0.000000000000000e+00  8.395385033345760e-01  8.005178132950604e-01  9.986838891897619e-01  6.169513002961180e-01  1.199999786924249e+00  1.679095230020533e+00 
 2.024000000000000e-09  0.000000000000000e+00  8.395385033375206e-01  8.005178132954434e-01  9.986838891892831e-01  6.169513002802050e-01  1.199999786923860e+00  1.679095230021359e+00 
 3.024000000000000e-09  0.000000000000000e+00  8.395385033397682e-01  8.005178132955273e-01  9.986838891887286e-01  6.169513002995188e-01  1.199999786924576e+00  1.679095230020374e+00 
 4.024000000000000e-09  0.000000000000000e+00  8.395385033419983e-01  8.005178132955207e-01  9.986838891882328e-01  6.169513002757442e-01  1.199999786924109e+00  1.679095230023436e+00 
 5.024000000000000e-09  0.000000000000000e+00  8.395385033441770e-01  8.005178132954925e-01  9.986838891877766e-01  6.169513003052833e-01  1.199999786924567e+00  1.679095230027285e+00 
 6.024000000000000e-09  0.000000000000000e+00  8.395385033463525e-01  8.005178132954354e-01  9.986838891873429e-01  6.169513002689470e-01  1.199999786924020e+00  1.679095230031148e+00 
 7.024000000000000e-09  0.000000000000000e+00  8.395385033485209e-01  8.005178132953550e-01  9.986838891869481e-01  6.169513003136815e-01  1.199999786924759e+00  1.679095230035278e+00 
 8.024000000000000e-09  0.000000000000000e+00  8.395385033506427e-01  8.005178132952484e-01  9.986838891851157e-01  6.169513002582923e-01  1.199999786923861e+00  1.679095230038932e+00 
 9.024000000000000e-09  0.000000000000000e+00  8.395385033527962e-01  8.005178132951216e-01  9.986838891823637e-01  6.169513003267316e-01  1.199999786924940e+00  1.679095230041850e+00 
 1.002400000000000e-08  0.000000000000000e+00  8.395385033549156e-01  8.005178132949818e-01  9.986838891807982e-01  6.169513002426011e-01  1.199999786923446e+00  1.679095230044683e+00 
 1.102400000000000e-08  0.000000000000000e+00  8.395385033569865e-01  8.005178132948561e-01  9.986838891802845e-01  6.169513003462598e-01  1.199999786925289e+00  1.679095230047318e+00 
 1.202400000000000e-08  0.000000000000000e+00  8.395385033589734e-01  8.005178132947310e-01  9.986838891802901e-01  6.169513002183090e-01  1.199999786923069e+00  1.679095230049618e+00 
 1.302400000000000e-08  0.000000000000000e+00  8.395385033609665e-01  8.005178132946419e-01  9.986838891804785e-01  6.169513003760212e-01  1.199999786925774e+00  1.679095230052605e+00 
 1.402400000000000e-08  0.000000000000000e+00  8.395385033629710e-01  8.005178132945768e-01  9.986838891806786e-01  6.169513001815093e-01  1.199999786922450e+00  1.679095230056558e+00 
 1.502400000000000e-08  0.000000000000000e+00  8.395385033649593e-01  8.005178132945439e-01  9.986838891808559e-01  6.169513004215422e-01  1.199999786926585e+00  1.679095230060515e+00 
 1.602400000000000e-08  0.000000000000000e+00  8.395385033669045e-01  8.005178132944999e-01  9.986838891809993e-01  6.169513001257565e-01  1.199999786921561e+00  1.679095230064434e+00 
 1.702400000000000e-08  0.000000000000000e+00  8.395385033689433e-01  8.005178132944879e-01  9.986838891811312e-01  6.169513004905098e-01  1.199999786927609e+00  1.679095230069074e+00 
 1.802400000000000e-08  0.000000000000000e+00  8.395385033709409e-01  8.005178132944701e-01  9.986838891812704e-01  6.169513000405973e-01  1.199999786920096e+00  1.679095230074306e+00 
 1.902400000000000e-08  0.000000000000000e+00  8.395385033729967e-01  8.005178132945168e-01  9.986838891813872e-01  6.169513005952091e-01  1.199999786929571e+00  1.679095230078975e+00 
 2.000000000000000e-08  0.000000000000000e+00  8.395385033722468e-01  8.005178132929717e-01  9.986838891800613e-01  6.169512999093857e-01  1.199999786917558e+00  1.679095230086104e+00 
 2.002000000000000e-08  1.199999999999971e-01  8.398794327233732e-01  8.008738549513422e-01  9.986919749317560e-01  6.208912181934079e-01  1.202955216613431e+00  1.679095236317546e+00 
 2.006000000000000e-08  3.599999999999914e-01  8.404405126055863e-01  8.014672880125796e-01  9.986970705277700e-01  6.298464845594868e-01  1.206744582758675e+00  1.679095242120846e+00 
 2.011104429855018e-08  6.662657913010605e-01  8.383407633917783e-01  7.992838508402459e-01  9.986629815708029e-01  6.559599898651747e-01  1.208647388083352e+00  1.679095197238920e+00 
 2.015552214927509e-08  9.331328956505357e-01  8.262118960977790e-01  7.872027044105344e-01  9.985226183823979e-01  7.067477136290332e-01  1.209495386916772e+00  1.679095010585170e+00 
 2.020000000000000e-08  1.199999999999991e+00  8.134648995632853e-01  7.743828892033228e-01  9.983715667168523e-01  8.046851154428727e-01  1.210147630463557e+00  1.679094964180010e+00 
 2.020590998718255e-08  1.200000000000000e+00  8.120033192058715e-01  7.728871755565551e-01  9.983500878430764e-01  8.223320430920006e-01  1.209238931297606e+00  1.679094968569200e+00 
 2.021772996154766e-08  1.200000000000000e+00  8.094754961332254e-01  7.700747653179826e-01  9.983192628890816e-01  8.606013086660265e-01  1.208032668981261e+00  1.679094989547663e+00 
 2.024136991027787e-08  1.200000000000000e+00  8.067906265458050e-01  7.669329220051155e-01  9.982989998590261e-01  9.458928898698115e-01  1.207167995921689e+00  1.679095083404988e+00 
 2.028262508423690e-08  1.200000000000000e+00  8.057119573333638e-01  7.657032562972106e-01  9.982708212005080e-01  1.073083187148415e+00  1.205600789722579e+00  1.679095212702115e+00 
 2.032668384396808e-08  1.200000000000000e+00  8.060686573395018e-01  7.660001061820754e-01  9.982839673581093e-01  1.152101201314726e+00  1.203518973807818e+00  1.679095058517670e+00 
 2.039708837986563e-08  1.200000000000000e+00  8.064926008583844e-01  7.658994150389532e-01  9.991498207938000e-01  1.201030828625608e+00  1.202017092415207e+00  1.679093222620884e+00 
 2.047937236160419e-08  1.200000000000000e+00  8.111026524580928e-01  7.656993462795594e-01  1.004417269544898e+00  1.205625672601445e+00  1.200824153246166e+00  1.679086807905877e+00 
 2.056574102689819e-08  1.200000000000000e+00  8.222434274754126e-01  7.660670787860863e-01  1.016171014564073e+00  1.201151948069429e+00  1.200787431887827e+00  1.679072951163552e+00 
 2.065224768435444e-08  1.200000000000000e+00  8.315412569957900e-01  7.663004474693622e-01  1.029520949456338e+00  1.199256135830144e+00  1.191910281862616e+00  1.679050856171165e+00 
 2.071755670728118e-08  1.200000000000000e+00  8.360058171907009e-01  7.665927108620001e-01  1.036482380193734e+00  1.200836998597290e+00  1.202591222541397e+00  1.679029396412343e+00 
 2.078452169173607e-08  1.200000000000000e+00  8.384858148120246e-01  7.667828639962275e-01  1.039738687666109e+00  1.199590978785046e+00  1.198516554163071e+00  1.679004577262862e+00 
 2.085189780244128e-08  1.200000000000000e+00  8.393888918556769e-01  7.670362766712334e-01  1.040679836745608e+00  1.199747339054416e+00  1.199346522620619e+00  1.678978447435617e+00 
 2.093077302851810e-08  1.200000000000000e+00  8.395220319490765e-01  7.672880190241115e-01  1.040710808208838e+00  1.200054389596710e+00  1.200733530941169e+00  1.678948755490542e+00 
 2.103245258748130e-08  1.200000000000000e+00  8.396156965937686e-01  7.676374485378603e-01  1.040515288448623e+00  1.199739560542737e+00  1.199011706052053e+00  1.678915264126527e+00 
 2.115526213365589e-08  1.200000000000000e+00  8.396705568404211e-01  7.680268299800641e-01  1.040211628233395e+00  1.200192560905813e+00  1.201006684247027e+00  1.678885133579849e+00 
 2.132379075991868e-08  1.200000000000000e+00  8.397168070166919e-01  7.685636475918231e-01  1.039675264272567e+00  1.199783366867909e+00  1.198974386701070e+00  1.678862884628327e+00 
 2.154716593709152e-08  1.200000000000000e+00  8.397483707297508e-01  7.692305906031310e-01  1.038942936848408e+00  1.200209185974364e+00  1.201024541043494e+00  1.678859999117824e+00 
 2.185541992149623e-08  1.200000000000000e+00  8.397769100319716e-01  7.701207711591781e-01  1.037879730304771e+00  1.199788258775887e+00  1.198980071424278e+00  1.678883992598647e+00 
 2.228770882223290e-08  1.200000000000000e+00  8.398107873979490e-01  7.712751569220470e-01  1.036447882264737e+00  1.200206577105808e+00  1.201015756709325e+00  1.678934934492225e+00 
 2.289724057776467e-08  1.200000000000000e+00  8.398480751998555e-01  7.727845242370333e-01  1.034485108752587e+00  1.199790918018414e+00  1.198988724746291e+00  1.678999538694024e+00 
 2.389230322075390e-08  1.200000000000000e+00  8.398943143066701e-01  7.749605986361934e-01  1.031545230152221e+00  1.200204818409786e+00  1.201009027448026e+00  1.679063183014502e+00 
