 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  7.529359677548085e-08  1.044837678671204e+00 -5.587480767408078e-05 -1.683521025781067e-10  3.313893244170120e-10  3.249272113478067e-10  1.164399837209844e+00  3.204670720774218e-01  1.338802685712681e+00  1.160874024837097e+00  3.175635574899696e-01  1.339960502899097e+00 
 5.000000000000000e-11  7.529359634293457e-08  1.044837678671178e+00 -5.587480767529491e-05 -1.683521226415102e-10  3.313888886300043e-10  3.249269703714429e-10  1.164399837209766e+00  3.204670720773773e-01  1.338802685712611e+00  1.160874024837069e+00  3.175635574899276e-01  1.339960502899035e+00 
 1.000000000000000e-10  7.529359746451367e-08  1.044837678671155e+00 -5.587480767529944e-05 -1.683521063010693e-10  3.313885822360775e-10  3.249266652549371e-10  1.164399837209711e+00  3.204670720773116e-01  1.338802685712551e+00  1.160874024837019e+00  3.175635574898665e-01  1.339960502898978e+00 
 2.000000000000000e-10  7.529359832432057e-08  1.044837678671129e+00 -5.587480767530686e-05 -1.683520718267710e-10  3.313879491967458e-10  3.249260559136618e-10  1.164399837209604e+00  3.204670720772111e-01  1.338802685712435e+00  1.160874024836964e+00  3.175635574897631e-01  1.339960502898932e+00 
 4.000000000000000e-10  7.529359620804100e-08  1.044837678671041e+00 -5.587480767507395e-05 -1.683521224666720e-10  3.313877686410852e-10  3.249256444908330e-10  1.164399837209252e+00  3.204670720769623e-01  1.338802685712179e+00  1.160874024836532e+00  3.175635574894958e-01  1.339960502898622e+00 
 8.000000000000000e-10  7.529359674148583e-08  1.044837678670820e+00 -5.587480767593700e-05 -1.683520880260663e-10  3.313875200822753e-10  3.249254086560542e-10  1.164399837208402e+00  3.204670720764294e-01  1.338802685711904e+00  1.160874024835754e+00  3.175635574889338e-01  1.339960502898149e+00 
 1.600000000000000e-09  7.529359728816346e-08  1.044837678670491e+00 -5.587480767569031e-05 -1.683520608058736e-10  3.313867038403598e-10  3.249254049775298e-10  1.164399837207408e+00  3.204670720754649e-01  1.338802685711185e+00  1.160874024834763e+00  3.175635574878970e-01  1.339960502897200e+00 
 3.200000000000000e-09  7.529359701709119e-08  1.044837678670067e+00 -5.587480767540196e-05 -1.683519834866025e-10  3.313873873976767e-10  3.249252384708883e-10  1.164399837205472e+00  3.204670720739388e-01  1.338802685709295e+00  1.160874024832904e+00  3.175635574862369e-01  1.339960502895446e+00 
 6.400000000000000e-09  7.529359674948149e-08  1.044837678670128e+00 -5.587480767502214e-05 -1.683520448204366e-10  3.313883065874773e-10  3.249268813847455e-10  1.164399837203974e+00  3.204670720720525e-01  1.338802685706969e+00  1.160874024831321e+00  3.175635574841948e-01  1.339960502893625e+00 
 1.140000000000000e-08  7.529359688459895e-08  1.044837678671730e+00 -5.587480767548815e-05 -1.683520501785869e-10  3.313895701446775e-10  3.249271095309417e-10  1.164399837202932e+00  3.204670720714903e-01  1.338802685706169e+00  1.160874024830269e+00  3.175635574834083e-01  1.339960502891582e+00 
