 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.190214247340075e-01  6.225625131386575e-01  7.400000009878064e-01  7.600000008757412e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.190214247339998e-01  6.225625131386615e-01  7.400000009878066e-01  7.600000008757416e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.190214247339917e-01  6.225625131386652e-01  7.400000009878068e-01  7.600000008757420e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.190214247339811e-01  6.225625131386747e-01  7.400000009878070e-01  7.600000008757428e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.190214247339417e-01  6.225625131386668e-01  7.400000009878072e-01  7.600000008757434e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.190214247338447e-01  6.225625131386464e-01  7.400000009878075e-01  7.600000008757437e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.190214247337146e-01  6.225625131387358e-01  7.400000009878079e-01  7.600000008757436e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.190214247332720e-01  6.225625131389293e-01  7.400000009878082e-01  7.600000008757419e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.190214247073866e-01  6.225625131651105e-01  7.400000009878089e-01  7.600000008757452e-01  0.000000000000000e+00 
 4.560000000000001e-10  6.190214248067880e-01  6.225625130645820e-01  7.400000009878079e-01  7.600000008757349e-01  0.000000000000000e+00 
 6.560000000000001e-10  6.190214245797669e-01  6.225625132940841e-01  7.400000009878321e-01  7.600000008757622e-01  0.000000000000000e+00 
 8.560000000000001e-10  6.190214250682742e-01  6.225625128007701e-01  7.400000009877988e-01  7.600000008757162e-01  0.000000000000000e+00 
 1.056000000000000e-09  6.190214240107217e-01  6.225625138690269e-01  7.400000009878839e-01  7.600000008758300e-01  0.000000000000000e+00 
 1.256000000000000e-09  6.190214262983574e-01  6.225625115579825e-01  7.400000009877107e-01  7.600000008755963e-01  0.000000000000000e+00 
 1.456000000000000e-09  6.190214213498461e-01  6.225625165571920e-01  7.400000009880919e-01  7.600000008761134e-01  0.000000000000000e+00 
 1.656000000000000e-09  6.190214320550164e-01  6.225625057424218e-01  7.400000009872730e-01  7.600000008750101e-01  0.000000000000000e+00 
 1.856000000000000e-09  6.190214088962788e-01  6.225625291389230e-01  7.400000009890373e-01  7.600000008774104e-01  0.000000000000000e+00 
 2.056000000000000e-09  6.190214589969077e-01  6.225624785236167e-01  7.400000009852145e-01  7.600000008722285e-01  0.000000000000000e+00 
 2.256000000000000e-09  6.190213506104025e-01  6.225625880233344e-01  7.400000009934892e-01  7.600000008834479e-01  0.000000000000000e+00 
 2.456000000000000e-09  6.190215850913267e-01  6.225623511342135e-01  7.400000009755797e-01  7.600000008591886e-01  0.000000000000000e+00 
 2.656000000000000e-09  6.190210778207618e-01  6.225628636149025e-01  7.400000010143176e-01  7.600000009116759e-01  0.000000000000000e+00 
 2.856000000000000e-09  6.190221752383233e-01  6.225617549266761e-01  7.400000009305194e-01  7.600000007981256e-01  0.000000000000000e+00 
 3.056000000000001e-09  6.190198011129993e-01  6.225641534388212e-01  7.400000011118120e-01  7.600000010437844e-01  0.000000000000000e+00 
 3.256000000000001e-09  6.190249372486071e-01  6.225589645637192e-01  7.400000007196141e-01  7.600000005123418e-01  0.000000000000000e+00 
 3.456000000000001e-09  6.190138258955337e-01  6.225701900988557e-01  7.400000015680861e-01  7.600000016620559e-01  0.000000000000000e+00 
 3.656000000000001e-09  6.190378641333679e-01  6.225459052485528e-01  7.399999997325474e-01  7.599999991748155e-01  0.000000000000000e+00 
 3.856000000000001e-09  6.189858612886636e-01  6.225984435096855e-01  7.400000037036455e-01  7.600000045557800e-01  0.000000000000000e+00 
 4.056000000000001e-09  6.190983608317494e-01  6.224847809113840e-01  7.399999951122602e-01  7.599999929143563e-01  0.000000000000000e+00 
 4.256000000000001e-09  6.188549614996319e-01  6.227306541509690e-01  7.400000136955887e-01  7.600000180963127e-01  0.000000000000000e+00 
 4.456000000000001e-09  6.193814424618840e-01  6.221986480406713e-01  7.399999734807545e-01  7.599999636071514e-01  0.000000000000000e+00 
 4.631290315129820e-09  6.180311102269626e-01  6.235619198011307e-01  7.400000764901717e-01  7.600001032188904e-01  0.000000000000000e+00 
 4.720478190914468e-09  6.115333909309618e-01  6.300777890837607e-01  7.400005666936557e-01  7.600007692559776e-01  0.000000000000000e+00 
 4.752623100673046e-09  6.072450371515241e-01  6.343513834043542e-01  7.400008863313765e-01  7.600012047661073e-01  0.000000000000000e+00 
 4.782186803689802e-09  6.015177257942784e-01  6.400188012866118e-01  7.400013077882239e-01  7.600017807138720e-01  0.000000000000000e+00 
 4.805764010530481e-09  5.951432442235455e-01  6.462733084696518e-01  7.400017697157016e-01  7.600024142398049e-01  0.000000000000000e+00 
 4.829393198046253e-09  5.864585385615739e-01  6.547047113183261e-01  7.400023870832880e-01  7.600032648051591e-01  0.000000000000000e+00 
 4.851881587678905e-09  5.752691398341734e-01  6.654201020800080e-01  7.400031628333543e-01  7.600043400338046e-01  0.000000000000000e+00 
 4.873183058663075e-09  5.611232305524835e-01  6.787403097434511e-01  7.400041133626212e-01  7.600056676728606e-01  0.000000000000000e+00 
 4.893098433854568e-09  5.437558194574679e-01  6.947691253669388e-01  7.400052371116507e-01  7.600072522552362e-01  0.000000000000000e+00 
 4.911728527536556e-09  5.227757519428728e-01  7.136913493982964e-01  7.400065362475253e-01  7.600091051417095e-01  0.000000000000000e+00 
 4.929250001406516e-09  4.976768866695249e-01  7.357562525511525e-01  7.400080154046593e-01  7.600112429092878e-01  0.000000000000000e+00 
 4.945906633204552e-09  4.677169144471823e-01  7.613716976113968e-01  7.400096873540470e-01  7.600136960792278e-01  0.000000000000000e+00 
 4.962083533076973e-09  4.315543692574412e-01  7.913549417334605e-01  7.400115848660213e-01  7.600165299274398e-01  0.000000000000000e+00 
 4.978684586188666e-09  3.856958493683778e-01  8.280011335509980e-01  7.400138130287355e-01  7.600199350675769e-01  0.000000000000000e+00 
 4.997073851762288e-09  3.232838595490079e-01  8.754630854666067e-01  7.400165380239574e-01  7.600242410513490e-01  0.000000000000000e+00 
 5.013844668768895e-09  2.569226953210111e-01  9.230736135727117e-01  7.400190997042848e-01  7.600284527667678e-01  0.000000000000000e+00 
 5.023501525632759e-09  2.161726733394519e-01  9.511923882479347e-01  7.400205852035315e-01  7.600309346193478e-01  0.000000000000000e+00 
 5.030809038383576e-09  1.852704094201915e-01  9.722632889514613e-01  7.400217431379614e-01  7.600328394149704e-01  0.000000000000000e+00 
 5.037796108050647e-09  1.567458748067369e-01  9.919402043497091e-01  7.400229229344635e-01  7.600347024426874e-01  0.000000000000000e+00 
