22-Sep-2026 22:22:59 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 22:22:59 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 22:22:59 | INFO    | Running IHP-SG13G2 main checks on design @RESULTS@/core-placement-20260922-r1/placed_core.gds, topcell: placed_core_NOT_CONNECTED_FULLCHIP
2026-09-22 22:23:01 +0200: Memory Usage (408316K) : Starting running IHP-SG13G2 KLayout DRC runset on @RESULTS@/core-placement-20260922-r1/placed_core.gds
2026-09-22 22:23:01 +0200: Memory Usage (408316K) : Ruby Version for klayout: 3.2.3
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : Loading database to memory is complete.
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : IHP-SG13G2 KLayout DRC runset output at: @RESULTS@/core-drc-20260922-r1/reports/placed_core_placed_core_NOT_CONNECTED_FULLCHIP_main.lyrdb
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : Evaluate switches.
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : tables selected: main
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : deep mode is enabled.
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : FEOL enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : BEOL enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : OFFGRID enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : ANGLE enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : PIN enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : FORBIDDEN enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : RECOMMENDED enabled: true
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : PreCheck DRC enabled: false
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 22:23:01 +0200: Memory Usage (417500K) : Read in polygons from layers.
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_drw has 72882 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_pin has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_mask has 308 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_filler has 859 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_nofill has 18 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_opc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_iopc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : activ_noqrc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : biwind_drw has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : biwind_opc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : pemwind_drw has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : gatpoly_drw has 80107 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : gatpoly_pin has 1730 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : gatpoly_filler has 859 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421760K) : gatpoly_nofill has 18 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421968K) : gatpoly_opc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421968K) : gatpoly_iopc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (421968K) : gatpoly_noqrc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (423812K) : cont_drw has 597441 polygons
2026-09-22 22:23:01 +0200: Memory Usage (423812K) : cont_opc has 0 polygons
2026-09-22 22:23:01 +0200: Memory Usage (423812K) : nsd_drw has 60 polygons
2026-09-22 22:23:01 +0200: Memory Usage (423812K) : nsd_block has 308 polygons
2026-09-22 22:23:02 +0200: Memory Usage (424432K) : metal1_drw has 145427 polygons
2026-09-22 22:23:02 +0200: Memory Usage (424696K) : metal1_pin has 51114 polygons
2026-09-22 22:23:02 +0200: Memory Usage (424696K) : metal1_mask has 0 polygons
