22-Sep-2026 21:19:08 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 21:19:08 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 21:19:08 | INFO    | Running IHP-SG13G2 main checks on design <results-root>/bgr-assembly-20260922-r2/bank.gds, topcell: g1_bgr
2026-09-22 21:19:11 +0200: Memory Usage (408148K) : Starting running IHP-SG13G2 KLayout DRC runset on <results-root>/bgr-assembly-20260922-r2/bank.gds
2026-09-22 21:19:11 +0200: Memory Usage (408148K) : Ruby Version for klayout: 3.2.3
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : Loading database to memory is complete.
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : IHP-SG13G2 KLayout DRC runset output at: <results-root>/bgr-assembly-20260922-r2-drc/reports/bank_g1_bgr_main.lyrdb
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : Evaluate switches.
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : tables selected: main
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : deep mode is enabled.
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : FEOL enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : BEOL enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : OFFGRID enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : ANGLE enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : PIN enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : FORBIDDEN enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : RECOMMENDED enabled: true
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : PreCheck DRC enabled: false
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 21:19:11 +0200: Memory Usage (409320K) : Read in polygons from layers.
2026-09-22 21:19:11 +0200: Memory Usage (409980K) : activ_drw has 3157 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411272K) : activ_pin has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411272K) : activ_mask has 301 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411272K) : activ_filler has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411272K) : activ_nofill has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411536K) : activ_opc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411536K) : activ_iopc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411536K) : activ_noqrc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411536K) : biwind_drw has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411536K) : biwind_opc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411800K) : pemwind_drw has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411800K) : gatpoly_drw has 2238 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411800K) : gatpoly_pin has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411800K) : gatpoly_filler has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411800K) : gatpoly_nofill has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411856K) : gatpoly_opc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411856K) : gatpoly_iopc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411856K) : gatpoly_noqrc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411856K) : cont_drw has 52492 polygons
2026-09-22 21:19:11 +0200: Memory Usage (411856K) : cont_opc has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (412172K) : nsd_drw has 60 polygons
2026-09-22 21:19:11 +0200: Memory Usage (412172K) : nsd_block has 301 polygons
2026-09-22 21:19:11 +0200: Memory Usage (412172K) : metal1_drw has 9205 polygons
2026-09-22 21:19:11 +0200: Memory Usage (412172K) : metal1_pin has 0 polygons
2026-09-22 21:19:11 +0200: Memory Usage (412436K) : metal1_mask has 0 polygons
