 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)            v(padres)              v(pad)                 i(vmeasure)            i(vdigital)           
-4.000000000000000e+01  1.041726446698680e+00  3.208816504101866e-06 -2.482535383872733e-04  7.806566507034765e-01  4.232475622711760e-02  2.312058404472443e+00  1.901424598557193e+00  8.436435339425183e-01  7.805080364906880e-01  1.561348835313790e+00  7.806744176545342e-01  1.041662548607474e+00  1.041601777856739e+00  1.041801138250120e-07  0.000000000000000e+00 
-3.500000000000000e+01  1.041912297580467e+00  3.278222852640101e-06 -2.536108219318964e-04  7.749931732824686e-01  4.326692574340402e-02  2.311201928335408e+00  1.891447793043699e+00  8.386812678480580e-01  7.748458298736310e-01  1.550024687610590e+00  7.750123438029708e-01  1.041848384880857e+00  1.041787604207125e+00  1.042039315190630e-07  0.000000000000000e+00 
-3.000000000000000e+01  1.042084280313006e+00  3.347585819389140e-06 -2.589649422666569e-04  7.693073667247833e-01  4.421055746038506e-02  2.310375239463880e+00  1.881487641468290e+00  8.337313326963985e-01  7.691613429292063e-01  1.538655986600230e+00  7.693279932977675e-01  1.042020353201213e+00  1.041959561930225e+00  1.042274292917156e-07  0.000000000000000e+00 
-2.500000000000000e+01  1.042242611088242e+00  3.416901774812954e-06 -2.643156224033516e-04  7.635994138340788e-01  4.515565507000677e-02  2.309578171345465e+00  1.871543918064726e+00  8.287931539633844e-01  7.634547571497619e-01  1.527243095692822e+00  7.636215478437800e-01  1.042178669654063e+00  1.042117867039923e+00  1.042507806600138e-07  0.000000000000000e+00 
-2.000000000000000e+01  1.042387496295654e+00  3.486167097314677e-06 -2.696625858881752e-04  7.578694885050543e-01  4.610222217271023e-02  2.308810578473492e+00  1.861616418887752e+00  8.238662087753337e-01  7.577262449504824e-01  1.515786360227545e+00  7.578931801113652e-01  1.042323540516849e+00  1.042262725739117e+00  1.042741682875334e-07  0.000000000000000e+00 
-1.500000000000000e+01  1.042519134745273e+00  3.555378192590298e-06 -2.750055584782500e-04  7.521177562102853e-01  4.705026224848860e-02  2.308072333934519e+00  1.851704956963882e+00  8.189500236051146e-01  7.519759703393804e-01  1.504286108729221e+00  7.521430543619959e-01  1.042455164482670e+00  1.042394336644076e+00  1.042977828241074e-07  0.000000000000000e+00 
-1.000000000000000e+01  1.042637719204550e+00  3.624531503117361e-06 -2.803442686804105e-04  7.463443749694135e-01  4.799977898386819e-02  2.307363327570146e+00  1.841809359522711e+00  8.140441720166284e-01  7.462040896642284e-01  1.492742654433185e+00  7.463713272140515e-01  1.042573734198308e+00  1.042512892323501e+00  1.043218210057935e-07  0.000000000000000e+00 
-5.000000000000000e+00  1.042743435137699e+00  3.693623488961340e-06 -2.856784463257149e-04  7.405494953899225e-01  4.895077599823627e-02  2.306683465503287e+00  1.831929469904862e+00  8.091482710275396e-01  7.404107519510553e-01  1.481156295945194e+00  7.405781479701272e-01  1.042679435005478e+00  1.042618578041483e+00  1.043464825595005e-07  0.000000000000000e+00 
 0.000000000000000e+00  1.042836464188473e+00  3.762650661688600e-06 -2.910078252097362e-04  7.347332615823915e-01  4.990325718394158e-02  2.306032667484239e+00  1.822065140660760e+00  8.042619798484243e-01  7.345960995431507e-01  1.469527318499108e+00  7.347636592470347e-01  1.042772448425955e+00  1.042711575244768e+00  1.043719663591601e-07  0.000000000000000e+00 
 5.000000000000000e+00  1.042916981330338e+00  3.831609547089342e-06 -2.963321402802778e-04  7.288958110579561e-01  5.085722637566228e-02  2.305410867425845e+00  1.812216239044177e+00  7.993849958296337e-01  7.287602682517358e-01  1.457855994264182e+00  7.289279971290904e-01  1.042852949315536e+00  1.042792058720196e+00  1.043984642528341e-07  0.000000000000000e+00 
 1.000000000000000e+01  1.042985157831171e+00  3.900496713115951e-06 -3.016511297061988e-04  7.230372754228195e-01  5.181268758233960e-02  2.304818011204523e+00  1.802382641336187e+00  7.945170531934154e-01  7.229033879019339e-01  1.446142583395606e+00  7.230712916948145e-01  1.042921108833557e+00  1.042860199568667e+00  1.044261532050461e-07  0.000000000000000e+00 
 1.500000000000000e+01  1.043041160470648e+00  3.969308755114780e-06 -3.069645336745603e-04  7.171577805145235e-01  5.276964485336653e-02  2.304254056405353e+00  1.792564234495098e+00  7.896579200580870e-01  7.170255825843600e-01  1.434387334489386e+00  7.171936672407625e-01  1.042977093667220e+00  1.042916164435924e+00  1.044551839897581e-07  0.000000000000000e+00 
 2.000000000000000e+01  1.043085151986515e+00  4.038042294043679e-06 -3.122720943598439e-04  7.112574467266203e-01  5.372810229023485e-02  2.303718971578434e+00  1.782760915841698e+00  7.848073963376766e-01  7.111269709731451e-01  1.422590485203175e+00  7.112952425964609e-01  1.043021066487250e+00  1.042960115977015e+00  1.044856658768791e-07  0.000000000000000e+00 
 2.500000000000000e+01  1.043117293453205e+00  4.106693995345231e-06 -3.175735574664256e-04  7.053363894195123e-01  5.468806413274362e-02  2.303212734668918e+00  1.772972589287432e+00  7.799653123165868e-01  7.052076667658651e-01  1.410752263017727e+00  7.053761315014438e-01  1.043053188339177e+00  1.042992215259472e+00  1.045176459922863e-07  0.000000000000000e+00 
 3.000000000000000e+01  1.043137742639873e+00  4.175260540825561e-06 -3.228686699103927e-04  6.993947189488441e-01  5.564953459716010e-02  2.302735333559811e+00  1.763199169563683e+00  7.751315257029123e-01  6.992677788131531e-01  1.398872885447485e+00  6.994364427119885e-01  1.043073617018766e+00  1.043012620155187e+00  1.045510809463110e-07  0.000000000000000e+00 
 3.500000000000000e+01  1.043146657141941e+00  4.243738652141263e-06 -3.281571815236876e-04  6.934325410891353e-01  5.661251799035841e-02  2.302286764419482e+00  1.753440577830591e+00  7.703059207224849e-01  6.933074115762671e-01  1.386952560821983e+00  6.934762803920459e-01  1.043082510226634e+00  1.043021488516878e+00  1.045857992314706e-07  0.000000000000000e+00 
 4.000000000000000e+01  1.043144196749161e+00  4.312125102048521e-06 -3.334388464594072e-04  6.874499573690824e-01  5.757701878308965e-02  2.301867030638221e+00  1.743696739563426e+00  7.654884068975100e-01  6.873266655174047e-01  1.374991488872929e+00  6.874957444024301e-01  1.043080027967246e+00  1.043018980606489e+00  1.046214507791135e-07  0.000000000000000e+00 
 4.500000000000000e+01  1.043130523553689e+00  4.380416696949890e-06 -3.387134210226348e-04  6.814470651038688e-01  5.854304148095911e-02  2.301476143067518e+00  1.733967587357304e+00  7.606789167290823e-01  6.813256373073189e-01  1.362989860955380e+00  6.814949304176665e-01  1.043066332698323e+00  1.043005259283953e+00  1.046574395612663e-07  0.000000000000000e+00 
 5.000000000000000e+01  1.043105806747540e+00  4.448610305872661e-06 -3.439806667018784e-04  6.754239578043663e-01  5.951059076259609e-02  2.301114118266048e+00  1.724253056242475e+00  7.558774054975083e-01  6.753044203609107e-01  1.350947860812499e+00  6.754739302986937e-01  1.043041594182749e+00  1.042980494911023e+00  1.046928348363718e-07  0.000000000000000e+00 
 5.500000000000000e+01  1.043070228072631e+00  4.516702889935623e-06 -3.492403519250098e-04  6.693807255833709e-01  6.047967162551084e-02  2.300780976759591e+00  1.714553078820594e+00  7.510838509987767e-01  6.692631054070406e-01  1.338865665318617e+00  6.694328324667140e-01  1.043005995010379e+00  1.042944870941679e+00  1.047262541101569e-07  0.000000000000000e+00 
 6.000000000000000e+01  1.043023985368769e+00  4.584691500969924e-06 -3.544922519128930e-04  6.633174551919361e-01  6.145028928682898e-02  2.300476742688585e+00  1.704867586557274e+00  7.462982522638474e-01  6.632017809023700e-01  1.326743444789868e+00  6.633717220510142e-01  1.042959734240439e+00  1.042898587654837e+00  1.047557092317634e-07  0.000000000000000e+00 
 6.500000000000000e+01  1.042967305467690e+00  4.652573372556894e-06 -3.597361557919822e-04  6.572342309121596e-01  6.242244967160783e-02  2.300201439405318e+00  1.695196495324592e+00  7.415206321491198e-01  6.571205341102575e-01  1.314581364445902e+00  6.572906816116313e-01  1.042903040418379e+00  1.042841875288862e+00  1.047784061436640e-07  0.000000000000000e+00 
 7.000000000000000e+01  1.042900454121134e+00  4.720345962139954e-06 -3.649718693947702e-04  6.511311347870427e-01  6.339615946103182e-02  2.299955087237533e+00  1.685539700482805e+00  7.367510380255998e-01  6.510194519431631e-01  1.302379585222085e+00  6.511897915342969e-01  1.042836181664190e+00  1.042775004283573e+00  1.047904836244226e-07  0.000000000000000e+00 
 7.500000000000000e+01  1.042823756156021e+00  4.788007087197009e-06 -3.701992255908370e-04  6.450082476380988e-01  6.437142667553723e-02  2.299737697090953e+00  1.675897056759906e+00  7.319895464181450e-01  6.448986225229921e-01  1.290138265706918e+00  6.450691309737626e-01  1.042759486034830e+00  1.042698305841643e+00  1.047866753895418e-07  0.000000000000000e+00 
 8.000000000000000e+01  1.042737622009231e+00  4.855555106058837e-06 -3.754180973408493e-04  6.388656502583880e-01  6.534826138803702e-02  2.299549262034768e+00  1.666268351729420e+00  7.272362694398418e-01  6.387581371717526e-01  1.277857564552376e+00  6.389287790255680e-01  1.042673368326548e+00  1.042612198988071e+00  1.047598738765530e-07  0.000000000000000e+00 
 8.500000000000000e+01  1.042642584981293e+00  4.922989185089150e-06 -3.806284177618617e-04  6.327034250986169e-01  6.632667676937731e-02  2.299389744976351e+00  1.656653266105877e+00  7.224913651424456e-01  6.325980931355815e-01  1.265537644005400e+00  6.327688164389871e-01  1.042578367672515e+00  1.042517228498704e+00  1.047005694808799e-07  0.000000000000000e+00 
 9.000000000000000e+01  1.042539352922418e+00  4.990309684393030e-06 -3.858302087061799e-04  6.265216585699687e-01  6.730669055866648e-02  2.299259060954814e+00  1.647051315120986e+00  7.177550523849076e-01  6.264185972920170e-01  1.253178674671991e+00  6.265893279131914e-01  1.042475199669330e+00  1.042414117450919e+00  1.045961324159831e-07  0.000000000000000e+00 
 9.500000000000000e+01  1.042428879447145e+00  5.057518706364390e-06 -3.910236219909874e-04  6.203204442908301e-01  6.828832717927895e-02  2.299157051961576e+00  1.637461761622464e+00  7.130276322037958e-01  6.202197711841911e-01  1.240780842263639e+00  6.203904053447398e-01  1.042364828153583e+00  1.042303839541862e+00  1.044298965421417e-07  0.000000000000000e+00 
 1.000000000000000e+02  1.042312458334682e+00  5.124620834225257e-06 -3.962089959305688e-04  6.140998873347480e-01  6.927162052777402e-02  2.299083453000293e+00  1.627883493102987e+00  7.083095165459750e-01  6.140017576075985e-01  1.228344356427303e+00  6.141721520483702e-01  1.042248560316503e+00  1.042187714892343e+00  1.041799947612289e-07  0.000000000000000e+00 
 1.050000000000000e+02  1.042191844633492e+00  5.191624081944595e-06 -4.013869300851722e-04  6.078601095014142e-01  7.025661746520785e-02  2.299037848295592e+00  1.618314852881068e+00  7.036012642770295e-01  6.077647289493161e-01  1.215869461917491e+00  6.079346880599423e-01  1.042128168713245e+00  1.042067532929958e+00  1.038178839777337e-07  0.000000000000000e+00 
 1.100000000000000e+02  1.042069412427985e+00  5.258541145200830e-06 -4.065583857865274e-04  6.016012561049577e-01  7.124338234173200e-02  2.299019613494916e+00  1.608753402761643e+00  6.989036274166782e-01  6.015088979217577e-01  1.203356452844163e+00  6.016781568391028e-01  1.042006050170769e+00  1.041945712400355e+00  1.033064845033618e-07  0.000000000000000e+00 
 1.150000000000000e+02  1.041948359296328e+00  5.325391037211611e-06 -4.117248205284195e-04  5.953235044804432e-01  7.223200266931668e-02  2.299027839876474e+00  1.599195598265491e+00  6.942176105590248e-01  5.952345313089008e-01  1.190805691072059e+00  5.954027338591860e-01  1.041885431679420e+00  1.041825508646540e+00  1.025978424159222e-07  0.000000000000000e+00 
 1.200000000000000e+02  1.041833000126431e+00  5.392201550113098e-06 -4.168883875685715e-04  5.890270770384918e-01  7.322259789530951e-02  2.299061220331467e+00  1.589636304966919e+00  6.895445612639248e-01  5.889419696610088e-01  1.178217633938948e+00  5.891086395895715e-01  1.041770666001195e+00  1.041711310953760e+00  1.016302074091702e-07  0.000000000000000e+00 
 1.250000000000000e+02  1.041729188319337e+00  5.459012919510625e-06 -4.220522292178051e-04  5.827122607298867e-01  7.421533249742075e-02  2.299117879341364e+00  1.580068102793337e+00  6.848863067601596e-01  5.826316554796958e-01  1.165592875736124e+00  5.827961589891930e-01  1.041667655103911e+00  1.041609068147614e+00  1.003243957076218e-07  0.000000000000000e+00 
