 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  7.266811862843778e-01  7.017127042968113e-01  7.632098394674058e-01  6.181860383811466e-01  1.199999805970527e+00  1.453716251510709e+00 
 2.000000000000000e-12  0.000000000000000e+00  7.266811862843816e-01  7.017127042968049e-01  7.632098394674031e-01  6.181860383811411e-01  1.199999805970535e+00  1.453716251510705e+00 
 4.000000000000001e-12  0.000000000000000e+00  7.266811862843851e-01  7.017127042967988e-01  7.632098394674002e-01  6.181860383811357e-01  1.199999805970543e+00  1.453716251510701e+00 
 8.000000000000001e-12  0.000000000000000e+00  7.266811862843838e-01  7.017127042967909e-01  7.632098394673944e-01  6.181860383811106e-01  1.199999805970555e+00  1.453716251510644e+00 
 1.600000000000000e-11  0.000000000000000e+00  7.266811862843814e-01  7.017127042967757e-01  7.632098394673845e-01  6.181860383810794e-01  1.199999805970570e+00  1.453716251510697e+00 
 3.200000000000001e-11  0.000000000000000e+00  7.266811862843611e-01  7.017127042967326e-01  7.632098394673390e-01  6.181860383810533e-01  1.199999805970596e+00  1.453716251510591e+00 
 6.400000000000001e-11  0.000000000000000e+00  7.266811862843230e-01  7.017127042966405e-01  7.632098394672716e-01  6.181860383810215e-01  1.199999805970623e+00  1.453716251510377e+00 
 1.280000000000000e-10  0.000000000000000e+00  7.266811862842395e-01  7.017127042965811e-01  7.632098394672094e-01  6.181860383743071e-01  1.199999805970574e+00  1.453716251509917e+00 
 2.560000000000000e-10  0.000000000000000e+00  7.266811862841505e-01  7.017127042963751e-01  7.632098394669502e-01  6.181860383939312e-01  1.199999805970465e+00  1.453716251509787e+00 
 4.560000000000001e-10  0.000000000000000e+00  7.266811862841149e-01  7.017127042964131e-01  7.632098394663173e-01  6.181860383696789e-01  1.199999805970640e+00  1.453716251509137e+00 
 6.560000000000001e-10  0.000000000000000e+00  7.266811862841963e-01  7.017127042963467e-01  7.632098394660868e-01  6.181860383892225e-01  1.199999805970875e+00  1.453716251507313e+00 
 8.560000000000001e-10  0.000000000000000e+00  7.266811862843152e-01  7.017127042962520e-01  7.632098394660036e-01  6.181860383747387e-01  1.199999805970785e+00  1.453716251505785e+00 
 1.056000000000000e-09  0.000000000000000e+00  7.266811862844381e-01  7.017127042961574e-01  7.632098394659759e-01  6.181860383859858e-01  1.199999805970847e+00  1.453716251504922e+00 
 1.256000000000000e-09  0.000000000000000e+00  7.266811862845624e-01  7.017127042960672e-01  7.632098394659669e-01  6.181860383776064e-01  1.199999805970739e+00  1.453716251504723e+00 
 1.456000000000000e-09  0.000000000000000e+00  7.266811862846901e-01  7.017127042959788e-01  7.632098394659694e-01  6.181860383838143e-01  1.199999805970689e+00  1.453716251505081e+00 
 1.656000000000000e-09  0.000000000000000e+00  7.266811862848108e-01  7.017127042958945e-01  7.632098394659744e-01  6.181860383791702e-01  1.199999805970935e+00  1.453716251505873e+00 
