 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  7.469748282214595e-09  1.048384755634372e+00 -4.408504082470042e-05 -4.008300741559050e-11  3.346744884949599e-11  3.352453303154724e-11  1.126875493896984e+00  2.526566661733488e-01  1.258799983333613e+00  1.124249540231486e+00  2.543274519897957e-01  1.261004572214815e+00 
 5.000000000000000e-11  7.469749450050371e-09  1.048384755634402e+00 -4.408504082396284e-05 -4.008294178697182e-11  3.346733437256666e-11  3.352470934324775e-11  1.126875493896959e+00  2.526566661733595e-01  1.258799983333575e+00  1.124249540231498e+00  2.543274519898159e-01  1.261004572214794e+00 
 1.000000000000000e-10  7.469747694491459e-09  1.048384755634449e+00 -4.408504082396774e-05 -4.008297331524346e-11  3.346724958795677e-11  3.352487990000206e-11  1.126875493896982e+00  2.526566661733943e-01  1.258799983333552e+00  1.124249540231543e+00  2.543274519898555e-01  1.261004572214804e+00 
 2.000000000000000e-10  7.469749919636320e-09  1.048384755634513e+00 -4.408504082440432e-05 -4.008288949527095e-11  3.346744300962434e-11  3.352532312026199e-11  1.126875493897063e+00  2.526566661734591e-01  1.258799983333568e+00  1.124249540231566e+00  2.543274519899227e-01  1.261004572214839e+00 
 4.000000000000000e-10  7.469748353838204e-09  1.048384755634525e+00 -4.408504082398887e-05 -4.008289362309731e-11  3.346764163546234e-11  3.352513251624951e-11  1.126875493896969e+00  2.526566661734937e-01  1.258799983333483e+00  1.124249540231480e+00  2.543274519899468e-01  1.261004572214754e+00 
 8.000000000000000e-10  7.469748047712053e-09  1.048384755634416e+00 -4.408504082418087e-05 -4.008298635441337e-11  3.346744409382651e-11  3.352470269774488e-11  1.126875493896829e+00  2.526566661734083e-01  1.258799983333532e+00  1.124249540231324e+00  2.543274519898537e-01  1.261004572214768e+00 
 1.600000000000000e-09  7.469748870983777e-09  1.048384755634520e+00 -4.408504082369844e-05 -4.008288630910334e-11  3.346756606657092e-11  3.352491419874838e-11  1.126875493897608e+00  2.526566661735007e-01  1.258799983333628e+00  1.124249540231983e+00  2.543274519899383e-01  1.261004572215447e+00 
 3.200000000000000e-09  7.469748072598715e-09  1.048384755634113e+00 -4.408504082377135e-05 -4.008287072329808e-11  3.346705860574409e-11  3.352433187672615e-11  1.126875493897449e+00  2.526566661731152e-01  1.258799983333504e+00  1.124249540231939e+00  2.543274519895513e-01  1.261004572215681e+00 
 6.400000000000000e-09  7.469748341090104e-09  1.048384755634100e+00 -4.408504082275058e-05 -4.008301177911595e-11  3.346728379453531e-11  3.352409822186709e-11  1.126875493896879e+00  2.526566661731435e-01  1.258799983333052e+00  1.124249540231246e+00  2.543274519895951e-01  1.261004572214361e+00 
 1.140000000000000e-08  7.469748507624351e-09  1.048384755632934e+00 -4.408504082319145e-05 -4.008293138342186e-11  3.346652471748930e-11  3.352374564645420e-11  1.126875493892548e+00  2.526566661721586e-01  1.258799983328688e+00  1.124249540227156e+00  2.543274519886028e-01  1.261004572209592e+00 
 1.640000000000000e-08  7.469748299840175e-09  1.048384755632103e+00 -4.408504082228211e-05 -4.008295233586484e-11  3.346726864280995e-11  3.352444505140551e-11  1.126875493892504e+00  2.526566661715476e-01  1.258799983328983e+00  1.124249540226896e+00  2.543274519879936e-01  1.261004572208117e+00 
