22-Sep-2026 20:32:51 | INFO    | KLayout version detected: 0.30.9 (required >= 0.30.5)
22-Sep-2026 20:32:51 | INFO    | Using DRC JSON file: /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
22-Sep-2026 20:32:51 | INFO    | Running IHP-SG13G2 main checks on design /work/build/scratch/bgr-hbt-fullbank-20260922-r2/bank.gds, topcell: bgr_hbt_bank
2026-09-22 20:32:54 +0200: Memory Usage (408308K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/build/scratch/bgr-hbt-fullbank-20260922-r2/bank.gds
2026-09-22 20:32:54 +0200: Memory Usage (408308K) : Ruby Version for klayout: 3.2.3
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : Loading database to memory is complete.
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : IHP-SG13G2 KLayout DRC runset output at: /work/build/scratch/bgr-hbt-fullbank-stock-20260922-r2-drc/reports/bank_bgr_hbt_bank_main.lyrdb
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : Evaluate switches.
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : tables selected: main
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : KLayout will use 128 thread(s) in tiling mode.
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : deep mode is enabled.
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : FEOL enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : BEOL enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : OFFGRID enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : ANGLE enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : PIN enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : FORBIDDEN enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : RECOMMENDED enabled: true
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : PreCheck DRC enabled: false
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : CONNECTIVITY_RULES enabled: true.
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : Read in polygons from layers.
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_drw has 1505 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_pin has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_mask has 301 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_filler has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_nofill has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_opc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_iopc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : activ_noqrc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : biwind_drw has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : biwind_opc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (409752K) : pemwind_drw has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411356K) : gatpoly_drw has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411356K) : gatpoly_pin has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411356K) : gatpoly_filler has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411356K) : gatpoly_nofill has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411412K) : gatpoly_opc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411412K) : gatpoly_iopc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411412K) : gatpoly_noqrc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411412K) : cont_drw has 20468 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411672K) : cont_opc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411672K) : nsd_drw has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411672K) : nsd_block has 301 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411672K) : metal1_drw has 3509 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411988K) : metal1_pin has 1411 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411988K) : metal1_mask has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411988K) : metal1_filler has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411988K) : metal1_nofill has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (411988K) : metal1_slit has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : metal1_text has 809 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : metal1_opc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : metal1_noqrc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : metal1_res has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : metal1_iprobe has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : metal1_diffprb has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : passiv_drw has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : passiv_pin has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : passiv_sbump has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412252K) : passiv_pillar has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412688K) : passiv_pdl has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412688K) : metal2_drw has 3651 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412688K) : metal2_pin has 593 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412688K) : metal2_mask has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412688K) : metal2_filler has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412688K) : metal2_nofill has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412952K) : metal2_slit has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412952K) : metal2_text has 292 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412952K) : metal2_opc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412952K) : metal2_noqrc has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (412952K) : metal2_res has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (413216K) : metal2_iprobe has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (413216K) : metal2_diffprb has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (413216K) : baspoly_drw has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (413216K) : baspoly_pin has 0 polygons
2026-09-22 20:32:54 +0200: Memory Usage (413480K) : psd_drw has 301 polygons
