Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C42;CTX_L10_10,CTX_L30_21;CTX_L30_27;0.025;
C43;CTX_L10_10,CTX_L30_21;CTX_L30_30,CTX_L50_6,CTX_L50_8,CTX_L67_3;0.06;
C44;CTX_L10_10,CTX_L30_21;CTX_L30_32,CTX_L50_13;0.003;
C45;CTX_L10_10,CTX_L30_21;CTX_L30_5,CTX_L50_14;0.03;
C46;CTX_L10_10,CTX_L30_21;CTX_L30_7,CTX_L50_17;0.025;
C47;CTX_L10_10,CTX_L30_21;CTX_L30_9,CTX_L50_11;0.069;
C48;CTX_L10_10,CTX_L30_21;CTX_L50_21;0.028;
C49;CTX_L10_10,CTX_L30_21;CTX_L50_22;0.022;
C50;CTX_L10_10,CTX_L30_21;CTX_L8_2;0.008;
C51;CTX_L10_10,CTX_L30_21;P;0.029;
C52;CTX_L10_10,CTX_L30_21;VSUBS;1.721;
C53;CTX_L10_11;CTX_L10_12,CTX_L10_8,CTX_L30_14;0.345;
C54;CTX_L10_11;CTX_L10_5,CTX_L30_3;1.596;
C55;CTX_L10_11;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;0.098;
C56;CTX_L10_11;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;0.207;
C57;CTX_L10_11;CTX_L126_2,CTX_L134_2;0.025;
C58;CTX_L10_11;CTX_L134_0;0.03;
C59;CTX_L10_11;CTX_L134_1;0.026;
C60;CTX_L10_11;CTX_L134_3;0.013;
C61;CTX_L10_11;CTX_L30_12,CTX_L30_22,CTX_L50_4;0.136;
C62;CTX_L10_11;CTX_L30_13;0.012;
C63;CTX_L10_11;CTX_L30_15;0.012;
C64;CTX_L10_11;CTX_L30_16;0.012;
C65;CTX_L10_11;CTX_L30_17;0.012;
C66;CTX_L10_11;CTX_L30_19,CTX_L50_18;0.043;
C67;CTX_L10_11;CTX_L30_20,CTX_L30_6,N;0.035;
C68;CTX_L10_11;CTX_L30_23,CTX_L50_15;0.05;
C69;CTX_L10_11;CTX_L30_24,CTX_L50_10;0.02;
C70;CTX_L10_11;CTX_L30_25,CTX_L50_12,CTX_L50_7,CTX_L67_4;0.026;
C71;CTX_L10_11;CTX_L30_26,CTX_L50_5,CTX_L50_9,CTX_L67_2;0.051;
C72;CTX_L10_11;CTX_L30_27;0.011;
C73;CTX_L10_11;CTX_L30_30,CTX_L50_6,CTX_L50_8,CTX_L67_3;0.014;
C74;CTX_L10_11;CTX_L30_32,CTX_L50_13;0.058;
C75;CTX_L10_11;CTX_L30_35,CTX_L50_19;0.001;
C76;CTX_L10_11;CTX_L30_36,CTX_L50_16;0.003;
C77;CTX_L10_11;CTX_L30_5,CTX_L50_14;0.218;
C78;CTX_L10_11;CTX_L30_7,CTX_L50_17;0.059;
C79;CTX_L10_11;CTX_L30_9,CTX_L50_11;0.105;
C80;CTX_L10_11;CTX_L50_21;0.012;
C81;CTX_L10_11;CTX_L50_22;0.005;
C82;CTX_L10_11;CTX_L8_2;0.006;
C83;CTX_L10_11;P;0.004;
C84;CTX_L10_11;VSUBS;4.053;
C85;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L10_7,CTX_L30_11,CTX_L8_1;0.053;
C86;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L10_9,CTX_L30_37,CTX_L8_3;0.004;
C87;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;0.183;
C88;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L126_2,CTX_L134_2;0.079;
C89;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L134_0;0.035;
C90;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L134_1;0.079;
C91;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L134_3;0.016;
C92;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_12,CTX_L30_22,CTX_L50_4;0.035;
C93;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_13;0.002;
C94;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_19,CTX_L50_18;0.062;
C95;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_20,CTX_L30_6,N;0.091;
C96;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_23,CTX_L50_15;0.006;
C97;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_25,CTX_L50_12,CTX_L50_7,CTX_L67_4;0.0;
C98;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_26,CTX_L50_5,CTX_L50_9,CTX_L67_2;0.0;
C99;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_29,CTX_L50_26;0.0;
C100;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_31,CTX_L50_25;0.001;
C101;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_32,CTX_L50_13;0.036;
C102;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_33,CTX_L50_24;0.002;
C103;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_34,CTX_L50_20;0.022;
C104;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_35,CTX_L50_19;0.033;
C105;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_36,CTX_L50_16;0.03;
C106;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_5,CTX_L50_14;0.009;
C107;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L30_7,CTX_L50_17;0.077;
C108;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L50_21;0.167;
C109;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L50_22;0.091;
C110;CTX_L10_12,CTX_L10_8,CTX_L30_14;CTX_L8_2;0.092;
C111;CTX_L10_12,CTX_L10_8,CTX_L30_14;P;0.084;
C112;CTX_L10_12,CTX_L10_8,CTX_L30_14;VSUBS;3.703;
C113;CTX_L10_2,CTX_L30_0;CTX_L10_3,CTX_L30_1;0.0;
C114;CTX_L10_2,CTX_L30_0;CTX_L10_6,CTX_L30_4;0.205;
C115;CTX_L10_2,CTX_L30_0;CTX_L10_7,CTX_L30_11,CTX_L8_1;0.0;
C116;CTX_L10_2,CTX_L30_0;VSUBS;0.421;
C117;CTX_L10_3,CTX_L30_1;CTX_L10_6,CTX_L30_4;0.047;
C118;CTX_L10_3,CTX_L30_1;CTX_L10_7,CTX_L30_11,CTX_L8_1;0.959;
C119;CTX_L10_3,CTX_L30_1;P;0.003;
C120;CTX_L10_3,CTX_L30_1;VSUBS;0.481;
C121;CTX_L10_5,CTX_L30_3;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;0.117;
C122;CTX_L10_5,CTX_L30_3;CTX_L134_0;0.002;
C123;CTX_L10_5,CTX_L30_3;CTX_L30_20,CTX_L30_6,N;0.0;
C124;CTX_L10_5,CTX_L30_3;CTX_L30_5,CTX_L50_14;0.119;
C125;CTX_L10_5,CTX_L30_3;CTX_L30_9,CTX_L50_11;0.0;
C126;CTX_L10_5,CTX_L30_3;CTX_L50_21;0.005;
C127;CTX_L10_5,CTX_L30_3;CTX_L8_2;0.001;
C128;CTX_L10_5,CTX_L30_3;VSUBS;0.969;
C129;CTX_L10_6,CTX_L30_4;CTX_L10_7,CTX_L30_11,CTX_L8_1;0.015;
C130;CTX_L10_6,CTX_L30_4;CTX_L134_0;0.007;
C131;CTX_L10_6,CTX_L30_4;VSUBS;0.662;
C132;CTX_L10_7,CTX_L30_11,CTX_L8_1;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;0.003;
C133;CTX_L10_7,CTX_L30_11,CTX_L8_1;CTX_L134_0;0.111;
C134;CTX_L10_7,CTX_L30_11,CTX_L8_1;CTX_L134_1;0.035;
C135;CTX_L10_7,CTX_L30_11,CTX_L8_1;CTX_L30_20,CTX_L30_6,N;0.031;
C136;CTX_L10_7,CTX_L30_11,CTX_L8_1;CTX_L8_2;0.369;
C137;CTX_L10_7,CTX_L30_11,CTX_L8_1;P;0.045;
C138;CTX_L10_7,CTX_L30_11,CTX_L8_1;VSUBS;4.172;
C139;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;0.003;
C140;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L126_2,CTX_L134_2;0.115;
C141;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L134_3;0.088;
C142;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_19,CTX_L50_18;0.0;
C143;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_28,CTX_L50_27;0.205;
C144;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_29,CTX_L50_26;0.158;
C145;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_31,CTX_L50_25;0.062;
C146;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_32,CTX_L50_13;0.001;
C147;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_33,CTX_L50_24;0.009;
C148;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_34,CTX_L50_20;0.005;
C149;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_35,CTX_L50_19;0.006;
C150;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_36,CTX_L50_16;0.551;
C151;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L30_7,CTX_L50_17;0.0;
C152;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L50_21;0.001;
C153;CTX_L10_9,CTX_L30_37,CTX_L8_3;CTX_L50_22;0.001;
C154;CTX_L10_9,CTX_L30_37,CTX_L8_3;P;0.001;
C155;CTX_L10_9,CTX_L30_37,CTX_L8_3;VSUBS;1.588;
C156;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;0.004;
C157;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L134_0;0.046;
C158;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L30_20,CTX_L30_6,N;0.039;
C159;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L30_5,CTX_L50_14;0.181;
C160;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L30_7,CTX_L50_17;0.374;
C161;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L30_9,CTX_L50_11;0.362;
C162;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L50_21;0.045;
C163;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L50_22;0.01;
C164;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;CTX_L8_2;0.022;
C165;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;P;0.009;
C166;CTX_L126_0,CTX_L30_8,CTX_L50_0,CTX_L67_0;VSUBS;1.969;
C167;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L126_2,CTX_L134_2;0.639;
C168;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L134_0;0.121;
C169;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L134_1;0.326;
C170;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L134_3;0.294;
C171;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_12,CTX_L30_22,CTX_L50_4;0.166;
C172;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_13;0.007;
C173;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_15;0.006;
C174;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_16;0.006;
C175;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_17;0.006;
C176;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_19,CTX_L50_18;0.107;
C177;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_20,CTX_L30_6,N;0.028;
C178;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_23,CTX_L50_15;0.206;
C179;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_24,CTX_L50_10;0.018;
C180;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_25,CTX_L50_12,CTX_L50_7,CTX_L67_4;0.027;
C181;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_26,CTX_L50_5,CTX_L50_9,CTX_L67_2;0.023;
C182;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_27;0.006;
C183;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_30,CTX_L50_6,CTX_L50_8,CTX_L67_3;0.013;
C184;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_32,CTX_L50_13;0.077;
C185;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_34,CTX_L50_20;0.012;
C186;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_35,CTX_L50_19;0.016;
C187;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_36,CTX_L50_16;0.062;
C188;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_5,CTX_L50_14;0.474;
C189;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_7,CTX_L50_17;0.582;
C190;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L30_9,CTX_L50_11;0.242;
C191;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L50_21;0.074;
C192;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L50_22;0.062;
C193;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;CTX_L8_2;0.043;
C194;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;P;0.051;
C195;CTX_L126_1,CTX_L30_10,CTX_L50_2,CTX_L67_1;VSUBS;3.199;
C196;CTX_L126_2,CTX_L134_2;CTX_L134_3;0.35;
C197;CTX_L126_2,CTX_L134_2;CTX_L30_12,CTX_L30_22,CTX_L50_4;0.1;
C198;CTX_L126_2,CTX_L134_2;CTX_L30_17;0.009;
C199;CTX_L126_2,CTX_L134_2;CTX_L30_19,CTX_L50_18;0.048;
C200;CTX_L126_2,CTX_L134_2;CTX_L30_20,CTX_L30_6,N;0.087;
C201;CTX_L126_2,CTX_L134_2;CTX_L30_23,CTX_L50_15;0.012;
C202;CTX_L126_2,CTX_L134_2;CTX_L30_28,CTX_L50_27;0.027;
C203;CTX_L126_2,CTX_L134_2;CTX_L30_29,CTX_L50_26;0.045;
C204;CTX_L126_2,CTX_L134_2;CTX_L30_31,CTX_L50_25;0.082;
C205;CTX_L126_2,CTX_L134_2;CTX_L30_32,CTX_L50_13;0.119;
C206;CTX_L126_2,CTX_L134_2;CTX_L30_33,CTX_L50_24;0.081;
C207;CTX_L126_2,CTX_L134_2;CTX_L30_34,CTX_L50_20;0.028;
C208;CTX_L126_2,CTX_L134_2;CTX_L30_35,CTX_L50_19;0.024;
C209;CTX_L126_2,CTX_L134_2;CTX_L30_36,CTX_L50_16;0.032;
C210;CTX_L126_2,CTX_L134_2;CTX_L30_5,CTX_L50_14;0.023;
C211;CTX_L126_2,CTX_L134_2;CTX_L30_7,CTX_L50_17;0.014;
C212;CTX_L126_2,CTX_L134_2;CTX_L30_9,CTX_L50_11;0.031;
C213;CTX_L126_2,CTX_L134_2;CTX_L50_21;0.046;
C214;CTX_L126_2,CTX_L134_2;CTX_L50_22;0.044;
C215;CTX_L126_2,CTX_L134_2;CTX_L8_2;0.028;
C216;CTX_L126_2,CTX_L134_2;P;0.127;
C217;CTX_L126_2,CTX_L134_2;VSUBS;2.637;
C218;CTX_L134_0;CTX_L134_1;0.926;
C219;CTX_L134_0;CTX_L30_12,CTX_L30_22,CTX_L50_4;0.009;
C220;CTX_L134_0;CTX_L30_13;0.004;
C221;CTX_L134_0;CTX_L30_20,CTX_L30_6,N;0.051;
C222;CTX_L134_0;CTX_L30_5,CTX_L50_14;0.03;
C223;CTX_L134_0;CTX_L30_7,CTX_L50_17;0.04;
C224;CTX_L134_0;CTX_L30_9,CTX_L50_11;0.044;
C225;CTX_L134_0;CTX_L50_21;0.023;
C226;CTX_L134_0;CTX_L50_22;0.016;
C227;CTX_L134_0;CTX_L8_2;0.015;
C228;CTX_L134_0;P;0.016;
C229;CTX_L134_0;VSUBS;1.082;
C230;CTX_L134_1;CTX_L30_12,CTX_L30_22,CTX_L50_4;0.021;
C231;CTX_L134_1;CTX_L30_13;0.018;
C232;CTX_L134_1;CTX_L30_15;0.016;
C233;CTX_L134_1;CTX_L30_16;0.004;
C234;CTX_L134_1;CTX_L30_20,CTX_L30_6,N;0.041;
C235;CTX_L134_1;CTX_L30_5,CTX_L50_14;0.021;
C236;CTX_L134_1;CTX_L30_7,CTX_L50_17;0.016;
C237;CTX_L134_1;CTX_L30_9,CTX_L50_11;0.03;
C238;CTX_L134_1;CTX_L50_21;0.023;
C239;CTX_L134_1;CTX_L50_22;0.016;
C240;CTX_L134_1;CTX_L8_2;0.018;
C241;CTX_L134_1;P;0.016;
C242;CTX_L134_1;VSUBS;1.122;
C243;CTX_L134_3;CTX_L30_19,CTX_L50_18;0.019;
C244;CTX_L134_3;CTX_L30_23,CTX_L50_15;0.016;
C245;CTX_L134_3;CTX_L30_24,CTX_L50_10;0.017;
C246;CTX_L134_3;CTX_L30_25,CTX_L50_12,CTX_L50_7,CTX_L67_4;0.033;
C247;CTX_L134_3;CTX_L30_26,CTX_L50_5,CTX_L50_9,CTX_L67_2;0.035;
C248;CTX_L134_3;CTX_L30_27;0.005;
C249;CTX_L134_3;CTX_L30_28,CTX_L50_27;0.042;
C250;CTX_L134_3;CTX_L30_29,CTX_L50_26;0.025;
C251;CTX_L134_3;CTX_L30_30,CTX_L50_6,CTX_L50_8,CTX_L67_3;0.046;
C252;CTX_L134_3;CTX_L30_31,CTX_L50_25;0.016;
C253;CTX_L134_3;CTX_L30_32,CTX_L50_13;0.046;
C254;CTX_L134_3;CTX_L30_33,CTX_L50_24;0.017;
C255;CTX_L134_3;CTX_L30_34,CTX_L50_20;0.025;
C256;CTX_L134_3;CTX_L30_35,CTX_L50_19;0.023;
C257;CTX_L134_3;CTX_L30_36,CTX_L50_16;0.015;
C258;CTX_L134_3;CTX_L30_5,CTX_L50_14;0.018;
C259;CTX_L134_3;CTX_L30_7,CTX_L50_17;0.004;
C260;CTX_L134_3;CTX_L30_9,CTX_L50_11;0.019;
C261;CTX_L134_3;CTX_L50_21;0.018;
C262;CTX_L134_3;CTX_L50_22;0.014;
C263;CTX_L134_3;P;0.02;
C264;CTX_L134_3;VSUBS;1.307;
C265;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_13;0.344;
C266;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_15;0.027;
C267;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_16;0.027;
C268;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_17;0.029;
C269;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_19,CTX_L50_18;0.056;
C270;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_20,CTX_L30_6,N;0.0;
C271;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_23,CTX_L50_15;0.16;
C272;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_5,CTX_L50_14;1.562;
C273;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_7,CTX_L50_17;0.029;
C274;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L30_9,CTX_L50_11;1.538;
C275;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L50_21;0.028;
C276;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L50_22;0.022;
C277;CTX_L30_12,CTX_L30_22,CTX_L50_4;CTX_L8_2;0.004;
C278;CTX_L30_12,CTX_L30_22,CTX_L50_4;P;0.03;
C279;CTX_L30_12,CTX_L30_22,CTX_L50_4;VSUBS;1.236;
C280;CTX_L30_13;CTX_L30_15;0.032;
C281;CTX_L30_13;CTX_L30_5,CTX_L50_14;0.003;
C282;CTX_L30_13;CTX_L30_9,CTX_L50_11;0.029;
C283;CTX_L30_13;CTX_L8_2;0.0;
C284;CTX_L30_13;VSUBS;0.187;
C285;CTX_L30_15;CTX_L30_16;0.129;
C286;CTX_L30_15;CTX_L30_5,CTX_L50_14;0.003;
C287;CTX_L30_15;CTX_L30_7,CTX_L50_17;0.0;
C288;CTX_L30_15;CTX_L30_9,CTX_L50_11;0.032;
C289;CTX_L30_15;CTX_L8_2;0.0;
C290;CTX_L30_15;VSUBS;0.214;
C291;CTX_L30_16;CTX_L30_17;0.038;
C292;CTX_L30_16;CTX_L30_5,CTX_L50_14;0.003;
C293;CTX_L30_16;CTX_L30_7,CTX_L50_17;0.0;
C294;CTX_L30_16;CTX_L30_9,CTX_L50_11;0.031;
C295;CTX_L30_16;CTX_L8_2;0.0;
C296;CTX_L30_16;VSUBS;0.203;
C297;CTX_L30_17;CTX_L30_19,CTX_L50_18;0.032;
C298;CTX_L30_17;CTX_L30_5,CTX_L50_14;0.003;
C299;CTX_L30_17;CTX_L30_7,CTX_L50_17;0.0;
C300;CTX_L30_17;CTX_L30_9,CTX_L50_11;0.033;
C301;CTX_L30_17;CTX_L8_2;0.0;
C302;CTX_L30_17;VSUBS;0.285;
C303;CTX_L30_19,CTX_L50_18;CTX_L30_20,CTX_L30_6,N;0.005;
C304;CTX_L30_19,CTX_L50_18;CTX_L30_23,CTX_L50_15;0.022;
C305;CTX_L30_19,CTX_L50_18;CTX_L30_25,CTX_L50_12,CTX_L50_7,CTX_L67_4;0.0;
C306;CTX_L30_19,CTX_L50_18;CTX_L30_26,CTX_L50_5,CTX_L50_9,CTX_L67_2;0.0;
C307;CTX_L30_19,CTX_L50_18;CTX_L30_32,CTX_L50_13;0.027;
C308;CTX_L30_19,CTX_L50_18;CTX_L30_34,CTX_L50_20;0.017;
C309;CTX_L30_19,CTX_L50_18;CTX_L30_35,CTX_L50_19;0.658;
C310;CTX_L30_19,CTX_L50_18;CTX_L30_36,CTX_L50_16;0.02;
C311;CTX_L30_19,CTX_L50_18;CTX_L30_5,CTX_L50_14;0.032;
