 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  7.266811862603489e-01  6.710677041460413e-01  7.939437681983224e-01  6.181860383810631e-01  1.199999805970620e+00  1.453716251489791e+00 
 2.000000000000000e-12  0.000000000000000e+00  7.266811862603525e-01  6.710677041460384e-01  7.939437681983207e-01  6.181860383810581e-01  1.199999805970633e+00  1.453716251489786e+00 
 4.000000000000001e-12  0.000000000000000e+00  7.266811862603558e-01  6.710677041460354e-01  7.939437681983190e-01  6.181860383810528e-01  1.199999805970634e+00  1.453716251489781e+00 
 8.000000000000001e-12  0.000000000000000e+00  7.266811862603543e-01  6.710677041460295e-01  7.939437681983178e-01  6.181860383810387e-01  1.199999805970629e+00  1.453716251489725e+00 
 1.600000000000000e-11  0.000000000000000e+00  7.266811862603511e-01  6.710677041460207e-01  7.939437681983008e-01  6.181860383810333e-01  1.199999805970646e+00  1.453716251489779e+00 
 3.200000000000001e-11  0.000000000000000e+00  7.266811862603294e-01  6.710677041460094e-01  7.939437681982603e-01  6.181860383809843e-01  1.199999805970569e+00  1.453716251489672e+00 
 6.400000000000001e-11  0.000000000000000e+00  7.266811862602897e-01  6.710677041459264e-01  7.939437681981744e-01  6.181860383808829e-01  1.199999805970555e+00  1.453716251489459e+00 
 1.280000000000000e-10  0.000000000000000e+00  7.266811862602059e-01  6.710677041458963e-01  7.939437681980649e-01  6.181860383706822e-01  1.199999805970670e+00  1.453716251488997e+00 
 2.560000000000000e-10  0.000000000000000e+00  7.266811862601292e-01  6.710677041459083e-01  7.939437681979079e-01  6.181860384006049e-01  1.199999805970517e+00  1.453716251488866e+00 
 4.560000000000001e-10  0.000000000000000e+00  7.266811862600911e-01  6.710677041458014e-01  7.939437681972276e-01  6.181860383636859e-01  1.199999805970754e+00  1.453716251488214e+00 
 6.560000000000001e-10  0.000000000000000e+00  7.266811862601585e-01  6.710677041455629e-01  7.939437681968047e-01  6.181860383934470e-01  1.199999805970761e+00  1.453716251486390e+00 
 8.560000000000001e-10  0.000000000000000e+00  7.266811862602606e-01  6.710677041452904e-01  7.939437681964940e-01  6.181860383717257e-01  1.199999805970666e+00  1.453716251484865e+00 
 1.056000000000000e-09  0.000000000000000e+00  7.266811862603711e-01  6.710677041450158e-01  7.939437681962290e-01  6.181860383880974e-01  1.199999805970641e+00  1.453716251484004e+00 
 1.256000000000000e-09  0.000000000000000e+00  7.266811862604829e-01  6.710677041447556e-01  7.939437681959943e-01  6.181860383757785e-01  1.199999805970809e+00  1.453716251483804e+00 
 1.456000000000000e-09  0.000000000000000e+00  7.266811862605946e-01  6.710677041445083e-01  7.939437681957815e-01  6.181860383851301e-01  1.199999805970833e+00  1.453716251484167e+00 
 1.656000000000000e-09  0.000000000000000e+00  7.266811862607023e-01  6.710677041442795e-01  7.939437681955821e-01  6.181860383782911e-01  1.199999805970754e+00  1.453716251484957e+00 
 1.856000000000000e-09  0.000000000000000e+00  7.266811862608118e-01  6.710677041440641e-01  7.939437681953976e-01  6.181860383832457e-01  1.199999805970746e+00  1.453716251486073e+00 
 2.056000000000000e-09  0.000000000000000e+00  7.266811862609152e-01  6.710677041438622e-01  7.939437681952297e-01  6.181860383797129e-01  1.199999805970645e+00  1.453716251487422e+00 
 2.256000000000000e-09  0.000000000000000e+00  7.266811862610214e-01  6.710677041436752e-01  7.939437681950704e-01  6.181860383822776e-01  1.199999805970701e+00  1.453716251488936e+00 
 2.456000000000000e-09  0.000000000000000e+00  7.266811862611305e-01  6.710677041435008e-01  7.939437681949234e-01  6.181860383801688e-01  1.199999805970785e+00  1.453716251490573e+00 
