 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  8.043491962183208e-01  7.746410173621927e-01  8.370871375021680e-01  6.183838632746206e-01  3.466917905066697e-08  1.610556283631645e+00 
 2.000000000000000e-12  0.000000000000000e+00  8.043491962183225e-01  7.746410173621916e-01  8.370871375021702e-01  6.183838632746063e-01  3.466918465158675e-08  1.610556283631654e+00 
 4.000000000000001e-12  0.000000000000000e+00  8.043491962183240e-01  7.746410173621905e-01  8.370871375021726e-01  6.183838632745980e-01  3.466918143367470e-08  1.610556283631662e+00 
 8.000000000000001e-12  0.000000000000000e+00  8.043491962183216e-01  7.746410173621826e-01  8.370871375021754e-01  6.183838632745701e-01  3.466918210241060e-08  1.610556283631639e+00 
 1.600000000000000e-11  0.000000000000000e+00  8.043491962183217e-01  7.746410173621615e-01  8.370871375021883e-01  6.183838632745408e-01  3.466918743885369e-08  1.610556283631611e+00 
 3.200000000000001e-11  0.000000000000000e+00  8.043491962183247e-01  7.746410173621023e-01  8.370871375021971e-01  6.183838632745833e-01  3.466919801383642e-08  1.610556283631640e+00 
 6.400000000000001e-11  0.000000000000000e+00  8.043491962182924e-01  7.746410173619569e-01  8.370871375022174e-01  6.183838632750768e-01  3.466918291469487e-08  1.610556283631814e+00 
 1.280000000000000e-10  0.000000000000000e+00  8.043491962183156e-01  7.746410173616887e-01  8.370871375021834e-01  6.183838633005851e-01  3.466915697336896e-08  1.610556283631936e+00 
 2.560000000000000e-10  0.000000000000000e+00  8.043491962185025e-01  7.746410173613973e-01  8.370871375019983e-01  6.183838632222649e-01  3.466918809759206e-08  1.610556283631980e+00 
 4.560000000000001e-10  0.000000000000000e+00  8.043491962185296e-01  7.746410173611802e-01  8.370871375016197e-01  6.183838633212848e-01  3.466917895689721e-08  1.610556283630306e+00 
 6.560000000000001e-10  0.000000000000000e+00  8.043491962187124e-01  7.746410173606709e-01  8.370871375013766e-01  6.183838632397762e-01  3.466918042194509e-08  1.610556283631582e+00 
 8.560000000000001e-10  0.000000000000000e+00  8.043491962189437e-01  7.746410173600923e-01  8.370871375011829e-01  6.183838633011551e-01  3.466917915298386e-08  1.610556283633279e+00 
 1.056000000000000e-09  0.000000000000000e+00  8.043491962191877e-01  7.746410173595217e-01  8.370871375010183e-01  6.183838632540481e-01  3.466917843706843e-08  1.610556283634626e+00 
 1.256000000000000e-09  0.000000000000000e+00  8.043491962194371e-01  7.746410173589856e-01  8.370871375008685e-01  6.183838632897942e-01  3.466917906875914e-08  1.610556283635443e+00 
 1.456000000000000e-09  0.000000000000000e+00  8.043491962196861e-01  7.746410173584890e-01  8.370871375007213e-01  6.183838632625290e-01  3.466917960838921e-08  1.610556283635766e+00 
 1.656000000000000e-09  0.000000000000000e+00  8.043491962199323e-01  7.746410173580320e-01  8.370871375005847e-01  6.183838632833571e-01  3.466917875122173e-08  1.610556283635685e+00 
 1.856000000000000e-09  0.000000000000000e+00  8.043491962201793e-01  7.746410173576107e-01  8.370871375004709e-01  6.183838632675759e-01  3.466917808329093e-08  1.610556283635288e+00 
 2.056000000000000e-09  0.000000000000000e+00  8.043491962204341e-01  7.746410173572273e-01  8.370871375003691e-01  6.183838632793285e-01  3.466917915543623e-08  1.610556283634659e+00 
 2.256000000000000e-09  0.000000000000000e+00  8.043491962206866e-01  7.746410173568768e-01  8.370871375002751e-01  6.183838632703706e-01  3.466918050317089e-08  1.610556283633863e+00 
 2.456000000000000e-09  0.000000000000000e+00  8.043491962209323e-01  7.746410173565564e-01  8.370871375001820e-01  6.183838632770615e-01  3.466917827250730e-08  1.610556283632945e+00 
 2.656000000000000e-09  0.000000000000000e+00  8.043491962211763e-01  7.746410173562599e-01  8.370871375001001e-01  6.183838632722195e-01  3.466917923887533e-08  1.610556283631938e+00 
