 time                   v(d)                   v(g)                  
 2.994536329917586e-06  1.091259589815660e-01  2.775523713560359e+00 
 2.995536329917586e-06  1.091044541634156e-01  2.776194595216591e+00 
 2.996536329917586e-06  1.090829722893656e-01  2.776865480692879e+00 
 2.997536329917586e-06  1.090615133221851e-01  2.777536369992182e+00 
 2.998536329917586e-06  1.090400772243800e-01  2.778207263117192e+00 
 2.999536329917586e-06  1.090186639588174e-01  2.778878160070941e+00 
 3.000536329917586e-06  1.089972734882670e-01  2.779549060856372e+00 
 3.001536329917586e-06  1.089759057756794e-01  2.780219965476587e+00 
 3.002536329917587e-06  1.089545607839085e-01  2.780890873934587e+00 
 3.003536329917587e-06  1.089332384761299e-01  2.781561786233683e+00 
 3.004536329917587e-06  1.089119388155377e-01  2.782232702377194e+00 
 3.005536329917587e-06  1.088906617651009e-01  2.782903622368205e+00 
 3.006536329917587e-06  1.088694072884734e-01  2.783574546210474e+00 
 3.007536329917587e-06  1.088481753487156e-01  2.784245473907149e+00 
 3.008536329917587e-06  1.088269659094633e-01  2.784916405461948e+00 
 3.009536329917587e-06  1.088057789342088e-01  2.785587340878427e+00 
 3.010536329917587e-06  1.087846143865369e-01  2.786258280160225e+00 
 3.011536329917587e-06  1.087634722301468e-01  2.786929223311081e+00 
 3.012536329917587e-06  1.087423524288735e-01  2.787600170334858e+00 
 3.013536329917587e-06  1.087212549464699e-01  2.788271121235320e+00 
 3.014536329917587e-06  1.087001797469154e-01  2.788942076016441e+00 
 3.015536329917588e-06  1.086791267941684e-01  2.789613034682160e+00 
 3.016536329917588e-06  1.086580960523677e-01  2.790283997236585e+00 
 3.017536329917588e-06  1.086370874855506e-01  2.790954963683704e+00 
 3.018536329917588e-06  1.086161010581559e-01  2.791625934027888e+00 
 3.019536329917588e-06  1.085951367342758e-01  2.792296908273147e+00 
 3.020536329917588e-06  1.085741944784454e-01  2.792967886423914e+00 
 3.021536329917588e-06  1.085532742549678e-01  2.793638868484376e+00 
 3.022536329917588e-06  1.085323760285397e-01  2.794309854459091e+00 
 3.023536329917588e-06  1.085114997637153e-01  2.794980844352460e+00 
 3.024536329917588e-06  1.084906454251519e-01  2.795651838168966e+00 
 3.025536329917588e-06  1.084698129776147e-01  2.796322835913180e+00 
 3.026536329917588e-06  1.084490023859593e-01  2.796993837589745e+00 
 3.027536329917588e-06  1.084282136151249e-01  2.797664843203370e+00 
 3.028536329917589e-06  1.084074466300355e-01  2.798335852758721e+00 
 3.029536329917589e-06  1.083867013957870e-01  2.799006866260620e+00 
 3.030536329917589e-06  1.083659778775246e-01  2.799677883713918e+00 
 3.031536329917589e-06  1.083452760404729e-01  2.800348905123516e+00 
 3.032536329917589e-06  1.083245958498802e-01  2.801019930494323e+00 
 3.033536329917589e-06  1.083039372710690e-01  2.801690959831301e+00 
 3.034536329917589e-06  1.082833002695912e-01  2.802361993139610e+00 
 3.035536329917589e-06  1.082626848107773e-01  2.803033030424176e+00 
 3.036536329917589e-06  1.082420908604072e-01  2.803704071690338e+00 
 3.037536329917589e-06  1.082215183839324e-01  2.804375116943091e+00 
 3.038536329917589e-06  1.082009673472964e-01  2.805046166187895e+00 
 3.039536329917589e-06  1.081804377160334e-01  2.805717219429772e+00 
 3.040536329917589e-06  1.081599294562675e-01  2.806388276674311e+00 
 3.041536329917590e-06  1.081394425337473e-01  2.807059337926701e+00 
 3.042536329917590e-06  1.081189769146410e-01  2.807730403192523e+00 
 3.043536329917590e-06  1.080985325649053e-01  2.808401472477115e+00 
 3.044536329917590e-06  1.080781094508053e-01  2.809072545786103e+00 
 3.045536329917590e-06  1.080577075384197e-01  2.809743623124894e+00 
 3.046536329917590e-06  1.080373267942768e-01  2.810414704499319e+00 
 3.047536329917590e-06  1.080169671845445e-01  2.811085789914817e+00 
 3.048536329917590e-06  1.079966286757049e-01  2.811756879377112e+00 
 3.049536329917590e-06  1.079763112344153e-01  2.812427972892079e+00 
 3.050536329917590e-06  1.079560148270998e-01  2.813099070465327e+00 
 3.051536329917590e-06  1.079357394204560e-01  2.813770172102705e+00 
 3.052536329917590e-06  1.079154849812689e-01  2.814441277810120e+00 
 3.053536329917590e-06  1.078952514762180e-01  2.815112387593347e+00 
 3.054536329917590e-06  1.078750388723676e-01  2.815783501458509e+00 
 3.055536329917591e-06  1.078548471364254e-01  2.816454619411345e+00 
 3.056536329917591e-06  1.078346762355355e-01  2.817125741457990e+00 
 3.057536329917591e-06  1.078145261367737e-01  2.817796867604488e+00 
 3.058536329917591e-06  1.077943968072168e-01  2.818467997856843e+00 
 3.059536329917591e-06  1.077742882141356e-01  2.819139132221224e+00 
 3.060536329917591e-06  1.077542003248097e-01  2.819810270703775e+00 
 3.061536329917591e-06  1.077341331065158e-01  2.820481413310599e+00 
 3.062536329917591e-06  1.077140865268447e-01  2.821152560048084e+00 
 3.063536329917591e-06  1.076940605531335e-01  2.821823710922324e+00 
 3.064536329917591e-06  1.076740551529286e-01  2.822494865939591e+00 
 3.065536329917591e-06  1.076540702939909e-01  2.823166025106329e+00 
 3.066536329917591e-06  1.076341059439657e-01  2.823837188428836e+00 
 3.067536329917591e-06  1.076141620705143e-01  2.824508355913387e+00 
 3.068536329917592e-06  1.075942386416298e-01  2.825179527566553e+00 
 3.069536329917592e-06  1.075743356250220e-01  2.825850703394585e+00 
 3.070536329917592e-06  1.075544529888762e-01  2.826521883404170e+00 
 3.071536329917592e-06  1.075345907010403e-01  2.827193067601621e+00 
 3.072536329917592e-06  1.075147487297303e-01  2.827864255993578e+00 
 3.073536329917592e-06  1.074949270430403e-01  2.828535448586519e+00 
 3.074536329917592e-06  1.074751256092541e-01  2.829206645387076e+00 
 3.075536329917592e-06  1.074553443966428e-01  2.829877846401829e+00 
 3.076536329917592e-06  1.074355833735311e-01  2.830549051637371e+00 
 3.077536329917592e-06  1.074158425085366e-01  2.831220261100540e+00 
 3.078536329917592e-06  1.073961217698783e-01  2.831891474797749e+00 
 3.079536329917592e-06  1.073764211263803e-01  2.832562692735961e+00 
 3.080536329917592e-06  1.073567405465148e-01  2.833233914921751e+00 
 3.081536329917593e-06  1.073370799990346e-01  2.833905141361939e+00 
 3.082536329917593e-06  1.073174394527000e-01  2.834576372063297e+00 
 3.083536329917593e-06  1.072978188763465e-01  2.835247607032640e+00 
 3.084536329917593e-06  1.072782182388182e-01  2.835918846276746e+00 
 3.085536329917593e-06  1.072586375091854e-01  2.836590089802573e+00 
 3.086536329917593e-06  1.072390766562846e-01  2.837261337616807e+00 
 3.087536329917593e-06  1.072195356494315e-01  2.837932589726563e+00 
 3.088536329917593e-06  1.072000144575562e-01  2.838603846138529e+00 
 3.089536329917593e-06  1.071805130500893e-01  2.839275106859849e+00 
 3.090536329917593e-06  1.071610313961167e-01  2.839946371897279e+00 
 3.091536329917593e-06  1.071415694651373e-01  2.840617641257935e+00 
 3.092536329917593e-06  1.071221272264273e-01  2.841288914948675e+00 
 3.093536329917593e-06  1.071027046495436e-01  2.841960192976582e+00 
 3.094536329917593e-06  1.070833017040611e-01  2.842631475348719e+00 
 3.095536329917594e-06  1.070639183594690e-01  2.843302762072011e+00 
 3.096536329917594e-06  1.070445545854600e-01  2.843974053153540e+00 
 3.097536329917594e-06  1.070252103518456e-01  2.844645348600464e+00 
 3.098536329917594e-06  1.070058856282979e-01  2.845316648419745e+00 
 3.099536329917594e-06  1.069865803847756e-01  2.845987952618591e+00 
 3.100536329917594e-06  1.069672945910961e-01  2.846659261204018e+00 
 3.101536329917594e-06  1.069480282173312e-01  2.847330574183247e+00 
 3.102536329917594e-06  1.069287812334370e-01  2.848001891563332e+00 
 3.103536329917594e-06  1.069095536095261e-01  2.848673213351443e+00 
 3.104536329917594e-06  1.068903453158809e-01  2.849344539554858e+00 
 3.105536329917594e-06  1.068711563225092e-01  2.850015870180540e+00 
 3.106536329917594e-06  1.068519865999052e-01  2.850687205235883e+00 
 3.107536329917594e-06  1.068328361183403e-01  2.851358544728012e+00 
 3.108536329917595e-06  1.068137048481690e-01  2.852029888664075e+00 
 3.109536329917595e-06  1.067945927599139e-01  2.852701237051350e+00 
 3.110536329917595e-06  1.067754998241768e-01  2.853372589897131e+00 
 3.111536329917595e-06  1.067564260114388e-01  2.854043947208547e+00 
 3.112536329917595e-06  1.067373712923967e-01  2.854715308992887e+00 
 3.113536329917595e-06  1.067183356377562e-01  2.855386675257397e+00 
 3.114536329917595e-06  1.066993190183631e-01  2.856058046009410e+00 
 3.115536329917595e-06  1.066803214049772e-01  2.856729421256125e+00 
 3.116536329917595e-06  1.066613427684750e-01  2.857400801004795e+00 
 3.117536329917595e-06  1.066423830798962e-01  2.858072185262791e+00 
 3.118536329917595e-06  1.066234423102180e-01  2.858743574037363e+00 
 3.119536329917595e-06  1.066045204305405e-01  2.859414967335833e+00 
 3.120536329917595e-06  1.065856174119032e-01  2.860086365165406e+00 
 3.121536329917596e-06  1.065667332256834e-01  2.860757767533569e+00 
 3.122536329917596e-06  1.065478678429593e-01  2.861429174447459e+00 
 3.123536329917596e-06  1.065290212351136e-01  2.862100585914459e+00 
 3.124536329917596e-06  1.065101933735915e-01  2.862772001941962e+00 
 3.125536329917596e-06  1.064913842297410e-01  2.863443422537201e+00 
 3.126536329917596e-06  1.064725937750154e-01  2.864114847707468e+00 
 3.127536329917596e-06  1.064538219810973e-01  2.864786277460222e+00 
 3.128536329917596e-06  1.064350688194633e-01  2.865457711802661e+00 
 3.129536329917596e-06  1.064163342618995e-01  2.866129150742239e+00 
 3.130536329917596e-06  1.063976182800970e-01  2.866800594286250e+00 
 3.131536329917596e-06  1.063789208457454e-01  2.867472042441935e+00 
 3.132536329917596e-06  1.063602419307978e-01  2.868143495216743e+00 
 3.133536329917596e-06  1.063415815070944e-01  2.868814952617949e+00 
 3.134536329917596e-06  1.063229395466480e-01  2.869486414652942e+00 
 3.135536329917597e-06  1.063043160214371e-01  2.870157881329017e+00 
 3.136536329917597e-06  1.062857109035462e-01  2.870829352653527e+00 
 3.137536329917597e-06  1.062671241651053e-01  2.871500828633799e+00 
 3.138536329917597e-06  1.062485557782690e-01  2.872172309277131e+00 
 3.139536329917597e-06  1.062300057152921e-01  2.872843794590865e+00 
 3.140536329917597e-06  1.062114739485564e-01  2.873515284582401e+00 
 3.141536329917597e-06  1.061929604503438e-01  2.874186779258995e+00 
 3.142536329917597e-06  1.061744651930652e-01  2.874858278627959e+00 
 3.143536329917597e-06  1.061559881492304e-01  2.875529782696648e+00 
 3.144536329917597e-06  1.061375292913129e-01  2.876201291472322e+00 
 3.145536329917597e-06  1.061190885919373e-01  2.876872804962332e+00 
 3.146536329917597e-06  1.061006660238007e-01  2.877544323174037e+00 
 3.147536329917597e-06  1.060822615594929e-01  2.878215846114633e+00 
 3.148536329917598e-06  1.060638751717815e-01  2.878887373791430e+00 
 3.149536329917598e-06  1.060455068335086e-01  2.879558906211751e+00 
 3.150536329917598e-06  1.060271565175828e-01  2.880230443382923e+00 
 3.151536329917598e-06  1.060088241968434e-01  2.880901985312148e+00 
 3.152536329917598e-06  1.059905098442273e-01  2.881573532006657e+00 
 3.153536329917598e-06  1.059722134329346e-01  2.882245083473884e+00 
 3.154536329917598e-06  1.059539349358413e-01  2.882916639720880e+00 
 3.155536329917598e-06  1.059356743262602e-01  2.883588200755066e+00 
 3.156536329917598e-06  1.059174315772831e-01  2.884259766583583e+00 
 3.157536329917598e-06  1.058992066621730e-01  2.884931337213678e+00 
 3.158536329917598e-06  1.058809995542458e-01  2.885602912652590e+00 
 3.159536329917598e-06  1.058628102268357e-01  2.886274492907511e+00 
 3.160536329917598e-06  1.058446386534468e-01  2.886946077985743e+00 
 3.161536329917599e-06  1.058264848074136e-01  2.887617667894349e+00 
 3.162536329917599e-06  1.058083486622953e-01  2.888289262640560e+00 
 3.163536329917599e-06  1.057902301917638e-01  2.888960862231653e+00 
 3.164536329917599e-06  1.057721293692638e-01  2.889632466674614e+00 
 3.165536329917599e-06  1.057540461686315e-01  2.890304075976756e+00 
 3.166536329917599e-06  1.057359805635114e-01  2.890975690145137e+00 
 3.167536329917599e-06  1.057179325277596e-01  2.891647309186960e+00 
 3.168536329917599e-06  1.056999020351947e-01  2.892318933109329e+00 
 3.169536329917599e-06  1.056818890596117e-01  2.892990561919261e+00 
 3.170536329917599e-06  1.056638935750867e-01  2.893662195623983e+00 
 3.171536329917599e-06  1.056459155555757e-01  2.894333834230540e+00 
 3.172536329917599e-06  1.056279549751167e-01  2.895005477746000e+00 
 3.173536329917599e-06  1.056100118078083e-01  2.895677126177415e+00 
 3.174536329917599e-06  1.055920860278463e-01  2.896348779531878e+00 
 3.175536329917600e-06  1.055741776093470e-01  2.897020437816333e+00 
 3.176536329917600e-06  1.055562865266992e-01  2.897692101037933e+00 
 3.177536329917600e-06  1.055384127541206e-01  2.898363769203590e+00 
 3.178536329917600e-06  1.055205562660335e-01  2.899035442320358e+00 
 3.179536329917600e-06  1.055027170367516e-01  2.899707120395117e+00 
 3.180536329917600e-06  1.054848950408595e-01  2.900378803434953e+00 
 3.181536329917600e-06  1.054670902528584e-01  2.901050491446797e+00 
 3.182536329917600e-06  1.054493026472553e-01  2.901722184437529e+00 
 3.183536329917600e-06  1.054315321987464e-01  2.902393882414136e+00 
 3.184536329917600e-06  1.054137788819045e-01  2.903065585383428e+00 
 3.185536329917600e-06  1.053960426715639e-01  2.903737293352407e+00 
 3.186536329917600e-06  1.053783235424497e-01  2.904409006327896e+00 
 3.187536329917600e-06  1.053606214693723e-01  2.905080724316741e+00 
 3.188536329917601e-06  1.053429364271767e-01  2.905752447325753e+00 
 3.189536329917601e-06  1.053252683909429e-01  2.906424175361908e+00 
 3.190536329917601e-06  1.053076173354959e-01  2.907095908431866e+00 
 3.191536329917601e-06  1.052899832358576e-01  2.907767646542411e+00 
 3.192536329917601e-06  1.052723660671817e-01  2.908439389700397e+00 
 3.193536329917601e-06  1.052547658046105e-01  2.909111137912593e+00 
 3.194536329917601e-06  1.052371824232655e-01  2.909782891185684e+00 
 3.195536329917601e-06  1.052196158983043e-01  2.910454649526320e+00 
 3.196536329917601e-06  1.052020662052227e-01  2.911126412941426e+00 
 3.197536329917601e-06  1.051845333191035e-01  2.911798181437442e+00 
 3.198536329917601e-06  1.051670172154794e-01  2.912469955021196e+00 
 3.199536329917601e-06  1.051495178697363e-01  2.913141733699289e+00 
 3.200536329917601e-06  1.051320352572760e-01  2.913813517478286e+00 
 3.201536329917602e-06  1.051145693537576e-01  2.914485306364925e+00 
 3.202536329917602e-06  1.050971201346239e-01  2.915157100365673e+00 
 3.203536329917602e-06  1.050796875755413e-01  2.915828899487147e+00 
 3.204536329917602e-06  1.050622716522494e-01  2.916500703735966e+00 
 3.205536329917602e-06  1.050448723403771e-01  2.917172513118574e+00 
 3.206536329917602e-06  1.050274896157007e-01  2.917844327641491e+00 
 3.207536329917602e-06  1.050101234540252e-01  2.918516147311200e+00 
 3.208536329917602e-06  1.049927738313129e-01  2.919187972134273e+00 
 3.209536329917602e-06  1.049754407233515e-01  2.919859802117033e+00 
 3.210536329917602e-06  1.049581241062033e-01  2.920531637266016e+00 
 3.211536329917602e-06  1.049408239557300e-01  2.921203477587486e+00 
 3.212536329917602e-06  1.049235402481842e-01  2.921875323088032e+00 
 3.213536329917602e-06  1.049062729594888e-01  2.922547173773839e+00 
 3.214536329917602e-06  1.048890220659048e-01  2.923219029651364e+00 
 3.215536329917603e-06  1.048717875435651e-01  2.923890890726866e+00 
 3.216536329917603e-06  1.048545693688054e-01  2.924562757006738e+00 
 3.217536329917603e-06  1.048373675177679e-01  2.925234628497113e+00 
 3.218536329917603e-06  1.048201819669263e-01  2.925906505204387e+00 
 3.219536329917603e-06  1.048030126926297e-01  2.926578387134757e+00 
 3.220536329917603e-06  1.047858596712527e-01  2.927250274294382e+00 
 3.221536329917603e-06  1.047687228793448e-01  2.927922166689521e+00 
 3.222536329917603e-06  1.047516022934262e-01  2.928594064326339e+00 
 3.223536329917603e-06  1.047344978900333e-01  2.929265967210950e+00 
 3.224536329917603e-06  1.047174096457924e-01  2.929937875349486e+00 
 3.225536329917603e-06  1.047003375373558e-01  2.930609788748030e+00 
 3.226536329917603e-06  1.046832815415544e-01  2.931281707412786e+00 
 3.227536329917603e-06  1.046662416349669e-01  2.931953631349627e+00 
 3.228536329917604e-06  1.046492177944306e-01  2.932625560564619e+00 
 3.229536329917604e-06  1.046322099969411e-01  2.933297495063918e+00 
 3.230536329917604e-06  1.046152182192824e-01  2.933969434853399e+00 
 3.231536329917604e-06  1.045982424383327e-01  2.934641379938961e+00 
 3.232536329917604e-06  1.045812826312487e-01  2.935313330326713e+00 
 3.233536329917604e-06  1.045643387748292e-01  2.935985286022337e+00 
 3.234536329917604e-06  1.045474108464389e-01  2.936657247032010e+00 
 3.235536329917604e-06  1.045304988229309e-01  2.937329213361327e+00 
 3.236536329917604e-06  1.045136026816557e-01  2.938001185016313e+00 
 3.237536329917604e-06  1.044967223997048e-01  2.938673162002667e+00 
 3.238536329917604e-06  1.044798579543671e-01  2.939345144326215e+00 
 3.239536329917604e-06  1.044630093230637e-01  2.940017131992842e+00 
 3.240536329917604e-06  1.044461764829108e-01  2.940689125008063e+00 
 3.241536329917605e-06  1.044293594115613e-01  2.941361123377856e+00 
 3.242536329917605e-06  1.044125580861360e-01  2.942033127107608e+00 
 3.243536329917605e-06  1.043957724844920e-01  2.942705136203360e+00 
 3.244536329917605e-06  1.043790025838136e-01  2.943377150670419e+00 
 3.245536329917605e-06  1.043622483618240e-01  2.944049170514559e+00 
 3.246536329917605e-06  1.043455097961296e-01  2.944721195741370e+00 
 3.247536329917605e-06  1.043287868644211e-01  2.945393226356453e+00 
 3.248536329917605e-06  1.043120795442631e-01  2.946065262365221e+00 
 3.249536329917605e-06  1.042953878135085e-01  2.946737303773298e+00 
 3.250536329917605e-06  1.042787116499762e-01  2.947409350586207e+00 
 3.251536329917605e-06  1.042620510313553e-01  2.948081402809279e+00 
 3.252536329917605e-06  1.042454059356547e-01  2.948753460448087e+00 
 3.253536329917605e-06  1.042287763406840e-01  2.949425523507939e+00 
 3.254536329917606e-06  1.042121622245079e-01  2.950097591994330e+00 
 3.255536329917606e-06  1.041955635650056e-01  2.950769665912504e+00 
 3.256536329917606e-06  1.041789803403324e-01  2.951441745267902e+00 
 3.257536329917606e-06  1.041624125285698e-01  2.952113830065832e+00 
 3.258536329917606e-06  1.041458601077066e-01  2.952785920311437e+00 
 3.259536329917606e-06  1.041293230561159e-01  2.953458016010172e+00 
 3.260536329917606e-06  1.041128013518610e-01  2.954130117167120e+00 
 3.261536329917606e-06  1.040962949732778e-01  2.954802223787564e+00 
 3.262536329917606e-06  1.040798038986326e-01  2.955474335876653e+00 
 3.263536329917606e-06  1.040633281062842e-01  2.956146453439550e+00 
 3.264536329917606e-06  1.040468675745690e-01  2.956818576481337e+00 
 3.265536329917606e-06  1.040304222820549e-01  2.957490705007255e+00 
 3.266536329917606e-06  1.040139922070359e-01  2.958162839022202e+00 
 3.267536329917606e-06  1.039975773280711e-01  2.958834978531276e+00 
 3.268536329917607e-06  1.039811776237900e-01  2.959507123539570e+00 
 3.269536329917607e-06  1.039647930727501e-01  2.960179274052045e+00 
 3.270536329917607e-06  1.039484236534632e-01  2.960851430073542e+00 
 3.271536329917607e-06  1.039320693448582e-01  2.961523591609257e+00 
 3.272536329917607e-06  1.039157301253791e-01  2.962195758663826e+00 
 3.273536329917607e-06  1.038994059739566e-01  2.962867931242311e+00 
 3.274536329917607e-06  1.038830968693647e-01  2.963540109349544e+00 
 3.275536329917607e-06  1.038668027903973e-01  2.964212292990306e+00 
 3.276536329917607e-06  1.038505237159641e-01  2.964884482169433e+00 
 3.277536329917607e-06  1.038342596249584e-01  2.965556676891673e+00 
 3.278536329917607e-06  1.038180104964170e-01  2.966228877161852e+00 
 3.279536329917607e-06  1.038017763092426e-01  2.966901082984589e+00 
 3.280536329917607e-06  1.037855570425922e-01  2.967573294364697e+00 
 3.281536329917608e-06  1.037693526754373e-01  2.968245511306729e+00 
 3.282536329917608e-06  1.037531631869295e-01  2.968917733815357e+00 
 3.283536329917608e-06  1.037369885563508e-01  2.969589961895311e+00 
 3.284536329917608e-06  1.037208287627177e-01  2.970262195550990e+00 
 3.285536329917608e-06  1.037046837854183e-01  2.970934434787097e+00 
 3.286536329917608e-06  1.036885536036727e-01  2.971606679608102e+00 
 3.287536329917608e-06  1.036724381968269e-01  2.972278930018530e+00 
 3.288536329917608e-06  1.036563375442570e-01  2.972951186022871e+00 
 3.289536329917608e-06  1.036402516252954e-01  2.973623447625505e+00 
 3.290536329917608e-06  1.036241804194733e-01  2.974295714830946e+00 
 3.291536329917608e-06  1.036081239062233e-01  2.974967987643533e+00 
 3.292536329917608e-06  1.035920820651460e-01  2.975640266067716e+00 
 3.293536329917608e-06  1.035760548755968e-01  2.976312550107632e+00 
 3.294536329917609e-06  1.035600423174651e-01  2.976984839767883e+00 
 3.295536329917609e-06  1.035440443701713e-01  2.977657135052533e+00 
 3.296536329917609e-06  1.035280610134792e-01  2.978329435965930e+00 
 3.297536329917609e-06  1.035120922270556e-01  2.979001742512252e+00 
 3.298536329917609e-06  1.034961379907343e-01  2.979674054695782e+00 
 3.299536329917609e-06  1.034801982842645e-01  2.980346372520650e+00 
 3.300536329917609e-06  1.034642730875096e-01  2.981018695991037e+00 
 3.301536329917609e-06  1.034483623802216e-01  2.981691025110945e+00 
 3.302536329917609e-06  1.034324661424451e-01  2.982363359884599e+00 
 3.303536329917609e-06  1.034165843541600e-01  2.983035700316099e+00 
 3.304536329917609e-06  1.034007169951562e-01  2.983708046409287e+00 
 3.305536329917609e-06  1.033848640456816e-01  2.984380398168400e+00 
 3.306536329917609e-06  1.033690254856413e-01  2.985052755597261e+00 
 3.307536329917609e-06  1.033532012952037e-01  2.985725118699899e+00 
 3.308536329917610e-06  1.033373914544811e-01  2.986397487480213e+00 
 3.309536329917610e-06  1.033215959437095e-01  2.987069861942167e+00 
 3.310536329917610e-06  1.033058147429978e-01  2.987742242089531e+00 
 3.311536329917610e-06  1.032900478326808e-01  2.988414627926231e+00 
 3.312536329917610e-06  1.032742951930089e-01  2.989087019456052e+00 
 3.313536329917610e-06  1.032585568043859e-01  2.989759416682863e+00 
 3.314536329917610e-06  1.032428326469970e-01  2.990431819610250e+00 
 3.315536329917610e-06  1.032271227014197e-01  2.991104228242128e+00 
 3.316536329917610e-06  1.032114269480749e-01  2.991776642582189e+00 
 3.317536329917610e-06  1.031957453672773e-01  2.992449062633960e+00 
 3.318536329917610e-06  1.031800779397452e-01  2.993121488401297e+00 
 3.319536329917610e-06  1.031644246458961e-01  2.993793919887702e+00 
 3.320536329917610e-06  1.031487854663377e-01  2.994466357096794e+00 
 3.321536329917611e-06  1.031331603817077e-01  2.995138800032168e+00 
 3.322536329917611e-06  1.031175493727058e-01  2.995811248697406e+00 
 3.323536329917611e-06  1.031019524199088e-01  2.996483703095913e+00 
 3.324536329917611e-06  1.030863695041710e-01  2.997156163231302e+00 
 3.325536329917611e-06  1.030708006062230e-01  2.997828629107000e+00 
 3.326536329917611e-06  1.030552457068136e-01  2.998501100726393e+00 
 3.327536329917611e-06  1.030397047868472e-01  2.999173578092953e+00 
 3.328536329917611e-06  1.030241778272168e-01  2.999846061210080e+00 
 3.329536329917611e-06  1.030086648086841e-01  3.000518550080983e+00 
 3.330536329917611e-06  1.029931657124378e-01  3.001191044709230e+00 
 3.331536329917611e-06  1.029776805192435e-01  3.001863545097906e+00 
 3.332536329917611e-06  1.029622092102159e-01  3.002536051250384e+00 
 3.333536329917611e-06  1.029467517664436e-01  3.003208563169944e+00 
 3.334536329917612e-06  1.029313081689690e-01  3.003881080859760e+00 
 3.335536329917612e-06  1.029158783988722e-01  3.004553604322980e+00 
 3.336536329917612e-06  1.029004624374519e-01  3.005226133562910e+00 
 3.337536329917612e-06  1.028850602657272e-01  3.005898668582514e+00 
 3.338536329917612e-06  1.028696718650732e-01  3.006571209385051e+00 
 3.339536329917612e-06  1.028542972167330e-01  3.007243755973586e+00 
 3.340536329917612e-06  1.028389363019060e-01  3.007916308351071e+00 
 3.341536329917612e-06  1.028235891020682e-01  3.008588866520688e+00 
 3.342536329917612e-06  1.028082555984498e-01  3.009261430485297e+00 
 3.343536329917612e-06  1.027929357726361e-01  3.009934000248065e+00 
 3.344536329917612e-06  1.027776296059206e-01  3.010606575811793e+00 
 3.345536329917612e-06  1.027623370797749e-01  3.011279157179407e+00 
 3.346536329917612e-06  1.027470581758415e-01  3.011951744353941e+00 
 3.347536329917612e-06  1.027317928755349e-01  3.012624337338139e+00 
 3.348536329917613e-06  1.027165411604662e-01  3.013296936134886e+00 
 3.349536329917613e-06  1.027013030123216e-01  3.013969540747074e+00 
 3.350536329917613e-06  1.026860784126473e-01  3.014642151177400e+00 
 3.351536329917613e-06  1.026708673431303e-01  3.015314767428638e+00 
 3.352536329917613e-06  1.026556697856324e-01  3.015987389503681e+00 
 3.353536329917613e-06  1.026404857217136e-01  3.016660017405056e+00 
 3.354536329917613e-06  1.026253151332724e-01  3.017332651135572e+00 
 3.355536329917613e-06  1.026101580020658e-01  3.018005290697832e+00 
 3.356536329917613e-06  1.025950143099781e-01  3.018677936094507e+00 
 3.357536329917613e-06  1.025798840389208e-01  3.019350587328244e+00 
 3.358536329917613e-06  1.025647671707859e-01  3.020023244401601e+00 
 3.359536329917613e-06  1.025496636874055e-01  3.020695907317025e+00 
 3.360536329917613e-06  1.025345735710267e-01  3.021368576077310e+00 
 3.361536329917614e-06  1.025194968034429e-01  3.022041250684741e+00 
 3.362536329917614e-06  1.025044333667730e-01  3.022713931141878e+00 
 3.363536329917614e-06  1.024893832431196e-01  3.023386617451191e+00 
 3.364536329917614e-06  1.024743464146137e-01  3.024059309615133e+00 
 3.365536329917614e-06  1.024593228633782e-01  3.024732007636082e+00 
 3.366536329917614e-06  1.024443125715859e-01  3.025404711516412e+00 
 3.367536329917614e-06  1.024293155214817e-01  3.026077421258505e+00 
 3.368536329917614e-06  1.024143316952889e-01  3.026750136864670e+00 
 3.369536329917614e-06  1.023993610753372e-01  3.027422858337264e+00 
 3.370536329917614e-06  1.023844036438439e-01  3.028095585678469e+00 
 3.371536329917614e-06  1.023694593832745e-01  3.028768318890663e+00 
 3.372536329917614e-06  1.023545282759573e-01  3.029441057976025e+00 
 3.373536329917614e-06  1.023396103042842e-01  3.030113802936737e+00 
 3.374536329917615e-06  1.023247054506872e-01  3.030786553774975e+00 
 3.375536329917615e-06  1.023098136977582e-01  3.031459310493009e+00 
 3.376536329917615e-06  1.022949350278335e-01  3.032132073092800e+00 
 3.377536329917615e-06  1.022800694235562e-01  3.032804841576556e+00 
 3.378536329917615e-06  1.022652168675223e-01  3.033477615946385e+00 
 3.379536329917615e-06  1.022503773422852e-01  3.034150396204288e+00 
 3.380536329917615e-06  1.022355508304730e-01  3.034823182352296e+00 
 3.381536329917615e-06  1.022207373148024e-01  3.035495974392463e+00 
 3.382536329917615e-06  1.022059367779094e-01  3.036168772326709e+00 
 3.383536329917615e-06  1.021911492026116e-01  3.036841576157080e+00 
 3.384536329917615e-06  1.021763745715814e-01  3.037514385885421e+00 
 3.385536329917615e-06  1.021616128676882e-01  3.038187201513718e+00 
 3.386536329917615e-06  1.021468640737321e-01  3.038860023043832e+00 
 3.387536329917615e-06  1.021321281725242e-01  3.039532850477581e+00 
 3.388536329917616e-06  1.021174051469929e-01  3.040205683816840e+00 
 3.389536329917616e-06  1.021026949801156e-01  3.040878523063482e+00 
 3.390536329917616e-06  1.020879976547219e-01  3.041551368219179e+00 
 3.391536329917616e-06  1.020733131539469e-01  3.042224219285848e+00 
 3.392536329917616e-06  1.020586414605890e-01  3.042897076265020e+00 
