 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  1.181153663318033e-08  1.038499299830954e+00 -4.679079089744396e-05 -5.258779335929296e-11  6.339295975134611e-11  6.339288423180148e-11  1.131832704307320e+00  2.664692820999234e-01  1.275357372718490e+00  1.131832704307343e+00  2.664692820999306e-01  1.275357372719034e+00 
 5.000000000000000e-11  1.181153560847225e-08  1.038499299830938e+00 -4.679079089670656e-05 -5.258786320232456e-11  6.339256918876102e-11  6.339325332033185e-11  1.131832704307225e+00  2.664692820999118e-01  1.275357372718344e+00  1.131832704307226e+00  2.664692820999059e-01  1.275357372718900e+00 
 1.000000000000000e-10  1.181153746846488e-08  1.038499299830937e+00 -4.679079089671955e-05 -5.258781167344319e-11  6.339243583189380e-11  6.339340163918905e-11  1.131832704307200e+00  2.664692820999104e-01  1.275357372718267e+00  1.131832704307186e+00  2.664692820999007e-01  1.275357372718821e+00 
 2.000000000000000e-10  1.181153438769476e-08  1.038499299830931e+00 -4.679079089700035e-05 -5.258789145608314e-11  6.339249676405589e-11  6.339254858891974e-11  1.131832704307240e+00  2.664692820998960e-01  1.275357372718197e+00  1.131832704307195e+00  2.664692820998937e-01  1.275357372718686e+00 
 4.000000000000000e-10  1.181153896517853e-08  1.038499299830949e+00 -4.679079089597310e-05 -5.258770765336212e-11  6.339267587425479e-11  6.339203120764303e-11  1.131832704307422e+00  2.664692820999088e-01  1.275357372718051e+00  1.131832704307393e+00  2.664692820999032e-01  1.275357372718358e+00 
 8.000000000000000e-10  1.181153481749563e-08  1.038499299830931e+00 -4.679079089645421e-05 -5.258787854454153e-11  6.339289043786472e-11  6.339189969391951e-11  1.131832704307952e+00  2.664692820999054e-01  1.275357372718054e+00  1.131832704307944e+00  2.664692820999128e-01  1.275357372718201e+00 
 1.600000000000000e-09  1.181153770560188e-08  1.038499299830557e+00 -4.679079089740167e-05 -5.258770561913106e-11  6.339207934621949e-11  6.339223438713015e-11  1.131832704307651e+00  2.664692820996062e-01  1.275357372717407e+00  1.131832704307702e+00  2.664692820995955e-01  1.275357372717675e+00 
 3.200000000000000e-09  1.181153613740379e-08  1.038499299829666e+00 -4.679079089705019e-05 -5.258777976450118e-11  6.339163005283921e-11  6.339192398004817e-11  1.131832704306460e+00  2.664692820987618e-01  1.275357372716291e+00  1.131832704306395e+00  2.664692820987548e-01  1.275357372716687e+00 
 6.400000000000000e-09  1.181153653333940e-08  1.038499299829702e+00 -4.679079089631953e-05 -5.258793333654443e-11  6.339360975179606e-11  6.339338060566690e-11  1.131832704306610e+00  2.664692820988155e-01  1.275357372716901e+00  1.131832704306622e+00  2.664692820988206e-01  1.275357372716774e+00 
 1.140000000000000e-08  1.181153679864638e-08  1.038499299827157e+00 -4.679079089597128e-05 -5.258775774497465e-11  6.339163943118800e-11  6.339148054135962e-11  1.131832704303893e+00  2.664692820963159e-01  1.275357372713631e+00  1.131832704303981e+00  2.664692820963312e-01  1.275357372713336e+00 
 1.640000000000000e-08  1.181153656846992e-08  1.038499299826796e+00 -4.679079089628478e-05 -5.258785383245933e-11  6.339237216212122e-11  6.339230055056773e-11  1.131832704299448e+00  2.664692820960565e-01  1.275357372708397e+00  1.131832704299435e+00  2.664692820960665e-01  1.275357372708599e+00 
 2.140000000000000e-08  1.181153649366007e-08  1.038499299825520e+00 -4.679079089641293e-05 -5.258786402397928e-11  6.339196623682784e-11  6.339189779656570e-11  1.131832704293608e+00  2.664692820949324e-01  1.275357372702054e+00  1.131832704293705e+00  2.664692820949346e-01  1.275357372702080e+00 
 2.640000000000000e-08  1.181153656310379e-08  1.038499299824464e+00 -4.679079089585893e-05 -5.258784128270636e-11  6.339247039083805e-11  6.339244878810976e-11  1.131832704291346e+00  2.664692820940332e-01  1.275357372698875e+00  1.131832704291451e+00  2.664692820940492e-01  1.275357372699065e+00 
 3.140000000000000e-08  1.181153646313946e-08  1.038499299823829e+00 -4.679079089602182e-05 -5.258787955525824e-11  6.339295942022795e-11  6.339306732544917e-11  1.131832704292438e+00  2.664692820934876e-01  1.275357372699358e+00  1.131832704292531e+00  2.664692820935022e-01  1.275357372699748e+00 
 3.640000000000000e-08  1.181153656467582e-08  1.038499299822026e+00 -4.679079089549615e-05 -5.258784225859091e-11  6.339254755892768e-11  6.339241997543703e-11  1.131832704291870e+00  2.664692820918197e-01  1.275357372699277e+00  1.131832704291953e+00  2.664692820918365e-01  1.275357372699336e+00 
 4.139999999999999e-08  1.181153667407120e-08  1.038499299819279e+00 -4.679079089452015e-05 -5.258784683919614e-11  6.339188362062230e-11  6.339173394651239e-11  1.131832704287871e+00  2.664692820893084e-01  1.275357372695553e+00  1.131832704287955e+00  2.664692820893105e-01  1.275357372695227e+00 
 4.639999999999999e-08  1.181153678466006e-08  1.038499299815694e+00 -4.679079089429269e-05 -5.258782133357495e-11  6.339137361192036e-11  6.339141887736106e-11  1.131832704283494e+00  2.664692820860299e-01  1.275357372689744e+00  1.131832704283557e+00  2.664692820860267e-01  1.275357372689671e+00 
 5.139999999999999e-08  1.181153665390583e-08  1.038499299813257e+00 -4.679079089386903e-05 -5.258778658478284e-11  6.339216545897704e-11  6.339216559450231e-11  1.131832704279855e+00  2.664692820838355e-01  1.275357372685195e+00  1.131832704279883e+00  2.664692820838427e-01  1.275357372685535e+00 
 5.639999999999999e-08  1.181153652672776e-08  1.038499299809739e+00 -4.679079089306364e-05 -5.258786014795335e-11  6.339225918825485e-11  6.339202565110690e-11  1.131832704279109e+00  2.664692820805257e-01  1.275357372683731e+00  1.131832704279155e+00  2.664692820805324e-01  1.275357372683591e+00 
 6.139999999999999e-08  1.181153664414770e-08  1.038499299806615e+00 -4.679079089268349e-05 -5.258784011718905e-11  6.339226290164729e-11  6.339226843107837e-11  1.131832704277858e+00  2.664692820776330e-01  1.275357372682182e+00  1.131832704277944e+00  2.664692820776368e-01  1.275357372682191e+00 
 6.640000000000000e-08  1.181153650840533e-08  1.038499299804624e+00 -4.679079089293505e-05 -5.258784212322119e-11  6.339229347614855e-11  6.339227924599504e-11  1.131832704276245e+00  2.664692820758119e-01  1.275357372679926e+00  1.131832704276236e+00  2.664692820758237e-01  1.275357372680024e+00 
 7.140000000000000e-08  1.181153662560787e-08  1.038499299803590e+00 -4.679079089233164e-05 -5.258778604280752e-11  6.339304046434034e-11  6.339297118382152e-11  1.131832704277455e+00  2.664692820749869e-01  1.275357372680851e+00  1.131832704277393e+00  2.664692820749898e-01  1.275357372680522e+00 
 7.640000000000001e-08  1.181153648975649e-08  1.038499299802496e+00 -4.679079089209138e-05 -5.258785900942180e-11  6.339255964778190e-11  6.339273645405118e-11  1.131832704276343e+00  2.664692820740623e-01  1.275357372679373e+00  1.131832704276268e+00  2.664692820740559e-01  1.275357372679353e+00 
 8.140000000000001e-08  1.181153660695953e-08  1.038499299799636e+00 -4.679079089219282e-05 -5.258783870791829e-11  6.339158966630828e-11  6.339174104803662e-11  1.131832704272357e+00  2.664692820713633e-01  1.275357372675090e+00  1.131832704272389e+00  2.664692820713665e-01  1.275357372675202e+00 
