 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  7.747353901833911e-01  7.383850259399711e-01  9.840375731909886e-01  6.105027418684074e-01  3.453335254473154e-08  1.550156004247967e+00 
 2.000000000000000e-12  0.000000000000000e+00  7.747353901833935e-01  7.383850259399710e-01  9.840375731909906e-01  6.105027418683960e-01  3.453335223248949e-08  1.550156004247995e+00 
 4.000000000000001e-12  0.000000000000000e+00  7.747353901833959e-01  7.383850259399711e-01  9.840375731909924e-01  6.105027418683859e-01  3.453335188250903e-08  1.550156004248026e+00 
 8.000000000000001e-12  0.000000000000000e+00  7.747353901833999e-01  7.383850259399704e-01  9.840375731909932e-01  6.105027418683716e-01  3.453335176237943e-08  1.550156004248041e+00 
 1.600000000000000e-11  0.000000000000000e+00  7.747353901834105e-01  7.383850259399632e-01  9.840375731909746e-01  6.105027418683568e-01  3.453335719358179e-08  1.550156004248051e+00 
 3.200000000000001e-11  0.000000000000000e+00  7.747353901834244e-01  7.383850259399469e-01  9.840375731909760e-01  6.105027418684240e-01  3.453335155199000e-08  1.550156004248097e+00 
 6.400000000000001e-11  0.000000000000000e+00  7.747353901834402e-01  7.383850259399457e-01  9.840375731909544e-01  6.105027418687725e-01  3.453335344296056e-08  1.550156004248152e+00 
 1.280000000000000e-10  0.000000000000000e+00  7.747353901835193e-01  7.383850259399748e-01  9.840375731910073e-01  6.105027447503126e-01  3.453335253055615e-08  1.550156004248173e+00 
 2.560000000000000e-10  0.000000000000000e+00  7.747353901834937e-01  7.383850259400885e-01  9.840375731913782e-01  6.105027366773759e-01  3.453335407748406e-08  1.550156004247726e+00 
 4.560000000000001e-10  0.000000000000000e+00  7.747353901832904e-01  7.383850259402860e-01  9.840375731916967e-01  6.105027463297462e-01  3.453334844692195e-08  1.550156004248912e+00 
 6.560000000000001e-10  0.000000000000000e+00  7.747353901832503e-01  7.383850259402763e-01  9.840375731920292e-01  6.105027387605295e-01  3.453335443269831e-08  1.550156004249322e+00 
 8.560000000000001e-10  0.000000000000000e+00  7.747353901832682e-01  7.383850259402032e-01  9.840375731923505e-01  6.105027441470253e-01  3.453335410776707e-08  1.550156004249374e+00 
 1.056000000000000e-09  0.000000000000000e+00  7.747353901833012e-01  7.383850259401084e-01  9.840375731930623e-01  6.105027402193451e-01  3.453334945398603e-08  1.550156004249250e+00 
 1.256000000000000e-09  0.000000000000000e+00  7.747353901833389e-01  7.383850259400113e-01  9.840375731938559e-01  6.105027430654114e-01  3.453335291171547e-08  1.550156004249039e+00 
 1.456000000000000e-09  0.000000000000000e+00  7.747353901833790e-01  7.383850259399227e-01  9.840375731946142e-01  6.105027409999715e-01  3.453335275155573e-08  1.550156004248784e+00 
 1.656000000000000e-09  0.000000000000000e+00  7.747353901834197e-01  7.383850259398380e-01  9.840375731953034e-01  6.105027424983763e-01  3.453335467461595e-08  1.550156004248512e+00 
 1.856000000000000e-09  0.000000000000000e+00  7.747353901834592e-01  7.383850259397601e-01  9.840375731959071e-01  6.105027414110469e-01  3.453335167688871e-08  1.550156004248225e+00 
 2.056000000000000e-09  0.000000000000000e+00  7.747353901835025e-01  7.383850259396936e-01  9.840375731964323e-01  6.105027422001214e-01  3.453335122110248e-08  1.550156004247940e+00 
 2.256000000000000e-09  0.000000000000000e+00  7.747353901835433e-01  7.383850259396302e-01  9.840375731968924e-01  6.105027416275377e-01  3.453335450705239e-08  1.550156004247655e+00 
 2.456000000000000e-09  0.000000000000000e+00  7.747353901835825e-01  7.383850259395710e-01  9.840375731973028e-01  6.105027420430038e-01  3.453335277968034e-08  1.550156004247366e+00 
 2.656000000000000e-09  0.000000000000000e+00  7.747353901836250e-01  7.383850259395199e-01  9.840375731976581e-01  6.105027417415495e-01  3.453335002520488e-08  1.550156004247081e+00 
 2.856000000000000e-09  0.000000000000000e+00  7.747353901836680e-01  7.383850259394747e-01  9.840375731979734e-01  6.105027419602846e-01  3.453335295197452e-08  1.550156004246794e+00 
 3.056000000000001e-09  0.000000000000000e+00  7.747353901837076e-01  7.383850259394300e-01  9.840375731982433e-01  6.105027418015101e-01  3.453335433299980e-08  1.550156004246505e+00 
