 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(shp)                
 3.137699033375674e-07  0.000000000000000e+00  7.492607049601635e-01  8.040622175316651e-01  9.977256922951118e-01  1.060571426093434e-04  5.066044555015202e-05  1.498830619631790e+00  2.500000000000000e-02 
 3.147699033375674e-07  0.000000000000000e+00  7.492631333120485e-01  8.039403690209315e-01  9.978295758374226e-01 -1.050901660340505e-04 -4.796513000986318e-05  1.498834324211351e+00  2.500000000000000e-02 
 3.157699033375675e-07  0.000000000000000e+00  7.492770071711818e-01  8.038240490552758e-01  9.978679369427074e-01  1.047435437424866e-04  4.832341338893843e-05  1.498837967530213e+00  2.500000000000000e-02 
 3.167699033375675e-07  0.000000000000000e+00  7.492787421490437e-01  8.037110863170582e-01  9.979594848432481e-01 -1.037861885942395e-04 -4.572848089260338e-05  1.498841526744673e+00  2.500000000000000e-02 
 3.177699033375675e-07  0.000000000000000e+00  7.492922190476764e-01  8.036032281905794e-01  9.979874590279812e-01  1.034450852216632e-04  4.607507892038305e-05  1.498844989097225e+00  2.500000000000000e-02 
 3.187699033375675e-07  0.000000000000000e+00  7.492933090289275e-01  8.034983445256646e-01  9.980686650185928e-01 -1.024972453259853e-04 -4.357398087538756e-05  1.498848349413011e+00  2.500000000000000e-02 
 3.193849516687838e-07  0.000000000000000e+00  7.493037955935169e-01  8.034365052793666e-01  9.980700987673602e-01  1.017631725587553e-04  4.326212293472748e-05  1.498850365261009e+00  2.500000000000000e-02 
 3.200000000000001e-07  0.000000000000000e+00  7.493017227158575e-01  8.033750904897692e-01  9.981268086693251e-01 -1.004332165317644e-04 -4.021190874174618e-05  1.498852343089271e+00  2.500000000000000e-02 
 3.200200000000001e-07  1.200000000001361e-01  7.495736589463182e-01  8.036560510306953e-01  9.981202342975103e-01 -1.336610543559340e-06 -9.352883019475974e-06  1.498852406850073e+00  2.500000000000000e-02 
 3.200600000000001e-07  3.600000000000906e-01  7.499963393214061e-01  8.041021516457754e-01  9.981228258821452e-01 -3.034485664483500e-06  7.090120491902183e-06  1.498852535083258e+00  2.500000000000000e-02 
 3.201003282396454e-07  6.019694378717642e-01  7.485797537212276e-01  8.025641785562606e-01  9.981065668923415e-01  5.407344989627394e-06 -4.415572931651162e-06  1.498852667422085e+00  2.500000000000000e-02 
 3.201408796619288e-07  8.452779715727087e-01  7.381662975249429e-01  7.904627451319323e-01  9.980136057996910e-01 -1.013459404216019e-05  1.165675114241496e-06  1.498852802329151e+00  2.500000000000000e-02 
 3.201704398309645e-07  1.022638985786400e+00  7.284019396071638e-01  7.795253805268132e-01  9.979469430029426e-01 -1.972553138752650e-04 -1.292887305671338e-06  1.498852890441099e+00  2.500000000000000e-02 
 3.202000000000001e-07  1.200000000000000e+00  7.212382874792798e-01  7.722095170456721e-01  9.978796771318114e-01 -1.654781071740753e-04  1.482237909925519e-06  1.498852933640120e+00  2.500000000000000e-02 
 3.202032097130920e-07  1.200000000000000e+00  7.206899023422931e-01  7.717496602193132e-01  9.978719009456993e-01 -2.034587766621637e-04  1.139162431991074e-06  1.498852933149974e+00  2.500000000000000e-02 
 3.202096291392758e-07  1.200000000000000e+00  7.198075863046898e-01  7.710087055657475e-01  9.978613119209203e-01 -1.550338449675462e-04  2.317171975593802e-06  1.498852929145838e+00  2.500000000000000e-02 
 3.202224679916435e-07  1.200000000000000e+00  7.188442767380038e-01  7.701784859350139e-01  9.978537426657296e-01  4.090214818942240e-04  4.494349920621478e-06  1.498852899323786e+00  2.500000000000000e-02 
 3.202481456963788e-07  1.200000000000000e+00  7.181936013398027e-01  7.694737435267339e-01  9.978432786480756e-01  2.766563820261562e-03  2.141723107265748e-06  1.498852709263542e+00  2.500000000000000e-02 
 3.202833238530538e-07  1.200000000000000e+00  7.178720639305991e-01  7.687127062062205e-01  9.978837505975612e-01  5.408003735459213e-03  8.184145095286466e-06  1.498852001703614e+00  2.500000000000000e-02 
 3.203315803346266e-07  1.200000000000000e+00  7.182032155370959e-01  7.683173050679623e-01  9.985830998840182e-01  4.230184884267287e-03  3.140956600384785e-05  1.498849669407817e+00  2.500000000000000e-02 
 3.203809062696652e-07  1.200000000000000e+00  7.207591146819844e-01  7.684559637821111e-01  1.001450465510786e+00 -2.241668798699082e-04  5.681712104056346e-05  1.498844984159076e+00  2.500000000000000e-02 
 3.204575355378766e-07  1.200000000000000e+00  7.312567931801078e-01  7.686538971835135e-01  1.013596568838870e+00  1.681652186597071e-04  2.465800731413007e-05  1.498831812984963e+00  2.500000000000000e-02 
 3.205257931193408e-07  1.200000000000000e+00  7.414399526458675e-01  7.689674168754714e-01  1.028533753991198e+00 -1.070973068825949e-04 -1.426322222736336e-02  1.498813824756443e+00  2.500000000000000e-02 
 3.205796283151235e-07  1.200000000000000e+00  7.463337518734704e-01  7.691064821766971e-01  1.036761567265940e+00  8.258225549561927e-05  5.352864484429161e-03  1.498796024277749e+00  2.500000000000000e-02 
 3.206340825316069e-07  1.200000000000000e+00  7.490440123670680e-01  7.693220277706544e-01  1.040257624348055e+00 -4.812288539850572e-05 -2.561468658123319e-03  1.498775880463736e+00  2.500000000000000e-02 
 3.206876101876346e-07  1.200000000000000e+00  7.497270153504580e-01  7.694766238686752e-01  1.041122233818426e+00  4.421665923968989e-05  8.629617660478731e-04  1.498755208682574e+00  2.500000000000000e-02 
 3.207488964320243e-07  1.200000000000000e+00  7.498805743657316e-01  7.697046688374718e-01  1.041227805950172e+00 -2.155367450373147e-05 -1.609619556088109e-05  1.498732080107295e+00  2.500000000000000e-02 
 3.208366153287806e-07  1.200000000000000e+00  7.499954520749701e-01  7.699823083114385e-01  1.041160158494333e+00  2.731432216164604e-05 -3.639736027969920e-04  1.498702792711945e+00  2.500000000000000e-02 
 3.209378824967388e-07  1.200000000000000e+00  7.500764116484326e-01  7.703269035035489e-01  1.040932357575479e+00 -1.118534772956516e-05  5.944974456233756e-04  1.498677258747808e+00  2.500000000000000e-02 
 3.210847526765037e-07  1.200000000000000e+00  7.501226656975087e-01  7.707786474491962e-01  1.040481212660045e+00  1.981345077766357e-05 -7.129311924650356e-04  1.498657360247460e+00  2.500000000000000e-02 
 3.212797631138413e-07  1.200000000000000e+00  7.501690972399432e-01  7.713832879400849e-01  1.039820800485924e+00 -6.759624281455932e-06  7.842489093317076e-04  1.498656369429886e+00  2.500000000000000e-02 
 3.215503013378423e-07  1.200000000000000e+00  7.501897759112703e-01  7.721538463051154e-01  1.038864415915908e+00  1.621027514318415e-05 -8.279343141376516e-04  1.498682572839507e+00  2.500000000000000e-02 
 3.219829243805935e-07  1.200000000000000e+00  7.502331057252117e-01  7.733318955625532e-01  1.037367315499096e+00 -5.158700561454024e-06  8.516030647824869e-04  1.498742767026991e+00  2.500000000000000e-02 
 3.225829177588905e-07  1.200000000000000e+00  7.502577697955426e-01  7.747975125544008e-01  1.035367242603848e+00  1.421222801996448e-05 -8.679810658066294e-04  1.498812099241913e+00  2.500000000000000e-02 
 3.235829177588905e-07  1.200000000000000e+00  7.503009713940487e-01  7.769781676281022e-01  1.032283136173162e+00 -5.133909065797445e-06  8.765514596963394e-04  1.498871177077957e+00  2.500000000000000e-02 
 3.245829177588905e-07  1.200000000000000e+00  7.503045219199432e-01  7.788459029067232e-01  1.029451933988544e+00  1.266636013742032e-05 -8.857148468646685e-04  1.498891994869516e+00  2.500000000000000e-02 
 3.255829177588906e-07  1.200000000000000e+00  7.503149707558018e-01  7.805027804864867e-01  1.026854323326749e+00 -5.222012230350247e-06  8.934619757136492e-04  1.498901402980756e+00  2.500000000000000e-02 
 3.265829177588906e-07  1.200000000000000e+00  7.502996571579029e-01  7.819470316482787e-01  1.024440595004406e+00  1.143035162700164e-05 -9.019594555310773e-04  1.498905994474220e+00  2.500000000000000e-02 
 3.275829177588906e-07  1.200000000000000e+00  7.502988397844147e-01  7.832480781048962e-01  1.022210786046459e+00 -5.107600020222669e-06  9.089260226547623e-04  1.498907493245449e+00  2.500000000000000e-02 
 3.285829177588906e-07  1.200000000000000e+00  7.502763532420442e-01  7.843877920230941e-01  1.020131803338939e+00  1.038059609210693e-05 -9.167950902078700e-04  1.498907302468122e+00  2.500000000000000e-02 
 3.295829177588907e-07  1.200000000000000e+00  7.502707354976734e-01  7.854242715280804e-01  1.018216745412530e+00 -4.876398760747209e-06  9.230218824294212e-04  1.498906510137688e+00  2.500000000000000e-02 
 3.305829177588907e-07  1.200000000000000e+00  7.502450883701745e-01  7.863337574613064e-01  1.016440038068164e+00  9.454064461146468e-06 -9.302977472215325e-04  1.498905904302838e+00  2.500000000000000e-02 
 3.315829177588907e-07  1.200000000000000e+00  7.502373357761941e-01  7.871690544129417e-01  1.014818145575584e+00 -4.574211266962363e-06  9.358236995082303e-04  1.498905978556623e+00  2.500000000000000e-02 
 3.325829177588907e-07  1.200000000000000e+00  7.502104151160045e-01  7.879039994609411e-01  1.013325372647419e+00  8.615136340513360e-06 -9.425394382541988e-04  1.498906945759361e+00  2.500000000000000e-02 
 3.335829177588907e-07  1.200000000000000e+00  7.502018926920161e-01  7.885876952710047e-01  1.011976623917283e+00 -4.227647655054787e-06  9.474017075459705e-04  1.498908798297322e+00  2.500000000000000e-02 
 3.345829177588908e-07  1.200000000000000e+00  7.501747253754829e-01  7.891921859391328e-01  1.010743612877876e+00  7.842082546768200e-06 -9.535884063449404e-04  1.498911392779655e+00  2.500000000000000e-02 
 3.355829177588908e-07  1.200000000000000e+00  7.501661893271419e-01  7.897631291418856e-01  1.009638932027129e+00 -3.853155533667827e-06  9.578224433031959e-04  1.498914530730957e+00  2.500000000000000e-02 
 3.365829177588908e-07  1.200000000000000e+00  7.501393493907715e-01  7.902708942764469e-01  1.008632247281876e+00  7.120833885341030e-06 -9.635093296420853e-04  1.498918020382100e+00  2.500000000000000e-02 
 3.375829177588908e-07  1.200000000000000e+00  7.501312106999715e-01  7.907579196513490e-01  1.007735042280914e+00 -3.461392896649388e-06  9.671489484525533e-04  1.498921714926939e+00  2.500000000000000e-02 
 3.385829177588909e-07  1.200000000000000e+00  7.501050061359823e-01  7.911932037078536e-01  1.006916520222771e+00  6.441831097124093e-06 -9.723635138388692e-04  1.498925527581272e+00  2.500000000000000e-02 
 3.395829177588909e-07  1.200000000000000e+00  7.500974742330559e-01  7.916164279601624e-01  1.006188576491751e+00 -3.059524372615799e-06  9.754409599681110e-04  1.498929427824383e+00  2.500000000000000e-02 
 3.405829177588909e-07  1.200000000000000e+00  7.500720619138918e-01  7.919957280853642e-01  1.005521329349784e+00  5.798313465559584e-06 -9.802090738488250e-04  1.498933424955244e+00  2.500000000000000e-02 
 3.415829177588909e-07  1.200000000000000e+00  7.500652373591599e-01  7.923686144735750e-01  1.004928083714366e+00 -2.652506887658192e-06  9.827550897648883e-04  1.498937545647359e+00  2.500000000000000e-02 
 3.425829177588909e-07  1.200000000000000e+00  7.500406959349123e-01  7.927029035935177e-01  1.004380573643287e+00  5.185333527907787e-06 -9.871011053899331e-04  1.498941811450732e+00  2.500000000000000e-02 
 3.435829177588910e-07  1.200000000000000e+00  7.500346251445970e-01  7.930344731614257e-01  1.003893821088660e+00 -2.243848042455508e-06  9.891449941620296e-04  1.498946220569993e+00  2.500000000000000e-02 
 3.445829177588910e-07  1.200000000000000e+00  7.500109933680433e-01  7.933312574297172e-01  1.003441253420358e+00  4.599162058725128e-06 -9.930918469947311e-04  1.498950736701320e+00  2.500000000000000e-02 
 3.455829177588910e-07  1.200000000000000e+00  7.500056928594871e-01  7.936278943476764e-01  1.003039422043047e+00 -1.836073241076733e-06  9.946615338047343e-04  1.498955285624220e+00  2.500000000000000e-02 
 3.465829177588910e-07  1.200000000000000e+00  7.499829828089767e-01  7.938927132172575e-01  1.002663168666589e+00  4.036914051205800e-06 -9.982308330560665e-04  1.498959759178669e+00  2.500000000000000e-02 
 3.475829177588911e-07  1.200000000000000e+00  7.499784445510057e-01  7.941593470309229e-01  1.002330174013062e+00 -1.431024139554380e-06  9.993529245957140e-04  1.498964024759982e+00  2.500000000000000e-02 
 3.485829177588911e-07  1.200000000000000e+00  7.499566424569840e-01  7.943966560536032e-01  1.002016318596283e+00  3.496305430433280e-06 -1.002565038335084e-03  1.498967938413045e+00  2.500000000000000e-02 
 3.495829177588911e-07  1.200000000000000e+00  7.499528328682299e-01  7.946373842403276e-01  1.001740013354954e+00 -1.030055374502357e-06  1.003264880083283e-03  1.498971358943181e+00  2.500000000000000e-02 
 3.505829177588911e-07  1.200000000000000e+00  7.499318986530280e-01  7.948509671607611e-01  1.001477863327424e+00  2.975490079600580e-06 -1.006139014488323e-03  1.498974161266412e+00  2.500000000000000e-02 
 3.515829177588911e-07  1.200000000000000e+00  7.499287600201017e-01  7.950693091313370e-01  1.001248713025807e+00 -6.341677935001797e-07  1.006440745933951e-03  1.498976247097170e+00  2.500000000000000e-02 
 3.525829177588912e-07  1.200000000000000e+00  7.499086314795204e-01  7.952624225210189e-01  1.001029691199760e+00  2.472947821925431e-06 -1.008995019030599e-03  1.498977552272201e+00  2.500000000000000e-02 
 3.535829177588912e-07  1.200000000000000e+00  7.499060888318059e-01  7.954613963173016e-01  1.000839894348437e+00 -2.441008557057309e-07  1.008921626833654e-03  1.498978049993952e+00  2.500000000000000e-02 
 3.545829177588912e-07  1.200000000000000e+00  7.498866908963336e-01  7.956368105429268e-01  1.000656872710230e+00  1.987405651016563e-06 -1.011173137183867e-03  1.498977750444333e+00  2.500000000000000e-02 
 3.555829177588912e-07  1.200000000000000e+00  7.498846627298870e-01  7.958189609765417e-01  1.000499876343729e+00  1.396019611703393e-07  1.010746506292493e-03  1.498976697008543e+00  2.500000000000000e-02 
 3.565829177588913e-07  1.200000000000000e+00  7.498659188281457e-01  7.959789898319067e-01  1.000346834315921e+00  1.517781208224002e-06 -1.012711396960712e-03  1.498974960252427e+00  2.500000000000000e-02 
 3.575829177588913e-07  1.200000000000000e+00  7.498643280317885e-01  7.961464269883675e-01  1.000217095283381e+00  5.165460019278232e-07  1.011952359767949e-03  1.498972630291097e+00  2.500000000000000e-02 
 3.585829177588913e-07  1.200000000000000e+00  7.498461698668318e-01  7.962929772573375e-01  1.000088948966842e+00  1.063141486385035e-06 -1.013645877930929e-03  1.498969808802536e+00  2.500000000000000e-02 
 3.595829177588913e-07  1.200000000000000e+00  7.498449516144200e-01  7.964474359227098e-01  9.999818028102824e-01  8.864508543135353e-07  1.012574261494673e-03  1.498966601207682e+00  2.500000000000000e-02 
 3.605829177588913e-07  1.200000000000000e+00  7.498273249067358e-01  7.965820735572343e-01  9.998742933094852e-01  6.226721702041593e-07 -1.014010814043513e-03  1.498963109968600e+00  2.500000000000000e-02 
 3.615829177588914e-07  1.200000000000000e+00  7.498264300261527e-01  7.967249824130427e-01  9.997858489816080e-01  1.249124623389366e-06  1.012645485393971e-03  1.498959429138693e+00  2.500000000000000e-02 
 3.625829177588914e-07  1.200000000000000e+00  7.498092957093814e-01  7.968490011621342e-01  9.996954368671571e-01  1.956545076673125e-07 -1.013838690702721e-03  1.498955640673072e+00  2.500000000000000e-02 
 3.635829177588914e-07  1.200000000000000e+00  7.498086898904487e-01  7.969815479743142e-01  9.996224687599399e-01  1.604444563661962e-06  1.012197600309608e-03  1.498951812230278e+00  2.500000000000000e-02 
 3.645829177588914e-07  1.200000000000000e+00  7.497920218206424e-01  7.970960291587393e-01  9.995462246912418e-01 -2.185523482898140e-07 -1.013160336601275e-03  1.498947996609243e+00  2.500000000000000e-02 
 3.655829177588915e-07  1.200000000000000e+00  7.497916821969396e-01  7.972192140881204e-01  9.994860642132187e-01  1.952342274618158e-06  1.011260560073251e-03  1.498944232293580e+00  2.500000000000000e-02 
 3.665829177588915e-07  1.200000000000000e+00  7.497754631519538e-01  7.973250731712902e-01  9.994215644767591e-01 -6.205249923114295e-07 -1.012005010513124e-03  1.498940545060041e+00  2.500000000000000e-02 
 3.675829177588915e-07  1.200000000000000e+00  7.497753740614690e-01  7.974397489467622e-01  9.993720020355740e-01  2.292792298529254e-06  1.009862788531539e-03  1.498936950054963e+00  2.500000000000000e-02 
 3.685829177588915e-07  1.200000000000000e+00  7.497595916937954e-01  7.975377700076349e-01  9.993172388173706e-01 -1.010786470027272e-06 -1.010400483309559e-03  1.498933454278523e+00  2.500000000000000e-02 
 3.693914588794458e-07  1.200000000000000e+00  7.497611986541129e-01  7.976256739108528e-01  9.992848850301721e-01  2.670042639554323e-06  1.007786552364704e-03  1.498930701386469e+00  2.500000000000000e-02 
 3.702000000000001e-07  1.199999999999960e+00  7.497472666407049e-01  7.976987886232003e-01  9.992453687900918e-01 -1.467728241229339e-06 -1.007834212753820e-03  1.498928013174735e+00  2.500000000000000e-02 
 3.702200000000001e-07  1.079999999999824e+00  7.495436287285504e-01  7.974781810158539e-01  9.992419805008742e-01 -1.103142727073092e-05 -2.690433346721690e-05  1.498927947429571e+00  2.500000000000000e-02 
 3.702600000000001e-07  8.399999999998699e-01  7.492897868052252e-01  7.972150249431319e-01  9.992341485586329e-01  1.155844802333284e-05  4.137563106352799e-05  1.498927815437755e+00  2.500000000000000e-02 
 3.703300000000001e-07  4.200000000000289e-01  7.533068900734518e-01  8.016696751932668e-01  9.993129158571312e-01  1.399693248993505e-04 -4.389155845750985e-05  1.498927588325229e+00  2.500000000000000e-02 
 3.704000000000001e-07  0.000000000000000e+00  7.697914618360048e-01  8.186438829081661e-01  9.997207445086147e-01 -1.392372418002721e-02  4.601415105442572e-05  1.498927479986571e+00  2.500000000000000e-02 
 3.704080397272879e-07  0.000000000000000e+00  7.721741962517096e-01  8.210893130549431e-01  9.997910890235021e-01 -9.632185023485966e-03  1.794908744290975e-06  1.498927487663769e+00  2.500000000000000e-02 
 3.704241191818634e-07  0.000000000000000e+00  7.762661077046964e-01  8.253150962735927e-01  9.999179341403499e-01 -1.567709728544029e-03 -6.816092627023861e-06  1.498927520200361e+00  2.500000000000000e-02 
 3.704524990329683e-07  0.000000000000000e+00  7.806131611239040e-01  8.299509112082610e-01  9.999435427598146e-01  2.557746653958093e-05  5.493436248535791e-06  1.498927695860304e+00  2.500000000000000e-02 
 3.704822592298527e-07  0.000000000000000e+00  7.818062767312924e-01  8.318976454601473e-01  9.993278289291152e-01 -4.015988517279121e-04 -5.237333602989311e-06  1.498928134684407e+00  2.500000000000000e-02 
 3.705183384359320e-07  0.000000000000000e+00  7.805499625214910e-01  8.324940870151768e-01  9.967081914309931e-01  3.409036658382601e-04  4.418371151995543e-06  1.498929240003801e+00  2.500000000000000e-02 
 3.705597078948316e-07  0.000000000000000e+00  7.761772555157740e-01  8.325965382593994e-01  9.890380335653621e-01 -3.243289019808105e-04 -5.699648759239748e-06  1.498931656256364e+00  2.500000000000000e-02 
 3.706031339974899e-07  0.000000000000000e+00  7.679852154240413e-01  8.325648515791819e-01  9.780228232906325e-01  2.986027147972723e-04 -6.973531994679017e-05  1.498935955914173e+00  2.500000000000000e-02 
 3.706423675580046e-07  0.000000000000000e+00  7.598216236320229e-01  8.324919109994262e-01  9.676405785525581e-01 -2.673482871729302e-04 -2.272984759940087e-04  1.498941672965916e+00  2.500000000000000e-02 
 3.706846093718597e-07  0.000000000000000e+00  7.514537755026476e-01  8.323953355386614e-01  9.603666996201567e-01  2.381138063336939e-04  2.077616151018917e-03  1.498949866311311e+00  2.500000000000000e-02 
 3.707296529834684e-07  0.000000000000000e+00  7.479442029418769e-01  8.322927511309500e-01  9.565857554508808e-01 -2.116141040688614e-04  5.131030820264491e-03  1.498960735070942e+00  2.500000000000000e-02 
 3.707770783931143e-07  0.000000000000000e+00  7.474622680857944e-01  8.321759702425675e-01  9.560840258562535e-01  1.882429862693231e-04  4.079407083849866e-03  1.498974012179413e+00  2.500000000000000e-02 
 3.708327476859754e-07  0.000000000000000e+00  7.474013978651761e-01  8.320240641092891e-01  9.561903543175188e-01 -1.695645330004459e-04 -5.098356946927191e-04  1.498990874989576e+00  2.500000000000000e-02 
 3.709195135777228e-07  0.000000000000000e+00  7.474519496443318e-01  8.317772480808296e-01  9.564419132996130e-01  1.585759843896224e-04  3.079202010637302e-04  1.499016656136408e+00  2.500000000000000e-02 
 3.710031317727878e-07  0.000000000000000e+00  7.475407051917431e-01  8.315310578497477e-01  9.568450470664217e-01 -1.474929657225828e-04 -1.865287245239334e-04  1.499037948733789e+00  2.500000000000000e-02 
 3.711577039173690e-07  0.000000000000000e+00  7.476552803595469e-01  8.310728843285907e-01  9.574144487502181e-01  1.420164564730173e-04  1.638587720407585e-04  1.499062692822535e+00  2.500000000000000e-02 
 3.714668482065315e-07  0.000000000000000e+00  7.478227764214419e-01  8.301667436331110e-01  9.586648766838777e-01 -1.390962371855294e-04 -1.388656411281527e-04  1.499064806701357e+00  2.500000000000000e-02 
 3.719147542059090e-07  0.000000000000000e+00  7.479623095133364e-01  8.289164805164776e-01  9.602536365209929e-01  1.373945937757279e-04  1.410182026766650e-04  1.499015643779265e+00  2.500000000000000e-02 
 3.727699058176185e-07  0.000000000000000e+00  7.481107799108369e-01  8.267483918845081e-01  9.631550864410997e-01 -1.362514105072712e-04 -1.270850872155777e-04  1.498926798828095e+00  2.500000000000000e-02 
 3.737699058176185e-07  0.000000000000000e+00  7.482159939280905e-01  8.245375150080472e-01  9.661142475769716e-01  1.355970426609166e-04  1.324355013513746e-04  1.498882837807525e+00  2.500000000000000e-02 
 3.747699058176185e-07  0.000000000000000e+00  7.482974860285665e-01  8.226095252893897e-01  9.688846131087903e-01 -1.346026444409248e-04 -1.212752032229868e-04  1.498869886818967e+00  2.500000000000000e-02 
 3.757699058176186e-07  0.000000000000000e+00  7.483673572537357e-01  8.209153156063173e-01  9.713433904625701e-01  1.339580093106880e-04  1.252538853146279e-04  1.498864009607886e+00  2.500000000000000e-02 
 3.767699058176186e-07  0.000000000000000e+00  7.484269080933827e-01  8.194159126907180e-01  9.736980722432494e-01 -1.328838271928539e-04 -1.157890004175983e-04  1.498861937215469e+00  2.500000000000000e-02 
 3.777699058176186e-07  0.000000000000000e+00  7.484823879457803e-01  8.180859577899703e-01  9.757989368530581e-01  1.323434281061307e-04  1.187284320376221e-04  1.498862378308739e+00  2.500000000000000e-02 
 3.787699058176186e-07  0.000000000000000e+00  7.485307129462430e-01  8.169012263385036e-01  9.778286611361409e-01 -1.312786422706233e-04 -1.103860414350199e-04  1.498864026211393e+00  2.500000000000000e-02 
 3.797699058176187e-07  0.000000000000000e+00  7.485780701857350e-01  8.158449892937877e-01  9.796272510564483e-01  1.308303962048563e-04  1.126171254121948e-04  1.498865980247458e+00  2.500000000000000e-02 
 3.807699058176187e-07  0.000000000000000e+00  7.486189265015616e-01  8.148990987472682e-01  9.813655050113075e-01 -1.297671268838965e-04 -1.051521876319510e-04  1.498867507155589e+00  2.500000000000000e-02 
 3.817699058176187e-07  0.000000000000000e+00  7.486608394093830e-01  8.140512312981200e-01  9.828840825625215e-01  1.291511441516947e-04  1.071800138762976e-04  1.498868180945544e+00  2.500000000000000e-02 
 3.827699058176187e-07  0.000000000000000e+00  7.486961087937923e-01  8.132862765026121e-01  9.843498294142472e-01 -1.281871227828482e-04 -1.003088632818583e-04  1.498867840905147e+00  2.500000000000000e-02 
 3.837699058176187e-07  0.000000000000000e+00  7.487337050020008e-01  8.125948728678164e-01  9.856088288391519e-01  1.276617288340570e-04  1.019173105173175e-04  1.498866531148110e+00  2.500000000000000e-02 
 3.847699058176188e-07  0.000000000000000e+00  7.487643937488749e-01  8.119648256338167e-01  9.868266650183173e-01 -1.265375789118370e-04 -9.580597910305702e-05  1.498864421307582e+00  2.500000000000000e-02 
 3.857699058176188e-07  0.000000000000000e+00  7.487985154134252e-01  8.113895709659935e-01  9.878550998505876e-01  1.261064533992761e-04  9.708556887646782e-05  1.498861740093302e+00  2.500000000000000e-02 
 3.867699058176188e-07  0.000000000000000e+00  7.488253681409780e-01  8.108595824102541e-01  9.888579902757109e-01 -1.249935419606372e-04 -9.144619828585030e-05  1.498858694996606e+00  2.500000000000000e-02 
 3.877699058176188e-07  0.000000000000000e+00  7.488565662788490e-01  8.103707685287156e-01  9.896913485530708e-01  1.245680972875862e-04  9.254658111774991e-05  1.498855439811382e+00  2.500000000000000e-02 
 3.887699058176189e-07  0.000000000000000e+00  7.488800939226556e-01  8.099159043841568e-01  9.905159730519435e-01 -1.234663026135986e-04 -8.731024597511886e-05  1.498852057644153e+00  2.500000000000000e-02 
 3.897699058176189e-07  0.000000000000000e+00  7.489087753321035e-01  8.094929001705032e-01  9.911905427115674e-01  1.230465396641459e-04  8.826939868839158e-05  1.498848574303975e+00  2.500000000000000e-02 
 3.907699058176189e-07  0.000000000000000e+00  7.489293829053165e-01  8.090962483376281e-01  9.918717434834931e-01 -1.219557564864519e-04 -8.338183521835996e-05  1.498844974825922e+00  2.500000000000000e-02 
 3.917699058176189e-07  0.000000000000000e+00  7.489558693666051e-01  8.087252498021433e-01  9.924198748531307e-01  1.215416741363790e-04  8.422802304228543e-05  1.498841229897985e+00  2.500000000000000e-02 
 3.927699058176189e-07  0.000000000000000e+00  7.489738830122306e-01  8.083755220930956e-01  9.929870955222879e-01 -1.204617966045703e-04 -7.964562915295382e-05  1.498837317133012e+00  2.500000000000000e-02 
 3.937699058176190e-07  0.000000000000000e+00  7.489984313764453e-01  8.080472176014387e-01  9.934349399583263e-01  1.200533918083425e-04  8.040030787065641e-05  1.498833240588763e+00  2.500000000000000e-02 
 3.947699058176190e-07  0.000000000000000e+00  7.490141171101788e-01  8.077366154352815e-01  9.939111770883083e-01 -1.189843135951644e-04 -7.608745191328948e-05  1.498829039832795e+00  2.500000000000000e-02 
 3.957699058176190e-07  0.000000000000000e+00  7.490369377310813e-01  8.074443414431536e-01  9.942786442099651e-01  1.185815814855423e-04  7.676719461447871e-05  1.498824793374547e+00  2.500000000000000e-02 
 3.967699058176190e-07  0.000000000000000e+00  7.490505211998666e-01  8.071670441042048e-01  9.946811522401113e-01 -1.175231958892612e-04 -7.269434042528630e-05  1.498820612683366e+00  2.500000000000000e-02 
 3.977699058176191e-07  0.000000000000000e+00  7.490717971805584e-01  8.069056085571215e-01  9.949830958809157e-01  1.171261298375563e-04  7.331214980862765e-05  1.498816632728093e+00  2.500000000000000e-02 
 3.987699058176191e-07  0.000000000000000e+00  7.490834822017229e-01  8.066569048311147e-01  9.953248173755089e-01 -1.160783298498082e-04 -6.945451396586283e-05  1.498812997673822e+00  2.500000000000000e-02 
 3.997699058176191e-07  0.000000000000000e+00  7.491033848982999e-01  8.064219815589657e-01  9.955725167753352e-01  1.156869215612381e-04  7.002073597163921e-05  1.498809847355221e+00  2.500000000000000e-02 
 4.007699058176191e-07  0.000000000000000e+00  7.491133657591101e-01  8.061978727832629e-01  9.958634774044280e-01 -1.146495999717173e-04 -6.635730294017958e-05  1.498807303567316e+00  2.500000000000000e-02 
 4.017699058176191e-07  0.000000000000000e+00  7.491320624315856e-01  8.059857584628162e-01  9.960658589028929e-01  1.142638395580145e-04  6.688027519163651e-05  1.498805460401598e+00  2.500000000000000e-02 
 4.027699058176192e-07  0.000000000000000e+00  7.491405275617197e-01  8.057828196606323e-01  9.963141762774296e-01 -1.132368890252254e-04 -6.339305973199395e-05  1.498804377041436e+00  2.500000000000000e-02 
 4.037699058176192e-07  0.000000000000000e+00  7.491581807717563e-01  8.055903577952532e-01  9.964786029994069e-01  1.128567650667549e-04  6.387957963617614e-05  1.498804075587581e+00  2.500000000000000e-02 
 4.047699058176192e-07  0.000000000000000e+00  7.491653092711530e-01  8.054056930272318e-01  9.966910770138866e-01 -1.118400781893542e-04 -6.055306419232329e-05  1.498804541602225e+00  2.500000000000000e-02 
