 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  1.771132712460413e-22  1.771132712460413e-22  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.480556565055835e-23 -2.961113130111671e-23  0.000000000000000e+00 
 5.000000000000000e-11  4.660626948684059e-22  1.774019320089008e-22  5.355672213228920e-23  6.732628953452684e-25  1.080918872059638e-27 -1.328513283377025e-23 -2.657026566754049e-23  2.161837744119277e-27 
 1.000000000000000e-10  3.683702271019906e-22  1.775927095264763e-22  8.422204822080890e-23  1.111353936387316e-24  1.609955547428317e-27 -1.134453663891131e-23 -2.268907327782261e-23  3.219911094856634e-27 
 2.000000000000000e-10 -1.487314547051793e-18 -1.605105997724346e-21  1.952119558563310e-17  1.050543283055508e-17  4.811853600336288e-23 -2.636520740723849e-20 -5.273041481447699e-20  9.623707200672576e-23 
 4.000000000000000e-10 -1.893376077247391e-19 -3.477329630950098e-21  4.742076450513551e-17  2.711463327217038e-17 -1.572630148107718e-22 -6.724185536258797e-20 -1.344837107251759e-19 -3.145260296215436e-22 
 8.000000000000000e-10 -5.871624102299519e-19 -7.756258067908508e-21  7.339942219996628e-17  2.495129051188590e-17 -8.661788501498522e-22 -9.386429075767348e-20 -1.877285815153470e-19 -1.732357700299704e-21 
 1.600000000000000e-09  4.068859283826487e-19 -7.204136197505755e-21  1.245564261815463e-16  2.557478466764190e-17 -7.800335825870165e-22 -3.888668049167722e-20 -7.777336098335444e-20 -1.560067165174033e-21 
 3.200000000000000e-09  9.321023072990316e-20 -4.879123107505309e-21  1.729515260104860e-16  2.866428082956321e-17 -4.781956128368258e-22  1.662956855628092e-20  3.325913711256184e-20 -9.563912256736515e-22 
 6.400000000000000e-09 -3.770560209956810e-20 -4.301817946964914e-21  2.007803354144886e-16  2.436559495365117e-17 -3.261739134688686e-22  1.322784502894707e-20  2.645569005789414e-20 -6.523478269377372e-22 
 1.140000000000000e-08 -7.704101255431056e-22 -3.773576079612009e-21  2.136597636304020e-16  2.584695906628043e-17  1.124182350326144e-22  5.362313231649632e-21  1.072462646329926e-20  2.248364700652288e-22 
 1.640000000000000e-08 -1.425291778208511e-20 -4.263459352468795e-21  2.246666231854394e-16  2.513847142830740e-17  1.293301313864168e-22 -1.566536488053841e-22 -3.133072976107682e-22  2.586602627728335e-22 
 2.140000000000000e-08  1.437375469651186e-20 -3.251721997175249e-21  2.197231369899907e-16  2.311795789982129e-17  9.951848187517274e-23 -9.206659027050568e-22 -1.841331805410114e-21  1.990369637503455e-22 
