 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  7.478762400666429e-09  7.478762400666429e-09  2.857586712311364e-07  7.294906138492794e-08  1.319999998980321e+00  3.599999999651557e+00 -6.968852162003714e-10 -2.039358903971333e-09 
 5.000000000000000e-10  7.478762398434313e-09  7.478762400644330e-09  2.857586717762179e-07  7.294906178969082e-08  1.319999998980319e+00  3.599999999651566e+00 -6.968683408103971e-10 -2.039361568506592e-09 
 1.000000000000000e-09  7.478762393230143e-09  7.478762400570922e-09  2.857586713432111e-07  7.294906174475121e-08  1.319999998980319e+00  3.599999999651572e+00 -6.968559063125213e-10 -2.039362012595802e-09 
 2.000000000000000e-09  7.478762414046825e-09  7.478762400672687e-09  2.857586709555574e-07  7.294906129501133e-08  1.319999998980320e+00  3.599999999651561e+00 -6.968781107730138e-10 -2.039360680328173e-09 
 4.000000000000000e-09  7.478762391929100e-09  7.478762400547263e-09  2.857586711669183e-07  7.294906089395330e-08  1.319999998980320e+00  3.599999999651552e+00 -6.968967625198275e-10 -2.039360680328173e-09 
 8.000000000000000e-09  7.478762407324771e-09  7.478762400761942e-09  2.857586710613765e-07  7.294906138001663e-08  1.319999998980319e+00  3.599999999651557e+00 -6.968861043787911e-10 -2.039361124417383e-09 
 1.600000000000000e-08  7.478762410685798e-09  7.478762401787884e-09  2.857586713348385e-07  7.294906127870620e-08  1.319999998980321e+00  3.599999999651566e+00 -6.968683408103971e-10 -2.039357571703704e-09 
 3.200000000000000e-08  7.478762401957970e-09  7.478762402503832e-09  2.857586711310914e-07  7.294906143125627e-08  1.319999998980322e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039356239436074e-09 
 6.400000000000000e-08  7.478762404180585e-09  7.478762403382901e-09  2.857586712700830e-07  7.294906134466599e-08  1.319999998980323e+00  3.599999999651561e+00 -6.968781107730138e-10 -2.039353130811605e-09 
 1.140000000000000e-07  7.478762407839767e-09  7.478762405411595e-09  2.857586712517324e-07  7.294906127666020e-08  1.319999998980323e+00  3.599999999651561e+00 -6.968789989514335e-10 -2.039353130811605e-09 
 1.640000000000000e-07  7.478762410170802e-09  7.478762407721015e-09  2.857586710761683e-07  7.294906121042271e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366453487901e-09 
 2.140000000000000e-07  7.478762412013945e-09  7.478762409900072e-09  2.857586712203667e-07  7.294906134803178e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968745580593350e-10 -2.039366453487901e-09 
 2.640000000000000e-07  7.478762414101035e-09  7.478762412016268e-09  2.857586710455931e-07  7.294906147516998e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366453487901e-09 
 3.140000000000000e-07  7.478762415944178e-09  7.478762414010672e-09  2.857586711902278e-07  7.294906140756231e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968763344161744e-10 -2.039366453487901e-09 
 3.640000000000000e-07  7.478762417895742e-09  7.478762415963581e-09  2.857586711703851e-07  7.294906133670617e-08  1.319999998980317e+00  3.599999999651561e+00 -6.968772225945941e-10 -2.039366453487901e-09 
 4.140000000000000e-07  7.478762419982831e-09  7.478762417961864e-09  2.857586711501134e-07  7.294906126953615e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968718935240759e-10 -2.039365565309481e-09 
 4.640000000000000e-07  7.478762422557812e-09  7.478762420199900e-09  2.857586711394330e-07  7.294906139627720e-08  1.319999998980318e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039365121220271e-09 
 5.140000000000001e-07  7.478762423913064e-09  7.478762422132773e-09  2.857586712821647e-07  7.294906132908239e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366897577111e-09 
 5.640000000000001e-07  7.478762426216994e-09  7.478762424153036e-09  2.857586712655767e-07  7.294906125792882e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968701171672365e-10 -2.039366009398691e-09 
 6.140000000000002e-07  7.478762427707772e-09  7.478762425978984e-09  2.857586712491537e-07  7.294906139263942e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366453487901e-09 
 6.640000000000002e-07  7.478762430309857e-09  7.478762428076522e-09  2.857586712326184e-07  7.294906132401161e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366009398691e-09 
 7.140000000000003e-07  7.478762432125896e-09  7.478762430115781e-09  2.857586712162995e-07  7.294906125039935e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039366453487901e-09 
 7.640000000000003e-07  7.478762434456930e-09  7.478762432260093e-09  2.857586711990076e-07  7.294906138332101e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968701171672365e-10 -2.039366453487901e-09 
 8.140000000000004e-07  7.478762435974813e-09  7.478762434174844e-09  2.857586711883273e-07  7.294906131399025e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039365565309481e-09 
 8.640000000000004e-07  7.478762437574012e-09  7.478762435917462e-09  2.857586711666996e-07  7.294906144240856e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366453487901e-09 
 9.140000000000005e-07  7.478762372792932e-09  7.478762411016174e-09  2.857586711529268e-07  7.294906117970562e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968745580593350e-10 -2.039366453487901e-09 
 9.640000000000004e-07  7.478762459366475e-09  7.478762425376037e-09  2.857586712908394e-07  7.294906150955175e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968763344161744e-10 -2.039366453487901e-09 
 1.014000000000000e-06  7.478762445949473e-09  7.478762436477384e-09  2.857586711232236e-07  7.294906123690028e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366009398691e-09 
 1.064000000000000e-06  7.478762445163427e-09  7.478762442172070e-09  2.857586710970347e-07  7.294906136821578e-08  1.319999998980316e+00  3.599999999651562e+00 -6.968763344161744e-10 -2.039367341666320e-09 
 1.114000000000000e-06  7.478762379758931e-09  7.478762418345752e-09  2.857586712486651e-07  7.294906150640377e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366453487901e-09 
 1.164000000000000e-06  7.478762466874575e-09  7.478762432992018e-09  2.857586710730780e-07  7.294906144129180e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366897577111e-09 
 1.214000000000000e-06  7.478762453538889e-09  7.478762444140019e-09  2.857586712098476e-07  7.294906137010955e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366453487901e-09 
 1.264000000000000e-06  7.478762453132313e-09  7.478762449966537e-09  2.857586711977091e-07  7.294906130356828e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968692289888168e-10 -2.039366453487901e-09 
 1.314000000000000e-06  7.478762454568881e-09  7.478762452972779e-09  2.857586711758060e-07  7.294906123194487e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968701171672365e-10 -2.039366453487901e-09 
 1.364000000000000e-06  7.478762390085957e-09  7.478762428419299e-09  2.857586713198391e-07  7.294906136216746e-08  1.319999998980317e+00  3.599999999651566e+00 -6.968683408103971e-10 -2.039366453487901e-09 
 1.414000000000000e-06  7.478762408869759e-09  7.478762415688788e-09  2.857586711433868e-07  7.294906129480946e-08  1.319999998980317e+00  3.599999999651566e+00 -6.968674526319774e-10 -2.039366453487901e-09 
 1.464000000000000e-06  7.478762412908412e-09  7.478762412030535e-09  2.857586711216520e-07  7.294906142277172e-08  1.319999998980317e+00  3.599999999651566e+00 -6.968674526319774e-10 -2.039366897577111e-09 
 1.514000000000000e-06  7.478762414209455e-09  7.478762412170453e-09  2.857586712642208e-07  7.294906135236294e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366453487901e-09 
 1.564000000000000e-06  7.478762416025493e-09  7.478762413740453e-09  2.857586712499607e-07  7.294906128538948e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968763344161744e-10 -2.039366897577111e-09 
 1.614000000000000e-06  7.478762418139688e-09  7.478762415814147e-09  2.857586710788257e-07  7.294906121137477e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968745580593350e-10 -2.039366009398691e-09 
 1.664000000000000e-06  7.478762419603361e-09  7.478762417744572e-09  2.857586710590351e-07  7.294906135367602e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968718935240759e-10 -2.039366453487901e-09 
 1.714000000000000e-06  7.478762421338084e-09  7.478762419568063e-09  2.857586711989513e-07  7.294906127902987e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366453487901e-09 
 1.764000000000000e-06  7.478762424075695e-09  7.478762421735814e-09  2.857586711836690e-07  7.294906140920639e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366453487901e-09 
 1.813999999999999e-06  7.478762425159897e-09  7.478762423538997e-09  2.857586713247748e-07  7.294906134199778e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366453487901e-09 
 1.863999999999999e-06  7.478762427409616e-09  7.478762425447881e-09  2.857586711479405e-07  7.294906126829796e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366453487901e-09 
 1.913999999999999e-06  7.478762429957491e-09  7.478762427633503e-09  2.857586712907870e-07  7.294906140061221e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968692289888168e-10 -2.039366453487901e-09 
 1.963999999999999e-06  7.478762431312744e-09  7.478762429542324e-09  2.857586711147113e-07  7.294906133016149e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039366897577111e-09 
 2.013999999999999e-06  7.478762433481148e-09  7.478762431499617e-09  2.857586712481716e-07  7.294906126342923e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366897577111e-09 
 2.063999999999999e-06  7.478762435134557e-09  7.478762433345051e-09  2.857586710844087e-07  7.294906139448880e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366453487901e-09 
 2.113999999999999e-06  7.478762370190847e-09  7.478762408452456e-09  2.857586712188976e-07  7.294906133040120e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366897577111e-09 
 2.163999999999999e-06  7.478762389110175e-09  7.478762395737024e-09  2.857586712055148e-07  7.294906146218890e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968718935240759e-10 -2.039366453487901e-09 
 2.213999999999999e-06  7.478762393392773e-09  7.478762392256237e-09  2.857586711858330e-07  7.294906119177474e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968701171672365e-10 -2.039366009398691e-09 
 2.263999999999999e-06  7.478762394314345e-09  7.478762392383323e-09  2.857586713298177e-07  7.294906132045298e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366009398691e-09 
 2.313999999999999e-06  7.478762396509854e-09  7.478762394059353e-09  2.857586711571567e-07  7.294906125621261e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366453487901e-09 
 2.363999999999999e-06  7.478762398027737e-09  7.478762395981915e-09  2.857586712953940e-07  7.294906138474381e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366453487901e-09 
 2.413999999999999e-06  7.478762399735356e-09  7.478762397867804e-09  2.857586711224606e-07  7.294906131470631e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968718935240759e-10 -2.039366453487901e-09 
 2.463999999999999e-06  7.478762402256126e-09  7.478762400000312e-09  2.857586712611838e-07  7.294906124460119e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968710053456562e-10 -2.039366453487901e-09 
 2.513999999999999e-06  7.478762404397425e-09  7.478762402185660e-09  2.857586710873366e-07  7.294906138696702e-08  1.319999998980317e+00  3.599999999651567e+00 -6.968665644535577e-10 -2.039366009398691e-09 
 2.563999999999999e-06  7.478762473732154e-09  7.478762431241327e-09  2.857586712261087e-07  7.294906131473869e-08  1.319999998980317e+00  3.599999999651566e+00 -6.968683408103971e-10 -2.039366453487901e-09 
 2.613999999999999e-06  7.478762458444903e-09  7.478762447933891e-09  2.857586712116938e-07  7.294906124450072e-08  1.319999998980317e+00  3.599999999651566e+00 -6.968683408103971e-10 -2.039366453487901e-09 
 2.663999999999999e-06  7.478762458634639e-09  7.478762455552703e-09  2.857586711951557e-07  7.294906118019613e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039366453487901e-09 
 2.713999999999998e-06  7.478762460965674e-09  7.478762459241654e-09  2.857586711756979e-07  7.294906131462614e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968718935240759e-10 -2.039366453487901e-09 
 2.763999999999998e-06  7.478762463025658e-09  7.478762461493046e-09  2.857586711630643e-07  7.294906124074750e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968763344161744e-10 -2.039366453487901e-09 
 2.813999999999998e-06  7.478762397865107e-09  7.478762436492149e-09  2.857586711428489e-07  7.294906137334880e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968754462377547e-10 -2.039366453487901e-09 
 2.863999999999998e-06  7.478762484547071e-09  7.478762450713939e-09  2.857586711272312e-07  7.294906130599310e-08  1.319999998980317e+00  3.599999999651562e+00 -6.968763344161744e-10 -2.039366453487901e-09 
 2.913999999999998e-06  7.478762470859018e-09  7.478762461616329e-09  2.857586712718657e-07  7.294906123796138e-08  1.319999998980317e+00  3.599999999651561e+00 -6.968772225945941e-10 -2.039366453487901e-09 
 2.963999999999998e-06  7.478762470777703e-09  7.478762467461357e-09  2.857586710983400e-07  7.294906136691787e-08  1.319999998980317e+00  3.599999999651563e+00 -6.968736698809153e-10 -2.039366453487901e-09 
 3.013999999999998e-06  7.478762472322691e-09  7.478762470574897e-09  2.857586712366853e-07  7.294906129037454e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968718935240759e-10 -2.039366453487901e-09 
 3.063999999999998e-06  7.478762407568717e-09  7.478762445995134e-09  2.857586712241074e-07  7.294906143227400e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039366453487901e-09 
 3.113999999999998e-06  7.478762426623570e-09  7.478762433330555e-09  2.857586712048097e-07  7.294906136043786e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968692289888168e-10 -2.039366453487901e-09 
 3.163999999999998e-06  7.478762430499592e-09  7.478762429665255e-09  2.857586711919607e-07  7.294906149229078e-08  1.319999998980317e+00  3.599999999651567e+00 -6.968656762751380e-10 -2.039366897577111e-09 
 3.213999999999998e-06  7.478762431881950e-09  7.478762429818872e-09  2.857586711674570e-07  7.294906122672868e-08  1.319999998980317e+00  3.599999999651566e+00 -6.968674526319774e-10 -2.039366453487901e-09 
 3.263999999999998e-06  7.478762433454043e-09  7.478762431303665e-09  2.857586713192456e-07  7.294906135485560e-08  1.319999998980317e+00  3.599999999651567e+00 -6.968665644535577e-10 -2.039366009398691e-09 
 3.313999999999998e-06  7.478762435568238e-09  7.478762433306453e-09  2.857586713015683e-07  7.294906128109591e-08  1.319999998980317e+00  3.599999999651565e+00 -6.968692289888168e-10 -2.039366453487901e-09 
 3.363999999999998e-06  7.478762370028216e-09  7.478762408395717e-09  2.857586711193210e-07  7.294906141666237e-08  1.319999998980317e+00  3.599999999651564e+00 -6.968727817024956e-10 -2.039366453487901e-09 
