 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  4.879553041794989e-07  4.879553041794989e-07  1.318998991333015e-05  1.612753844263736e-05  1.079999907915276e+00  2.999999987764451e+00 -2.447109714864837e-08 -1.841694472481947e-07 
 5.000000000000000e-10  4.879553041348128e-07  4.879553041790564e-07  1.318998991396513e-05  1.612753844437687e-05  1.079999907915277e+00  2.999999987764454e+00 -2.447109270775627e-08 -1.841694463600163e-07 
 1.000000000000000e-09  4.879553041729767e-07  4.879553041789962e-07  1.318998991330138e-05  1.612753844269788e-05  1.079999907915277e+00  2.999999987764455e+00 -2.447109093139943e-08 -1.841694454718379e-07 
 2.000000000000000e-09  4.879553041686399e-07  4.879553041788258e-07  1.318998991367443e-05  1.612753844303376e-05  1.079999907915277e+00  2.999999987764452e+00 -2.447109626046995e-08 -1.841694454718379e-07 
 4.000000000000000e-09  4.879553041903240e-07  4.879553041789622e-07  1.318998991303491e-05  1.612753844220586e-05  1.079999907915277e+00  2.999999987764447e+00 -2.447110514225415e-08 -1.841694454718379e-07 
 8.000000000000000e-09  4.879553041708083e-07  4.879553041786928e-07  1.318998991328185e-05  1.612753844251465e-05  1.079999907915277e+00  2.999999987764436e+00 -2.447112734671464e-08 -1.841694454718379e-07 
 1.600000000000000e-08  4.879553041636526e-07  4.879553041771789e-07  1.318998991356759e-05  1.612753844243341e-05  1.079999907915278e+00  2.999999987764448e+00 -2.447110336589731e-08 -1.841694445836595e-07 
 3.200000000000000e-08  4.879553041767172e-07  4.879553041760884e-07  1.318998991307656e-05  1.612753844249646e-05  1.079999907915278e+00  2.999999987764459e+00 -2.447108116143681e-08 -1.841694450277487e-07 
 6.400000000000000e-08  4.879553041589363e-07  4.879553041706991e-07  1.318998991340976e-05  1.612753844270371e-05  1.079999907915278e+00  2.999999987764453e+00 -2.447109359593469e-08 -1.841694441395703e-07 
 1.140000000000000e-07  4.879553041901613e-07  4.879553041761890e-07  1.318998991325245e-05  1.612753844258094e-05  1.079999907915278e+00  2.999999987764456e+00 -2.447108737868575e-08 -1.841694445836595e-07 
 1.640000000000000e-07  4.879553041703204e-07  4.879553041749395e-07  1.318998991334673e-05  1.612753844253728e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447110070136205e-08 -1.841694414750350e-07 
 2.140000000000000e-07  4.879553041604813e-07  4.879553041689063e-07  1.318998991333512e-05  1.612753844248829e-05  1.079999907915280e+00  2.999999987764449e+00 -2.447110158954047e-08 -1.841694410309458e-07 
 2.640000000000000e-07  4.879553041522143e-07  4.879553041610229e-07  1.318998991332550e-05  1.612753844254528e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447110070136205e-08 -1.841694414750350e-07 
 3.140000000000000e-07  4.879553041448688e-07  4.879553041529845e-07  1.318998991330920e-05  1.612753844253582e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447109981318363e-08 -1.841694414750350e-07 
 3.640000000000000e-07  4.879553041376859e-07  4.879553041452575e-07  1.318998991342508e-05  1.612753844247204e-05  1.079999907915279e+00  2.999999987764449e+00 -2.447110158954047e-08 -1.841694414750350e-07 
 4.140000000000000e-07  4.879553041672576e-07  4.879553041525122e-07  1.318998991339964e-05  1.612753844260373e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109803682679e-08 -1.841694419191242e-07 
 4.640000000000000e-07  4.879553041470372e-07  4.879553041517732e-07  1.318998991323582e-05  1.612753844250048e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109892500521e-08 -1.841694414750350e-07 
 5.140000000000001e-07  4.879553041760125e-07  4.879553041613211e-07  1.318998991321224e-05  1.612753844262306e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447110070136205e-08 -1.841694414750350e-07 
 5.640000000000001e-07  4.879553041943355e-07  4.879553041764365e-07  1.318998991332308e-05  1.612753844244423e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109803682679e-08 -1.841694414750350e-07 
 6.140000000000002e-07  4.879553041735188e-07  4.879553041782925e-07  1.318998991343774e-05  1.612753844258368e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109892500521e-08 -1.841694414750350e-07 
 6.640000000000002e-07  4.879553041651163e-07  4.879553041733933e-07  1.318998991328360e-05  1.612753844249876e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447109981318363e-08 -1.841694414750350e-07 
 7.140000000000003e-07  4.879553041956908e-07  4.879553041813324e-07  1.318998991327319e-05  1.612753844260337e-05  1.079999907915279e+00  2.999999987764452e+00 -2.447109626046995e-08 -1.841694414750350e-07 
 7.640000000000003e-07  4.879553041763649e-07  4.879553041809332e-07  1.318998991339502e-05  1.612753844264779e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447110070136205e-08 -1.841694414750350e-07 
 8.140000000000004e-07  4.879553041675286e-07  4.879553041754916e-07  1.318998991324846e-05  1.612753844265228e-05  1.079999907915279e+00  2.999999987764452e+00 -2.447109626046995e-08 -1.841694419191242e-07 
 8.640000000000004e-07  4.879553041604271e-07  4.879553041683774e-07  1.318998991322974e-05  1.612753844266018e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109714864837e-08 -1.841694419191242e-07 
 9.140000000000005e-07  4.879553041522143e-07  4.879553041604893e-07  1.318998991334471e-05  1.612753844242605e-05  1.079999907915279e+00  2.999999987764450e+00 -2.447109981318363e-08 -1.841694414750350e-07 
 9.640000000000004e-07  4.879553041448959e-07  4.879553041526744e-07  1.318998991333406e-05  1.612753844255784e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109714864837e-08 -1.841694419191242e-07 
 1.014000000000000e-06  4.879553041738712e-07  4.879553041595902e-07  1.318998991331317e-05  1.612753844245264e-05  1.079999907915279e+00  2.999999987764453e+00 -2.447109359593469e-08 -1.841694414750350e-07 
 1.064000000000000e-06  4.879553041537050e-07  4.879553041586193e-07  1.318998991329353e-05  1.612753844256230e-05  1.079999907915279e+00  2.999999987764453e+00 -2.447109359593469e-08 -1.841694419191242e-07 
 1.114000000000000e-06  4.879553041453296e-07  4.879553041531091e-07  1.318998991328013e-05  1.612753844257778e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109803682679e-08 -1.841694419191242e-07 
 1.164000000000000e-06  4.879553041379299e-07  4.879553041459354e-07  1.318998991325935e-05  1.612753844276379e-05  1.079999907915279e+00  2.999999987764451e+00 -2.447109714864837e-08 -1.841694419191242e-07 
 1.214000000000000e-06  4.879553041674202e-07  4.879553041530945e-07  1.318998991324249e-05  1.612753844260907e-05  1.079999907915279e+00  2.999999987764452e+00 -2.447109537229153e-08 -1.841694414750350e-07 
 1.264000000000000e-06  4.879553041470101e-07  4.879553041520926e-07  1.318998991335827e-05  1.612753844261656e-05  1.079999907915279e+00  2.999999987764452e+00 -2.447109537229153e-08 -1.841694419191242e-07 
 1.314000000000000e-06  4.879553041393394e-07  4.879553041467909e-07  1.318998991334902e-05  1.612753844262159e-05  1.079999907915279e+00  2.999999987764452e+00 -2.447109537229153e-08 -1.841694414750350e-07 
 1.364000000000000e-06  4.879553041674202e-07  4.879553041539822e-07  1.318998991332130e-05  1.612753844254937e-05  1.079999907915280e+00  2.999999987764453e+00 -2.447109448411311e-08 -1.841694410309458e-07 
