 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  2.511756607160105e-09  2.511756607160105e-09  1.590783190674897e-07  4.060479612167861e-08  1.079999999510135e+00  2.999999999839489e+00 -3.210223198379936e-10 -9.797296307567649e-10 
 5.000000000000001e-12  2.511757524192859e-09  2.511756607251799e-09  1.590786029710902e-07  4.060480506445188e-08  1.079999999510136e+00  2.999999999839495e+00 -3.210098853401178e-10 -9.797287425783452e-10 
 1.000000000000000e-11  2.511757191125952e-09  2.511756607310181e-09  1.590787013606534e-07  4.060480063741015e-08  1.079999999510136e+00  2.999999999839502e+00 -3.209965626638223e-10 -9.797278543999255e-10 
 2.000000000000000e-11  2.511756816425681e-09  2.511756607381972e-09  1.590787022910219e-07  4.060478730635576e-08  1.079999999510135e+00  2.999999999839506e+00 -3.209876808796253e-10 -9.797291866675550e-10 
 4.000000000000000e-11  2.511756636014439e-09  2.511756607446261e-09  1.590784645060766e-07  4.060478064097369e-08  1.079999999510136e+00  2.999999999839507e+00 -3.209867927012056e-10 -9.797282984891353e-10 
 8.000000000000001e-11  2.511756684586697e-09  2.511756607534678e-09  1.590781652791256e-07  4.060479376247178e-08  1.079999999510136e+00  2.999999999839501e+00 -3.209974508422420e-10 -9.797274103107156e-10 
 1.600000000000000e-10  2.511756538869925e-09  2.511756607539488e-09  1.590781776904736e-07  4.060480373106783e-08  1.079999999510137e+00  2.999999999839489e+00 -3.210223198379936e-10 -9.797269662215058e-10 
 3.200000000000000e-10  2.511756596115799e-09  2.511756607521439e-09  1.590783246030426e-07  4.060479642145626e-08  1.079999999510136e+00  2.999999999839478e+00 -3.210436361200664e-10 -9.797282984891353e-10 
 6.400000000000001e-10  2.511756606524140e-09  2.511756607503238e-09  1.590783445245417e-07  4.060479550643207e-08  1.079999999510135e+00  2.999999999839468e+00 -3.210631760452998e-10 -9.797291866675550e-10 
 1.140000000000000e-09  2.511756577033841e-09  2.511756607304422e-09  1.590783200969626e-07  4.060479608706728e-08  1.079999999510135e+00  2.999999999839461e+00 -3.210773869000150e-10 -9.797291866675550e-10 
 1.640000000000000e-09  2.511756586574820e-09  2.511756607101306e-09  1.590783176530775e-07  4.060479616573527e-08  1.079999999510135e+00  2.999999999839455e+00 -3.210907095763105e-10 -9.797291866675550e-10 
 2.140000000000000e-09  2.511756570094947e-09  2.511756606788975e-09  1.590783186228336e-07  4.060479640462522e-08  1.079999999510135e+00  2.999999999839451e+00 -3.210978150036681e-10 -9.797296307567649e-10 
 2.640000000000000e-09  2.511756633412354e-09  2.511756606861867e-09  1.590783194140387e-07  4.060479576369368e-08  1.079999999510135e+00  2.999999999839448e+00 -3.211031440741863e-10 -9.797296307567649e-10 
 3.140000000000000e-09  2.511756637749163e-09  2.511756607090556e-09  1.590783186951228e-07  4.060479589338815e-08  1.079999999510135e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797291866675550e-10 
 3.640000000000000e-09  2.511756615197758e-09  2.511756607219971e-09  1.590783190501300e-07  4.060479619728226e-08  1.079999999510136e+00  2.999999999839450e+00 -3.210995913605075e-10 -9.797287425783452e-10 
 4.140000000000000e-09  2.511756609126226e-09  2.511756607275448e-09  1.590783189598644e-07  4.060479593466547e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211013677173469e-10 -9.797287425783452e-10 
 4.640000000000001e-09  2.511756646422780e-09  2.511756607553072e-09  1.590783195357356e-07  4.060479631233509e-08  1.079999999510136e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797287425783452e-10 
 5.140000000000001e-09  2.511756669841547e-09  2.511756608057507e-09  1.590783186851999e-07  4.060479589604856e-08  1.079999999510135e+00  2.999999999839451e+00 -3.210987031820878e-10 -9.797291866675550e-10 
 5.640000000000001e-09  2.511756668974185e-09  2.511756608627960e-09  1.590783191478258e-07  4.060479624082620e-08  1.079999999510136e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797287425783452e-10 
 6.140000000000002e-09  2.511756623871375e-09  2.511756608917801e-09  1.590783186364371e-07  4.060479589766955e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211013677173469e-10 -9.797287425783452e-10 
 6.640000000000002e-09  2.511756666372100e-09  2.511756609394267e-09  1.590783190949229e-07  4.060479593771632e-08  1.079999999510136e+00  2.999999999839448e+00 -3.211031440741863e-10 -9.797287425783452e-10 
 7.140000000000002e-09  2.511756632544992e-09  2.511756609705353e-09  1.590783191992344e-07  4.060479597067399e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211022558957666e-10 -9.797287425783452e-10 
 7.640000000000003e-09  2.511756588309544e-09  2.511756609666667e-09  1.590783190802991e-07  4.060479643188299e-08  1.079999999510135e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797291866675550e-10 
 8.140000000000002e-09  2.511756616932481e-09  2.511756609701976e-09  1.590783188898530e-07  4.060479615189677e-08  1.079999999510135e+00  2.999999999839451e+00 -3.210987031820878e-10 -9.797291866675550e-10 
 8.640000000000002e-09  2.511756662035292e-09  2.511756610060246e-09  1.590783193620772e-07  4.060479584342770e-08  1.079999999510136e+00  2.999999999839451e+00 -3.210978150036681e-10 -9.797287425783452e-10 
 9.140000000000001e-09  2.511756670708909e-09  2.511756610580525e-09  1.590783186400658e-07  4.060479615074215e-08  1.079999999510136e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797287425783452e-10 
 9.640000000000001e-09  2.511756615197758e-09  2.511756610783381e-09  1.590783189386901e-07  4.060479630267743e-08  1.079999999510136e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797282984891353e-10 
 1.014000000000000e-08  2.511756672443632e-09  2.511756611258898e-09  1.590783191504874e-07  4.060479576991108e-08  1.079999999510136e+00  2.999999999839450e+00 -3.210995913605075e-10 -9.797287425783452e-10 
 1.064000000000000e-08  2.511756600452608e-09  2.511756611344789e-09  1.590783191189947e-07  4.060479603217332e-08  1.079999999510136e+00  2.999999999839451e+00 -3.210987031820878e-10 -9.797282984891353e-10 
 1.114000000000000e-08  2.511756622136652e-09  2.511756611444699e-09  1.590783188137091e-07  4.060479607481408e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211013677173469e-10 -9.797282984891353e-10 
 1.164000000000000e-08  2.511756662035292e-09  2.511756611812820e-09  1.590783190563131e-07  4.060479582682375e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211013677173469e-10 -9.797278543999255e-10 
 1.214000000000000e-08  2.511756677647803e-09  2.511756612370707e-09  1.590783191617651e-07  4.060479652025854e-08  1.079999999510136e+00  2.999999999839450e+00 -3.210995913605075e-10 -9.797282984891353e-10 
 1.264000000000000e-08  2.511756670708909e-09  2.511756612941784e-09  1.590783186681708e-07  4.060479580339970e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211022558957666e-10 -9.797287425783452e-10 
 1.314000000000000e-08  2.511756632544992e-09  2.511756613260705e-09  1.590783191642249e-07  4.060479598316811e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211022558957666e-10 -9.797287425783452e-10 
 1.364000000000000e-08  2.511756588309544e-09  2.511756613201069e-09  1.590783191928152e-07  4.060479645768820e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211022558957666e-10 -9.797282984891353e-10 
 1.414000000000000e-08  2.511756656831121e-09  2.511756613470262e-09  1.590783187579559e-07  4.060479607308977e-08  1.079999999510136e+00  2.999999999839448e+00 -3.211031440741863e-10 -9.797287425783452e-10 
 1.464000000000000e-08  2.511756672443632e-09  2.511756613949951e-09  1.590783188694750e-07  4.060479586490908e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211022558957666e-10 -9.797282984891353e-10 
 1.514000000000000e-08  2.511756642085972e-09  2.511756614295120e-09  1.590783191681817e-07  4.060479612821826e-08  1.079999999510136e+00  2.999999999839449e+00 -3.211022558957666e-10 -9.797278543999255e-10 
 1.564000000000000e-08  2.511756627340822e-09  2.511756614495810e-09  1.590783187469717e-07  4.060479596777932e-08  1.079999999510136e+00  2.999999999839450e+00 -3.211004795389272e-10 -9.797282984891353e-10 
