 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  2.447184809291853e-08  2.447184809291853e-08  8.596297282567053e-07  4.782219311934824e-07  1.319999995491751e+00  3.599999999027840e+00 -1.944320260349741e-09 -9.016497326541639e-09 
 5.000000000000000e-11  2.447184748594067e-08  2.447184809231216e-08  8.596294273383476e-07  4.782219359126183e-07  1.319999995491751e+00  3.599999999027797e+00 -1.944406413656452e-09 -9.016497770630849e-09 
 1.000000000000000e-10  2.447184711817929e-08  2.447184809133900e-08  8.596294665612044e-07  4.782219209867322e-07  1.319999995491752e+00  3.599999999027742e+00 -1.944516547780495e-09 -9.016496882452429e-09 
 2.000000000000000e-10  2.447184689960413e-08  2.447184808913304e-08  8.596298734670502e-07  4.782219319522988e-07  1.319999995491753e+00  3.599999999027631e+00 -1.944737704207000e-09 -9.016495106095590e-09 
 4.000000000000000e-10  2.447184715634321e-08  2.447184808513916e-08  8.596299192445596e-07  4.782219372227411e-07  1.319999995491751e+00  3.599999999027463e+00 -1.945074323828067e-09 -9.016497770630849e-09 
 8.000000000000000e-10  2.447184746338926e-08  2.447184807898917e-08  8.596296973161811e-07  4.782219300411485e-07  1.319999995491749e+00  3.599999999027246e+00 -1.945507754896880e-09 -9.016501323344528e-09 
 1.600000000000000e-09  2.447184793610141e-08  2.447184807275728e-08  8.596296988578353e-07  4.782219305258343e-07  1.319999995491751e+00  3.599999999027086e+00 -1.945827499127972e-09 -9.016498658809269e-09 
 3.200000000000000e-09  2.447184820541723e-08  2.447184807036478e-08  8.596297316383356e-07  4.782219314844384e-07  1.319999995491752e+00  3.599999999027045e+00 -1.945909211542585e-09 -9.016496438363220e-09 
 6.400000000000000e-09  2.447184816942172e-08  2.447184807218468e-08  8.596297290041716e-07  4.782219310407711e-07  1.319999995491750e+00  3.599999999027065e+00 -1.945870131692118e-09 -9.016499546987689e-09 
 1.140000000000000e-08  2.447184808637183e-08  2.447184807402859e-08  8.596297282737649e-07  4.782219313945090e-07  1.319999995491751e+00  3.599999999027087e+00 -1.945826610949553e-09 -9.016497770630849e-09 
 1.640000000000000e-08  2.447184804235322e-08  2.447184807262509e-08  8.596297283540907e-07  4.782219310084872e-07  1.319999995491751e+00  3.599999999027081e+00 -1.945837269090589e-09 -9.016497326541639e-09 
 2.140000000000000e-08  2.447184803996798e-08  2.447184807014543e-08  8.596297281622852e-07  4.782219312723414e-07  1.319999995491752e+00  3.599999999027076e+00 -1.945847927231625e-09 -9.016496882452429e-09 
 2.640000000000000e-08  2.447184809027496e-08  2.447184807062863e-08  8.596297282002933e-07  4.782219311722746e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945846150874786e-09 -9.016496882452429e-09 
 3.140000000000000e-08  2.447184805709837e-08  2.447184806993400e-08  8.596297282283368e-07  4.782219314120544e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945847039053206e-09 -9.016496882452429e-09 
 3.640000000000000e-08  2.447184809808121e-08  2.447184807147612e-08  8.596297282465853e-07  4.782219312812454e-07  1.319999995491752e+00  3.599999999027078e+00 -1.945844374517947e-09 -9.016496882452429e-09 
 4.139999999999999e-08  2.447184805948362e-08  2.447184807120851e-08  8.596297283105499e-07  4.782219312419312e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 4.639999999999999e-08  2.447184809894858e-08  2.447184807285864e-08  8.596297282314641e-07  4.782219311655051e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 5.139999999999999e-08  2.447184805753205e-08  2.447184807241639e-08  8.596297282320909e-07  4.782219311109172e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 5.639999999999999e-08  2.447184810090014e-08  2.447184807405843e-08  8.596297282756555e-07  4.782219310377082e-07  1.319999995491752e+00  3.599999999027078e+00 -1.945844374517947e-09 -9.016496882452429e-09 
 6.139999999999999e-08  2.447184806186886e-08  2.447184807380971e-08  8.596297281901085e-07  4.782219312208130e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 6.640000000000000e-08  2.447184809959910e-08  2.447184807534383e-08  8.596297282437156e-07  4.782219311499536e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945842598161107e-09 -9.016496882452429e-09 
 7.140000000000000e-08  2.447184811586213e-08  2.447184807835564e-08  8.596297282516878e-07  4.782219313356554e-07  1.319999995491751e+00  3.599999999027078e+00 -1.945844374517947e-09 -9.016497770630849e-09 
 7.640000000000001e-08  2.447184806490463e-08  2.447184807845614e-08  8.596297281499490e-07  4.782219311513089e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945841709982687e-09 -9.016496882452429e-09 
 8.140000000000001e-08  2.447184805276156e-08  2.447184807688164e-08  8.596297282411508e-07  4.782219309438197e-07  1.319999995491752e+00  3.599999999027080e+00 -1.945840821804268e-09 -9.016496882452429e-09 
 8.640000000000002e-08  2.447184810220118e-08  2.447184807797208e-08  8.596297281231489e-07  4.782219311585154e-07  1.319999995491752e+00  3.599999999027081e+00 -1.945839045447428e-09 -9.016496882452429e-09 
 9.140000000000002e-08  2.447184806468779e-08  2.447184807748258e-08  8.596297282555469e-07  4.782219314079683e-07  1.319999995491752e+00  3.599999999027080e+00 -1.945839933625848e-09 -9.016496882452429e-09 
 9.640000000000003e-08  2.447184810415275e-08  2.447184807899650e-08  8.596297283230351e-07  4.782219310414605e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 1.014000000000000e-07  2.447184806382043e-08  2.447184807852110e-08  8.596297282075710e-07  4.782219311786104e-07  1.319999995491752e+00  3.599999999027080e+00 -1.945840821804268e-09 -9.016496882452429e-09 
 1.064000000000000e-07  2.447184810610431e-08  2.447184808009649e-08  8.596297282673512e-07  4.782219313689184e-07  1.319999995491752e+00  3.599999999027080e+00 -1.945840821804268e-09 -9.016496882452429e-09 
 1.114000000000000e-07  2.447184806295306e-08  2.447184807951733e-08  8.596297282626383e-07  4.782219311109003e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 1.164000000000000e-07  2.447184805211104e-08  2.447184807762345e-08  8.596297283162792e-07  4.782219309739673e-07  1.319999995491752e+00  3.599999999027078e+00 -1.945843486339527e-09 -9.016496882452429e-09 
 1.214000000000000e-07  2.447184804755739e-08  2.447184807515248e-08  8.596297282355671e-07  4.782219311775347e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945842598161107e-09 -9.016496882452429e-09 
 1.264000000000000e-07  2.447184804387111e-08  2.447184807242522e-08  8.596297282524502e-07  4.782219311555440e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 1.314000000000001e-07  2.447184809374441e-08  2.447184807290540e-08  8.596297283120542e-07  4.782219310757417e-07  1.319999995491752e+00  3.599999999027080e+00 -1.945839933625848e-09 -9.016496882452429e-09 
 1.364000000000001e-07  2.447184805948362e-08  2.447184807221660e-08  8.596297281843623e-07  4.782219310053549e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945841709982687e-09 -9.016496882452429e-09 
 1.414000000000001e-07  2.447184810003278e-08  2.447184807373986e-08  8.596297282759265e-07  4.782219312262425e-07  1.319999995491752e+00  3.599999999027078e+00 -1.945844374517947e-09 -9.016496882452429e-09 
 1.464000000000001e-07  2.447184806013414e-08  2.447184807336552e-08  8.596297281551058e-07  4.782219311403076e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945841709982687e-09 -9.016496882452429e-09 
 1.514000000000001e-07  2.447184804538899e-08  2.447184807150000e-08  8.596297282048063e-07  4.782219310301628e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945841709982687e-09 -9.016496882452429e-09 
 1.564000000000001e-07  2.447184809309388e-08  2.447184807226665e-08  8.596297282326194e-07  4.782219310024598e-07  1.319999995491752e+00  3.599999999027079e+00 -1.945841709982687e-09 -9.016496882452429e-09 
 1.614000000000001e-07  2.447184805818257e-08  2.447184807162597e-08  8.596297282427703e-07  4.782219311926898e-07  1.319999995491752e+00  3.599999999027077e+00 -1.945845262696366e-09 -9.016496882452429e-09 
 1.664000000000001e-07  2.447184810090014e-08  2.447184807325540e-08  8.596297283044987e-07  4.782219311153133e-07  1.319999995491752e+00  3.599999999027082e+00 -1.945835492733750e-09 -9.016496882452429e-09 
 1.714000000000001e-07  2.447184805970046e-08  2.447184807291741e-08  8.596297282024210e-07  4.782219310034033e-07  1.319999995491752e+00  3.599999999027080e+00 -1.945840821804268e-09 -9.016496882452429e-09 
 1.764000000000001e-07  2.447184804343742e-08  2.447184807096929e-08  8.596297282644848e-07  4.782219312495223e-07  1.319999995491752e+00  3.599999999027081e+00 -1.945838157269009e-09 -9.016496882452429e-09 
 1.814000000000001e-07  2.447184803910062e-08  2.447184806836871e-08  8.596297283070601e-07  4.782219309265741e-07  1.319999995491752e+00  3.599999999027081e+00 -1.945839045447428e-09 -9.016496882452429e-09 
