 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 0.000000000000000e+00  5.258518551537982e-07  5.258518551537982e-07  1.440088732118988e-05  1.570245050662668e-05  1.319999891197208e+00  3.599999984980805e+00 -3.003839044168899e-08 -2.176055846625502e-07 
 5.000000000000000e-11  5.258518554311642e-07  5.258518551540753e-07  1.440088732491442e-05  1.570245050549687e-05  1.319999891197206e+00  3.599999984980801e+00 -3.003839843529477e-08 -2.176055877711747e-07 
 1.000000000000000e-10  5.258518551952418e-07  5.258518551541164e-07  1.440088732311984e-05  1.570245050426869e-05  1.319999891197205e+00  3.599999984980796e+00 -3.003840909343580e-08 -2.176055904357099e-07 
 2.000000000000000e-10  5.258518553409586e-07  5.258518551543734e-07  1.440088732456053e-05  1.570245051001062e-05  1.319999891197201e+00  3.599999984980806e+00 -3.003838777715373e-08 -2.176055979852265e-07 
 4.000000000000000e-10  5.258518551189140e-07  5.258518551544936e-07  1.440088731644029e-05  1.570245050696879e-05  1.319999891197200e+00  3.599999984980820e+00 -3.003836024362272e-08 -2.176056010938510e-07 
 8.000000000000000e-10  5.258518551883029e-07  5.258518551547508e-07  1.440088732180232e-05  1.570245050586984e-05  1.319999891197200e+00  3.599999984980820e+00 -3.003835935544430e-08 -2.176056002056725e-07 
 1.600000000000000e-09  5.258518551440675e-07  5.258518551548530e-07  1.440088732198290e-05  1.570245050574147e-05  1.319999891197206e+00  3.599999984980812e+00 -3.003837711901269e-08 -2.176055873270855e-07 
 3.200000000000000e-09  5.258518551067709e-07  5.258518551540275e-07  1.440088732183550e-05  1.570245050812032e-05  1.319999891197209e+00  3.599999984980793e+00 -3.003841353432790e-08 -2.176055828861934e-07 
 6.400000000000000e-09  5.258518551353938e-07  5.258518551527023e-07  1.440088732057959e-05  1.570245050644880e-05  1.319999891197211e+00  3.599999984980797e+00 -3.003840642890054e-08 -2.176055775571228e-07 
 1.140000000000000e-08  5.258518551568610e-07  5.258518551522072e-07  1.440088732140448e-05  1.570245050610229e-05  1.319999891197212e+00  3.599999984980796e+00 -3.003840909343580e-08 -2.176055771130336e-07 
 1.640000000000000e-08  5.258518551427664e-07  5.258518551514625e-07  1.440088732108584e-05  1.570245050680588e-05  1.319999891197209e+00  3.599999984980796e+00 -3.003840731707896e-08 -2.176055815539257e-07 
 2.140000000000000e-08  5.258518551473201e-07  5.258518551509709e-07  1.440088732122773e-05  1.570245050659257e-05  1.319999891197209e+00  3.599999984980796e+00 -3.003840909343580e-08 -2.176055819980149e-07 
 2.640000000000000e-08  5.258518551429833e-07  5.258518551503180e-07  1.440088732124153e-05  1.570245050667638e-05  1.319999891197209e+00  3.599999984980795e+00 -3.003840998161422e-08 -2.176055819980149e-07 
 3.140000000000000e-08  5.258518551468864e-07  5.258518551498996e-07  1.440088732131105e-05  1.570245050647412e-05  1.319999891197209e+00  3.599999984980796e+00 -3.003840820525738e-08 -2.176055819980149e-07 
 3.640000000000000e-08  5.258518551143603e-07  5.258518551475476e-07  1.440088732117555e-05  1.570245050656709e-05  1.319999891197209e+00  3.599999984980792e+00 -3.003841619886316e-08 -2.176055819980149e-07 
 4.139999999999999e-08  5.258518551349602e-07  5.258518551460258e-07  1.440088732119126e-05  1.570245050651982e-05  1.319999891197209e+00  3.599999984980793e+00 -3.003841353432790e-08 -2.176055819980149e-07 
 4.639999999999999e-08  5.258518551392970e-07  5.258518551451297e-07  1.440088732125717e-05  1.570245050662661e-05  1.319999891197209e+00  3.599999984980797e+00 -3.003840642890054e-08 -2.176055819980149e-07 
 5.139999999999999e-08  5.258518551392970e-07  5.258518551444852e-07  1.440088732121282e-05  1.570245050659094e-05  1.319999891197209e+00  3.599999984980799e+00 -3.003840198800845e-08 -2.176055815539257e-07 
 5.639999999999999e-08  5.258518551414654e-07  5.258518551440950e-07  1.440088732128396e-05  1.570245050658406e-05  1.319999891197209e+00  3.599999984980799e+00 -3.003840287618686e-08 -2.176055819980149e-07 
 6.139999999999999e-08  5.258518551377791e-07  5.258518551435783e-07  1.440088732110005e-05  1.570245050653445e-05  1.319999891197209e+00  3.599999984980796e+00 -3.003840731707896e-08 -2.176055819980149e-07 
 6.640000000000000e-08  5.258518551401643e-07  5.258518551432035e-07  1.440088732116061e-05  1.570245050664596e-05  1.319999891197209e+00  3.599999984980795e+00 -3.003840998161422e-08 -2.176055815539257e-07 
 7.140000000000000e-08  5.258518551366949e-07  5.258518551426796e-07  1.440088732116407e-05  1.570245050658736e-05  1.319999891197209e+00  3.599999984980795e+00 -3.003840998161422e-08 -2.176055819980149e-07 
 7.640000000000001e-08  5.258518551377791e-07  5.258518551422096e-07  1.440088732117445e-05  1.570245050668093e-05  1.319999891197209e+00  3.599999984980795e+00 -3.003840998161422e-08 -2.176055819980149e-07 
 8.140000000000001e-08  5.258518551353938e-07  5.258518551416367e-07  1.440088732122896e-05  1.570245050663989e-05  1.319999891197209e+00  3.599999984980797e+00 -3.003840554072212e-08 -2.176055819980149e-07 
 8.640000000000002e-08  5.258518551358275e-07  5.258518551410946e-07  1.440088732110912e-05  1.570245050645189e-05  1.319999891197209e+00  3.599999984980797e+00 -3.003840642890054e-08 -2.176055815539257e-07 
 9.140000000000002e-08  5.258518551375622e-07  5.258518551407044e-07  1.440088732121588e-05  1.570245050656405e-05  1.319999891197209e+00  3.599999984980797e+00 -3.003840642890054e-08 -2.176055815539257e-07 
 9.640000000000003e-08  5.258518551379959e-07  5.258518551404133e-07  1.440088732100208e-05  1.570245050651451e-05  1.319999891197209e+00  3.599999984980799e+00 -3.003840287618686e-08 -2.176055819980149e-07 
 1.014000000000000e-07  5.258518551345265e-07  5.258518551399544e-07  1.440088732125822e-05  1.570245050664553e-05  1.319999891197209e+00  3.599999984980796e+00 -3.003840909343580e-08 -2.176055815539257e-07 
 1.064000000000000e-07  5.258518551605473e-07  5.258518551410980e-07  1.440088732125277e-05  1.570245050674306e-05  1.319999891197209e+00  3.599999984980799e+00 -3.003840287618686e-08 -2.176055815539257e-07 
 1.114000000000000e-07  5.258518551434169e-07  5.258518551416003e-07  1.440088732125531e-05  1.570245050652567e-05  1.319999891197209e+00  3.599999984980800e+00 -3.003840021165161e-08 -2.176055819980149e-07 
 1.164000000000000e-07  5.258518551421159e-07  5.258518551417895e-07  1.440088732122923e-05  1.570245050662629e-05  1.319999891197209e+00  3.599999984980800e+00 -3.003840109983003e-08 -2.176055819980149e-07 
