LVSDB input file passed, bypassing LVS
(133, 0) -> (topvia2_drw)
(46, 0) -> (pwell pwell_sub)
(8, 0) -> (metal1_con)
(10, 0) -> (metal2_con)
(30, 0) -> (metal3_con)
(50, 0) -> (metal4_con)
(126, 0) -> (topmetal1_con)
(134, 0) -> (topmetal2_con)
(67, 0) -> (metal5_n_cap)
Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C194;CTX_L30_3;FILL_L50_7;0.025;
C195;CTX_L30_3;FILL_L50_8;0.004;
C196;CTX_L30_3;FILL_L50_9;0.007;
C197;CTX_L30_3;FILL_L8_10;0.004;
C198;CTX_L30_3;FILL_L8_11;0.004;
C199;CTX_L30_3;FILL_L8_12;0.004;
C200;CTX_L30_3;FILL_L8_13;0.004;
C201;CTX_L30_3;FILL_L8_14;0.004;
C202;CTX_L30_3;FILL_L8_15;0.004;
C203;CTX_L30_3;FILL_L8_8;0.004;
C204;CTX_L30_3;FILL_L8_9;0.004;
C205;CTX_L30_3;VSUBS;0.121;
C206;CTX_L30_4;CTX_L30_5;4.306;
C207;CTX_L30_4;CTX_L67_5;0.092;
C208;CTX_L30_4;FILL_L10_10;0.06;
C209;CTX_L30_4;FILL_L10_11;0.06;
C210;CTX_L30_4;FILL_L10_4;0.005;
C211;CTX_L30_4;FILL_L10_5;0.005;
C212;CTX_L30_4;FILL_L10_6;0.005;
C213;CTX_L30_4;FILL_L10_7;0.005;
C214;CTX_L30_4;FILL_L10_8;0.06;
C215;CTX_L30_4;FILL_L10_9;0.06;
C216;CTX_L30_4;FILL_L126_0;0.009;
C217;CTX_L30_4;FILL_L50_10;0.012;
C218;CTX_L30_4;FILL_L50_11;0.012;
C219;CTX_L30_4;FILL_L50_4;0.007;
C220;CTX_L30_4;FILL_L50_5;0.014;
C221;CTX_L30_4;FILL_L50_6;0.014;
C222;CTX_L30_4;FILL_L50_7;0.014;
C223;CTX_L30_4;FILL_L50_8;0.006;
C224;CTX_L30_4;FILL_L50_9;0.012;
C225;CTX_L30_4;FILL_L8_10;0.003;
C226;CTX_L30_4;FILL_L8_11;0.003;
C227;CTX_L30_4;FILL_L8_12;0.004;
C228;CTX_L30_4;FILL_L8_13;0.004;
C229;CTX_L30_4;FILL_L8_14;0.004;
C230;CTX_L30_4;FILL_L8_15;0.004;
C231;CTX_L30_4;FILL_L8_8;0.003;
C232;CTX_L30_4;FILL_L8_9;0.003;
C233;CTX_L30_4;VSUBS;0.096;
C234;CTX_L30_5;CTX_L30_6;4.306;
C235;CTX_L30_5;CTX_L67_5;0.051;
C236;CTX_L30_5;CTX_L67_6;0.051;
C237;CTX_L30_5;FILL_L10_10;0.126;
C238;CTX_L30_5;FILL_L10_11;0.126;
C239;CTX_L30_5;FILL_L10_8;0.12;
C240;CTX_L30_5;FILL_L10_9;0.126;
C241;CTX_L30_5;FILL_L126_0;0.034;
C242;CTX_L30_5;FILL_L50_10;0.02;
C243;CTX_L30_5;FILL_L50_11;0.02;
C244;CTX_L30_5;FILL_L50_4;0.004;
C245;CTX_L30_5;FILL_L50_5;0.009;
C246;CTX_L30_5;FILL_L50_6;0.009;
C247;CTX_L30_5;FILL_L50_7;0.009;
C248;CTX_L30_5;FILL_L50_8;0.01;
C249;CTX_L30_5;FILL_L50_9;0.02;
C250;CTX_L30_5;FILL_L8_12;0.002;
C251;CTX_L30_5;FILL_L8_13;0.003;
C252;CTX_L30_5;FILL_L8_14;0.003;
C253;CTX_L30_5;FILL_L8_15;0.003;
C254;CTX_L30_5;VSUBS;0.045;
C255;CTX_L30_6;CTX_L30_7;0.213;
C256;CTX_L30_6;CTX_L67_6;0.092;
C257;CTX_L30_6;CTX_L67_7;0.009;
C258;CTX_L30_6;FILL_L10_10;0.244;
C259;CTX_L30_6;FILL_L10_11;0.244;
C260;CTX_L30_6;FILL_L10_8;0.238;
C261;CTX_L30_6;FILL_L10_9;0.244;
C262;CTX_L30_6;FILL_L126_0;0.019;
C263;CTX_L30_6;FILL_L50_10;0.16;
C264;CTX_L30_6;FILL_L50_11;0.16;
C265;CTX_L30_6;FILL_L50_4;0.003;
C266;CTX_L30_6;FILL_L50_5;0.005;
C267;CTX_L30_6;FILL_L50_6;0.005;
C268;CTX_L30_6;FILL_L50_7;0.005;
C269;CTX_L30_6;FILL_L50_8;0.08;
C270;CTX_L30_6;FILL_L50_9;0.16;
C271;CTX_L30_6;FILL_L8_12;0.002;
C272;CTX_L30_6;FILL_L8_13;0.003;
C273;CTX_L30_6;FILL_L8_14;0.003;
C274;CTX_L30_6;FILL_L8_15;0.003;
C275;CTX_L30_6;VSUBS;0.217;
C276;CTX_L30_7;CTX_L67_7;0.009;
C277;CTX_L30_7;FILL_L10_10;0.062;
C278;CTX_L30_7;FILL_L10_11;0.062;
C279;CTX_L30_7;FILL_L10_8;0.062;
C280;CTX_L30_7;FILL_L10_9;0.062;
C281;CTX_L30_7;FILL_L126_0;0.014;
C282;CTX_L30_7;FILL_L50_10;0.25;
C283;CTX_L30_7;FILL_L50_11;0.241;
C284;CTX_L30_7;FILL_L50_8;0.125;
C285;CTX_L30_7;FILL_L50_9;0.25;
C286;CTX_L30_7;FILL_L8_12;0.003;
C287;CTX_L30_7;FILL_L8_13;0.003;
C288;CTX_L30_7;FILL_L8_14;0.003;
C289;CTX_L30_7;FILL_L8_15;0.003;
C290;CTX_L30_7;VSUBS;0.899;
C291;CTX_L67_0;CTX_L67_1;4.409;
C292;CTX_L67_0;FILL_L10_0;0.012;
C293;CTX_L67_0;FILL_L10_1;0.011;
C294;CTX_L67_0;FILL_L10_2;0.011;
C295;CTX_L67_0;FILL_L10_3;0.012;
C296;CTX_L67_0;FILL_L10_4;0.002;
C297;CTX_L67_0;FILL_L10_5;0.002;
C298;CTX_L67_0;FILL_L10_6;0.002;
C299;CTX_L67_0;FILL_L10_7;0.002;
C300;CTX_L67_0;FILL_L126_0;0.154;
C301;CTX_L67_0;FILL_L30_0;0.001;
C302;CTX_L67_0;FILL_L30_1;0.001;
C303;CTX_L67_0;FILL_L30_2;0.001;
C304;CTX_L67_0;FILL_L30_3;0.001;
C305;CTX_L67_0;FILL_L30_4;0.001;
C306;CTX_L67_0;FILL_L30_5;0.001;
C307;CTX_L67_0;FILL_L30_6;0.001;
C308;CTX_L67_0;FILL_L50_0;0.016;
C309;CTX_L67_0;FILL_L50_1;0.033;
C310;CTX_L67_0;FILL_L50_2;0.033;
C311;CTX_L67_0;FILL_L50_3;0.033;
C312;CTX_L67_0;FILL_L50_4;0.003;
C313;CTX_L67_0;FILL_L50_5;0.007;
C314;CTX_L67_0;FILL_L50_6;0.007;
C315;CTX_L67_0;FILL_L50_7;0.007;
C316;CTX_L67_0;FILL_L8_0;0.0;
C317;CTX_L67_0;FILL_L8_1;0.0;
C318;CTX_L67_0;FILL_L8_10;0.001;
C319;CTX_L67_0;FILL_L8_11;0.001;
C320;CTX_L67_0;FILL_L8_2;0.0;
C321;CTX_L67_0;FILL_L8_3;0.0;
C322;CTX_L67_0;FILL_L8_4;0.0;
C323;CTX_L67_0;FILL_L8_5;0.0;
C324;CTX_L67_0;FILL_L8_6;0.0;
C325;CTX_L67_0;FILL_L8_7;0.0;
C326;CTX_L67_0;FILL_L8_8;0.001;
C327;CTX_L67_0;FILL_L8_9;0.001;
C328;CTX_L67_0;VSUBS;0.561;
C329;CTX_L67_1;FILL_L10_0;0.003;
C330;CTX_L67_1;FILL_L10_1;0.003;
C331;CTX_L67_1;FILL_L10_2;0.003;
C332;CTX_L67_1;FILL_L10_3;0.003;
C333;CTX_L67_1;FILL_L10_4;0.03;
C334;CTX_L67_1;FILL_L10_5;0.012;
C335;CTX_L67_1;FILL_L10_6;0.003;
C336;CTX_L67_1;FILL_L10_7;0.021;
C337;CTX_L67_1;FILL_L126_0;0.256;
C338;CTX_L67_1;FILL_L30_0;0.001;
C339;CTX_L67_1;FILL_L30_1;0.001;
C340;CTX_L67_1;FILL_L30_2;0.001;
C341;CTX_L67_1;FILL_L30_3;0.001;
C342;CTX_L67_1;FILL_L30_4;0.001;
C343;CTX_L67_1;FILL_L30_5;0.001;
C344;CTX_L67_1;FILL_L30_6;0.001;
C345;CTX_L67_1;FILL_L50_0;0.005;
C346;CTX_L67_1;FILL_L50_1;0.01;
C347;CTX_L67_1;FILL_L50_2;0.01;
C348;CTX_L67_1;FILL_L50_3;0.01;
C349;CTX_L67_1;FILL_L50_4;0.042;
C350;CTX_L67_1;FILL_L50_5;0.085;
C351;CTX_L67_1;FILL_L50_6;0.085;
C352;CTX_L67_1;FILL_L50_7;0.085;
C353;CTX_L67_1;FILL_L8_0;0.0;
C354;CTX_L67_1;FILL_L8_1;0.0;
C355;CTX_L67_1;FILL_L8_10;0.001;
C356;CTX_L67_1;FILL_L8_11;0.001;
C357;CTX_L67_1;FILL_L8_2;0.0;
C358;CTX_L67_1;FILL_L8_3;0.0;
C359;CTX_L67_1;FILL_L8_4;0.0;
C360;CTX_L67_1;FILL_L8_5;0.0;
C361;CTX_L67_1;FILL_L8_6;0.0;
C362;CTX_L67_1;FILL_L8_7;0.0;
C363;CTX_L67_1;FILL_L8_8;0.001;
C364;CTX_L67_1;FILL_L8_9;0.001;
C365;CTX_L67_1;P;0.239;
C366;CTX_L67_1;VSUBS;0.182;
C367;CTX_L67_4;CTX_L67_5;4.409;
C368;CTX_L67_4;FILL_L126_0;0.113;
C369;CTX_L67_4;FILL_L50_10;0.006;
C370;CTX_L67_4;FILL_L50_11;0.006;
C371;CTX_L67_4;FILL_L50_4;0.011;
C372;CTX_L67_4;FILL_L50_5;0.021;
C373;CTX_L67_4;FILL_L50_6;0.021;
C374;CTX_L67_4;FILL_L50_7;0.021;
C375;CTX_L67_4;FILL_L50_8;0.003;
C376;CTX_L67_4;FILL_L50_9;0.006;
C377;CTX_L67_4;N;4.409;
C378;CTX_L67_4;VSUBS;0.052;
C379;CTX_L67_5;CTX_L67_6;1.608;
C380;CTX_L67_5;FILL_L10_10;0.012;
C381;CTX_L67_5;FILL_L10_11;0.012;
C382;CTX_L67_5;FILL_L10_8;0.012;
C383;CTX_L67_5;FILL_L10_9;0.012;
C384;CTX_L67_5;FILL_L126_0;0.153;
C385;CTX_L67_5;FILL_L50_10;0.01;
C386;CTX_L67_5;FILL_L50_11;0.01;
C387;CTX_L67_5;FILL_L50_4;0.006;
C388;CTX_L67_5;FILL_L50_5;0.012;
C389;CTX_L67_5;FILL_L50_6;0.012;
C390;CTX_L67_5;FILL_L50_7;0.012;
C391;CTX_L67_5;FILL_L50_8;0.005;
C392;CTX_L67_5;FILL_L50_9;0.01;
C393;CTX_L67_5;VSUBS;0.043;
C394;CTX_L67_6;CTX_L67_7;1.608;
C395;CTX_L67_6;FILL_L10_10;0.016;
C396;CTX_L67_6;FILL_L10_11;0.02;
C397;CTX_L67_6;FILL_L10_8;0.021;
C398;CTX_L67_6;FILL_L10_9;0.018;
C399;CTX_L67_6;FILL_L126_0;0.193;
C400;CTX_L67_6;FILL_L50_10;0.098;
C401;CTX_L67_6;FILL_L50_11;0.098;
C402;CTX_L67_6;FILL_L50_4;0.002;
C403;CTX_L67_6;FILL_L50_5;0.005;
C404;CTX_L67_6;FILL_L50_6;0.005;
C405;CTX_L67_6;FILL_L50_7;0.005;
C406;CTX_L67_6;FILL_L50_8;0.049;
C407;CTX_L67_6;FILL_L50_9;0.098;
C408;CTX_L67_6;VSUBS;0.034;
C409;CTX_L67_7;FILL_L10_10;0.006;
C410;CTX_L67_7;FILL_L10_11;0.024;
C411;CTX_L67_7;FILL_L10_8;0.034;
C412;CTX_L67_7;FILL_L10_9;0.015;
C413;CTX_L67_7;FILL_L126_0;0.223;
C414;CTX_L67_7;FILL_L50_10;0.326;
C415;CTX_L67_7;FILL_L50_11;0.32;
C416;CTX_L67_7;FILL_L50_8;0.163;
C417;CTX_L67_7;FILL_L50_9;0.326;
C418;CTX_L67_7;FILL_L8_12;0.0;
C419;CTX_L67_7;FILL_L8_13;0.001;
C420;CTX_L67_7;FILL_L8_14;0.001;
C421;CTX_L67_7;FILL_L8_15;0.0;
C422;CTX_L67_7;VSUBS;0.355;
C423;FILL_L10_0;FILL_L10_1;0.018;
C424;FILL_L10_0;FILL_L10_4;0.098;
C425;FILL_L10_0;FILL_L30_0;0.002;
C426;FILL_L10_0;FILL_L50_0;0.016;
C427;FILL_L10_0;FILL_L50_1;0.003;
C428;FILL_L10_0;FILL_L50_4;0.005;
C429;FILL_L10_0;FILL_L8_0;0.057;
C430;FILL_L10_0;FILL_L8_1;0.057;
C431;FILL_L10_0;FILL_L8_8;0.004;
C432;FILL_L10_0;VSUBS;0.219;
C433;FILL_L10_1;FILL_L10_2;0.018;
C434;FILL_L10_1;FILL_L10_5;0.098;
C435;FILL_L10_1;FILL_L126_0;0.004;
C436;FILL_L10_1;FILL_L30_2;0.002;
C437;FILL_L10_1;FILL_L50_1;0.022;
C438;FILL_L10_1;FILL_L50_2;0.001;
C439;FILL_L10_1;FILL_L50_5;0.007;
C440;FILL_L10_1;FILL_L8_2;0.057;
C441;FILL_L10_1;FILL_L8_3;0.057;
C442;FILL_L10_1;FILL_L8_9;0.004;
C443;FILL_L10_1;VSUBS;0.206;
C444;FILL_L10_10;FILL_L10_11;0.098;
C445;FILL_L10_10;FILL_L10_6;0.098;
C446;FILL_L10_10;FILL_L10_9;0.098;
C447;FILL_L10_10;FILL_L126_0;0.021;
C448;FILL_L10_10;FILL_L50_10;0.266;
C449;FILL_L10_10;FILL_L50_6;0.024;
C450;FILL_L10_10;FILL_L8_14;0.824;
C451;FILL_L10_10;VSUBS;0.269;
C452;FILL_L10_11;FILL_L10_7;0.098;
C453;FILL_L10_11;FILL_L126_0;0.048;
C454;FILL_L10_11;FILL_L50_10;0.029;
C455;FILL_L10_11;FILL_L50_11;0.239;
C456;FILL_L10_11;FILL_L50_7;0.017;
C457;FILL_L10_11;FILL_L8_15;0.824;
C458;FILL_L10_11;VSUBS;0.342;
C459;FILL_L10_2;FILL_L10_3;0.018;
C460;FILL_L10_2;FILL_L10_6;0.098;
C461;FILL_L10_2;FILL_L126_0;0.01;
C462;FILL_L10_2;FILL_L30_3;0.002;
C463;FILL_L10_2;FILL_L30_4;0.001;
C464;FILL_L10_2;FILL_L50_2;0.024;
C465;FILL_L10_2;FILL_L50_6;0.008;
C466;FILL_L10_2;FILL_L8_10;0.004;
C467;FILL_L10_2;FILL_L8_4;0.057;
C468;FILL_L10_2;FILL_L8_5;0.057;
C469;FILL_L10_2;VSUBS;0.206;
C470;FILL_L10_3;FILL_L10_7;0.098;
C471;FILL_L10_3;FILL_L126_0;0.02;
C472;FILL_L10_3;FILL_L30_5;0.002;
C473;FILL_L10_3;FILL_L50_2;0.002;
C474;FILL_L10_3;FILL_L50_3;0.02;
C475;FILL_L10_3;FILL_L50_7;0.006;
C476;FILL_L10_3;FILL_L8_11;0.004;
C477;FILL_L10_3;FILL_L8_6;0.057;
C478;FILL_L10_3;FILL_L8_7;0.057;
C479;FILL_L10_3;VSUBS;0.219;
C480;FILL_L10_4;FILL_L10_5;0.098;
C481;FILL_L10_4;FILL_L10_8;0.098;
C482;FILL_L10_4;FILL_L30_0;0.179;
C483;FILL_L10_4;FILL_L30_1;0.034;
C484;FILL_L10_4;FILL_L50_4;0.202;
C485;FILL_L10_4;FILL_L50_5;0.067;
C486;FILL_L10_4;FILL_L8_8;0.824;
C487;FILL_L10_4;P;0.032;
C488;FILL_L10_4;VSUBS;0.269;
C489;FILL_L10_5;FILL_L10_6;0.098;
C490;FILL_L10_5;FILL_L10_9;0.098;
C491;FILL_L10_5;FILL_L126_0;0.008;
C492;FILL_L10_5;FILL_L30_1;0.064;
C493;FILL_L10_5;FILL_L30_2;0.171;
C494;FILL_L10_5;FILL_L30_3;0.003;
C495;FILL_L10_5;FILL_L50_5;0.267;
C496;FILL_L10_5;FILL_L50_6;0.014;
C497;FILL_L10_5;FILL_L8_9;0.824;
C498;FILL_L10_5;P;0.011;
C499;FILL_L10_5;VSUBS;0.196;
C500;FILL_L10_6;FILL_L10_7;0.098;
C501;FILL_L10_6;FILL_L126_0;0.01;
C502;FILL_L10_6;FILL_L30_3;0.151;
C503;FILL_L10_6;FILL_L30_4;0.111;
C504;FILL_L10_6;FILL_L50_6;0.266;
C505;FILL_L10_6;FILL_L8_10;0.824;
C506;FILL_L10_6;VSUBS;0.196;
C507;FILL_L10_7;FILL_L126_0;0.052;
C508;FILL_L10_7;FILL_L30_4;0.014;
C509;FILL_L10_7;FILL_L30_5;0.179;
C510;FILL_L10_7;FILL_L30_6;0.034;
C511;FILL_L10_7;FILL_L50_6;0.038;
C512;FILL_L10_7;FILL_L50_7;0.257;
C513;FILL_L10_7;FILL_L8_11;0.824;
C514;FILL_L10_7;P;0.021;
C515;FILL_L10_7;VSUBS;0.269;
