LVSDB input file passed, bypassing LVS
(19, 0) -> (via1_drw)
(29, 0) -> (via2_drw)
(49, 0) -> (via3_drw)
(66, 0) -> (via4_drw)
(46, 0) -> (pwell pwell_sub)
(8, 0) -> (metal1_con)
(10, 0) -> (metal2_con)
(30, 0) -> (metal3_con)
(50, 0) -> (metal4_con)
(126, 0) -> (topmetal1_con)
(125, 0) -> (topvia1_n_cap)
(67, 0) -> (metal5_n_cap)
Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C26;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;P;0.786;
C27;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;VSUBS;8.139;
C28;CTX_L10_2,CTX_L8_8;N;0.06;
C29;CTX_L10_2,CTX_L8_8;P;0.1;
C30;CTX_L10_2,CTX_L8_8;VSUBS;2.681;
C31;CTX_L10_4,CTX_L8_10;CTX_L8_11;0.033;
C32;CTX_L10_4,CTX_L8_10;CTX_L8_12;0.031;
C33;CTX_L10_4,CTX_L8_10;CTX_L8_13;0.033;
C34;CTX_L10_4,CTX_L8_10;CTX_L8_14;0.031;
C35;CTX_L10_4,CTX_L8_10;CTX_L8_15;0.033;
C36;CTX_L10_4,CTX_L8_10;CTX_L8_16;0.031;
C37;CTX_L10_4,CTX_L8_10;N;0.06;
C38;CTX_L10_4,CTX_L8_10;P;0.1;
C39;CTX_L10_4,CTX_L8_10;VSUBS;2.952;
C40;CTX_L8_0;CTX_L8_1;0.002;
C41;CTX_L8_0;P;0.001;
C42;CTX_L8_0;VSUBS;0.046;
C43;CTX_L8_1;CTX_L8_2;0.013;
C44;CTX_L8_1;P;0.001;
C45;CTX_L8_1;VSUBS;0.033;
C46;CTX_L8_11;CTX_L8_12;0.003;
C47;CTX_L8_11;P;0.001;
C48;CTX_L8_11;VSUBS;0.05;
C49;CTX_L8_12;CTX_L8_13;0.015;
C50;CTX_L8_12;P;0.001;
C51;CTX_L8_12;VSUBS;0.037;
C52;CTX_L8_13;CTX_L8_14;0.003;
C53;CTX_L8_13;N;0.0;
C54;CTX_L8_13;P;0.001;
C55;CTX_L8_13;VSUBS;0.04;
C56;CTX_L8_14;CTX_L8_15;0.015;
C57;CTX_L8_14;N;0.0;
C58;CTX_L8_14;P;0.0;
C59;CTX_L8_14;VSUBS;0.037;
C60;CTX_L8_15;CTX_L8_16;0.003;
C61;CTX_L8_15;N;0.001;
C62;CTX_L8_15;P;0.0;
C63;CTX_L8_15;VSUBS;0.04;
C64;CTX_L8_16;N;0.001;
C65;CTX_L8_16;VSUBS;0.047;
C66;CTX_L8_2;CTX_L8_3;0.002;
C67;CTX_L8_2;N;0.0;
C68;CTX_L8_2;P;0.0;
C69;CTX_L8_2;VSUBS;0.036;
C70;CTX_L8_3;CTX_L8_4;0.013;
C71;CTX_L8_3;N;0.0;
C72;CTX_L8_3;P;0.0;
C73;CTX_L8_3;VSUBS;0.033;
C74;CTX_L8_4;CTX_L8_5;0.002;
C75;CTX_L8_4;N;0.001;
C76;CTX_L8_4;P;0.0;
C77;CTX_L8_4;VSUBS;0.036;
C78;CTX_L8_5;N;0.001;
C79;CTX_L8_5;VSUBS;0.043;
C80;N;VSUBS;0.964;
C81;P;VSUBS;0.887;
@RESULTS@/final-remaining-contexts-20260923-r1/sense_inputs/width12/pex/no_fill/kpex/clip__sense_fill_clip/sense_fill_clip_k25d_pex_netlist.csv
Wrote expanded netlist to: @RESULTS@/final-remaining-contexts-20260923-r1/sense_inputs/width12/pex/no_fill/kpex/clip__sense_fill_clip/sense_fill_clip_k25d_pex_netlist.spice
